Rate_Stage1(C),Rate_Stage2(C),Terminal_Current(C),Cycle,SOH(measured),Stage1_Time(s),Stage2_Time(s),Stage3_Time(s),Reward_Total,Reward_r_soh,Reward_r_time,Reward_delta_soh,Avg Temp(°C),Throughput(Ah),Discharge Cap(Ah),Terminal V(V),LLI(%),LAM_neg(%),LAM_pos(%)
3.0,3.0,0.01,138,0.939487,7.13,620.58,2108.16,0.730702,0.463303,0.9981,0.238318,48.46,1335.5571,4.5705,2.6937,5.483402,3.042736,2.87233
3.0,3.0,0.01,139,0.939116,7.1,620.12,2108.15,0.730535,0.462969,0.998101,0.238935,48.47,1344.6982,4.5687,2.6937,5.515394,3.061545,2.889988
3.0,3.0,0.01,140,0.938746,7.07,619.67,2108.15,0.73037,0.462637,0.998102,0.239548,48.47,1353.8358,4.5669,2.6938,5.547312,3.080318,2.907612
3.0,3.0,0.01,141,0.938377,7.04,619.22,2108.22,0.730205,0.462307,0.998103,0.240158,48.47,1362.9701,4.5651,2.6939,5.579156,3.099057,2.925202
3.0,3.0,0.01,142,0.938009,7.01,618.77,2108.18,0.730042,0.461981,0.998104,0.240764,48.47,1372.1014,4.5633,2.6939,5.610926,3.11776,2.942757
3.0,3.0,0.01,143,0.937641,6.98,618.32,2108.22,0.729881,0.461656,0.998105,0.241368,48.48,1381.2296,4.5615,2.694,5.642623,3.136429,2.960279
3.0,3.0,0.01,144,0.937275,6.95,617.88,2108.29,0.72972,0.461334,0.998105,0.241969,48.48,1390.3546,4.5598,2.6941,5.674248,3.155064,2.977768
3.0,3.0,0.01,145,0.936909,6.92,617.43,2108.22,0.729561,0.461015,0.998106,0.242564,48.48,1399.4763,4.558,2.6941,5.705801,3.173665,2.995224
3.0,3.0,0.01,146,0.936544,6.89,616.99,2108.23,0.729403,0.460698,0.998107,0.243158,48.48,1408.5944,4.5562,2.6942,5.737283,3.192232,3.012647
3.0,3.0,0.01,147,0.93618,6.86,616.55,2108.27,0.729246,0.460383,0.998108,0.243749,48.48,1417.709,4.5544,2.6943,5.768693,3.210765,3.030037
3.0,3.0,0.01,148,0.935817,6.83,616.1,2108.46,0.729089,0.460068,0.998109,0.244341,48.49,1426.8201,4.5527,2.6943,5.800034,3.229266,3.047395
3.0,3.0,0.01,149,0.935454,6.8,615.67,2108.24,0.728935,0.459761,0.99811,0.244921,48.49,1435.9276,4.5509,2.6944,5.831304,3.247733,3.064721
3.0,3.0,0.01,150,0.935093,6.77,615.23,2108.27,0.728782,0.459452,0.998111,0.245503,48.49,1445.0316,4.5491,2.6945,5.862505,3.266167,3.082015
3.0,3.0,0.01,151,0.934732,6.74,614.79,2108.45,0.728628,0.459144,0.998111,0.246085,48.49,1454.1322,4.5474,2.6945,5.893638,3.284569,3.099277
3.0,3.0,0.01,152,0.934372,6.71,614.36,2108.23,0.728478,0.458843,0.998113,0.246656,48.5,1463.2292,4.5456,2.6946,5.924702,3.302938,3.116508
3.0,3.0,0.01,153,0.934013,6.68,613.92,2108.35,0.728327,0.45854,0.998113,0.247231,48.5,1472.3228,4.5439,2.6947,5.955698,3.321275,3.133708
3.0,3.0,0.01,154,0.933654,6.66,613.49,2108.3,0.728178,0.458241,0.998114,0.2478,48.5,1481.4132,4.5421,2.6947,5.986626,3.33958,3.150876
3.0,3.0,0.01,155,0.933296,6.63,613.06,2108.26,0.72803,0.457944,0.998115,0.248367,48.5,1490.5002,4.5404,2.6948,6.017488,3.357854,3.168014
3.0,3.0,0.01,156,0.93294,6.6,612.63,2108.19,0.727883,0.45765,0.998116,0.24893,48.5,1499.5839,4.5387,2.6949,6.048282,3.376096,3.185121
3.0,3.0,0.01,157,0.932583,6.58,612.2,2108.21,0.727737,0.457356,0.998117,0.249492,48.51,1508.6641,4.5369,2.6949,6.079011,3.394306,3.202198
3.0,3.0,0.01,158,0.932228,6.55,611.77,2108.23,0.727591,0.457065,0.998118,0.250051,48.51,1517.7409,4.5352,2.695,6.109675,3.412486,3.219245
