Rate_Stage1(C),Rate_Stage2(C),Terminal_Current(C),Cycle,SOH(measured),Stage1_Time(s),Stage2_Time(s),Stage3_Time(s),Reward_Total,Reward_r_soh,Reward_r_time,Reward_delta_soh,Avg Temp(°C),Throughput(Ah),Discharge Cap(Ah),Terminal V(V),LLI(%),LAM_neg(%),LAM_pos(%)
0.5,0.5,0.01,11,0.992058,1440.0,4320.0,2100.0,0.678235,0.59879,0.75768,0.076689,26.26,140.408,4.8263,2.7695,0.369284,0.136686,0.111487
0.5,0.5,0.01,12,0.991545,1440.0,4320.0,2098.37,0.677426,0.596873,0.757979,0.078041,26.26,150.0618,4.8238,2.7696,0.412768,0.159985,0.132516
0.5,0.5,0.01,13,0.991035,1440.0,4320.0,2096.7,0.676651,0.595018,0.758284,0.079368,26.26,159.7106,4.8213,2.7697,0.455976,0.183156,0.153419
0.5,0.5,0.01,14,0.990528,1440.0,4320.0,2095.05,0.675904,0.593222,0.758587,0.080671,26.26,169.3544,4.8188,2.7698,0.498913,0.206199,0.174198
0.5,0.5,0.01,15,0.990025,1440.0,4320.0,2093.22,0.675202,0.591483,0.758922,0.08195,26.26,178.9933,4.8164,2.7699,0.541584,0.229118,0.194856
0.5,0.5,0.01,16,0.989524,1440.0,4320.0,2091.63,0.674504,0.589794,0.759213,0.083207,26.26,188.6273,4.8139,2.7701,0.583994,0.251915,0.215395
0.5,0.5,0.01,17,0.989027,1440.0,4320.0,2089.94,0.673839,0.588156,0.759522,0.084443,26.26,198.2564,4.8115,2.7702,0.626148,0.274592,0.235817
0.5,0.5,0.01,18,0.988532,1440.0,4320.0,2088.26,0.673198,0.586566,0.759829,0.085657,26.26,207.8807,4.8091,2.7703,0.66805,0.297151,0.256124
0.5,0.5,0.01,19,0.988041,1440.0,4320.0,2086.57,0.672579,0.585021,0.760137,0.086851,26.26,217.5002,4.8067,2.7704,0.709705,0.319594,0.276319
0.5,0.5,0.01,20,0.987552,1440.0,4320.0,2084.9,0.67198,0.583519,0.760441,0.088025,26.26,227.1149,4.8044,2.7705,0.751117,0.341924,0.296403
0.5,0.5,0.01,21,0.987066,1440.0,4320.0,2083.15,0.671409,0.582059,0.760759,0.089179,26.26,236.7248,4.802,2.7707,0.792291,0.364142,0.316378
0.5,0.5,0.01,22,0.986583,1440.0,4320.0,2081.48,0.670851,0.580638,0.761064,0.090315,26.26,246.33,4.7996,2.7708,0.83323,0.38625,0.336247
0.5,0.5,0.01,23,0.986103,1440.0,4320.0,2079.76,0.670315,0.579254,0.761376,0.091432,26.26,255.9305,4.7973,2.7709,0.873938,0.40825,0.35601
0.5,0.5,0.01,24,0.985625,1440.0,4320.0,2078.18,0.669784,0.577905,0.761663,0.092532,26.26,265.5264,4.795,2.771,0.91442,0.430144,0.375671
0.5,0.5,0.01,25,0.98515,1440.0,4320.0,2076.54,0.669276,0.576591,0.76196,0.093615,26.26,275.1175,4.7927,2.7711,0.954679,0.451934,0.39523
0.5,0.5,0.01,26,0.984678,1440.0,4320.0,2074.87,0.668787,0.575311,0.762263,0.09468,26.26,284.7041,4.7904,2.7712,0.994719,0.473621,0.414689
0.5,0.5,0.01,27,0.984208,1440.0,4320.0,2073.25,0.668309,0.574061,0.762557,0.09573,26.26,294.2861,4.7881,2.7713,1.034544,0.495207,0.43405
0.5,0.5,0.01,28,0.983741,1440.0,4320.0,2071.62,0.667847,0.572841,0.762853,0.096764,26.26,303.8635,4.7858,2.7715,1.074156,0.516694,0.453315
0.5,0.5,0.01,29,0.983276,1440.0,4320.0,2069.92,0.667405,0.571652,0.763159,0.097781,26.26,313.4363,4.7835,2.7716,1.113559,0.538083,0.472484
0.5,0.5,0.01,30,0.982814,1440.0,4320.0,2068.33,0.666968,0.570489,0.763447,0.098785,26.26,323.0046,4.7813,2.7717,1.152757,0.559376,0.49156
0.5,0.5,0.01,31,0.982354,1440.0,4320.0,2066.63,0.666554,0.569354,0.763754,0.099772,26.26,332.5684,4.7791,2.7718,1.191752,0.580573,0.510544
0.5,0.5,0.01,32,0.981896,1440.0,4320.0,2065.05,0.666141,0.568243,0.764038,0.100746,26.26,342.1278,4.7768,2.7719,1.230548,0.601678,0.529438
0.5,0.5,0.01,33,0.981441,1440.0,4320.0,2063.33,0.665753,0.567159,0.764348,0.101706,26.26,351.6827,4.7746,2.772,1.269148,0.62269,0.548242
0.5,0.5,0.01,34,0.980988,1440.0,4320.0,2061.65,0.665374,0.566098,0.764651,0.102652,26.26,361.2331,4.7724,2.7721,1.307554,0.643612,0.566959
0.5,0.5,0.01,35,0.980537,1440.0,4320.0,2060.03,0.665001,0.56506,0.764942,0.103585,26.26,370.7792,4.7702,2.7722,1.345771,0.664444,0.585589
0.5,0.5,0.01,36,0.980089,1440.0,4320.0,2058.4,0.664639,0.564044,0.765235,0.104504,26.26,380.3208,4.768,2.7723,1.383799,0.685189,0.604133
0.5,0.5,0.01,37,0.979642,1440.0,4320.0,2056.78,0.664288,0.563049,0.765527,0.105412,26.26,389.8581,4.7659,2.7725,1.421643,0.705847,0.622594
0.5,0.5,0.01,38,0.979198,1440.0,4320.0,2055.14,0.663948,0.562075,0.76582,0.106307,26.26,399.3911,4.7637,2.7726,1.459304,0.726419,0.640972
0.5,0.5,0.01,39,0.978756,1440.0,4320.0,2053.57,0.663611,0.561121,0.766101,0.10719,26.26,408.9197,4.7616,2.7727,1.496786,0.746908,0.659269
0.5,0.5,0.01,40,0.978317,1440.0,4320.0,2051.95,0.663289,0.560186,0.766392,0.108061,26.26,418.444,4.7594,2.7728,1.534091,0.767313,0.677485
0.5,0.5,0.01,41,0.977879,1440.0,4320.0,2050.33,0.662976,0.559269,0.766683,0.10892,26.26,427.964,4.7573,2.7729,1.571222,0.787637,0.695622
0.5,0.5,0.01,42,0.977443,1440.0,4320.0,2048.72,0.662671,0.558371,0.76697,0.109769,26.26,437.4797,4.7552,2.773,1.608181,0.80788,0.713681
0.5,0.5,0.01,43,0.977009,1440.0,4320.0,2047.11,0.662374,0.55749,0.767258,0.110606,26.26,446.9912,4.7531,2.7731,1.644969,0.828043,0.731663
0.5,0.5,0.01,44,0.976578,1440.0,4320.0,2045.51,0.662085,0.556626,0.767544,0.111433,26.26,456.4985,4.751,2.7732,1.681591,0.848128,0.749569
0.5,0.5,0.01,45,0.976148,1440.0,4320.0,2043.91,0.661803,0.555778,0.767828,0.112249,26.26,466.0015,4.7489,2.7733,1.718047,0.868136,0.7674
0.5,0.5,0.01,46,0.97572,1440.0,4320.0,2042.38,0.661523,0.554945,0.768101,0.113056,26.26,475.5004,4.7468,2.7734,1.754341,0.888067,0.785158
0.5,0.5,0.01,47,0.975294,1440.0,4320.0,2040.74,0.661261,0.554129,0.768393,0.113851,26.26,484.9951,4.7447,2.7735,1.790474,0.907922,0.802842
0.5,0.5,0.01,48,0.97487,1440.0,4320.0,2039.29,0.660989,0.553326,0.768652,0.114638,26.26,494.4855,4.7427,2.7736,1.826449,0.927704,0.820455
0.5,0.5,0.01,49,0.974448,1440.0,4320.0,2037.71,0.660735,0.552538,0.768931,0.115415,26.26,503.9719,4.7406,2.7737,1.862267,0.947412,0.837997
0.5,0.5,0.01,50,0.974028,1440.0,4320.0,2036.15,0.660487,0.551764,0.76921,0.116182,26.26,513.4541,4.7386,2.7738,1.89793,0.967048,0.855469
0.5,0.5,0.01,51,0.973609,1440.0,4320.0,2034.58,0.660246,0.551004,0.769487,0.11694,26.26,522.9322,4.7365,2.7739,1.933442,0.986612,0.872872
0.5,0.5,0.01,52,0.973193,1440.0,4320.0,2033.01,0.660012,0.550257,0.769767,0.117689,26.26,532.4061,4.7345,2.774,1.968802,1.006105,0.890206
0.5,0.5,0.01,53,0.972778,1440.0,4320.0,2031.44,0.659783,0.549523,0.770043,0.118429,26.26,541.8759,4.7325,2.7741,2.004014,1.025529,0.907473
0.5,0.5,0.01,54,0.972365,1440.0,4320.0,2029.91,0.659558,0.5488,0.770315,0.119161,26.26,551.3417,4.7305,2.7742,2.03908,1.044883,0.924674
0.5,0.5,0.01,55,0.971953,1440.0,4320.0,2028.35,0.65934,0.54809,0.77059,0.119884,26.26,560.8033,4.7285,2.7743,2.074,1.06417,0.941809
0.5,0.5,0.01,56,0.971544,1440.0,4320.0,2026.81,0.659128,0.547392,0.770863,0.120599,26.26,570.2608,4.7265,2.7744,2.108778,1.083389,0.95888
0.5,0.5,0.01,57,0.971136,1440.0,4320.0,2025.26,0.658921,0.546705,0.771136,0.121306,26.26,579.7143,4.7245,2.7745,2.143413,1.102543,0.975886
0.5,0.5,0.01,58,0.970729,1440.0,4320.0,2023.73,0.658718,0.546029,0.771407,0.122004,26.26,589.1636,4.7225,2.7746,2.17791,1.12163,0.992829
0.5,0.5,0.01,59,0.970324,1440.0,4320.0,2022.19,0.658521,0.545364,0.771678,0.122695,26.26,598.609,4.7205,2.7747,2.212268,1.140653,1.00971
0.5,0.5,0.01,60,0.969921,1440.0,4320.0,2020.66,0.658329,0.54471,0.771947,0.123379,26.26,608.0503,4.7186,2.7748,2.24649,1.159611,1.026529
0.5,0.5,0.01,61,0.96952,1440.0,4320.0,2019.11,0.658142,0.544066,0.772219,0.124054,26.26,617.4877,4.7166,2.7749,2.280577,1.178507,1.043287
0.5,0.5,0.01,62,0.96912,1440.0,4320.0,2017.67,0.657952,0.54343,0.772474,0.124724,26.26,626.9212,4.7147,2.775,2.314531,1.19734,1.059985
0.5,0.5,0.01,63,0.968721,1440.0,4320.0,2016.07,0.657781,0.542806,0.772755,0.125384,26.26,636.3507,4.7127,2.7751,2.348354,1.216111,1.076623
0.5,0.5,0.01,64,0.968325,1440.0,4320.0,2014.55,0.657606,0.542191,0.773021,0.126039,26.26,645.7763,4.7108,2.7752,2.382046,1.234821,1.093202
0.5,0.5,0.01,65,0.967929,1440.0,4320.0,2013.04,0.657435,0.541585,0.773286,0.126686,26.26,655.198,4.7089,2.7753,2.41561,1.25347,1.109724
0.5,0.5,0.01,66,0.967536,1440.0,4320.0,2011.6,0.657263,0.540987,0.773538,0.127327,26.26,664.6159,4.707,2.7754,2.449046,1.27206,1.126188
0.5,0.5,0.01,67,0.967143,1440.0,4320.0,2010.02,0.657107,0.540399,0.773815,0.12796,26.26,674.0299,4.7051,2.7755,2.482357,1.29059,1.142594
0.5,0.5,0.01,68,0.966753,1440.0,4320.0,2008.52,0.656949,0.539819,0.774078,0.128588,26.26,683.4402,4.7032,2.7756,2.515544,1.309063,1.158945
0.5,0.5,0.01,69,0.966363,1440.0,4320.0,2007.11,0.656786,0.539247,0.774324,0.129209,26.26,692.8466,4.7013,2.7757,2.548608,1.327477,1.175241
0.5,0.5,0.01,70,0.965975,1440.0,4320.0,2005.47,0.656648,0.538685,0.774611,0.129823,26.26,702.2492,4.6994,2.7758,2.58155,1.345834,1.191481
0.5,0.5,0.01,71,0.965589,1440.0,4320.0,2004.05,0.656493,0.538128,0.774858,0.130432,26.26,711.6481,4.6975,2.7759,2.614372,1.364135,1.207667
0.5,0.5,0.01,72,0.965204,1440.0,4320.0,2002.63,0.656343,0.53758,0.775106,0.131035,26.26,721.0433,4.6956,2.776,2.647076,1.38238,1.2238
0.5,0.5,0.01,73,0.96482,1440.0,4320.0,2001.15,0.656202,0.53704,0.775365,0.131631,26.26,730.4346,4.6938,2.7761,2.679662,1.40057,1.239879
0.5,0.5,0.01,74,0.964438,1440.0,4320.0,1999.6,0.65607,0.536507,0.775633,0.132221,26.26,739.8223,4.6919,2.7762,2.712131,1.418705,1.255906
0.5,0.5,0.01,75,0.964057,1440.0,4320.0,1998.19,0.65593,0.535981,0.775879,0.132806,26.26,749.2063,4.6901,2.7763,2.744485,1.436786,1.271881
0.5,0.5,0.01,76,0.963678,1440.0,4320.0,1996.71,0.655799,0.535462,0.776136,0.133385,26.26,758.5866,4.6882,2.7764,2.776726,1.454813,1.287804
0.5,0.5,0.01,77,0.9633,1440.0,4320.0,1995.26,0.655669,0.53495,0.776388,0.133959,26.26,767.9632,4.6864,2.7765,2.808854,1.472788,1.303677
0.5,0.5,0.01,78,0.962923,1440.0,4320.0,1993.76,0.655546,0.534446,0.776647,0.134526,26.26,777.3361,4.6845,2.7766,2.84087,1.49071,1.319499
0.5,0.5,0.01,79,0.962547,1440.0,4320.0,1992.3,0.655425,0.533947,0.776902,0.135089,26.26,786.7054,4.6827,2.7767,2.872776,1.50858,1.335271
0.5,0.5,0.01,80,0.962173,1440.0,4320.0,1990.87,0.655302,0.533455,0.77715,0.135647,26.26,796.071,4.6809,2.7768,2.904573,1.526398,1.350994
0.5,0.5,0.01,81,0.9618,1440.0,4320.0,1989.41,0.655186,0.532969,0.777402,0.136199,26.26,805.4331,4.6791,2.7768,2.936262,1.544166,1.366669
0.5,0.5,0.01,82,0.961428,1440.0,4320.0,1987.93,0.655074,0.53249,0.777658,0.136745,26.26,814.7915,4.6773,2.7769,2.967843,1.561883,1.382295
0.5,0.5,0.01,83,0.961058,1440.0,4320.0,1986.49,0.654962,0.532016,0.777908,0.137287,26.26,824.1463,4.6755,2.777,2.999319,1.579551,1.397873
0.5,0.5,0.01,84,0.960689,1440.0,4320.0,1985.04,0.654853,0.531548,0.778157,0.137824,26.26,833.4975,4.6737,2.7771,3.03069,1.597169,1.413404
0.5,0.5,0.01,85,0.960321,1440.0,4320.0,1983.65,0.654741,0.531086,0.778396,0.138357,26.26,842.8451,4.6719,2.7772,3.061957,1.614738,1.428889
0.5,0.5,0.01,86,0.959954,1440.0,4320.0,1982.18,0.65464,0.53063,0.778651,0.138884,26.27,852.1892,4.6701,2.7773,3.093122,1.632259,1.444327
0.5,0.5,0.01,87,0.959589,1440.0,4320.0,1980.76,0.654537,0.530179,0.778895,0.139407,26.27,861.5298,4.6683,2.7774,3.124184,1.649732,1.459719
0.5,0.5,0.01,88,0.959225,1440.0,4320.0,1979.5,0.654422,0.529732,0.779113,0.139927,26.27,870.8668,4.6665,2.7775,3.155147,1.667158,1.475066
0.5,0.5,0.01,89,0.958861,1440.0,4320.0,1978.06,0.654326,0.529292,0.77936,0.14044,26.27,880.2002,4.6648,2.7776,3.186009,1.684536,1.490367
0.5,0.5,0.01,90,0.9585,1440.0,4320.0,1976.69,0.654226,0.528857,0.779596,0.14095,26.27,889.5302,4.663,2.7777,3.216773,1.701869,1.505625
0.5,0.5,0.01,91,0.958139,1440.0,4320.0,1975.29,0.654131,0.528427,0.779836,0.141455,26.27,898.8567,4.6613,2.7778,3.247438,1.719155,1.520838
0.5,0.5,0.01,92,0.957779,1440.0,4320.0,1973.9,0.654038,0.528002,0.780075,0.141955,26.27,908.1796,4.6595,2.7779,3.278007,1.736395,1.536008
0.5,0.5,0.01,93,0.957421,1440.0,4320.0,1972.5,0.653948,0.527582,0.780314,0.142451,26.27,917.4991,4.6578,2.7779,3.30848,1.753591,1.551134
0.5,0.5,0.01,94,0.957063,1440.0,4320.0,1971.12,0.653859,0.527166,0.780551,0.142943,26.27,926.8151,4.656,2.778,3.338858,1.770741,1.566218
0.5,0.5,0.01,95,0.956707,1440.0,4320.0,1969.72,0.653773,0.526756,0.780791,0.143431,26.27,936.1276,4.6543,2.7781,3.369141,1.787847,1.581259
0.5,0.5,0.01,96,0.956352,1440.0,4320.0,1968.35,0.653687,0.52635,0.781025,0.143915,26.27,945.4367,4.6526,2.7782,3.399332,1.804909,1.596258
0.5,0.5,0.01,97,0.955998,1440.0,4320.0,1966.98,0.653604,0.525948,0.78126,0.144395,26.27,954.7423,4.6508,2.7783,3.429429,1.821928,1.611216
0.5,0.5,0.01,98,0.955645,1440.0,4320.0,1965.6,0.653523,0.525551,0.781495,0.14487,26.27,964.0445,4.6491,2.7784,3.459435,1.838903,1.626132
0.5,0.5,0.01,99,0.955293,1440.0,4320.0,1964.22,0.653444,0.525159,0.78173,0.145342,26.27,973.3433,4.6474,2.7785,3.489351,1.855836,1.641007
0.5,0.5,0.01,100,0.954943,1440.0,4320.0,1962.85,0.653367,0.52477,0.781964,0.14581,26.27,982.6386,4.6457,2.7786,3.519176,1.872726,1.655842
0.5,0.5,0.01,101,0.954593,1440.0,4320.0,1961.48,0.653292,0.524386,0.782198,0.146275,26.27,991.9306,4.644,2.7787,3.548912,1.889574,1.670637
0.5,0.5,0.01,102,0.954244,1440.0,4320.0,1960.09,0.653221,0.524006,0.782435,0.146735,26.27,1001.2191,4.6423,2.7787,3.57856,1.90638,1.685392
0.5,0.5,0.01,103,0.953896,1440.0,4320.0,1958.74,0.653147,0.52363,0.782664,0.147192,26.27,1010.5043,4.6406,2.7788,3.60812,1.923145,1.700107
0.5,0.5,0.01,104,0.95355,1440.0,4320.0,1957.35,0.65308,0.523258,0.782901,0.147645,26.27,1019.786,4.6389,2.7789,3.637593,1.939869,1.714784
0.5,0.5,0.01,105,0.953204,1440.0,4320.0,1956.0,0.65301,0.52289,0.78313,0.148094,26.27,1029.0644,4.6373,2.779,3.66698,1.956553,1.729422
0.5,0.5,0.01,106,0.95286,1440.0,4320.0,1954.62,0.652945,0.522526,0.783364,0.14854,26.27,1038.3394,4.6356,2.7791,3.696282,1.973196,1.744021
0.5,0.5,0.01,107,0.952516,1440.0,4320.0,1953.25,0.652881,0.522166,0.783596,0.148983,26.27,1047.611,4.6339,2.7792,3.725499,1.9898,1.758583
0.5,0.5,0.01,108,0.952173,1440.0,4320.0,1951.87,0.65282,0.521809,0.78383,0.149421,26.27,1056.8793,4.6322,2.7793,3.754633,2.006363,1.773106
0.5,0.5,0.01,109,0.951832,1440.0,4320.0,1950.5,0.65276,0.521456,0.784063,0.149857,26.27,1066.1442,4.6306,2.7794,3.783683,2.022888,1.787593
0.5,0.5,0.01,110,0.951491,1440.0,4320.0,1949.11,0.652702,0.521107,0.784298,0.150289,26.27,1075.4057,4.6289,2.7794,3.812651,2.039374,1.802042
0.5,0.5,0.01,111,0.951151,1440.0,4320.0,1947.72,0.652647,0.520761,0.784533,0.150718,26.27,1084.6638,4.6273,2.7795,3.841537,2.055821,1.816454
0.5,0.5,0.01,112,0.950812,1440.0,4320.0,1946.35,0.652591,0.520419,0.784764,0.151143,26.28,1093.9186,4.6256,2.7796,3.870341,2.072229,1.83083
0.5,0.5,0.01,113,0.950475,1440.0,4320.0,1944.96,0.65254,0.52008,0.785,0.151565,26.28,1103.1699,4.624,2.7797,3.899066,2.0886,1.84517
0.5,0.5,0.01,114,0.950138,1440.0,4320.0,1943.44,0.652501,0.519746,0.785256,0.151983,26.28,1112.4178,4.6223,2.7798,3.92771,2.104933,1.859474
0.5,0.5,0.01,115,0.949802,1440.0,4320.0,1942.04,0.652453,0.519414,0.785492,0.152398,26.28,1121.6624,4.6207,2.7799,3.956275,2.121228,1.873742
0.5,0.5,0.01,116,0.949466,1440.0,4320.0,1940.63,0.652407,0.519085,0.785729,0.152811,26.28,1130.9036,4.6191,2.78,3.984762,2.137487,1.887975
0.5,0.5,0.01,117,0.949132,1440.0,4320.0,1939.22,0.652363,0.518759,0.785967,0.153221,26.28,1140.1415,4.6174,2.78,4.013171,2.153708,1.902173
0.5,0.5,0.01,118,0.948799,1440.0,4320.0,1937.8,0.652321,0.518437,0.786204,0.153627,26.28,1149.376,4.6158,2.7801,4.041502,2.169893,1.916336
0.5,0.5,0.01,119,0.948466,1440.0,4320.0,1936.38,0.652281,0.518118,0.786444,0.15403,26.28,1158.6073,4.6142,2.7802,4.069757,2.186042,1.930465
0.5,0.5,0.01,120,0.948135,1440.0,4320.0,1934.96,0.652242,0.517802,0.786682,0.154431,26.28,1167.8354,4.6126,2.7803,4.097936,2.202155,1.944559
0.5,0.5,0.01,121,0.947804,1440.0,4320.0,1933.51,0.652207,0.517489,0.786926,0.154828,26.28,1177.0602,4.611,2.7804,4.126039,2.218232,1.95862
0.5,0.5,0.01,122,0.947475,1440.0,4320.0,1932.08,0.652172,0.517178,0.787165,0.155222,26.28,1186.2818,4.6094,2.7805,4.154068,2.234274,1.972647
0.5,0.5,0.01,123,0.947146,1440.0,4320.0,1930.64,0.652138,0.516871,0.787405,0.155614,26.28,1195.5002,4.6078,2.7805,4.182022,2.250281,1.986641
0.5,0.5,0.01,124,0.946818,1440.0,4320.0,1929.21,0.652106,0.516567,0.787645,0.156003,26.28,1204.7154,4.6062,2.7806,4.209903,2.266253,2.000601
0.5,0.5,0.01,125,0.94649,1440.0,4320.0,1927.78,0.652075,0.516265,0.787885,0.156389,26.28,1213.9274,4.6046,2.7807,4.237711,2.28219,2.014529
0.5,0.5,0.01,126,0.946164,1440.0,4320.0,1926.34,0.652046,0.515966,0.788125,0.156772,26.28,1223.1362,4.603,2.7808,4.265445,2.298093,2.028424
0.5,0.5,0.01,127,0.945839,1440.0,4320.0,1924.9,0.652018,0.51567,0.788365,0.157153,26.28,1232.3419,4.6014,2.7809,4.293108,2.313962,2.042287
0.5,0.5,0.01,128,0.945514,1440.0,4320.0,1923.45,0.651992,0.515377,0.788606,0.157531,26.28,1241.5444,4.5998,2.781,4.3207,2.329797,2.056118
0.5,0.5,0.01,129,0.94519,1440.0,4320.0,1922.02,0.651965,0.515086,0.788845,0.157906,26.28,1250.7438,4.5983,2.781,4.348221,2.345599,2.069917
0.5,0.5,0.01,130,0.944867,1440.0,4320.0,1920.58,0.651942,0.514798,0.789085,0.158279,26.28,1259.94,4.5967,2.7811,4.375671,2.361367,2.083684
0.5,0.5,0.01,131,0.944545,1440.0,4320.0,1919.14,0.651918,0.514512,0.789325,0.158649,26.29,1269.1331,4.5951,2.7812,4.403051,2.377102,2.09742
0.5,0.5,0.01,132,0.944224,1440.0,4320.0,1917.68,0.651898,0.514229,0.789567,0.159016,26.29,1278.3231,4.5936,2.7813,4.430363,2.392804,2.111125
0.5,0.5,0.01,133,0.943903,1440.0,4320.0,1916.24,0.651878,0.513949,0.789807,0.159381,26.29,1287.51,4.592,2.7814,4.457605,2.408474,2.124799
0.5,0.5,0.01,134,0.943584,1440.0,4320.0,1914.8,0.651858,0.51367,0.790046,0.159744,26.29,1296.6938,4.5904,2.7815,4.484779,2.424111,2.138442
0.5,0.5,0.01,135,0.943265,1440.0,4320.0,1913.35,0.65184,0.513395,0.790285,0.160104,26.29,1305.8745,4.5889,2.7815,4.511885,2.439717,2.152055
0.5,0.5,0.01,136,0.942947,1440.0,4320.0,1911.91,0.651823,0.513121,0.790525,0.160462,26.29,1315.0521,4.5873,2.7816,4.538924,2.45529,2.165638
0.5,0.5,0.01,137,0.942629,1440.0,4320.0,1910.45,0.651808,0.51285,0.790767,0.160817,26.29,1324.2267,4.5858,2.7817,4.565897,2.470832,2.17919
0.5,0.5,0.01,138,0.942313,1440.0,4320.0,1909.0,0.651794,0.512582,0.791006,0.16117,26.29,1333.3981,4.5843,2.7818,4.592802,2.486342,2.192713
0.5,0.5,0.01,139,0.941997,1440.0,4320.0,1907.56,0.65178,0.512315,0.791244,0.161521,26.29,1342.5665,4.5827,2.7819,4.619643,2.501821,2.206207
0.5,0.5,0.01,140,0.941682,1440.0,4320.0,1906.1,0.651768,0.512051,0.791485,0.161869,26.29,1351.7319,4.5812,2.7819,4.646417,2.517269,2.219671
0.5,0.5,0.01,141,0.941368,1440.0,4320.0,1904.65,0.651757,0.511789,0.791724,0.162215,26.29,1360.8942,4.5797,2.782,4.673127,2.532687,2.233106
0.5,0.5,0.01,142,0.941054,1440.0,4320.0,1903.18,0.651748,0.511529,0.791967,0.162559,26.29,1370.0534,4.5781,2.7821,4.699773,2.548074,2.246512
0.5,0.5,0.01,143,0.940742,1440.0,4320.0,1901.74,0.651738,0.511272,0.792204,0.162901,26.29,1379.2097,4.5766,2.7822,4.726354,2.56343,2.259889
0.5,0.5,0.01,144,0.94043,1440.0,4320.0,1900.28,0.65173,0.511016,0.792444,0.16324,26.29,1388.3629,4.5751,2.7823,4.752872,2.578756,2.273238
0.5,0.5,0.01,145,0.940118,1440.0,4320.0,1898.82,0.651723,0.510763,0.792683,0.163577,26.29,1397.513,4.5736,2.7823,4.779327,2.594053,2.286559
0.5,0.5,0.01,146,0.939808,1440.0,4320.0,1897.36,0.651718,0.510511,0.792924,0.163912,26.29,1406.6602,4.5721,2.7824,4.805719,2.60932,2.299851
0.5,0.5,0.01,147,0.939498,1440.0,4320.0,1895.9,0.651712,0.510262,0.793163,0.164245,26.29,1415.8044,4.5706,2.7825,4.832049,2.624557,2.313116
0.5,0.5,0.01,148,0.939189,1440.0,4320.0,1894.44,0.651709,0.510015,0.793402,0.164576,26.29,1424.9455,4.5691,2.7826,4.858317,2.639765,2.326353
0.5,0.5,0.01,149,0.938881,1440.0,4320.0,1892.97,0.651707,0.50977,0.793644,0.164904,26.29,1434.0837,4.5676,2.7827,4.884524,2.654944,2.339562
0.5,0.5,0.01,150,0.938573,1440.0,4320.0,1891.52,0.651703,0.509526,0.793881,0.165231,26.29,1443.2189,4.5661,2.7827,4.91067,2.670093,2.352744
0.5,0.5,0.01,151,0.938266,1440.0,4320.0,1890.07,0.651702,0.509285,0.794119,0.165556,26.29,1452.3511,4.5646,2.7828,4.936756,2.685215,2.365899
0.5,0.5,0.01,152,0.93796,1440.0,4320.0,1888.59,0.651703,0.509045,0.794361,0.165878,26.29,1461.4803,4.5631,2.7829,4.962781,2.700307,2.379027
0.5,0.5,0.01,153,0.937655,1440.0,4320.0,1887.14,0.651702,0.508807,0.794597,0.166199,26.29,1470.6066,4.5616,2.783,4.988747,2.715371,2.392128
0.5,0.5,0.01,154,0.93735,1440.0,4320.0,1885.67,0.651704,0.508572,0.794837,0.166517,26.29,1479.7299,4.5601,2.7831,5.014653,2.730408,2.405203
0.5,0.5,0.01,155,0.937046,1440.0,4320.0,1884.21,0.651706,0.508337,0.795074,0.166834,26.29,1488.8502,4.5586,2.7831,5.040501,2.745416,2.418251
