Rate_Stage1(C),Rate_Stage2(C),Terminal_Current(C),Cycle,SOH(measured),Stage1_Time(s),Stage2_Time(s),Stage3_Time(s),Reward_Total,Reward_r_soh,Reward_r_time,Reward_delta_soh,Avg Temp(°C),Throughput(Ah),Discharge Cap(Ah),Terminal V(V),LLI(%),LAM_neg(%),LAM_pos(%)
2.0,2.0,0.01,30,0.980082,54.67,1080.0,2492.28,0.766463,0.537545,0.995381,0.131073,32.19,322.5018,4.768,2.7722,1.376018,0.713952,0.646454
2.0,2.0,0.01,31,0.979548,53.66,1080.0,2492.9,0.765776,0.536169,0.995383,0.132597,32.19,332.0368,4.7654,2.7723,1.421674,0.739866,0.670167
2.0,2.0,0.01,32,0.979018,52.68,1080.0,2493.46,0.765104,0.534824,0.995385,0.134101,32.19,341.5665,4.7628,2.7725,1.467098,0.765667,0.693772
2.0,2.0,0.01,33,0.978489,51.74,1080.0,2493.99,0.764448,0.533508,0.995387,0.135586,32.19,351.0913,4.7603,2.7726,1.512295,0.791359,0.71727
2.0,2.0,0.01,34,0.977964,50.83,1080.0,2494.47,0.763805,0.532221,0.995389,0.137052,32.19,360.6111,4.7577,2.7727,1.557267,0.816944,0.740663
2.0,2.0,0.01,35,0.97744,49.96,1080.0,2494.94,0.763176,0.530962,0.995391,0.1385,32.19,370.1256,4.7552,2.7728,1.602018,0.842423,0.763954
2.0,2.0,0.01,36,0.97692,49.11,1080.0,2495.35,0.762561,0.529729,0.995393,0.13993,32.19,379.6348,4.7526,2.773,1.646553,0.867798,0.787143
2.0,2.0,0.01,37,0.976402,48.3,1080.0,2495.75,0.761958,0.528521,0.995395,0.141343,32.19,389.1391,4.7501,2.7731,1.690876,0.89307,0.810234
2.0,2.0,0.01,38,0.975886,47.51,1080.0,2496.1,0.761367,0.527338,0.995397,0.14274,32.19,398.6387,4.7476,2.7732,1.734988,0.918243,0.833227
2.0,2.0,0.01,39,0.975373,46.75,1080.0,2496.43,0.760788,0.526178,0.995399,0.14412,32.19,408.1334,4.7451,2.7733,1.778895,0.943317,0.856124
2.0,2.0,0.01,40,0.974862,46.02,1080.0,2496.73,0.760221,0.525041,0.995401,0.145484,32.19,417.623,4.7426,2.7735,1.822599,0.968293,0.878927
2.0,2.0,0.01,41,0.974353,45.31,1080.0,2497.0,0.759664,0.523926,0.995403,0.146833,32.19,427.1076,4.7401,2.7736,1.866104,0.993175,0.901637
2.0,2.0,0.01,42,0.973847,44.63,1080.0,2497.24,0.759118,0.522831,0.995405,0.148166,32.19,436.5874,4.7377,2.7737,1.909413,1.017962,0.924256
2.0,2.0,0.01,43,0.973343,43.97,1080.0,2497.47,0.758582,0.521757,0.995407,0.149485,32.19,446.0624,4.7352,2.7738,1.952529,1.042658,0.946786
2.0,2.0,0.01,44,0.972842,43.33,1080.0,2497.67,0.758056,0.520703,0.995409,0.15079,32.19,455.5325,4.7328,2.7739,1.995455,1.067262,0.969227
2.0,2.0,0.01,45,0.972342,42.72,1080.0,2497.84,0.757539,0.519667,0.995411,0.152081,32.19,464.9977,4.7304,2.7741,2.038193,1.091777,0.991582
2.0,2.0,0.01,46,0.971845,42.13,1080.0,2497.97,0.757032,0.51865,0.995413,0.153358,32.19,474.4578,4.7279,2.7742,2.080748,1.116204,1.013852
2.0,2.0,0.01,47,0.97135,41.55,1080.0,2498.09,0.756533,0.517651,0.995415,0.154621,32.19,483.913,4.7255,2.7743,2.12312,1.140545,1.036038
2.0,2.0,0.01,48,0.970857,40.99,1080.0,2498.2,0.756043,0.516669,0.995417,0.155872,32.19,493.3635,4.7231,2.7744,2.165314,1.1648,1.058141
2.0,2.0,0.01,49,0.970366,40.45,1080.0,2498.27,0.755561,0.515703,0.995419,0.15711,32.19,502.809,4.7207,2.7745,2.207332,1.188971,1.080163
2.0,2.0,0.01,50,0.969877,39.93,1080.0,2498.35,0.755087,0.514753,0.995421,0.158337,32.19,512.2498,4.7184,2.7747,2.249177,1.213059,1.102105
2.0,2.0,0.01,51,0.96939,39.42,1080.0,2498.39,0.754621,0.513819,0.995423,0.15955,32.19,521.6858,4.716,2.7748,2.29085,1.237066,1.123968
2.0,2.0,0.01,52,0.968905,38.93,1079.52,2498.89,0.754163,0.5129,0.995425,0.160752,32.19,531.1168,4.7136,2.7749,2.332355,1.260993,1.145754
2.0,2.0,0.01,53,0.968422,38.46,1078.99,2499.45,0.753711,0.511995,0.995427,0.161943,32.19,540.5431,4.7113,2.775,2.373694,1.28484,1.167463
2.0,2.0,0.01,54,0.967941,37.99,1078.45,2499.98,0.753267,0.511105,0.99543,0.163122,32.2,549.9648,4.7089,2.7751,2.414869,1.30861,1.189097
2.0,2.0,0.01,55,0.967461,37.54,1077.89,2500.51,0.75283,0.510229,0.995432,0.16429,32.2,559.3818,4.7066,2.7752,2.455882,1.332303,1.210656
2.0,2.0,0.01,56,0.966984,37.11,1077.31,2501.07,0.7524,0.509365,0.995434,0.165447,32.2,568.794,4.7043,2.7754,2.496737,1.35592,1.232143
2.0,2.0,0.01,57,0.966509,36.69,1076.69,2501.63,0.751976,0.508515,0.995436,0.166594,32.2,578.2014,4.702,2.7755,2.537434,1.379462,1.253557
2.0,2.0,0.01,58,0.966035,36.28,1076.07,2502.18,0.751558,0.507678,0.995438,0.16773,32.2,587.6044,4.6997,2.7756,2.577976,1.402931,1.2749
2.0,2.0,0.01,59,0.965563,35.88,1075.46,2502.73,0.751146,0.506852,0.99544,0.168857,32.21,597.0028,4.6974,2.7757,2.618366,1.426328,1.296174
2.0,2.0,0.01,60,0.965093,35.49,1074.86,2503.25,0.75074,0.506039,0.995442,0.169973,32.21,606.3963,4.6951,2.7758,2.658604,1.449652,1.317378
2.0,2.0,0.01,61,0.964625,35.11,1074.26,2503.78,0.750341,0.505237,0.995445,0.17108,32.21,615.7854,4.6928,2.7759,2.698694,1.472906,1.338514
2.0,2.0,0.01,62,0.964158,34.74,1073.64,2504.27,0.749946,0.504446,0.995447,0.172177,32.21,625.1701,4.6905,2.776,2.738637,1.496091,1.359583
2.0,2.0,0.01,63,0.963694,34.38,1073.01,2504.78,0.749558,0.503666,0.995449,0.173265,32.22,634.5505,4.6883,2.7761,2.778435,1.519206,1.380586
2.0,2.0,0.01,64,0.96323,34.02,1072.36,2505.31,0.749174,0.502897,0.995451,0.174344,32.22,643.9263,4.686,2.7763,2.818091,1.542254,1.401524
2.0,2.0,0.01,65,0.962769,33.68,1071.69,2505.85,0.748796,0.502139,0.995453,0.175414,32.22,653.298,4.6838,2.7764,2.857605,1.565235,1.422397
2.0,2.0,0.01,66,0.962309,33.34,1071.01,2506.37,0.748423,0.50139,0.995456,0.176475,32.22,662.6653,4.6815,2.7765,2.896979,1.588149,1.443206
2.0,2.0,0.01,67,0.961851,33.02,1070.33,2506.89,0.748055,0.500651,0.995458,0.177528,32.23,672.028,4.6793,2.7766,2.936216,1.610999,1.463953
2.0,2.0,0.01,68,0.961395,32.7,1069.68,2507.39,0.747691,0.499922,0.99546,0.178572,32.23,681.3863,4.6771,2.7767,2.975317,1.633784,1.484638
2.0,2.0,0.01,69,0.96094,32.39,1069.02,2507.84,0.747332,0.499203,0.995462,0.179608,32.23,690.7403,4.6749,2.7768,3.014283,1.656506,1.505262
2.0,2.0,0.01,70,0.960486,32.08,1068.36,2508.33,0.746978,0.498492,0.995464,0.180636,32.24,700.0898,4.6727,2.7769,3.053117,1.679165,1.525826
2.0,2.0,0.01,71,0.960034,31.78,1067.69,2508.78,0.746628,0.49779,0.995467,0.181656,32.24,709.4348,4.6705,2.777,3.09182,1.701762,1.54633
2.0,2.0,0.01,72,0.959584,31.49,1067.02,2509.26,0.746283,0.497097,0.995469,0.182668,32.24,718.7754,4.6683,2.7772,3.130394,1.724297,1.566775
2.0,2.0,0.01,73,0.959135,31.21,1066.32,2509.74,0.745942,0.496413,0.995471,0.183673,32.24,728.1117,4.6661,2.7773,3.16884,1.746773,1.587162
2.0,2.0,0.01,74,0.958688,30.92,1065.62,2510.24,0.745605,0.495736,0.995473,0.184671,32.25,737.4435,4.6639,2.7774,3.207159,1.769188,1.607492
2.0,2.0,0.01,75,0.958242,30.65,1064.91,2510.69,0.745272,0.495068,0.995476,0.185661,32.25,746.7708,4.6618,2.7775,3.245354,1.791545,1.627766
2.0,2.0,0.01,76,0.957798,30.38,1064.22,2511.2,0.744942,0.494407,0.995478,0.186644,32.25,756.0938,4.6596,2.7776,3.283425,1.813844,1.647984
2.0,2.0,0.01,77,0.957356,30.12,1063.54,2511.81,0.744616,0.493753,0.995479,0.187622,32.26,765.4125,4.6574,2.7777,3.321375,1.836085,1.668146
2.0,2.0,0.01,78,0.956914,29.87,1062.86,2512.26,0.744294,0.493107,0.995481,0.188592,32.26,774.7267,4.6553,2.7778,3.359205,1.858269,1.688255
2.0,2.0,0.01,79,0.956474,29.61,1062.18,2512.75,0.743976,0.492468,0.995483,0.189555,32.26,784.0366,4.6532,2.7779,3.396916,1.880398,1.70831
2.0,2.0,0.01,80,0.956036,29.37,1061.49,2513.31,0.743661,0.491836,0.995485,0.190513,32.26,793.3422,4.651,2.778,3.434509,1.902471,1.728311
2.0,2.0,0.01,81,0.955599,29.12,1060.79,2513.77,0.743349,0.491212,0.995487,0.191463,32.27,802.6435,4.6489,2.7781,3.471986,1.92449,1.748261
2.0,2.0,0.01,82,0.955164,28.89,1060.07,2514.35,0.743041,0.490593,0.995489,0.192408,32.27,811.9404,4.6468,2.7782,3.509349,1.946454,1.768159
2.0,2.0,0.01,83,0.95473,28.65,1059.35,2514.94,0.742736,0.489981,0.995491,0.193347,32.27,821.233,4.6447,2.7783,3.546598,1.968365,1.788005
2.0,2.0,0.01,84,0.954297,28.42,1058.63,2515.53,0.742434,0.489375,0.995492,0.19428,32.28,830.5215,4.6426,2.7784,3.583735,1.990224,1.807802
2.0,2.0,0.01,85,0.953866,28.2,1057.92,2516.1,0.742135,0.488776,0.995494,0.195207,32.28,839.8057,4.6405,2.7786,3.620761,2.01203,1.827548
2.0,2.0,0.01,86,0.953436,27.98,1057.22,2516.65,0.741839,0.488183,0.995495,0.196128,32.28,849.0856,4.6384,2.7787,3.657678,2.033785,1.847246
2.0,2.0,0.01,87,0.953007,27.76,1056.53,2517.2,0.741547,0.487597,0.995497,0.197043,32.28,858.3614,4.6363,2.7788,3.694486,2.055489,1.866895
2.0,2.0,0.01,88,0.95258,27.55,1055.84,2517.77,0.741257,0.487016,0.995499,0.197953,32.29,867.6333,4.6342,2.7789,3.731187,2.077143,1.886495
2.0,2.0,0.01,89,0.952154,27.34,1055.15,2518.39,0.74097,0.48644,0.9955,0.198858,32.29,876.9012,4.6321,2.779,3.767783,2.098747,1.906049
2.0,2.0,0.01,90,0.951729,27.14,1054.45,2518.97,0.740686,0.48587,0.995501,0.199757,32.29,886.1649,4.6301,2.7791,3.804273,2.120302,1.925555
2.0,2.0,0.01,91,0.951306,26.93,1053.74,2519.54,0.740405,0.485306,0.995503,0.20065,32.3,895.4247,4.628,2.7792,3.84066,2.141808,1.945015
2.0,2.0,0.01,92,0.950883,26.73,1053.02,2520.0,0.740127,0.484749,0.995505,0.201537,32.3,904.6806,4.626,2.7793,3.876943,2.163266,1.964429
2.0,2.0,0.01,93,0.950462,26.54,1052.3,2520.58,0.739851,0.484196,0.995506,0.20242,32.2,913.9322,4.6239,2.7794,3.913125,2.184676,1.983798
2.0,2.0,0.01,94,0.950042,26.35,1051.58,2521.16,0.739578,0.483648,0.995508,0.203298,32.2,923.1798,4.6219,2.7795,3.949207,2.20604,2.003122
2.0,2.0,0.01,95,0.949623,26.16,1050.86,2521.72,0.739307,0.483106,0.995509,0.204171,32.21,932.4233,4.6198,2.7796,3.985189,2.227356,2.022401
2.0,2.0,0.01,96,0.949206,25.97,1050.16,2522.33,0.739039,0.482568,0.995511,0.205039,32.21,941.6628,4.6178,2.7797,4.021073,2.248627,2.041637
2.0,2.0,0.01,97,0.94879,25.79,1049.45,2522.97,0.738773,0.482034,0.995512,0.205903,32.21,950.8982,4.6158,2.7798,4.05686,2.269853,2.060829
2.0,2.0,0.01,98,0.948375,25.61,1048.75,2523.53,0.73851,0.481507,0.995513,0.206761,32.22,960.1296,4.6138,2.7799,4.09255,2.291033,2.079979
2.0,2.0,0.01,99,0.947961,25.43,1048.04,2524.11,0.738249,0.480984,0.995515,0.207615,32.22,969.3569,4.6117,2.78,4.128145,2.312168,2.099086
2.0,2.0,0.01,100,0.947548,25.25,1047.33,2524.73,0.73799,0.480465,0.995516,0.208464,32.22,978.5801,4.6097,2.7801,4.163645,2.33326,2.118151
2.0,2.0,0.01,101,0.947136,25.08,1046.6,2525.32,0.737734,0.479951,0.995517,0.209309,32.23,987.7993,4.6077,2.7802,4.199052,2.354308,2.137174
2.0,2.0,0.01,102,0.946725,24.91,1045.87,2525.9,0.73748,0.479442,0.995519,0.210148,32.23,997.0145,4.6057,2.7803,4.234366,2.375312,2.156157
2.0,2.0,0.01,103,0.946316,24.74,1045.13,2526.55,0.737228,0.478937,0.99552,0.210984,32.23,1006.2256,4.6037,2.7804,4.269589,2.396274,2.175099
2.0,2.0,0.01,104,0.945907,24.58,1044.39,2527.14,0.736979,0.478437,0.995521,0.211815,32.23,1015.4326,4.6018,2.7805,4.304721,2.417194,2.194
2.0,2.0,0.01,105,0.9455,24.41,1043.65,2527.74,0.736731,0.47794,0.995522,0.212642,32.24,1024.6357,4.5998,2.7806,4.339763,2.438072,2.212862
2.0,2.0,0.01,106,0.945093,24.25,1042.93,2528.35,0.736486,0.477448,0.995524,0.213465,32.24,1033.8348,4.5978,2.7807,4.374716,2.458908,2.231685
2.0,2.0,0.01,107,0.944688,24.1,1042.21,2528.95,0.736242,0.47696,0.995525,0.214284,32.24,1043.0298,4.5958,2.7808,4.409581,2.479703,2.250468
2.0,2.0,0.01,108,0.944284,23.94,1041.5,2529.49,0.736001,0.476476,0.995526,0.215098,32.25,1052.2208,4.5939,2.7809,4.444359,2.500457,2.269213
2.0,2.0,0.01,109,0.943881,23.79,1040.79,2530.08,0.735762,0.475996,0.995528,0.215908,32.25,1061.4079,4.5919,2.781,4.47905,2.521172,2.28792
2.0,2.0,0.01,110,0.943478,23.63,1040.08,2530.66,0.735524,0.47552,0.995529,0.216715,32.25,1070.591,4.5899,2.7811,4.513656,2.541846,2.306589
2.0,2.0,0.01,111,0.943077,23.48,1039.37,2531.23,0.735289,0.475048,0.99553,0.217518,32.26,1079.7701,4.588,2.7812,4.548176,2.562481,2.325221
2.0,2.0,0.01,112,0.942677,23.34,1038.65,2531.8,0.735055,0.474579,0.995531,0.218316,32.26,1088.9453,4.586,2.7813,4.582613,2.583077,2.343815
2.0,2.0,0.01,113,0.942278,23.19,1037.93,2532.35,0.734824,0.474115,0.995533,0.21911,32.26,1098.1167,4.5841,2.7814,4.616967,2.603634,2.362373
2.0,2.0,0.01,114,0.94188,23.04,1037.2,2532.95,0.734594,0.473653,0.995534,0.219902,32.27,1107.2842,4.5822,2.7815,4.651237,2.624153,2.380895
2.0,2.0,0.01,115,0.941482,22.9,1036.47,2533.53,0.734365,0.473196,0.995535,0.22069,32.27,1116.448,4.5802,2.7816,4.685427,2.644634,2.39938
2.0,2.0,0.01,116,0.941086,22.76,1035.75,2534.1,0.734139,0.472741,0.995537,0.221473,32.27,1125.6081,4.5783,2.7817,4.719535,2.665077,2.417831
2.0,2.0,0.01,117,0.940691,22.62,1035.03,2534.67,0.733914,0.472291,0.995538,0.222254,32.28,1134.7645,4.5764,2.7818,4.753563,2.685483,2.436245
2.0,2.0,0.01,118,0.940296,22.49,1034.33,2535.23,0.733691,0.471843,0.995539,0.22303,32.28,1143.917,4.5745,2.7819,4.787512,2.705852,2.454626
2.0,2.0,0.01,119,0.939903,22.35,1033.62,2535.79,0.73347,0.471399,0.99554,0.223804,32.28,1153.0657,4.5725,2.782,4.821382,2.726185,2.472971
2.0,2.0,0.01,120,0.939511,22.22,1032.92,2536.33,0.73325,0.470959,0.995542,0.224574,32.28,1162.2107,4.5706,2.7821,4.855173,2.746481,2.491282
2.0,2.0,0.01,121,0.939119,22.09,1032.21,2536.9,0.733032,0.470521,0.995543,0.225341,32.29,1171.3519,4.5687,2.7822,4.888888,2.766742,2.50956
2.0,2.0,0.01,122,0.938728,21.96,1031.5,2537.39,0.732816,0.470087,0.995544,0.226103,32.29,1180.4891,4.5668,2.7823,4.922525,2.786967,2.527804
2.0,2.0,0.01,123,0.938339,21.82,1030.79,2537.98,0.732601,0.469656,0.995546,0.226863,32.29,1189.6226,4.5649,2.7824,4.956087,2.807157,2.546014
2.0,2.0,0.01,124,0.937949,21.7,1030.07,2538.32,0.732389,0.469229,0.995548,0.227617,32.3,1198.7522,4.563,2.7825,4.989573,2.827311,2.564192
2.0,2.0,0.01,125,0.937562,21.57,1029.35,2539.11,0.732175,0.468802,0.995548,0.228374,32.3,1207.8781,4.5612,2.7826,5.022985,2.847432,2.582337
2.0,2.0,0.01,126,0.937175,21.45,1028.62,2539.65,0.731965,0.46838,0.995549,0.229124,32.3,1217.0002,4.5593,2.7827,5.056322,2.867518,2.60045
2.0,2.0,0.01,127,0.936789,21.33,1027.89,2540.21,0.731756,0.467961,0.995551,0.229872,32.31,1226.1185,4.5574,2.7828,5.089587,2.88757,2.618531
2.0,2.0,0.01,128,0.936403,21.2,1027.17,2540.6,0.731549,0.467546,0.995553,0.230614,32.31,1235.2331,4.5555,2.7829,5.122778,2.907589,2.63658
2.0,2.0,0.01,129,0.936019,21.08,1026.45,2541.32,0.731342,0.467131,0.995553,0.231357,32.31,1244.3439,4.5536,2.783,5.155897,2.927574,2.654598
2.0,2.0,0.01,130,0.935635,20.96,1025.74,2541.84,0.731138,0.466721,0.995555,0.232095,32.32,1253.4509,4.5518,2.7831,5.188945,2.947527,2.672585
2.0,2.0,0.01,131,0.935252,20.85,1025.03,2542.29,0.730935,0.466313,0.995556,0.232829,32.32,1262.5542,4.5499,2.7832,5.221922,2.967446,2.69054
2.0,2.0,0.01,132,0.93487,20.73,1024.32,2542.77,0.730733,0.465908,0.995558,0.233562,32.32,1271.6538,4.5481,2.7833,5.254828,2.987333,2.708466
2.0,2.0,0.01,133,0.934489,20.61,1023.62,2543.3,0.730532,0.465506,0.995559,0.234291,32.33,1280.7496,4.5462,2.7834,5.287665,3.007188,2.726361
2.0,2.0,0.01,134,0.934109,20.5,1022.9,2543.86,0.730333,0.465105,0.99556,0.235019,32.33,1289.8417,4.5444,2.7835,5.320432,3.027011,2.744226
2.0,2.0,0.01,135,0.93373,20.39,1022.19,2544.53,0.730134,0.464707,0.995561,0.235745,32.33,1298.9301,4.5425,2.7836,5.353132,3.046803,2.762061
2.0,2.0,0.01,136,0.933351,20.28,1021.47,2544.93,0.729938,0.464313,0.995563,0.236465,32.34,1308.0147,4.5407,2.7837,5.385763,3.066563,2.779867
2.0,2.0,0.01,137,0.932973,20.17,1020.76,2545.63,0.729741,0.463919,0.995564,0.237186,32.34,1317.0956,4.5388,2.7838,5.418327,3.086292,2.797644
2.0,2.0,0.01,138,0.932596,20.06,1020.03,2546.15,0.729547,0.463529,0.995565,0.237902,32.34,1326.1727,4.537,2.7839,5.450824,3.105991,2.815392
2.0,2.0,0.01,139,0.93222,19.95,1019.31,2546.67,0.729354,0.463142,0.995566,0.238615,32.22,1335.2462,4.5352,2.784,5.483255,3.125659,2.833111
2.0,2.0,0.01,140,0.931844,19.84,1018.59,2547.19,0.729162,0.462757,0.995568,0.239326,32.22,1344.316,4.5333,2.7841,5.51562,3.145296,2.850802
2.0,2.0,0.01,141,0.93147,19.74,1017.87,2547.75,0.728971,0.462374,0.995569,0.240035,32.23,1353.3822,4.5315,2.7842,5.547919,3.164904,2.868465
2.0,2.0,0.01,142,0.931096,19.63,1017.16,2548.17,0.728782,0.461994,0.995571,0.24074,32.23,1362.4448,4.5297,2.7843,5.580154,3.184482,2.8861
2.0,2.0,0.01,143,0.930722,19.53,1016.45,2548.79,0.728593,0.461615,0.995571,0.241444,32.23,1371.504,4.5279,2.7844,5.612325,3.204031,2.903707
2.0,2.0,0.01,144,0.93035,19.42,1015.75,2549.31,0.728406,0.461239,0.995573,0.242146,32.24,1380.5596,4.5261,2.7845,5.644432,3.22355,2.921287
2.0,2.0,0.01,145,0.929978,19.32,1015.05,2549.79,0.72822,0.460866,0.995574,0.242844,32.24,1389.6117,4.5243,2.7845,5.676476,3.243041,2.93884
2.0,2.0,0.01,146,0.929608,19.22,1014.35,2550.36,0.728034,0.460494,0.995575,0.243542,32.24,1398.6602,4.5225,2.7846,5.708458,3.262503,2.956366
2.0,2.0,0.01,147,0.929237,19.12,1013.65,2550.85,0.72785,0.460124,0.995576,0.244236,32.24,1407.7051,4.5207,2.7847,5.740377,3.281936,2.973865
2.0,2.0,0.01,148,0.928868,19.02,1012.95,2551.39,0.727667,0.459757,0.995578,0.244928,32.25,1416.7464,4.5189,2.7848,5.772235,3.301341,2.991338
2.0,2.0,0.01,149,0.928499,18.93,1012.25,2551.93,0.727485,0.459391,0.995579,0.245618,32.25,1425.7841,4.5171,2.7849,5.804031,3.320718,3.008784
2.0,2.0,0.01,150,0.928131,18.83,1011.55,2552.41,0.727304,0.459028,0.99558,0.246305,32.25,1434.8181,4.5153,2.785,5.835767,3.340067,3.026205
2.0,2.0,0.01,151,0.927764,18.73,1010.84,2552.95,0.727124,0.458667,0.995581,0.246991,32.26,1443.8485,4.5135,2.7851,5.867443,3.359389,3.0436
2.0,2.0,0.01,152,0.927398,18.64,1010.13,2553.45,0.726945,0.458308,0.995583,0.247674,32.26,1452.8753,4.5117,2.7852,5.899059,3.378683,3.060969
2.0,2.0,0.01,153,0.927032,18.54,1009.42,2553.94,0.726767,0.457951,0.995584,0.248354,32.26,1461.8986,4.5099,2.7853,5.930615,3.397951,3.078313
2.0,2.0,0.01,154,0.926667,18.45,1008.71,2554.45,0.72659,0.457596,0.995585,0.249033,32.27,1470.9182,4.5082,2.7854,5.962113,3.417191,3.095632
2.0,2.0,0.01,155,0.926302,18.36,1008.01,2554.97,0.726414,0.457242,0.995587,0.24971,32.27,1479.9341,4.5064,2.7855,5.993552,3.436405,3.112926
2.0,2.0,0.01,156,0.925939,18.26,1007.31,2555.51,0.726239,0.456891,0.995588,0.250385,32.27,1488.9466,4.5046,2.7856,6.024934,3.455592,3.130195
