Rate_Stage1(C),Rate_Stage2(C),Terminal_Current(C),Cycle,SOH(measured),Stage1_Time(s),Stage2_Time(s),Stage3_Time(s),Reward_Total,Reward_r_soh,Reward_r_time,Reward_delta_soh,Avg Temp(°C),Throughput(Ah),Discharge Cap(Ah),Terminal V(V),LLI(%),LAM_neg(%),LAM_pos(%)
3.0,3.0,0.01,13,0.988452,1.19,635.46,2565.75,0.770282,0.543591,0.996974,0.124555,34.74,159.5266,4.8087,2.7702,0.659004,0.321452,0.291857
3.0,3.0,0.01,14,0.987784,1.18,634.61,2566.27,0.768982,0.540988,0.996975,0.127326,34.74,169.1444,4.8055,2.7703,0.716548,0.354569,0.322725
3.0,3.0,0.01,15,0.98712,1.18,633.74,2566.83,0.767725,0.538473,0.996976,0.130054,34.75,178.7552,4.8023,2.7705,0.773719,0.387502,0.353414
3.0,3.0,0.01,16,0.986461,1.17,632.74,2567.52,0.766508,0.536039,0.996977,0.132742,34.75,188.36,4.799,2.7706,0.830527,0.420258,0.383928
3.0,3.0,0.01,17,0.985806,1.16,631.58,2568.41,0.76533,0.533682,0.996978,0.135389,34.76,197.9582,4.7959,2.7708,0.886982,0.45284,0.414272
3.0,3.0,0.01,18,0.985155,1.15,630.72,2569.02,0.764188,0.531397,0.996979,0.137998,34.77,207.5494,4.7927,2.7709,0.943093,0.485253,0.444452
3.0,3.0,0.01,19,0.984509,1.14,629.92,2569.59,0.76308,0.52918,0.99698,0.140571,34.77,217.1344,4.7895,2.7711,0.998869,0.517503,0.474471
3.0,3.0,0.01,20,0.983865,1.13,629.12,2570.18,0.762003,0.527027,0.99698,0.143109,34.78,226.7136,4.7864,2.7712,1.054318,0.549594,0.504336
3.0,3.0,0.01,21,0.983226,1.12,628.29,2570.79,0.760957,0.524933,0.996981,0.145614,34.78,236.2864,4.7833,2.7714,1.109449,0.58153,0.534049
3.0,3.0,0.01,22,0.982591,1.11,627.37,2571.56,0.759939,0.522896,0.996981,0.148088,34.79,245.8525,4.7802,2.7715,1.164271,0.613316,0.563615
3.0,3.0,0.01,23,0.981959,1.11,626.27,2572.61,0.758946,0.520911,0.996982,0.150531,34.79,255.4132,4.7771,2.7717,1.21879,0.644955,0.593038
3.0,3.0,0.01,24,0.98133,1.1,625.38,2573.4,0.75798,0.518978,0.996982,0.152946,34.8,264.968,4.7741,2.7718,1.273015,0.676452,0.622322
3.0,3.0,0.01,25,0.980705,1.09,624.57,2574.09,0.757037,0.517092,0.996982,0.155332,34.81,274.5163,4.771,2.772,1.326952,0.70781,0.651471
3.0,3.0,0.01,26,0.980083,1.08,623.76,2574.82,0.756117,0.515251,0.996983,0.157693,34.81,284.059,4.768,2.7721,1.380609,0.739033,0.680489
3.0,3.0,0.01,27,0.979465,1.07,622.93,2575.6,0.755218,0.513454,0.996983,0.160027,34.82,293.5958,4.765,2.7723,1.433992,0.770125,0.709379
3.0,3.0,0.01,28,0.97885,1.06,622.03,2576.48,0.75434,0.511697,0.996983,0.162337,34.82,303.126,4.762,2.7724,1.487108,0.801089,0.738144
3.0,3.0,0.01,29,0.978237,1.05,620.96,2577.55,0.753481,0.50998,0.996983,0.164623,34.83,312.6501,4.759,2.7726,1.539963,0.831928,0.766787
3.0,3.0,0.01,30,0.977628,1.05,619.99,2578.56,0.752642,0.5083,0.996983,0.166885,34.84,322.1687,4.7561,2.7727,1.592562,0.862645,0.795312
3.0,3.0,0.01,31,0.977022,1.04,619.16,2579.44,0.75182,0.506657,0.996983,0.169124,34.84,331.6807,4.7531,2.7729,1.644912,0.893243,0.823722
3.0,3.0,0.01,32,0.976418,1.03,618.36,2580.19,0.751016,0.505048,0.996983,0.171341,34.69,341.1868,4.7502,2.773,1.697017,0.923725,0.852018
3.0,3.0,0.01,33,0.975818,1.02,617.56,2581.07,0.750227,0.503472,0.996983,0.173537,34.7,350.6873,4.7473,2.7731,1.748883,0.954093,0.880204
3.0,3.0,0.01,34,0.97522,1.01,616.75,2582.01,0.749455,0.501927,0.996982,0.175713,34.7,360.1817,4.7444,2.7733,1.800514,0.984351,0.908283
3.0,3.0,0.01,35,0.974625,1.01,615.87,2582.97,0.748697,0.500413,0.996982,0.177869,34.71,369.6699,4.7415,2.7734,1.851917,1.014501,0.936257
3.0,3.0,0.01,36,0.974033,1.0,614.84,2584.17,0.747954,0.498926,0.996982,0.180007,34.72,379.1531,4.7386,2.7736,1.903095,1.044544,0.964128
3.0,3.0,0.01,37,0.973443,0.99,613.91,2585.25,0.747225,0.497468,0.996981,0.182126,34.72,388.6304,4.7357,2.7737,1.954054,1.074484,0.991899
3.0,3.0,0.01,38,0.972855,0.98,613.08,2586.19,0.746509,0.496037,0.996981,0.184226,34.73,398.1019,4.7329,2.7738,2.004797,1.104323,1.019572
3.0,3.0,0.01,39,0.97227,0.97,612.27,2587.06,0.745806,0.494631,0.996981,0.186309,34.73,407.5681,4.73,2.774,2.055328,1.134063,1.047149
3.0,3.0,0.01,40,0.971687,0.96,611.47,2587.96,0.745115,0.49325,0.99698,0.188377,34.74,417.0286,4.7272,2.7741,2.105653,1.163706,1.074632
3.0,3.0,0.01,41,0.971107,0.96,610.63,2588.76,0.744437,0.491893,0.996981,0.190427,34.74,426.4834,4.7243,2.7743,2.155775,1.193255,1.102024
3.0,3.0,0.01,42,0.970528,0.95,609.75,2589.61,0.74377,0.490558,0.996981,0.192461,34.75,435.9328,4.7215,2.7744,2.205698,1.22271,1.129326
3.0,3.0,0.01,43,0.969952,0.94,608.69,2590.61,0.743114,0.489246,0.996981,0.19448,34.76,445.3762,4.7187,2.7745,2.255425,1.252075,1.15654
3.0,3.0,0.01,44,0.969378,0.93,607.61,2591.64,0.742468,0.487955,0.996981,0.196483,34.76,454.8139,4.7159,2.7747,2.304961,1.28135,1.183668
3.0,3.0,0.01,45,0.968806,0.93,606.7,2592.49,0.741833,0.486685,0.996981,0.198473,34.77,464.246,4.7132,2.7748,2.354308,1.310538,1.210713
3.0,3.0,0.01,46,0.968237,0.92,605.84,2593.27,0.741208,0.485434,0.996982,0.200449,34.78,473.6723,4.7104,2.7749,2.403471,1.339641,1.237675
3.0,3.0,0.01,47,0.967669,0.91,604.99,2594.03,0.740592,0.484202,0.996982,0.202411,34.78,483.0933,4.7076,2.7751,2.452452,1.36866,1.264556
3.0,3.0,0.01,48,0.967104,0.9,604.14,2594.77,0.739985,0.482988,0.996982,0.20436,34.79,492.5088,4.7049,2.7752,2.501256,1.397598,1.291358
3.0,3.0,0.01,49,0.96654,0.89,603.28,2595.53,0.739387,0.481792,0.996982,0.206297,34.79,501.9188,4.7021,2.7754,2.549884,1.426454,1.318083
3.0,3.0,0.01,50,0.965979,0.89,602.38,2596.31,0.738798,0.480613,0.996983,0.208222,34.8,511.3233,4.6994,2.7755,2.598342,1.455233,1.344733
3.0,3.0,0.01,51,0.965419,0.88,601.37,2597.18,0.738217,0.47945,0.996983,0.210135,34.81,520.7221,4.6967,2.7756,2.646631,1.483934,1.371308
3.0,3.0,0.01,52,0.964862,0.87,600.45,2597.96,0.737644,0.478303,0.996984,0.212037,34.81,530.1154,4.694,2.7758,2.694754,1.512559,1.397811
3.0,3.0,0.01,53,0.964306,0.86,599.63,2598.63,0.737078,0.477172,0.996984,0.213927,34.6,539.5033,4.6913,2.7759,2.742715,1.541111,1.424243
3.0,3.0,0.01,54,0.963752,0.86,598.84,2599.28,0.73652,0.476056,0.996985,0.215808,34.61,548.8857,4.6886,2.776,2.790516,1.56959,1.450605
3.0,3.0,0.01,55,0.9632,0.85,598.05,2599.91,0.735969,0.474954,0.996985,0.217677,34.61,558.263,4.6859,2.7762,2.83816,1.597997,1.476899
3.0,3.0,0.01,56,0.96265,0.84,597.27,2600.53,0.735426,0.473866,0.996986,0.219537,34.62,567.6352,4.6832,2.7763,2.88565,1.626335,1.503126
3.0,3.0,0.01,57,0.962102,0.83,596.48,2601.15,0.734889,0.472791,0.996986,0.221387,34.62,577.002,4.6805,2.7764,2.932989,1.654605,1.529287
3.0,3.0,0.01,58,0.961555,0.83,595.66,2601.82,0.734358,0.47173,0.996987,0.223228,34.63,586.3637,4.6779,2.7765,2.980178,1.682807,1.555385
3.0,3.0,0.01,59,0.96101,0.82,594.77,2602.57,0.733834,0.470681,0.996987,0.22506,34.63,595.72,4.6752,2.7767,3.027221,1.710943,1.581419
3.0,3.0,0.01,60,0.960467,0.81,593.82,2603.33,0.733316,0.469645,0.996988,0.226883,34.64,605.071,4.6726,2.7768,3.07412,1.739015,1.607392
3.0,3.0,0.01,61,0.959926,0.8,592.98,2603.95,0.732804,0.46862,0.996988,0.228697,34.65,614.4167,4.67,2.7769,3.120878,1.767024,1.633305
3.0,3.0,0.01,62,0.959386,0.8,592.2,2604.57,0.732298,0.467607,0.996989,0.230504,34.65,623.7568,4.6673,2.7771,3.167496,1.79497,1.659158
3.0,3.0,0.01,63,0.958848,0.79,591.45,2605.08,0.731798,0.466606,0.99699,0.232302,34.66,633.0918,4.6647,2.7772,3.213978,1.822856,1.684953
3.0,3.0,0.01,64,0.958311,0.78,590.72,2605.65,0.731303,0.465615,0.99699,0.234093,34.66,642.4214,4.6621,2.7773,3.260325,1.850681,1.710691
3.0,3.0,0.01,65,0.957776,0.77,589.98,2606.15,0.730813,0.464635,0.996991,0.235875,34.67,651.7456,4.6595,2.7775,3.306539,1.878448,1.736374
3.0,3.0,0.01,66,0.957242,0.77,589.24,2606.71,0.730328,0.463665,0.996991,0.237652,34.67,661.0645,4.6569,2.7776,3.352623,1.906158,1.762002
3.0,3.0,0.01,67,0.95671,0.76,588.48,2607.17,0.729849,0.462706,0.996992,0.239421,34.68,670.3782,4.6543,2.7777,3.398579,1.933811,1.787576
3.0,3.0,0.01,68,0.95618,0.75,587.68,2607.83,0.729374,0.461755,0.996993,0.241184,34.68,679.6868,4.6517,2.7778,3.44441,1.961408,1.813098
3.0,3.0,0.01,69,0.955651,0.74,586.81,2608.48,0.728904,0.460815,0.996994,0.242939,34.69,688.9902,4.6492,2.778,3.490116,1.988951,1.838568
3.0,3.0,0.01,70,0.955123,0.74,585.98,2609.09,0.728439,0.459883,0.996994,0.24469,34.69,698.2885,4.6466,2.7781,3.5357,2.016441,1.863987
3.0,3.0,0.01,71,0.954597,0.73,585.21,2609.62,0.727978,0.458961,0.996995,0.246433,34.7,707.5816,4.644,2.7782,3.581164,2.043879,1.889358
3.0,3.0,0.01,72,0.954072,0.72,584.45,2610.15,0.727521,0.458047,0.996996,0.248171,34.7,716.8698,4.6415,2.7784,3.62651,2.071265,1.914679
3.0,3.0,0.01,73,0.953549,0.72,583.7,2610.58,0.727069,0.457142,0.996997,0.249903,34.71,726.1531,4.6389,2.7785,3.671739,2.0986,1.939953
3.0,3.0,0.01,74,0.953027,0.71,582.95,2611.15,0.726621,0.456244,0.996997,0.25163,34.72,735.4314,4.6364,2.7786,3.716854,2.125887,1.96518
3.0,3.0,0.01,75,0.952506,0.7,582.19,2611.61,0.726177,0.455355,0.996998,0.253351,34.72,744.7048,4.6339,2.7787,3.761857,2.153124,1.990362
3.0,3.0,0.01,76,0.951987,0.69,581.41,2612.15,0.725736,0.454474,0.996999,0.255069,34.73,753.973,4.6313,2.7789,3.806748,2.180314,2.015499
3.0,3.0,0.01,77,0.951469,0.69,580.6,2612.73,0.725299,0.453599,0.997,0.256782,34.73,763.2363,4.6288,2.779,3.851531,2.207458,2.040592
3.0,3.0,0.01,78,0.950952,0.68,579.71,2613.36,0.724866,0.452733,0.997,0.258489,34.74,772.4943,4.6263,2.7791,3.896207,2.234556,2.065642
3.0,3.0,0.01,79,0.950436,0.67,578.74,2614.06,0.724437,0.451873,0.997001,0.260192,34.75,781.7472,4.6238,2.7792,3.940776,2.261608,2.090649
3.0,3.0,0.01,80,0.949922,0.67,577.84,2614.69,0.724012,0.451021,0.997002,0.261891,34.75,790.9951,4.6213,2.7794,3.985242,2.288617,2.115616
3.0,3.0,0.01,81,0.949409,0.66,577.0,2615.25,0.723589,0.450176,0.997003,0.263585,34.76,800.2377,4.6188,2.7795,4.029605,2.315582,2.140541
3.0,3.0,0.01,82,0.948897,0.65,576.2,2615.72,0.72317,0.449337,0.997004,0.265275,34.76,809.4754,4.6163,2.7796,4.073867,2.342505,2.165427
3.0,3.0,0.01,83,0.948387,0.64,575.41,2616.23,0.722755,0.448505,0.997005,0.266962,34.77,818.7078,4.6138,2.7797,4.11803,2.369386,2.190274
3.0,3.0,0.01,84,0.947877,0.64,574.63,2616.75,0.722342,0.447678,0.997005,0.268646,34.77,827.9355,4.6113,2.7799,4.162095,2.396226,2.215083
3.0,3.0,0.01,85,0.947369,0.63,573.85,2617.25,0.721932,0.446858,0.997006,0.270326,34.78,837.158,4.6089,2.78,4.206065,2.423026,2.239855
3.0,3.0,0.01,86,0.946862,0.62,573.04,2617.9,0.721525,0.446043,0.997007,0.272004,34.79,846.3757,4.6064,2.7801,4.249939,2.449787,2.26459
3.0,3.0,0.01,87,0.946356,0.62,572.18,2618.41,0.721122,0.445236,0.997008,0.273677,34.79,855.5884,4.6039,2.7802,4.29372,2.476509,2.289289
3.0,3.0,0.01,88,0.945851,0.61,571.22,2619.08,0.720721,0.444433,0.997009,0.275348,34.8,864.7963,4.6015,2.7804,4.33741,2.503194,2.313953
3.0,3.0,0.01,89,0.945347,0.6,570.26,2619.73,0.720323,0.443636,0.99701,0.277016,34.81,873.9991,4.599,2.7805,4.381008,2.529841,2.338582
3.0,3.0,0.01,90,0.944844,0.6,569.42,2620.24,0.719928,0.442845,0.997011,0.278681,34.81,883.1973,4.5966,2.7806,4.424518,2.556452,2.363178
3.0,3.0,0.01,91,0.944343,0.6,568.64,2620.71,0.719535,0.442058,0.997012,0.280344,34.82,892.3909,4.5941,2.7807,4.46794,2.583027,2.38774
3.0,3.0,0.01,92,0.943842,0.6,567.89,2621.13,0.719145,0.441277,0.997013,0.282004,34.82,901.5796,4.5917,2.7808,4.511276,2.609567,2.412271
3.0,3.0,0.01,93,0.943343,0.59,567.16,2621.57,0.718757,0.440501,0.997014,0.283663,34.83,910.7635,4.5893,2.781,4.554527,2.636073,2.43677
3.0,3.0,0.01,94,0.942844,0.59,566.44,2621.98,0.718372,0.439729,0.997014,0.285321,34.83,919.9425,4.5869,2.7811,4.597694,2.662546,2.461238
3.0,3.0,0.01,95,0.942347,0.59,565.71,2622.45,0.717988,0.438962,0.997015,0.286977,34.84,929.1166,4.5844,2.7812,4.64078,2.688986,2.485675
3.0,3.0,0.01,96,0.941851,0.59,564.98,2622.92,0.717607,0.438199,0.997016,0.288632,34.85,938.2859,4.582,2.7813,4.683784,2.715394,2.510084
3.0,3.0,0.01,97,0.941356,0.58,564.24,2623.49,0.717228,0.43744,0.997017,0.290286,34.85,947.4502,4.5796,2.7815,4.726709,2.74177,2.534464
3.0,3.0,0.01,98,0.940862,0.58,563.46,2624.01,0.716851,0.436686,0.997017,0.291938,34.86,956.6097,4.5772,2.7816,4.769556,2.768116,2.558815
3.0,3.0,0.01,99,0.940369,0.58,562.64,2624.7,0.716476,0.435935,0.997018,0.293591,34.86,965.7642,4.5748,2.7817,4.812326,2.794431,2.583139
3.0,3.0,0.01,100,0.939877,0.58,561.78,2625.39,0.716104,0.435189,0.997018,0.295241,34.87,974.9137,4.5724,2.7818,4.85502,2.820718,2.607437
3.0,3.0,0.01,101,0.939386,0.58,560.98,2626.06,0.715733,0.434447,0.997019,0.296891,34.88,984.0585,4.57,2.7819,4.89764,2.846976,2.631708
3.0,3.0,0.01,102,0.938896,0.57,560.24,2626.67,0.715364,0.433708,0.997019,0.298541,34.88,993.1986,4.5676,2.7821,4.940187,2.873205,2.655954
3.0,3.0,0.01,103,0.938406,0.57,559.53,2627.21,0.714997,0.432974,0.99702,0.300189,34.89,1002.3339,4.5653,2.7822,4.982661,2.899407,2.680174
3.0,3.0,0.01,104,0.937918,0.57,558.83,2627.79,0.714632,0.432243,0.99702,0.301838,34.89,1011.4645,4.5629,2.7823,5.025065,2.925582,2.704371
3.0,3.0,0.01,105,0.937431,0.57,558.15,2628.36,0.714268,0.431516,0.99702,0.303486,34.9,1020.5903,4.5605,2.7824,5.067399,2.951731,2.728544
3.0,3.0,0.01,106,0.936944,0.56,557.48,2628.74,0.713907,0.430794,0.997021,0.30513,34.9,1029.7114,4.5581,2.7826,5.109664,2.977855,2.752693
3.0,3.0,0.01,107,0.936458,0.56,556.8,2629.4,0.713547,0.430073,0.997021,0.30678,34.91,1038.8279,4.5558,2.7827,5.151861,3.003953,2.77682
3.0,3.0,0.01,108,0.935973,0.56,556.13,2629.95,0.713189,0.429356,0.997022,0.308426,34.91,1047.9399,4.5534,2.7828,5.193992,3.030026,2.800925
3.0,3.0,0.01,109,0.935489,0.56,555.46,2630.55,0.712832,0.428643,0.997022,0.310074,34.92,1057.0474,4.5511,2.7829,5.236057,3.056076,2.825008
3.0,3.0,0.01,110,0.935006,0.55,554.77,2631.08,0.712478,0.427933,0.997022,0.311721,34.92,1066.1502,4.5487,2.783,5.278059,3.082102,2.849071
3.0,3.0,0.01,111,0.934523,0.55,554.06,2631.67,0.712124,0.427226,0.997023,0.313368,34.93,1075.2482,4.5464,2.7832,5.319996,3.108106,2.873113
3.0,3.0,0.01,112,0.934042,0.55,553.32,2632.3,0.711773,0.426522,0.997023,0.315016,34.94,1084.3415,4.544,2.7833,5.361872,3.134087,2.897135
3.0,3.0,0.01,113,0.933561,0.55,552.58,2632.87,0.711423,0.425822,0.997023,0.316662,34.94,1093.43,4.5417,2.7834,5.403686,3.160046,2.921138
3.0,3.0,0.01,114,0.93308,0.54,551.87,2633.49,0.711074,0.425124,0.997024,0.318311,34.95,1102.5137,4.5394,2.7835,5.44544,3.185984,2.945123
3.0,3.0,0.01,115,0.932601,0.54,551.18,2634.01,0.710727,0.424429,0.997024,0.319959,34.95,1111.5928,4.537,2.7836,5.487134,3.211901,2.969088
3.0,3.0,0.01,116,0.932122,0.54,550.5,2634.56,0.710381,0.423737,0.997025,0.321609,34.96,1120.667,4.5347,2.7838,5.52877,3.237798,2.993037
3.0,3.0,0.01,117,0.931644,0.54,549.82,2635.14,0.710037,0.423048,0.997025,0.323259,34.96,1129.7366,4.5324,2.7839,5.570348,3.263676,3.016967
3.0,3.0,0.01,118,0.931167,0.53,549.14,2635.71,0.709693,0.422361,0.997025,0.324911,34.97,1138.8017,4.53,2.784,5.611871,3.289534,3.040882
3.0,3.0,0.01,119,0.93069,0.53,548.46,2636.17,0.709352,0.421678,0.997026,0.326561,34.98,1147.8622,4.5277,2.7841,5.653337,3.315373,3.064779
3.0,3.0,0.01,120,0.930214,0.53,547.76,2636.84,0.709011,0.420996,0.997026,0.328216,34.98,1156.9181,4.5254,2.7842,5.694749,3.341194,3.088662
3.0,3.0,0.01,121,0.929739,0.53,547.05,2637.4,0.708672,0.420318,0.997026,0.329869,34.99,1165.9693,4.5231,2.7843,5.736107,3.366998,3.112528
3.0,3.0,0.01,122,0.929264,0.52,546.31,2637.95,0.708335,0.419642,0.997027,0.331524,34.99,1175.0159,4.5208,2.7845,5.777413,3.392784,3.13638
3.0,3.0,0.01,123,0.92879,0.52,545.53,2638.64,0.707998,0.418968,0.997027,0.333181,35.0,1184.0578,4.5185,2.7846,5.818666,3.418554,3.160218
3.0,3.0,0.01,124,0.928316,0.52,544.64,2639.39,0.707662,0.418296,0.997028,0.33484,35.01,1193.0951,4.5162,2.7847,5.859869,3.444307,3.184042
3.0,3.0,0.01,125,0.927844,0.52,543.63,2640.0,0.707329,0.417628,0.997029,0.336496,35.01,1202.1278,4.5139,2.7848,5.901021,3.470044,3.207852
3.0,3.0,0.01,126,0.927371,0.51,542.66,2640.94,0.706995,0.416961,0.997029,0.338158,34.87,1211.1561,4.5116,2.7849,5.942124,3.495766,3.231649
3.0,3.0,0.01,127,0.9269,0.51,541.76,2641.72,0.706663,0.416296,0.997029,0.339822,34.87,1220.1799,4.5093,2.7851,5.983178,3.521473,3.255434
3.0,3.0,0.01,128,0.926429,0.51,540.9,2642.36,0.706332,0.415634,0.99703,0.341485,34.88,1229.1991,4.507,2.7852,6.024185,3.547166,3.279206
3.0,3.0,0.01,129,0.925958,0.51,540.09,2642.94,0.706002,0.414974,0.997031,0.343149,34.89,1238.2136,4.5047,2.7853,6.065145,3.572844,3.302967
3.0,3.0,0.01,130,0.925488,0.51,539.31,2643.6,0.705673,0.414315,0.997031,0.344817,34.67,1247.2234,4.5024,2.7854,6.106059,3.598509,3.326717
3.0,3.0,0.01,131,0.925019,0.5,538.56,2644.21,0.705345,0.413659,0.997032,0.346488,34.68,1256.2286,4.5001,2.7855,6.146927,3.624161,3.350456
3.0,3.0,0.01,132,0.92455,0.5,537.82,2644.91,0.705018,0.413003,0.997032,0.348162,34.68,1265.2291,4.4979,2.7857,6.187752,3.6498,3.374185
3.0,3.0,0.01,133,0.924082,0.5,537.09,2645.36,0.704692,0.412352,0.997032,0.349834,34.69,1274.2252,4.4956,2.7858,6.228533,3.675427,3.397903
3.0,3.0,0.01,134,0.923615,0.5,536.37,2646.1,0.704366,0.4117,0.997032,0.351513,34.69,1283.2169,4.4933,2.7859,6.269271,3.701043,3.421613
3.0,3.0,0.01,135,0.923147,0.49,535.66,2646.44,0.704042,0.411051,0.997034,0.35319,34.7,1292.2042,4.491,2.786,6.309967,3.726646,3.445313
3.0,3.0,0.01,136,0.922681,0.49,534.94,2647.18,0.703718,0.410403,0.997033,0.354875,34.7,1301.1869,4.4888,2.7861,6.350623,3.752239,3.469004
3.0,3.0,0.01,137,0.922215,0.49,534.2,2647.71,0.703396,0.409757,0.997034,0.356559,34.71,1310.165,4.4865,2.7862,6.391238,3.777822,3.492688
3.0,3.0,0.01,138,0.921749,0.49,533.44,2648.36,0.703074,0.409113,0.997034,0.358247,34.72,1319.1384,4.4842,2.7864,6.431813,3.803394,3.516364
3.0,3.0,0.01,139,0.921284,0.48,532.68,2648.99,0.702752,0.40847,0.997035,0.359938,34.72,1328.1072,4.482,2.7865,6.47235,3.828957,3.540032
3.0,3.0,0.01,140,0.920819,0.48,531.96,2649.45,0.702432,0.407829,0.997036,0.36163,34.73,1337.0714,4.4797,2.7866,6.512848,3.854511,3.563694
3.0,3.0,0.01,141,0.920355,0.48,531.26,2650.2,0.702112,0.407188,0.997035,0.36333,34.73,1346.0311,4.4774,2.7867,6.55331,3.880056,3.587349
3.0,3.0,0.01,142,0.919892,0.48,530.57,2650.75,0.701793,0.40655,0.997036,0.36503,34.74,1354.9864,4.4752,2.7868,6.593735,3.905593,3.610998
3.0,3.0,0.01,143,0.919428,0.47,529.89,2651.22,0.701475,0.405913,0.997036,0.366733,34.75,1363.9374,4.4729,2.7869,6.634124,3.931121,3.634642
3.0,3.0,0.01,144,0.918966,0.47,529.22,2651.77,0.701157,0.405277,0.997037,0.36844,34.75,1372.8839,4.4707,2.7871,6.674478,3.956643,3.65828
3.0,3.0,0.01,145,0.918503,0.47,528.54,2652.29,0.70084,0.404642,0.997037,0.37015,34.76,1381.8258,4.4684,2.7872,6.714798,3.982157,3.681914
3.0,3.0,0.01,146,0.918041,0.47,527.85,2652.82,0.700523,0.404009,0.997038,0.371864,34.76,1390.7632,4.4662,2.7873,6.755085,4.007664,3.705543
3.0,3.0,0.01,147,0.91758,0.46,527.16,2653.36,0.700207,0.403376,0.997038,0.373582,34.77,1399.6962,4.4639,2.7874,6.795339,4.033165,3.729168
3.0,3.0,0.01,148,0.917119,0.46,526.45,2653.89,0.699892,0.402745,0.997039,0.375303,34.77,1408.6248,4.4617,2.7875,6.835561,4.05866,3.752789
3.0,3.0,0.01,149,0.916658,0.46,525.74,2654.53,0.699577,0.402115,0.997039,0.37703,34.78,1417.5493,4.4595,2.7876,6.875751,4.08415,3.776408
3.0,3.0,0.01,150,0.916198,0.46,525.01,2655.04,0.699263,0.401486,0.99704,0.37876,34.79,1426.4693,4.4572,2.7878,6.915911,4.109635,3.800023
3.0,3.0,0.01,151,0.915738,0.46,524.27,2655.7,0.698949,0.400858,0.99704,0.380494,34.79,1435.3848,4.455,2.7879,6.956041,4.135115,3.823637
3.0,3.0,0.01,152,0.915278,0.45,523.51,2656.32,0.698635,0.40023,0.99704,0.382232,34.8,1444.2957,4.4527,2.788,6.996143,4.160591,3.847248
3.0,3.0,0.01,153,0.914819,0.45,522.73,2656.94,0.698323,0.399604,0.997041,0.383974,34.8,1453.2019,4.4505,2.7881,7.036215,4.186064,3.870857
3.0,3.0,0.01,154,0.91436,0.45,521.95,2657.57,0.69801,0.398979,0.997041,0.385721,34.81,1462.1034,4.4483,2.7882,7.07626,4.211532,3.894466
3.0,3.0,0.01,155,0.913902,0.45,521.21,2658.13,0.697699,0.398355,0.997042,0.387471,34.82,1471.0003,4.446,2.7884,7.116278,4.236998,3.918073
3.0,3.0,0.01,156,0.913444,0.44,520.47,2658.76,0.697387,0.397732,0.997042,0.389227,34.82,1479.8926,4.4438,2.7885,7.156269,4.262461,3.941681
3.0,3.0,0.01,157,0.912986,0.44,519.73,2659.37,0.697076,0.397109,0.997043,0.390988,34.83,1488.7804,4.4416,2.7886,7.196235,4.287922,3.965288
3.0,3.0,0.01,158,0.912528,0.44,518.98,2660.01,0.696765,0.396487,0.997043,0.392753,34.84,1497.6637,4.4394,2.7887,7.236176,4.313381,3.988895
