Rate_Stage1(C),Rate_Stage2(C),Terminal_Current(C),Cycle,SOH(measured),Stage1_Time(s),Stage2_Time(s),Stage3_Time(s),Reward_Total,Reward_r_soh,Reward_r_time,Reward_delta_soh,Avg Temp(°C),Throughput(Ah),Discharge Cap(Ah),Terminal V(V),LLI(%),LAM_neg(%),LAM_pos(%)
0.1,0.1,0.01,15,0.991679,7200.0,21600.0,1632.85,0.243464,0.486929,0.0,0.19809,40.01,179.78,4.8244,2.6843,1.056828,0.574084,0.554098
0.1,0.1,0.01,16,0.990842,7200.0,21600.0,1629.78,0.242015,0.484031,0.0,0.202684,40.01,189.4337,4.8204,2.6845,1.129789,0.617319,0.596025
0.1,0.1,0.01,17,0.990012,7200.0,21600.0,1626.72,0.240627,0.481254,0.0,0.207173,40.01,199.0792,4.8163,2.6846,1.202173,0.660241,0.637641
0.1,0.1,0.01,18,0.989188,7200.0,21600.0,1623.65,0.239295,0.478589,0.0,0.211561,40.01,208.7167,4.8123,2.6848,1.273993,0.702857,0.678954
0.1,0.1,0.01,19,0.988371,7200.0,21600.0,1620.62,0.238015,0.47603,0.0,0.215851,40.01,218.3461,4.8083,2.6849,1.345261,0.745173,0.719971
0.1,0.1,0.01,20,0.98756,7200.0,21600.0,1617.73,0.236784,0.473568,0.0,0.220049,40.0,227.9675,4.8044,2.685,1.415991,0.787197,0.760698
0.1,0.1,0.01,21,0.986756,7200.0,21600.0,1614.74,0.235599,0.471198,0.0,0.224155,40.0,237.5811,4.8005,2.6852,1.486194,0.828935,0.801141
0.1,0.1,0.01,22,0.985957,7200.0,21600.0,1611.67,0.234458,0.468916,0.0,0.228173,40.0,247.1867,4.7966,2.6853,1.55588,0.870392,0.841307
0.1,0.1,0.01,23,0.985165,7200.0,21600.0,1608.69,0.233357,0.466714,0.0,0.232107,40.0,256.7846,4.7927,2.6854,1.625061,0.911575,0.8812
0.1,0.1,0.01,24,0.984378,7200.0,21600.0,1605.76,0.232294,0.464589,0.0,0.23596,40.0,266.3748,4.7889,2.6856,1.693748,0.952489,0.920828
0.1,0.1,0.01,25,0.983596,7200.0,21600.0,1602.78,0.231268,0.462536,0.0,0.239734,40.0,275.9573,4.7851,2.6857,1.76195,0.993139,0.960195
0.1,0.1,0.01,26,0.982821,7200.0,21600.0,1599.88,0.230276,0.460552,0.0,0.243433,40.0,285.5322,4.7813,2.6858,1.829677,1.033532,0.999307
0.1,0.1,0.01,27,0.98205,7200.0,21600.0,1596.86,0.229316,0.458632,0.0,0.247056,40.0,295.0995,4.7776,2.686,1.896939,1.073672,1.038168
0.1,0.1,0.01,28,0.981285,7200.0,21600.0,1593.91,0.228387,0.456774,0.0,0.250609,40.0,304.6593,4.7739,2.6861,1.963745,1.113564,1.076784
0.1,0.1,0.01,29,0.980526,7200.0,21600.0,1590.96,0.227487,0.454974,0.0,0.254094,40.0,314.2117,4.7702,2.6862,2.030103,1.153213,1.11516
0.1,0.1,0.01,30,0.979771,7200.0,21600.0,1588.05,0.226614,0.453228,0.0,0.257512,40.0,323.7566,4.7665,2.6863,2.096023,1.192624,1.153299
0.1,0.1,0.01,31,0.979021,7200.0,21600.0,1585.15,0.225768,0.451535,0.0,0.260865,40.0,333.2942,4.7628,2.6865,2.161512,1.2318,1.191207
0.1,0.1,0.01,32,0.978276,7200.0,21600.0,1582.24,0.224946,0.449891,0.0,0.264157,40.0,342.8245,4.7592,2.6866,2.22658,1.270747,1.228888
0.1,0.1,0.01,33,0.977536,7200.0,21600.0,1579.45,0.224147,0.448295,0.0,0.267389,40.0,352.3475,4.7556,2.6867,2.291233,1.309469,1.266347
0.1,0.1,0.01,34,0.976801,7200.0,21600.0,1576.53,0.223372,0.446745,0.0,0.270559,40.0,361.8632,4.7521,2.6869,2.355479,1.347969,1.303586
0.1,0.1,0.01,35,0.97607,7200.0,21600.0,1573.59,0.222619,0.445238,0.0,0.273673,40.0,371.3718,4.7485,2.687,2.419325,1.386252,1.34061
0.1,0.1,0.01,36,0.975345,7200.0,21600.0,1570.76,0.221886,0.443771,0.0,0.276733,40.0,380.8733,4.745,2.6871,2.482779,1.424322,1.377423
0.1,0.1,0.01,37,0.974623,7200.0,21600.0,1567.83,0.221172,0.442345,0.0,0.279737,40.0,390.3677,4.7415,2.6872,2.545847,1.462181,1.414028
0.1,0.1,0.01,38,0.973906,7200.0,21600.0,1565.04,0.220478,0.440955,0.0,0.282692,40.0,399.8551,4.738,2.6874,2.608537,1.499835,1.45043
0.1,0.1,0.01,39,0.973193,7200.0,21600.0,1562.12,0.219801,0.439603,0.0,0.285593,40.0,409.3354,4.7345,2.6875,2.670854,1.537285,1.486632
0.1,0.1,0.01,40,0.972485,7200.0,21600.0,1559.58,0.219141,0.438282,0.0,0.288451,40.0,418.8089,4.7311,2.6876,2.732805,1.574538,1.522637
0.1,0.1,0.01,41,0.97178,7200.0,21600.0,1556.67,0.218498,0.436997,0.0,0.291256,40.0,428.2754,4.7276,2.6877,2.794397,1.611594,1.558448
0.1,0.1,0.01,42,0.97108,7200.0,21600.0,1553.89,0.217871,0.435743,0.0,0.294016,40.0,437.735,4.7242,2.6878,2.855635,1.648457,1.594069
0.1,0.1,0.01,43,0.970384,7200.0,21600.0,1551.21,0.217259,0.434518,0.0,0.296732,40.0,447.1878,4.7208,2.688,2.916525,1.685131,1.629504
0.1,0.1,0.01,44,0.969692,7200.0,21600.0,1548.44,0.216662,0.433324,0.0,0.299402,40.0,456.6338,4.7175,2.6881,2.977073,1.721619,1.664754
0.1,0.1,0.01,45,0.969004,7200.0,21600.0,1545.68,0.216079,0.432158,0.0,0.30203,40.0,466.073,4.7141,2.6882,3.037284,1.757923,1.699822
0.1,0.1,0.01,46,0.968319,7200.0,21600.0,1542.9,0.21551,0.431019,0.0,0.304616,40.0,475.5056,4.7108,2.6883,3.097163,1.794047,1.734713
0.1,0.1,0.01,47,0.967638,7200.0,21600.0,1540.17,0.214953,0.429906,0.0,0.307162,40.0,484.9314,4.7075,2.6884,3.156716,1.829993,1.769428
0.1,0.1,0.01,48,0.966962,7200.0,21600.0,1537.5,0.214409,0.428818,0.0,0.309669,40.0,494.3506,4.7042,2.6886,3.215948,1.865765,1.803971
0.1,0.1,0.01,49,0.966288,7200.0,21600.0,1534.81,0.213877,0.427754,0.0,0.312137,40.0,503.7632,4.7009,2.6887,3.274865,1.901364,1.838343
0.1,0.1,0.01,50,0.965619,7200.0,21600.0,1532.13,0.213357,0.426713,0.0,0.314567,40.0,513.1693,4.6976,2.6888,3.333469,1.936794,1.872548
0.1,0.1,0.01,51,0.964953,7200.0,21600.0,1529.44,0.212848,0.425695,0.0,0.316961,40.0,522.5688,4.6944,2.6889,3.391768,1.972056,1.906588
0.1,0.1,0.01,52,0.96429,7200.0,21600.0,1526.77,0.212349,0.424699,0.0,0.319319,40.0,531.9618,4.6912,2.689,3.449764,2.007154,1.940466
0.1,0.1,0.01,53,0.963631,7200.0,21600.0,1524.13,0.211862,0.423723,0.0,0.321643,40.0,541.3483,4.688,2.6891,3.507463,2.04209,1.974184
0.1,0.1,0.01,54,0.962976,7200.0,21600.0,1521.5,0.211384,0.422768,0.0,0.323933,40.0,550.7285,4.6848,2.6893,3.564868,2.076866,2.007744
0.1,0.1,0.01,55,0.962323,7200.0,21600.0,1518.84,0.210916,0.421832,0.0,0.326188,40.0,560.1022,4.6816,2.6894,3.621985,2.111485,2.041148
0.1,0.1,0.01,56,0.961674,7200.0,21600.0,1516.24,0.210458,0.420915,0.0,0.328414,40.0,569.4695,4.6785,2.6895,3.678817,2.145948,2.0744
0.1,0.1,0.01,57,0.961029,7200.0,21600.0,1513.77,0.210008,0.420016,0.0,0.330609,40.0,578.8305,4.6753,2.6896,3.735369,2.180259,2.107501
0.1,0.1,0.01,58,0.960386,7200.0,21600.0,1511.14,0.209567,0.419135,0.0,0.33277,40.0,588.1853,4.6722,2.6897,3.791644,2.214419,2.140453
0.1,0.1,0.01,59,0.959747,7200.0,21600.0,1508.64,0.209135,0.41827,0.0,0.334903,40.0,597.5337,4.6691,2.6898,3.847647,2.24843,2.173259
0.1,0.1,0.01,60,0.959111,7200.0,21600.0,1506.12,0.208711,0.417423,0.0,0.337007,40.0,606.8759,4.666,2.6899,3.903381,2.282295,2.20592
0.1,0.1,0.01,61,0.958478,7200.0,21600.0,1503.67,0.208295,0.416591,0.0,0.339083,40.0,616.2119,4.6629,2.69,3.95885,2.316015,2.238438
0.1,0.1,0.01,62,0.957848,7200.0,21600.0,1501.17,0.207887,0.415775,0.0,0.34113,40.0,625.5418,4.6598,2.6902,4.014057,2.349593,2.270816
0.1,0.1,0.01,63,0.957221,7200.0,21600.0,1498.97,0.207486,0.414972,0.0,0.343154,39.99,634.8655,4.6568,2.6903,4.069007,2.38303,2.303056
0.1,0.1,0.01,64,0.956597,7200.0,21600.0,1496.55,0.207093,0.414185,0.0,0.345148,39.99,644.183,4.6538,2.6904,4.123702,2.416328,2.335159
0.1,0.1,0.01,65,0.955976,7200.0,21600.0,1494.14,0.206706,0.413413,0.0,0.347115,39.99,653.4945,4.6507,2.6905,4.178146,2.44949,2.367127
0.1,0.1,0.01,66,0.955358,7200.0,21600.0,1491.74,0.206327,0.412654,0.0,0.349057,39.99,662.7999,4.6477,2.6906,4.232343,2.482516,2.398961
0.1,0.1,0.01,67,0.954742,7200.0,21600.0,1489.33,0.205954,0.411909,0.0,0.350974,39.99,672.0993,4.6447,2.6907,4.286295,2.515409,2.430665
0.1,0.1,0.01,68,0.954129,7200.0,21600.0,1486.96,0.205588,0.411176,0.0,0.352867,39.99,681.3927,4.6418,2.6908,4.340006,2.548171,2.462238
0.1,0.1,0.01,69,0.953519,7200.0,21600.0,1484.57,0.205228,0.410457,0.0,0.354735,39.99,690.6801,4.6388,2.6909,4.393479,2.580802,2.493684
0.1,0.1,0.01,70,0.952912,7200.0,21600.0,1482.19,0.204875,0.409749,0.0,0.356579,39.99,699.9616,4.6358,2.691,4.446716,2.613305,2.525003
0.1,0.1,0.01,71,0.952307,7200.0,21600.0,1479.79,0.204527,0.409054,0.0,0.3584,39.99,709.2371,4.6329,2.6911,4.499721,2.645681,2.556197
0.1,0.1,0.01,72,0.951705,7200.0,21600.0,1477.39,0.204186,0.408371,0.0,0.360198,39.99,718.5067,4.63,2.6912,4.552496,2.677931,2.587267
0.1,0.1,0.01,73,0.951105,7200.0,21600.0,1474.79,0.20385,0.407701,0.0,0.36197,39.99,727.7705,4.627,2.6913,4.605044,2.710058,2.618216
0.1,0.1,0.01,74,0.950508,7200.0,21600.0,1472.39,0.20352,0.40704,0.0,0.363724,39.99,737.0284,4.6241,2.6915,4.657368,2.742062,2.649044
0.1,0.1,0.01,75,0.949914,7200.0,21600.0,1469.94,0.203195,0.40639,0.0,0.365456,39.99,746.2804,4.6212,2.6916,4.70947,2.773945,2.679752
0.1,0.1,0.01,76,0.949322,7200.0,21600.0,1467.51,0.202875,0.40575,0.0,0.367167,39.99,755.5267,4.6184,2.6917,4.761354,2.805709,2.710344
0.1,0.1,0.01,77,0.948732,7200.0,21600.0,1465.08,0.202561,0.405121,0.0,0.368858,39.99,764.7672,4.6155,2.6918,4.813022,2.837355,2.740819
0.1,0.1,0.01,78,0.948145,7200.0,21600.0,1462.61,0.202251,0.404502,0.0,0.370527,39.99,774.002,4.6126,2.6919,4.864477,2.868884,2.771179
0.1,0.1,0.01,79,0.94756,7200.0,21600.0,1460.13,0.201947,0.403893,0.0,0.372177,39.99,783.231,4.6098,2.692,4.91572,2.900297,2.801425
0.1,0.1,0.01,80,0.946977,7200.0,21600.0,1457.67,0.201647,0.403294,0.0,0.373807,39.99,792.4543,4.607,2.6921,4.966754,2.931596,2.83156
0.1,0.1,0.01,81,0.946397,7200.0,21600.0,1455.19,0.201352,0.402703,0.0,0.375418,39.99,801.6719,4.6041,2.6922,5.017582,2.962783,2.861583
0.1,0.1,0.01,82,0.94582,7200.0,21600.0,1452.71,0.201061,0.402122,0.0,0.377011,39.99,810.8839,4.6013,2.6923,5.068206,2.993858,2.891497
0.1,0.1,0.01,83,0.945244,7200.0,21600.0,1450.19,0.200775,0.40155,0.0,0.378584,39.99,820.0903,4.5985,2.6924,5.118628,3.024823,2.921302
0.1,0.1,0.01,84,0.944671,7200.0,21600.0,1447.75,0.200493,0.400985,0.0,0.380141,39.99,829.291,4.5957,2.6925,5.168851,3.055678,2.950999
0.1,0.1,0.01,85,0.9441,7200.0,21600.0,1445.26,0.200215,0.40043,0.0,0.381679,39.99,838.4861,4.593,2.6926,5.218877,3.086426,2.980591
0.1,0.1,0.01,86,0.943531,7200.0,21600.0,1442.75,0.199941,0.399883,0.0,0.383199,39.99,847.6757,4.5902,2.6927,5.268708,3.117067,3.010078
0.1,0.1,0.01,87,0.942965,7200.0,21600.0,1440.29,0.199672,0.399343,0.0,0.384704,39.99,856.8597,4.5874,2.6928,5.318345,3.147603,3.039461
0.1,0.1,0.01,88,0.942401,7200.0,21600.0,1437.82,0.199406,0.398811,0.0,0.386191,39.99,866.0382,4.5847,2.6929,5.367793,3.178034,3.068741
0.1,0.1,0.01,89,0.941838,7200.0,21600.0,1435.28,0.199144,0.398288,0.0,0.387661,39.99,875.2112,4.582,2.693,5.417051,3.208362,3.09792
0.1,0.1,0.01,90,0.941279,7200.0,21600.0,1432.85,0.198885,0.397771,0.0,0.389117,39.99,884.3787,4.5792,2.6931,5.466123,3.238587,3.126999
0.1,0.1,0.01,91,0.940721,7200.0,21600.0,1430.37,0.198631,0.397262,0.0,0.390556,39.99,893.5408,4.5765,2.6932,5.51501,3.268712,3.155978
0.1,0.1,0.01,92,0.940165,7200.0,21600.0,1427.89,0.19838,0.39676,0.0,0.391979,39.99,902.6974,4.5738,2.6933,5.563714,3.298736,3.184858
0.1,0.1,0.01,93,0.939611,7200.0,21600.0,1425.36,0.198132,0.396265,0.0,0.393386,39.99,911.8486,4.5711,2.6934,5.612237,3.328662,3.213642
0.1,0.1,0.01,94,0.93906,7200.0,21600.0,1422.9,0.197888,0.395776,0.0,0.394779,39.99,920.9944,4.5684,2.6935,5.660582,3.358489,3.242329
0.1,0.1,0.01,95,0.93851,7200.0,21600.0,1420.48,0.197647,0.395294,0.0,0.396159,39.99,930.1349,4.5658,2.6936,5.708749,3.38822,3.270921
0.1,0.1,0.01,96,0.937963,7200.0,21600.0,1417.94,0.19741,0.394819,0.0,0.397521,39.99,939.2699,4.5631,2.6937,5.756741,3.417854,3.299418
0.1,0.1,0.01,97,0.937417,7200.0,21600.0,1415.48,0.197175,0.39435,0.0,0.398871,39.99,948.3996,4.5604,2.6938,5.80456,3.447394,3.327823
0.1,0.1,0.01,98,0.936874,7200.0,21600.0,1413.01,0.196944,0.393888,0.0,0.400207,39.99,957.5241,4.5578,2.6939,5.852207,3.476839,3.356135
0.1,0.1,0.01,99,0.936332,7200.0,21600.0,1410.54,0.196716,0.393431,0.0,0.401529,39.99,966.6432,4.5552,2.694,5.899684,3.506191,3.384355
0.1,0.1,0.01,100,0.935792,7200.0,21600.0,1408.04,0.19649,0.392981,0.0,0.402836,39.99,975.757,4.5525,2.6941,5.946993,3.535451,3.412485
0.1,0.1,0.01,101,0.935255,7200.0,21600.0,1405.59,0.196268,0.392536,0.0,0.404131,39.99,984.8656,4.5499,2.6942,5.994135,3.564619,3.440525
0.1,0.1,0.01,102,0.934719,7200.0,21600.0,1403.12,0.196049,0.392097,0.0,0.405413,39.99,993.9689,4.5473,2.6943,6.041113,3.593698,3.468476
0.1,0.1,0.01,103,0.934185,7200.0,21600.0,1400.6,0.195832,0.391664,0.0,0.406681,39.99,1003.067,4.5447,2.6944,6.087927,3.622686,3.49634
0.1,0.1,0.01,104,0.933653,7200.0,21600.0,1398.14,0.195618,0.391236,0.0,0.407937,39.99,1012.1599,4.5421,2.6945,6.134579,3.651586,3.524116
0.1,0.1,0.01,105,0.933123,7200.0,21600.0,1395.7,0.195407,0.390814,0.0,0.409181,39.99,1021.2477,4.5396,2.6946,6.181071,3.680398,3.551806
0.1,0.1,0.01,106,0.932594,7200.0,21600.0,1393.27,0.195198,0.390396,0.0,0.410413,39.99,1030.3302,4.537,2.6947,6.227405,3.709123,3.579411
0.1,0.1,0.01,107,0.932068,7200.0,21600.0,1390.79,0.194992,0.389984,0.0,0.411632,39.99,1039.4076,4.5344,2.6948,6.273581,3.737762,3.606931
0.1,0.1,0.01,108,0.931543,7200.0,21600.0,1388.28,0.194789,0.389578,0.0,0.412838,39.99,1048.4799,4.5319,2.6949,6.319602,3.766315,3.634368
0.1,0.1,0.01,109,0.93102,7200.0,21600.0,1385.9,0.194588,0.389175,0.0,0.414035,39.99,1057.5471,4.5293,2.695,6.365468,3.794784,3.661721
0.1,0.1,0.01,110,0.930499,7200.0,21600.0,1383.39,0.194389,0.388779,0.0,0.415218,39.99,1066.6091,4.5268,2.6951,6.411182,3.823169,3.688993
0.1,0.1,0.01,111,0.929979,7200.0,21600.0,1380.98,0.194193,0.388386,0.0,0.416392,39.99,1075.6661,4.5243,2.6952,6.456745,3.851471,3.716183
0.1,0.1,0.01,112,0.929462,7200.0,21600.0,1378.56,0.193999,0.387998,0.0,0.417554,39.99,1084.7181,4.5217,2.6953,6.502158,3.879691,3.743292
0.1,0.1,0.01,113,0.928946,7200.0,21600.0,1376.15,0.193807,0.387615,0.0,0.418706,39.99,1093.7649,4.5192,2.6954,6.547423,3.907829,3.770321
0.1,0.1,0.01,114,0.928431,7200.0,21600.0,1373.69,0.193618,0.387236,0.0,0.419846,39.99,1102.8068,4.5167,2.6955,6.59254,3.935886,3.797272
0.1,0.1,0.01,115,0.927919,7200.0,21600.0,1371.26,0.193431,0.386862,0.0,0.420975,39.99,1111.8436,4.5142,2.6956,6.637512,3.963864,3.824143
0.1,0.1,0.01,116,0.927408,7200.0,21600.0,1368.84,0.193246,0.386492,0.0,0.422094,39.99,1120.8755,4.5118,2.6956,6.682339,3.991762,3.850937
0.1,0.1,0.01,117,0.926898,7200.0,21600.0,1366.43,0.193063,0.386126,0.0,0.423203,39.99,1129.9024,4.5093,2.6957,6.727024,4.019581,3.877654
0.1,0.1,0.01,118,0.926391,7200.0,21600.0,1363.99,0.192883,0.385765,0.0,0.424301,39.99,1138.9243,4.5068,2.6958,6.771566,4.047323,3.904295
0.1,0.1,0.01,119,0.925885,7200.0,21600.0,1361.57,0.192704,0.385408,0.0,0.42539,39.99,1147.9413,4.5043,2.6959,6.815968,4.074987,3.93086
0.1,0.1,0.01,120,0.92538,7200.0,21600.0,1359.19,0.192527,0.385054,0.0,0.426469,39.99,1156.9533,4.5019,2.696,6.86023,4.102575,3.95735
0.1,0.1,0.01,121,0.924878,7200.0,21600.0,1356.73,0.192352,0.384705,0.0,0.427538,39.99,1165.9604,4.4994,2.6961,6.904355,4.130086,3.983765
0.1,0.1,0.01,122,0.924376,7200.0,21600.0,1354.35,0.19218,0.384359,0.0,0.428598,39.99,1174.9627,4.497,2.6962,6.948342,4.157523,4.010107
0.1,0.1,0.01,123,0.923877,7200.0,21600.0,1352.0,0.192009,0.384017,0.0,0.429649,39.99,1183.96,4.4946,2.6963,6.992194,4.184885,4.036376
0.1,0.1,0.01,124,0.923379,7200.0,21600.0,1349.59,0.19184,0.383679,0.0,0.43069,39.99,1192.9525,4.4922,2.6964,7.035912,4.212173,4.062573
0.1,0.1,0.01,125,0.922882,7200.0,21600.0,1347.2,0.191672,0.383345,0.0,0.431721,39.99,1201.9402,4.4897,2.6965,7.079496,4.239388,4.088697
0.1,0.1,0.01,126,0.922387,7200.0,21600.0,1344.81,0.191507,0.383014,0.0,0.432744,39.99,1210.923,4.4873,2.6966,7.122948,4.26653,4.114751
0.1,0.1,0.01,127,0.921894,7200.0,21600.0,1342.45,0.191344,0.382687,0.0,0.433758,39.99,1219.901,4.4849,2.6967,7.166268,4.2936,4.140733
0.1,0.1,0.01,128,0.921402,7200.0,21600.0,1340.0,0.191182,0.382364,0.0,0.434761,39.99,1228.8741,4.4825,2.6968,7.209459,4.320598,4.166646
0.1,0.1,0.01,129,0.920911,7200.0,21600.0,1337.72,0.191022,0.382043,0.0,0.43576,39.99,1237.8425,4.4802,2.6968,7.252521,4.347525,4.19249
0.1,0.1,0.01,130,0.920423,7200.0,21600.0,1335.34,0.190863,0.381726,0.0,0.436747,39.98,1246.8061,4.4778,2.6969,7.295455,4.374383,4.218264
0.1,0.1,0.01,131,0.919935,7200.0,21600.0,1333.01,0.190706,0.381413,0.0,0.437727,39.98,1255.765,4.4754,2.697,7.338262,4.40117,4.243971
0.1,0.1,0.01,132,0.919449,7200.0,21600.0,1330.66,0.190551,0.381102,0.0,0.438698,39.98,1264.7191,4.473,2.6971,7.380944,4.427888,4.269609
0.1,0.1,0.01,133,0.918964,7200.0,21600.0,1328.29,0.190398,0.380795,0.0,0.43966,39.98,1273.6685,4.4707,2.6972,7.423501,4.454538,4.295181
0.1,0.1,0.01,134,0.918481,7200.0,21600.0,1325.92,0.190246,0.380492,0.0,0.440615,39.98,1282.6131,4.4683,2.6973,7.465934,4.481119,4.320686
0.1,0.1,0.01,135,0.918,7200.0,21600.0,1323.6,0.190095,0.380191,0.0,0.441562,39.98,1291.5531,4.466,2.6974,7.508245,4.507633,4.346124
0.1,0.1,0.01,136,0.917519,7200.0,21600.0,1321.26,0.189947,0.379893,0.0,0.442501,39.98,1300.4884,4.4636,2.6975,7.550434,4.53408,4.371498
0.1,0.1,0.01,137,0.91704,7200.0,21600.0,1318.99,0.189799,0.379598,0.0,0.443434,39.98,1309.419,4.4613,2.6976,7.592503,4.56046,4.396806
0.1,0.1,0.01,138,0.916563,7200.0,21600.0,1316.63,0.189653,0.379306,0.0,0.444357,39.98,1318.3449,4.459,2.6977,7.634451,4.586775,4.42205
0.1,0.1,0.01,139,0.916087,7200.0,21600.0,1314.38,0.189508,0.379017,0.0,0.445274,39.98,1327.2662,4.4567,2.6978,7.676281,4.613024,4.44723
0.1,0.1,0.01,140,0.915612,7200.0,21600.0,1312.05,0.189365,0.378731,0.0,0.446183,39.98,1336.1828,4.4544,2.6978,7.717994,4.639208,4.472347
0.1,0.1,0.01,141,0.915139,7200.0,21600.0,1309.82,0.189224,0.378447,0.0,0.447086,39.98,1345.0949,4.4521,2.6979,7.759589,4.665328,4.497401
0.1,0.1,0.01,142,0.914667,7200.0,21600.0,1307.53,0.189083,0.378166,0.0,0.447981,39.98,1354.0023,4.4498,2.698,7.801069,4.691385,4.522392
0.1,0.1,0.01,143,0.914196,7200.0,21600.0,1305.47,0.188943,0.377887,0.0,0.448873,39.98,1362.9051,4.4475,2.6981,7.842434,4.717378,4.547322
0.1,0.1,0.01,144,0.913727,7200.0,21600.0,1303.2,0.188806,0.377612,0.0,0.449754,39.98,1371.8034,4.4452,2.6982,7.883685,4.743308,4.57219
0.1,0.1,0.01,145,0.913259,7200.0,21600.0,1300.95,0.18867,0.377339,0.0,0.450628,39.98,1380.6971,4.4429,2.6983,7.924823,4.769175,4.596997
0.1,0.1,0.01,146,0.912792,7200.0,21600.0,1298.71,0.188534,0.377069,0.0,0.451495,39.98,1389.5862,4.4407,2.6984,7.965848,4.794981,4.621744
0.1,0.1,0.01,147,0.912327,7200.0,21600.0,1296.46,0.188401,0.376801,0.0,0.452355,39.98,1398.4708,4.4384,2.6985,8.006762,4.820726,4.646431
0.1,0.1,0.01,148,0.911862,7200.0,21600.0,1294.21,0.188268,0.376536,0.0,0.453209,39.98,1407.3509,4.4361,2.6985,8.047566,4.846409,4.671058
0.1,0.1,0.01,149,0.9114,7200.0,21600.0,1292.0,0.188137,0.376274,0.0,0.454057,39.98,1416.2264,4.4339,2.6986,8.088259,4.872032,4.695626
0.1,0.1,0.01,150,0.910938,7200.0,21600.0,1289.76,0.188007,0.376013,0.0,0.454897,39.98,1425.0974,4.4316,2.6987,8.128844,4.897594,4.720135
0.1,0.1,0.01,151,0.910478,7200.0,21600.0,1287.56,0.187878,0.375756,0.0,0.455732,39.98,1433.964,4.4294,2.6988,8.16932,4.923097,4.744586
0.1,0.1,0.01,152,0.910019,7200.0,21600.0,1285.35,0.18775,0.3755,0.0,0.45656,39.98,1442.826,4.4272,2.6989,8.20969,4.948541,4.76898
0.1,0.1,0.01,153,0.909561,7200.0,21600.0,1283.08,0.187624,0.375247,0.0,0.45738,39.98,1451.6836,4.4249,2.699,8.249952,4.973926,4.793316
0.1,0.1,0.01,154,0.909104,7200.0,21600.0,1280.95,0.187498,0.374996,0.0,0.458198,39.98,1460.5368,4.4227,2.6991,8.290109,4.999253,4.817595
0.1,0.1,0.01,155,0.908649,7200.0,21600.0,1278.77,0.187374,0.374747,0.0,0.459007,39.98,1469.3855,4.4205,2.6992,8.330161,5.024522,4.841817
0.1,0.1,0.01,156,0.908194,7200.0,21600.0,1276.59,0.187251,0.374501,0.0,0.459811,39.98,1478.2298,4.4183,2.6992,8.370109,5.049733,4.865984
