Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%]
0.01,24.0,0.958815,0.8,2.6,900.0,396.79,3475.22,0.206425,0.016313,2.2e-05,0.999454,0.695208,17.26,260.3925,4.6645,2.8279,2.946088,2.093273,1.987158
0.05,25.0,0.952101,2.3,2.0,1.56,1021.58,2597.12,0.733679,0.645138,0.689433,0.99925,0.471536,19.44,269.6625,4.6319,2.8281,3.029008,2.153106,2.042716
0.05,26.0,0.95129,0.3,1.2,2400.0,1404.65,2460.2,0.511714,0.779674,0.0,0.99922,0.439821,13.71,278.9235,4.6279,2.8283,3.105183,2.208031,2.093394
0.02,27.0,0.952618,1.9,3.5,7.74,412.19,3064.01,0.558515,0.0,0.896653,0.999268,1.598632,21.86,288.2082,4.6344,2.829,3.362835,2.39594,2.27713
0.05,28.0,0.94503,1.5,3.5,35.26,75.5,2896.22,0.5994,0.0,0.999023,0.998952,1.985881,23.25,297.4117,4.5975,2.8297,3.662806,2.615073,2.492202
0.1,29.0,0.936629,0.8,0.9,900.0,2030.94,1967.86,0.511775,0.780211,6e-06,0.998442,0.439672,14.84,306.529,4.5566,2.8299,3.729254,2.663064,2.536103
0.01,30.0,0.948923,1.2,2.8,285.73,486.24,3427.55,0.206443,0.009819,0.006724,0.999128,0.719695,19.13,315.7697,4.6164,2.8302,3.834275,2.739376,2.608157
0.05,31.0,0.941227,1.0,3.2,563.75,37.65,2914.44,0.545001,0.0,0.863129,0.998746,1.258967,20.13,324.9477,4.579,2.8307,4.010392,2.867935,2.7326
0.01,32.0,0.946057,3.1,2.4,0.0,776.09,3409.57,0.239039,0.090379,0.007717,0.999002,0.609953,19.07,334.1598,4.6025,2.8309,4.095377,2.929631,2.790052
0.1,33.0,0.931767,0.8,1.0,900.0,1754.49,2016.14,0.454005,0.635933,6.1e-05,0.99804,0.47344,15.3,343.2298,4.533,2.8311,4.161032,2.977199,2.833571
0.01,34.0,0.943276,0.2,3.2,3600.0,19.1,3787.38,0.199772,0.0,0.0,0.998862,1.440703,13.98,352.4299,4.589,2.8316,4.349905,3.115265,2.967526
0.02,35.0,0.941452,2.8,0.2,0.12,10800.0,3061.84,0.457255,0.643757,0.0,0.998759,0.471823,10.82,361.6077,4.5801,2.8317,4.412579,3.16065,3.008756
0.05,36.0,0.935917,2.9,1.8,0.05,1151.87,2576.03,0.468528,0.241538,0.430589,0.998388,0.554489,18.88,370.719,4.5532,2.8319,4.484805,3.213089,3.057063
0.05,37.0,0.934236,0.7,2.8,1028.57,69.02,2902.14,0.21867,0.0,0.047548,0.998255,1.23098,18.27,379.8145,4.545,2.8323,4.638062,3.325188,3.165115
0.02,38.0,0.938175,3.1,0.3,0.0,7200.0,3090.86,0.425801,0.565226,0.0,0.998551,0.487505,11.38,388.9583,4.5641,2.8325,4.699624,3.369863,3.205661
0.05,39.0,0.932874,2.9,0.8,0.04,2700.0,2647.78,0.374625,0.437492,0.0,0.998139,0.511969,14.32,398.0451,4.5383,2.8327,4.763451,3.416198,3.247916
0.1,40.0,0.925821,0.3,0.2,2400.0,10800.0,1306.45,0.508474,0.772484,0.0,0.997404,0.441791,10.57,407.0589,4.504,2.8329,4.818333,3.456009,3.283778
0.01,41.0,0.937608,1.9,0.3,6.6,7200.0,3433.5,0.397615,0.49478,0.0,0.998512,0.500994,11.33,416.1969,4.5614,2.833,4.879751,3.500601,3.324237
0.1,42.0,0.920775,3.7,4.0,0.0,19.53,2563.83,0.599336,0.0,0.999986,0.996707,2.369478,25.34,425.1739,4.4795,2.8337,5.150396,3.699346,3.519208
0.1,43.0,0.920575,2.6,0.4,0.32,5400.0,2273.78,0.421004,0.554173,0.0,0.996676,0.489641,12.06,434.1447,4.4785,2.8339,5.207284,3.740736,3.556672
0.02,44.0,0.931293,3.5,2.6,0.0,672.37,3044.25,0.386093,0.007689,0.458544,0.997995,0.731438,20.58,443.213,4.5307,2.8341,5.290014,3.801193,3.613026
0.1,45.0,0.918622,2.5,0.8,0.49,2700.0,2259.79,0.343089,0.359541,3e-06,0.996355,0.527493,14.6,452.1605,4.469,2.8343,5.349771,3.844781,3.652686
0.02,46.0,0.929931,2.1,1.2,2.8,1800.0,3049.56,0.260137,0.151402,1e-05,0.997862,0.582078,15.83,461.2153,4.524,2.8345,5.414946,3.892328,3.696153
0.1,47.0,0.91606,0.9,3.0,680.18,50.11,2514.02,0.595023,0.0,0.989614,0.995888,1.358955,20.49,470.1382,4.4565,2.8349,5.560428,3.999181,3.799157
0.05,48.0,0.922186,0.4,3.5,1800.0,8.14,2960.51,0.199393,0.0,2.3e-05,0.996919,1.527121,16.36,479.1387,4.4864,2.8353,5.719963,4.11639,3.912474
0.02,49.0,0.925445,1.5,2.9,26.67,545.89,3038.94,0.482676,0.000169,0.707842,0.997358,0.913561,20.81,488.1509,4.5022,2.8356,5.81492,4.186031,3.978078
0.02,50.0,0.924725,2.5,1.8,0.46,1122.08,3033.93,0.221153,0.043943,0.010306,0.997267,0.646663,18.0,497.153,4.4987,2.8357,5.882262,4.235325,4.023329
0.02,51.0,0.923962,3.7,1.9,0.0,1040.67,3039.18,0.22194,0.034352,0.021914,0.997167,0.658864,18.6,506.1481,4.495,2.8359,5.950183,4.285069,4.069036
0.1,52.0,0.911239,3.5,0.9,0.0,2400.0,2234.66,0.284709,0.214265,8.7e-05,0.99484,0.561876,15.31,515.0228,4.4331,2.8361,6.007923,4.327353,4.107449
0.02,53.0,0.922789,1.7,0.6,12.27,3600.0,3077.3,0.279723,0.200805,0.0,0.997005,0.565775,13.04,524.0124,4.4893,2.8363,6.065731,4.369642,4.145736
0.1,54.0,0.90954,1.6,2.0,17.5,951.5,2188.13,0.613842,0.041771,0.99563,0.99441,0.649186,20.52,532.8671,4.4248,2.8365,6.130945,4.417495,4.189715
0.1,55.0,0.910187,2.3,0.2,1.06,10800.0,2215.85,0.359376,0.40115,0.0,0.994578,0.51908,10.81,541.739,4.428,2.8366,6.183236,4.455782,4.224198
0.01,56.0,0.922027,2.8,2.2,0.07,842.12,3404.83,0.204992,0.009841,0.004192,0.996896,0.719588,18.45,550.7158,4.4856,2.8368,6.254238,4.507864,4.272261
0.1,57.0,0.905831,2.8,3.5,0.07,48.46,2529.63,0.598664,0.0,0.999987,0.993346,2.499919,24.67,559.541,4.4068,2.8374,6.488263,4.680545,4.441336
0.02,58.0,0.917333,4.0,1.1,0.0,1963.64,3039.3,0.226552,0.068315,2e-06,0.996127,0.624422,15.57,568.4732,4.4627,2.8376,6.547883,4.72426,4.481084
0.1,59.0,0.906026,3.8,0.1,0.0,21600.0,2184.76,0.284779,0.215244,0.0,0.993406,0.5616,10.31,577.305,4.4077,2.8378,6.601253,4.763399,4.516483
0.1,60.0,0.90396,2.4,1.0,0.65,2160.0,2204.9,0.250081,0.12755,0.001285,0.992735,0.591562,15.8,586.1074,4.3977,2.8379,6.65698,4.804323,4.553592
0.05,61.0,0.909917,1.1,3.7,334.72,9.48,2921.49,0.59377,0.0,0.98717,0.994509,1.805239,21.2,594.9817,4.4267,2.8384,6.818976,4.923898,4.66941
0.1,62.0,0.901259,0.6,2.0,1200.0,566.15,2222.53,0.220904,0.003576,0.052808,0.991753,0.768098,17.45,603.7559,4.3845,2.8386,6.888465,4.975111,4.716838
0.1,63.0,0.900625,2.4,1.4,0.62,1541.09,2133.06,0.44597,0.056429,0.562743,0.991503,0.634128,17.93,612.523,4.3815,2.8387,6.945874,5.017408,4.75534
0.05,64.0,0.907937,3.9,0.9,0.0,2400.0,2587.25,0.232879,0.085209,3e-06,0.993973,0.613028,15.0,621.3648,4.417,2.8389,7.001182,5.05811,4.792173
0.1,65.0,0.899369,1.6,1.4,16.1,1520.67,2133.33,0.44867,0.051966,0.574215,0.990988,0.638277,18.02,630.1195,4.3753,2.8391,7.05818,5.100133,4.830412
0.01,66.0,0.910502,1.4,3.7,36.44,13.84,3751.31,0.305263,0.0,0.26583,0.994658,2.710974,20.48,638.9957,4.4295,2.8397,7.287389,5.269627,4.996277
0.02,67.0,0.90863,3.0,0.6,0.0,3600.0,3065.68,0.234071,0.088094,0.0,0.994166,0.611292,13.08,647.8464,4.4204,2.8398,7.340428,5.30867,5.031438
0.1,68.0,0.89391,1.4,3.4,35.08,28.33,2535.56,0.597666,0.0,0.999983,0.988364,2.634681,24.47,656.5578,4.3488,2.8404,7.555871,5.468209,5.1875
0.02,69.0,0.904675,0.1,2.8,7200.0,33.51,3385.7,0.198595,0.0,0.0,0.992974,1.636929,12.59,665.3722,4.4012,2.8408,7.688205,5.566094,5.281664
0.05,70.0,0.898831,0.2,4.0,3600.0,0.97,2950.61,0.198152,0.0,0.0,0.990758,1.673127,14.26,674.1666,4.3727,2.8411,7.821299,5.664647,5.376556
0.02,71.0,0.902717,1.3,0.7,62.73,3085.71,2984.69,0.221116,0.056642,0.0,0.992298,0.633938,13.62,682.9573,4.3916,2.8413,7.872971,5.702799,5.410868
0.05,72.0,0.895919,2.0,3.7,3.23,20.98,2916.48,0.59768,0.0,0.999496,0.989407,2.672784,23.08,691.6918,4.3586,2.8419,8.078753,5.855404,5.559957
0.01,73.0,0.901325,3.1,0.8,0.0,2700.0,3403.36,0.209617,0.028152,0.0,0.991778,0.668646,13.95,700.4692,4.3849,2.842,8.131627,5.894478,5.595197
0.1,74.0,0.886556,2.0,2.8,3.14,557.03,2177.57,0.596703,2.3e-05,0.999934,0.983603,1.009021,23.56,709.1021,4.313,2.8422,8.209265,5.952112,5.649162
0.01,75.0,0.898075,2.4,3.6,0.52,24.81,3739.43,0.335494,0.0,0.343523,0.990425,2.700811,20.51,717.8539,4.3691,2.8428,8.409821,6.100956,5.794466
0.1,76.0,0.883738,3.5,1.9,0.0,990.24,2173.69,0.596994,0.006506,0.995324,0.981308,0.739454,20.68,726.4569,4.2993,2.843,8.465824,6.142547,5.832386
0.01,77.0,0.896638,2.0,2.7,3.02,586.25,3387.12,0.221684,2e-05,0.059311,0.989758,1.015251,19.72,735.1875,4.3621,2.8432,8.541387,6.198628,5.884682
0.01,78.0,0.894476,2.3,3.4,0.78,31.71,3733.86,0.333716,0.0,0.339956,0.988668,2.693046,20.49,743.8986,4.3515,2.8437,8.734561,6.342169,6.024709
0.1,79.0,0.879619,1.2,3.0,151.08,416.34,2194.42,0.595442,0.0,0.999916,0.977379,1.4022,23.5,752.4649,4.2793,2.844,8.834771,6.416727,6.095708
0.1,80.0,0.878281,3.3,3.2,0.0,420.47,2187.61,0.59518,0.0,0.999982,0.975936,1.764458,25.31,761.0188,4.2728,2.8444,8.958793,6.509033,6.184517
0.1,81.0,0.877617,0.4,2.3,1800.0,378.19,2268.73,0.195266,1e-06,0.00057,0.975187,1.143799,16.72,769.5632,4.2695,2.8446,9.039271,6.568933,6.240856
0.1,82.0,0.876426,2.0,2.9,2.82,509.55,2173.25,0.594742,1e-06,0.999961,0.973788,1.177644,23.97,778.0965,4.2637,2.8448,9.121377,6.630117,6.29847
0.02,83.0,0.887845,0.3,2.3,2400.0,370.27,3112.7,0.196912,0.0,0.0,0.984558,1.229088,15.13,786.7409,4.3193,2.8451,9.206417,6.693388,6.358082
0.01,84.0,0.88904,0.1,0.6,7200.0,3005.74,2935.88,0.210785,0.034265,0.0,0.985394,0.658989,11.13,795.3939,4.3251,2.8452,9.252954,6.727993,6.388958
0.05,85.0,0.882147,0.7,2.2,1013.83,430.44,2619.52,0.206246,4.3e-05,0.025633,0.979877,0.979176,17.93,803.9821,4.2916,2.8454,9.320387,6.778238,6.435556
0.05,86.0,0.88146,1.9,2.2,4.19,784.0,2554.25,0.585235,0.000708,0.972765,0.979226,0.845341,20.49,812.5634,4.2882,2.8456,9.378599,6.821653,6.475301
0.05,87.0,0.880841,3.3,2.0,0.0,902.7,2553.7,0.564148,0.001531,0.919528,0.978622,0.808597,20.3,821.1385,4.2852,2.8458,9.434095,6.863058,6.513038
0.02,88.0,0.884973,1.0,0.6,396.0,3528.62,2599.64,0.209966,0.03374,0.0,0.98235,0.65975,13.3,829.7519,4.3053,2.8459,9.47969,6.897024,6.543305
0.1,89.0,0.872314,0.6,0.5,1200.0,3754.14,1595.37,0.231584,0.09479,0.0,0.968337,0.607452,12.73,838.2416,4.2437,2.846,9.52158,6.928276,6.571007
0.01,90.0,0.885201,0.6,1.6,1200.0,760.35,3400.71,0.196887,0.000949,0.0,0.982536,0.831384,15.43,846.8587,4.3064,2.8462,9.577894,6.970265,6.609297
0.02,91.0,0.882992,3.3,2.1,0.0,838.44,3024.06,0.262184,0.000629,0.164507,0.98065,0.851025,19.33,855.4547,4.2957,2.8464,9.635155,7.013004,6.648348
0.1,92.0,0.869921,0.1,2.8,7200.0,26.53,2554.66,0.192935,0.0,0.0,0.964677,1.67892,12.67,863.9337,4.2321,2.8467,9.744619,7.09474,6.726685
0.02,93.0,0.880822,2.5,2.9,0.25,501.25,3020.42,0.538037,0.0,0.855791,0.978603,1.277933,21.22,872.5099,4.2851,2.8469,9.827936,7.156926,6.785252
0.05,94.0,0.874501,1.9,3.4,3.96,27.45,2897.82,0.594092,0.0,0.999551,0.97136,2.744707,22.97,881.0252,4.2544,2.8474,10.001756,7.286716,6.91173
0.1,95.0,0.866087,1.0,2.0,378.16,694.34,2188.36,0.587032,0.000836,0.987768,0.957949,0.837409,19.97,889.4564,4.2134,2.8476,10.055891,7.327249,6.948734
0.02,96.0,0.876381,2.5,4.0,0.24,14.09,3371.76,0.578138,0.0,0.958479,0.973733,2.769071,21.4,898.0181,4.2635,2.8481,10.227698,7.455581,7.07373
0.1,97.0,0.862229,1.6,3.6,12.04,17.33,2518.17,0.589986,0.0,0.99999,0.949951,2.777601,24.6,906.427,4.1947,2.8486,10.397239,7.582379,7.197337
0.1,98.0,0.862053,1.0,0.6,364.34,3516.24,1762.34,0.20845,0.046349,0.0,0.949554,0.644004,13.71,914.8172,4.1938,2.8487,10.438047,7.612919,7.224395
0.01,99.0,0.875202,0.6,1.1,1200.0,1313.39,3296.08,0.195713,0.003148,0.0,0.972269,0.774185,14.48,923.3361,4.2578,2.8488,10.486536,7.649229,7.257076
0.02,100.0,0.873077,3.1,1.4,0.0,1441.17,2991.61,0.195092,0.00236,0.000657,0.969426,0.787933,17.14,931.8348,4.2474,2.849,10.535616,7.68602,7.290249
0.1,101.0,0.861409,1.3,0.2,38.58,10800.0,2074.08,0.21534,0.064312,0.0,0.948076,0.627502,10.77,940.2279,4.1907,2.8491,10.574921,7.715476,7.31631
0.01,102.0,0.873683,0.1,1.3,7200.0,1018.41,3333.0,0.194522,0.001172,0.0,0.970263,0.821324,11.96,948.7323,4.2504,2.8493,10.625616,7.75346,7.350693
0.1,103.0,0.858166,1.7,3.2,8.04,388.03,2179.86,0.587992,0.0,0.999987,0.939985,2.258353,25.03,957.0908,4.1749,2.8497,10.759409,7.853737,7.44773
0.1,104.0,0.858036,2.2,0.5,0.91,4320.0,2137.68,0.20513,0.043007,0.0,0.939636,0.647735,12.72,965.448,4.1743,2.8498,10.799201,7.883578,7.474137
0.1,105.0,0.85729,3.3,1.8,0.0,1016.13,2170.42,0.585791,0.001532,0.994144,0.937604,0.808553,20.38,973.7936,4.1706,2.8499,10.848048,7.920354,7.507444
0.05,106.0,0.86329,1.8,3.4,5.34,24.76,2890.81,0.590292,0.0,0.999587,0.952285,2.776715,22.92,982.2052,4.1998,2.8504,11.008873,8.040855,7.624732
0.1,107.0,0.855106,3.9,1.0,0.0,2160.0,2086.17,0.191958,0.010027,0.004228,0.931281,0.718687,16.18,990.5289,4.16,2.8505,11.051846,8.073181,7.653612
0.1,108.0,0.854606,1.2,1.1,72.71,1870.31,2081.31,0.203917,0.007347,0.03757,0.929749,0.733625,16.73,998.8471,4.1576,2.8507,11.095488,8.106057,7.683042
0.02,109.0,0.8667,3.8,0.3,0.0,7200.0,2953.39,0.202545,0.02681,0.0,0.959103,0.671038,11.32,1007.2908,4.2164,2.8508,11.135594,8.136169,7.70964
0.05,110.0,0.860111,1.5,3.3,15.93,24.2,2888.68,0.588815,0.0,0.999553,0.944969,2.797903,22.88,1015.6697,4.1844,2.8512,11.293798,8.254854,7.825146
0.02,111.0,0.863789,2.1,2.7,1.34,546.76,3009.62,0.512976,0.0,0.805768,0.953346,1.205588,20.65,1024.0808,4.2023,2.8515,11.362738,8.306657,7.873451
0.1,112.0,0.849833,3.0,3.4,0.0,26.81,2505.29,0.582696,0.0,0.999992,0.913499,2.751033,25.21,1032.3629,4.1344,2.8519,11.515388,8.421326,7.985034
0.05,113.0,0.85677,0.5,3.7,1440.0,0.34,2940.73,0.18767,0.0,0.001101,0.936148,1.663708,16.8,1040.7385,4.1681,2.8522,11.607817,8.490755,8.051123
0.02,114.0,0.860418,1.8,2.5,4.92,610.06,3015.07,0.456371,5e-06,0.668064,0.945719,1.082247,20.21,1049.1154,4.1859,2.8524,11.668409,8.536385,8.093261
0.02,115.0,0.859946,0.2,1.8,3600.0,558.17,3071.94,0.188923,2.6e-05,0.0,0.944562,1.001861,13.69,1057.487,4.1836,2.8525,11.724412,8.578576,8.131975
0.1,116.0,0.847084,3.7,1.4,0.0,1406.0,2143.97,0.508618,0.002597,0.81762,0.902656,0.783376,18.62,1065.7323,4.121,2.8527,11.768403,8.611859,8.161864
0.1,117.0,0.845435,2.6,3.9,0.07,14.19,2512.26,0.579113,0.0,0.999992,0.895581,2.764806,24.53,1073.9957,4.113,2.8531,11.916947,8.723591,8.270548
0.01,118.0,0.858894,1.8,0.9,4.76,2400.0,3291.04,0.189717,0.003343,0.0,0.941899,0.771308,14.46,1082.3561,4.1784,2.8532,11.959875,8.755905,8.299356
0.1,119.0,0.843346,3.1,3.4,0.0,25.66,2505.61,0.577191,0.0,0.999992,0.885973,2.759825,25.18,1090.573,4.1028,2.8537,12.105936,8.86588,8.406296
0.1,120.0,0.842131,2.0,3.1,1.92,397.55,2177.99,0.576003,0.0,0.999987,0.880041,2.109639,24.72,1098.7735,4.0969,2.854,12.217039,8.949571,8.486841
0.1,121.0,0.840548,2.7,3.9,0.0,13.71,2511.06,0.574378,0.0,0.999992,0.871906,2.759466,25.16,1106.9928,4.0892,2.8544,12.360264,9.057429,8.591683
0.01,122.0,0.853896,1.5,1.4,14.23,1372.51,3376.56,0.185821,0.000764,2.4e-05,0.927525,0.841692,16.57,1115.3048,4.1541,2.8546,12.405338,9.091442,8.62222
0.02,123.0,0.851729,1.9,2.1,2.92,782.72,3026.36,0.282497,7.1e-05,0.246007,0.920327,0.955109,19.24,1123.5965,4.1436,2.8547,12.455898,9.129716,8.657046
0.05,124.0,0.846754,0.8,1.9,653.5,616.36,2582.9,0.251624,8.9e-05,0.178333,0.901276,0.944354,18.29,1131.8394,4.1194,2.8549,12.505687,9.167436,8.691368
0.1,125.0,0.838098,0.3,3.3,2400.0,4.59,2574.07,0.17168,0.0,3e-06,0.858395,1.70733,15.53,1140.0232,4.0773,2.8552,12.593381,9.233674,8.754447
0.05,126.0,0.844127,3.0,4.0,0.0,11.61,2886.54,0.577799,0.0,0.999671,0.889652,2.778826,23.33,1148.278,4.1066,2.8556,12.733667,9.339431,8.857144
0.02,127.0,0.84853,4.0,0.5,0.0,4320.0,2943.77,0.185908,0.010521,0.0,0.908499,0.71637,12.54,1156.5411,4.128,2.8557,12.771318,9.367905,8.882213
0.01,128.0,0.849426,0.1,1.4,7200.0,838.84,3382.88,0.182465,0.000182,0.0,0.911962,0.910012,12.05,1164.8091,4.1324,2.8559,12.818344,9.403537,8.914438
0.05,129.0,0.842758,0.6,1.9,1199.12,485.6,2621.99,0.177561,2.2e-05,0.002312,0.883137,1.009891,17.07,1173.013,4.0999,2.856,12.870032,9.442752,8.950302
0.05,130.0,0.842906,4.0,0.2,0.0,10800.0,2423.18,0.185532,0.021901,0.0,0.883856,0.680907,10.74,1181.2255,4.1007,2.8561,12.905499,9.469626,8.97389
0.02,131.0,0.845135,3.2,3.2,0.0,32.08,3350.78,0.562747,0.0,0.959743,0.89425,2.776497,21.84,1189.4572,4.1115,2.8565,13.042546,9.573079,9.074271
0.02,132.0,0.8447,2.1,2.0,1.05,830.05,3030.95,0.244547,8.8e-05,0.165135,0.892288,0.944581,19.02,1197.6802,4.1094,2.8567,13.090344,9.60934,9.107134
0.1,133.0,0.830941,2.7,3.8,0.0,14.66,2509.05,0.56241,0.0,0.999992,0.812067,2.770767,25.11,1205.8023,4.0425,2.8571,13.225159,9.711265,9.206125
0.01,134.0,0.843164,3.0,3.3,0.0,26.92,3729.35,0.32219,0.0,0.362923,0.885101,2.799232,20.61,1214.0176,4.1019,2.8575,13.36025,9.81324,9.305043
0.1,135.0,0.82903,1.8,0.5,4.04,4320.0,2048.29,0.167232,0.019135,0.0,0.797887,0.687471,12.76,1222.0901,4.0332,2.8576,13.394756,9.839512,9.328099
0.01,136.0,0.841297,1.6,3.2,8.96,26.28,3730.03,0.312118,0.0,0.342391,0.875809,2.820478,20.29,1230.2844,4.0928,2.858,13.529171,9.941127,9.426675
0.1,137.0,0.826156,3.7,3.1,0.0,35.11,2496.58,0.555011,0.0,0.999992,0.775071,2.712579,25.09,1238.3289,4.0192,2.8584,13.657186,10.038041,9.520677
0.1,138.0,0.824748,1.8,3.1,3.9,32.45,2497.25,0.552646,0.0,0.999991,0.763247,2.719932,24.44,1246.3594,4.0123,2.8588,13.784437,10.134363,9.614097
0.02,139.0,0.836634,0.8,1.5,606.49,894.98,3039.89,0.170157,0.000285,0.000222,0.849772,0.888763,16.66,1254.5029,4.0702,2.8589,13.827318,10.166953,9.643342
0.1,140.0,0.824502,1.8,0.3,3.82,7200.0,2036.22,0.162514,0.025714,0.0,0.761141,0.67308,11.36,1262.5338,4.0111,2.8591,13.860056,10.191949,9.665188
0.1,141.0,0.8233,3.9,1.5,0.0,1223.99,2160.46,0.534085,0.000762,0.959127,0.750649,0.841861,19.29,1270.5479,4.0053,2.8592,13.900375,10.222803,9.692829
0.05,142.0,0.83055,3.1,2.6,0.0,541.11,2535.11,0.561066,0.0,0.99805,0.80923,1.28263,22.71,1278.6344,4.0406,2.8594,13.960663,10.268681,9.735473
0.02,143.0,0.834827,3.1,0.9,0.0,2373.67,2901.39,0.168454,0.00187,0.0,0.838531,0.799055,14.93,1286.7599,4.0614,2.8595,13.998962,10.297868,9.761334
0.02,144.0,0.833149,3.4,3.2,0.0,29.48,3353.8,0.549331,0.0,0.959584,0.827488,2.783466,21.79,1294.8739,4.0532,2.8599,14.12622,10.394328,9.854814
0.01,145.0,0.834487,0.1,1.4,7200.0,795.68,3408.67,0.167308,0.0001,0.0,0.83634,0.938683,12.04,1302.9964,4.0597,2.86,14.17035,10.427919,9.885114
0.05,146.0,0.827266,2.6,2.9,0.0,429.88,2545.75,0.556533,0.0,0.999286,0.784095,1.84596,23.34,1311.0518,4.0246,2.8603,14.254543,10.491957,9.946047
0.02,147.0,0.830372,1.7,3.0,5.55,40.39,3345.62,0.544082,0.0,0.956242,0.807925,2.733158,21.4,1319.1416,4.0397,2.8607,14.377467,10.585164,10.036285
