Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%]
0.01,12.0,0.978564,1.0,1.0,635.18,1951.55,3229.79,0.595779,0.989555,0.0,0.999785,0.283282,14.55,148.341,4.7606,2.8234,1.176089,0.812646,0.758476
0.02,13.0,0.976117,3.5,0.8,0.0,2700.0,3193.39,0.595075,0.987809,0.0,0.999759,0.290724,14.09,157.852,4.7487,2.8236,1.265255,0.876265,0.817599
0.01,14.0,0.976459,3.8,1.4,0.0,1542.86,3488.68,0.590789,0.977089,2e-06,0.999763,0.321288,16.12,167.3618,4.7504,2.8239,1.35997,0.943971,0.880792
0.01,15.0,0.975462,3.8,1.1,0.0,1963.64,3525.05,0.590687,0.976841,0.0,0.999751,0.321812,15.11,176.8645,4.7455,2.8241,1.451581,1.009457,0.941778
0.01,16.0,0.974498,2.9,0.8,0.12,2700.0,3543.05,0.591088,0.977851,0.0,0.99974,0.319641,13.8,186.3598,4.7408,2.8243,1.539693,1.072433,1.000268
0.02,17.0,0.970027,0.2,3.1,3600.0,31.99,3441.98,0.199939,8e-06,0.0,0.999679,1.061433,14.26,195.8172,4.7191,2.825,1.805822,1.265376,1.188842
0.1,18.0,0.957259,2.5,0.6,0.76,3600.0,2343.98,0.591324,0.978604,0.0,0.999412,0.317956,13.35,205.1453,4.657,2.8252,1.883488,1.320935,1.240153
0.02,19.0,0.966644,1.8,3.4,12.4,452.03,3071.1,0.535231,9.1e-05,0.838176,0.999623,0.943206,21.62,214.565,4.7026,2.8257,2.096788,1.475577,1.390432
0.02,20.0,0.964082,0.3,3.3,2400.0,20.47,3446.62,0.199915,1e-06,0.0,0.999574,1.165461,15.26,223.9646,4.6902,2.8263,2.341712,1.653448,1.563992
0.02,21.0,0.963126,3.6,1.7,0.0,1270.59,3064.2,0.539569,0.847397,0.001747,0.999555,0.418365,17.58,233.3422,4.6855,2.8266,2.427911,1.715407,1.621564
0.1,22.0,0.949826,1.2,2.1,323.87,776.21,2227.51,0.904569,0.785407,0.976433,0.999165,0.438216,19.89,242.5906,4.6208,2.8268,2.515798,1.778741,1.680673
0.02,23.0,0.961362,0.8,0.8,900.0,2412.45,2745.05,0.570865,0.927404,0.0,0.999516,0.378691,13.85,251.9492,4.6769,2.827,2.590767,1.832593,1.730167
0.05,24.0,0.955749,3.3,2.8,0.0,633.06,2602.61,0.70285,0.266975,0.990466,0.999369,0.548096,22.1,261.2565,4.6496,2.8273,2.695202,1.908062,1.801333
0.1,25.0,0.946871,1.7,1.5,16.51,1440.0,2217.33,0.76497,0.847895,0.56501,0.999039,0.418181,18.18,270.476,4.6064,2.8275,2.773806,1.964711,1.853796
0.1,26.0,0.946187,2.4,0.9,1.03,2400.0,2301.09,0.556726,0.892267,4.4e-05,0.999008,0.399328,15.12,279.6933,4.6031,2.8277,2.847643,2.017891,1.902816
0.05,27.0,0.953914,1.2,0.2,311.57,10800.0,2330.5,0.58118,0.953294,0.0,0.999311,0.356379,11.0,288.987,4.6407,2.8279,2.912908,2.064785,1.945477
0.02,28.0,0.95665,1.1,2.2,443.59,667.0,3078.45,0.37054,0.41919,0.007462,0.999395,0.515529,18.13,298.3021,4.654,2.8281,3.004195,2.130701,2.007073
0.1,29.0,0.943119,2.5,3.1,0.66,533.39,2218.64,0.603347,0.009017,0.999923,0.998853,0.723788,24.17,307.4874,4.5882,2.8284,3.127592,2.220311,2.092528
0.1,30.0,0.942532,3.2,0.7,0.0,3085.71,2314.9,0.546433,0.866673,0.0,0.998821,0.410864,14.05,316.6704,4.5853,2.8286,3.197545,2.270773,2.138872
0.1,31.0,0.938613,1.6,3.9,23.07,16.59,2579.78,0.599708,0.0,0.99998,0.998581,2.191968,24.75,325.8204,4.5663,2.8295,3.53978,2.520903,2.385082
0.01,32.0,0.951886,2.0,0.1,5.1,21600.0,3381.0,0.495705,0.739641,0.0,0.999242,0.450281,10.35,335.1009,4.6308,2.8297,3.609785,2.571431,2.431355
0.01,33.0,0.95111,1.9,0.1,7.4,21600.0,3376.8,0.491524,0.729203,0.0,0.999214,0.452829,10.35,344.3738,4.6271,2.8299,3.679224,2.621532,2.477208
0.02,34.0,0.948323,2.0,1.6,5.03,1350.0,3038.91,0.383063,0.457138,0.000968,0.999103,0.508184,17.17,353.6065,4.6135,2.8301,3.755621,2.676778,2.528208
0.01,35.0,0.948442,2.8,3.0,0.14,554.83,3403.63,0.229165,0.00331,0.070048,0.999108,0.771789,20.2,362.8436,4.6141,2.8304,3.867707,2.758324,2.605519
0.1,36.0,0.933762,0.6,2.1,1200.0,574.96,2241.18,0.254962,0.097655,0.040643,0.998216,0.605884,17.53,371.9353,4.5427,2.8306,3.954574,2.821456,2.664592
0.02,37.0,0.945283,0.1,1.4,7200.0,1100.47,2967.07,0.334059,0.335664,0.0,0.998965,0.532508,12.05,381.1376,4.5987,2.8308,4.030274,2.876367,2.715305
0.05,38.0,0.940072,1.8,1.6,10.25,1348.21,2560.83,0.397469,0.393944,0.100391,0.998675,0.520513,17.95,390.2894,4.5734,2.831,4.103306,2.929349,2.764132
0.05,39.0,0.939502,0.6,0.7,1200.0,2762.34,2200.32,0.493051,0.733308,0.0,0.998639,0.451835,13.33,399.4349,4.5706,2.8312,4.166338,2.975012,2.805665
0.01,40.0,0.941757,2.7,3.7,0.23,31.01,3752.99,0.320182,0.0,0.301067,0.998777,2.330639,20.7,408.6184,4.5816,2.832,4.467458,3.195632,3.022342
0.1,41.0,0.927205,1.7,1.4,14.08,1542.86,2181.64,0.519806,0.396007,0.404723,0.997568,0.520102,17.78,417.6452,4.5108,2.8322,4.534868,3.244621,3.067322
0.01,42.0,0.937779,1.4,4.0,56.36,8.97,3763.83,0.28594,0.0,0.215588,0.998524,2.422999,20.54,426.792,4.5622,2.8329,4.828034,3.459678,3.278474
0.1,43.0,0.923251,1.5,2.1,29.5,902.41,2201.09,0.647702,0.124157,0.996564,0.99707,0.59303,20.82,435.7808,4.4915,2.8331,4.899898,3.51207,3.326875
0.02,44.0,0.934934,3.7,0.8,0.0,2700.0,3108.36,0.329586,0.324809,0.0,0.998312,0.534846,14.13,444.8876,4.5484,2.8333,4.964428,3.559039,3.369734
0.05,45.0,0.929984,1.9,0.6,6.52,3600.0,2644.05,0.383437,0.45966,0.0,0.997867,0.507701,13.21,453.9477,4.5243,2.8335,5.025209,3.603263,3.409916
0.01,46.0,0.934595,3.1,2.8,0.0,601.61,3401.66,0.21889,0.002111,0.045971,0.998284,0.793262,20.18,463.049,4.5467,2.8337,5.117366,3.670621,3.473155
0.1,47.0,0.920553,0.3,0.9,2400.0,1968.47,1962.15,0.372424,0.432723,0.0,0.996672,0.512893,13.17,472.0095,4.4784,2.8339,5.177214,3.714253,3.512847
0.1,48.0,0.919251,2.9,2.9,0.03,567.19,2202.0,0.59971,0.001135,0.999909,0.996462,0.82287,23.65,480.9613,4.4721,2.8342,5.270291,3.782443,3.577091
0.01,49.0,0.932261,0.9,1.0,684.35,1812.77,3226.52,0.278289,0.196681,0.0,0.998085,0.567008,14.61,490.0363,4.5354,2.8343,5.334758,3.829467,3.620019
0.05,50.0,0.925437,3.7,2.7,0.0,631.52,2583.93,0.598071,0.004302,0.992198,0.997357,0.759257,22.04,499.0474,4.5022,2.8346,5.419003,3.891143,3.677667
0.05,51.0,0.92363,0.3,3.0,2400.0,25.44,2951.21,0.199424,0.0,0.0,0.997122,1.541291,15.51,508.0477,4.4934,2.835,5.583678,4.012127,3.794774
0.05,52.0,0.922983,0.1,1.2,7200.0,1319.89,2448.92,0.25759,0.145459,0.0,0.997033,0.584318,11.91,517.0323,4.4902,2.8352,5.646953,4.058375,3.837039
0.01,53.0,0.928585,3.9,0.1,0.0,21600.0,3348.74,0.290041,0.226241,0.0,0.997722,0.558555,10.33,526.0847,4.5175,2.8354,5.707099,4.102301,3.87694
0.1,54.0,0.911646,1.8,3.7,8.81,22.45,2556.29,0.598982,0.0,0.999985,0.994938,2.524752,24.63,534.9622,4.4351,2.836,5.962008,4.290016,4.061022
0.01,55.0,0.923644,0.7,3.8,1028.57,2.76,3770.86,0.199431,0.0,1.6e-05,0.997124,1.469532,16.93,543.9801,4.4934,2.8364,6.107557,4.397048,4.164138
0.01,56.0,0.922689,3.5,2.7,0.0,621.08,3400.27,0.215175,0.000781,0.038662,0.996991,0.840682,19.98,552.9646,4.4888,2.8367,6.190811,4.458183,4.221259
0.01,57.0,0.921733,0.2,2.2,3600.0,476.5,3445.17,0.199428,0.000144,0.0,0.996852,0.921081,13.78,561.9395,4.4841,2.8369,6.280671,4.524218,4.283327
0.02,58.0,0.919303,3.5,2.7,0.0,618.32,3039.76,0.440905,0.000725,0.603302,0.99647,0.844193,20.91,570.8909,4.4723,2.8371,6.362341,4.584256,4.339383
0.1,59.0,0.906204,3.2,2.0,0.0,960.04,2186.72,0.609491,0.030937,0.996059,0.993461,0.664017,21.03,579.7129,4.4086,2.8373,6.426454,4.631416,4.3827
0.05,60.0,0.911641,2.4,3.6,0.66,28.43,2923.72,0.59876,0.0,0.999431,0.994937,2.566283,23.16,588.5875,4.4351,2.8379,6.661479,4.804904,4.552539
0.01,61.0,0.916642,1.8,2.5,8.06,684.99,3400.22,0.207449,0.00141,0.019214,0.995999,0.812516,19.31,597.5123,4.4594,2.8382,6.736468,4.860073,4.603743
0.1,62.0,0.902021,0.8,2.0,840.54,598.47,2209.73,0.451485,0.007273,0.625419,0.992042,0.734112,18.39,606.2941,4.3882,2.8384,6.803727,4.909642,4.649517
0.02,63.0,0.911809,1.7,4.0,11.44,12.68,3392.47,0.576791,0.0,0.94449,0.994976,2.662048,21.53,615.1929,4.4359,2.839,7.035989,5.081269,4.817496
0.02,64.0,0.911296,2.6,0.9,0.24,2400.0,3051.25,0.223522,0.061379,0.0,0.994854,0.629873,14.57,624.0673,4.4334,2.8391,7.092198,5.122608,4.854924
0.02,65.0,0.910459,3.1,2.3,0.0,774.92,3037.41,0.298269,0.002945,0.245405,0.994647,0.777368,19.93,632.9317,4.4293,2.8393,7.160367,5.172873,4.901276
0.1,66.0,0.897603,3.1,1.4,0.0,1534.6,2133.41,0.448038,0.045686,0.579303,0.990211,0.644724,18.2,641.6692,4.3668,2.8395,7.216835,5.214553,4.939185
0.1,67.0,0.896941,2.6,1.5,0.23,1399.09,2147.68,0.541827,0.037609,0.822008,0.989902,0.65439,18.52,650.4007,4.3635,2.8397,7.273736,5.256565,4.977432
0.02,68.0,0.90853,4.0,1.6,0.0,1282.22,3009.6,0.20641,0.016273,0.002683,0.994139,0.695325,17.53,659.2452,4.4199,2.8398,7.333762,5.300841,5.017812
0.01,69.0,0.909273,1.3,2.1,72.9,833.17,3401.23,0.201195,0.003519,0.002299,0.99434,0.768865,18.21,668.0975,4.4235,2.84,7.399372,5.349274,5.062344
0.01,70.0,0.908249,1.8,2.9,7.53,532.21,3393.21,0.234298,6e-06,0.088709,0.994061,1.070743,20.04,676.942,4.4186,2.8403,7.488814,5.415398,5.124604
0.02,71.0,0.905952,2.1,2.6,2.19,635.9,3033.51,0.427009,0.000281,0.570549,0.993383,0.889404,20.28,685.7627,4.4074,2.8405,7.562876,5.470156,5.175499
0.01,72.0,0.907024,1.4,0.6,34.19,3600.0,3385.31,0.224979,0.065594,0.0,0.993709,0.626497,12.92,694.5975,4.4126,2.8406,7.615519,5.50901,5.210482
0.05,73.0,0.898656,2.6,4.0,0.21,16.63,2922.37,0.597938,0.0,0.999504,0.990682,2.66673,23.09,703.3648,4.3719,2.8412,7.827079,5.665784,5.363742
0.05,74.0,0.898899,0.6,0.2,1200.0,10800.0,1372.57,0.275207,0.192623,0.0,0.990787,0.568241,10.86,712.1156,4.3731,2.8414,7.873672,5.700152,5.394365
0.1,75.0,0.890287,1.7,0.3,10.4,7200.0,2177.63,0.279327,0.205207,0.0,0.986219,0.564479,11.39,720.791,4.3312,2.8415,7.919657,5.734121,5.424683
0.05,76.0,0.895338,3.9,3.8,0.0,20.71,2917.79,0.597626,0.0,0.999507,0.989116,2.681882,23.58,729.522,4.3557,2.8421,8.12533,5.886696,5.573774
0.02,77.0,0.899066,3.2,1.9,0.0,996.05,3027.15,0.215114,0.004374,0.037981,0.990859,0.758463,18.68,738.2745,4.3739,2.8422,8.184658,5.93063,5.61389
0.1,78.0,0.886399,3.8,1.0,0.0,2160.0,2166.67,0.215058,0.044009,0.001895,0.983482,0.646588,15.97,746.9045,4.3122,2.8424,8.235194,5.968128,5.647711
0.1,79.0,0.885415,3.2,2.1,0.0,862.64,2175.07,0.597645,0.004085,0.998672,0.982709,0.761728,21.55,755.5245,4.3075,2.8426,8.293922,6.011755,5.687665
0.01,80.0,0.898337,3.2,2.9,0.0,523.13,3391.46,0.239994,1e-06,0.104713,0.990542,1.147831,20.41,764.2716,4.3703,2.8428,8.380611,6.076086,5.748224
0.1,81.0,0.883124,1.0,3.9,430.53,3.35,2531.33,0.595896,0.0,0.999356,0.980768,1.772959,21.54,772.8983,4.2963,2.8432,8.511326,6.173253,5.841888
0.05,82.0,0.888875,3.8,3.7,0.0,22.19,2912.56,0.596866,0.0,0.999525,0.985281,2.706628,23.54,781.5609,4.3243,2.8437,8.706258,6.318126,5.983335
0.01,83.0,0.894389,0.7,0.7,1028.57,2502.98,3059.78,0.210839,0.032786,0.0,0.988622,0.661162,13.37,790.2663,4.3511,2.8439,8.75535,6.354534,6.015967
0.1,84.0,0.879082,1.0,3.0,418.32,60.46,2478.96,0.595123,0.0,0.999403,0.976811,1.681955,21.87,798.8267,4.2767,2.8442,8.874826,6.443466,6.101408
0.1,85.0,0.878642,0.5,1.7,1440.0,699.67,2197.97,0.196849,0.002256,0.001698,0.976334,0.790086,16.4,807.3796,4.2745,2.8444,8.93181,6.485881,6.140215
0.01,86.0,0.890102,2.0,3.8,2.86,17.77,3742.14,0.336433,0.0,0.348033,0.986099,2.765155,20.47,816.0565,4.3303,2.8449,9.122639,6.627879,6.278775
0.1,87.0,0.875513,0.1,3.2,7200.0,11.72,2566.13,0.194533,0.0,0.0,0.972663,1.681369,12.68,824.6028,4.2593,2.8452,9.237801,6.713671,6.361129
0.05,88.0,0.882256,2.6,2.5,0.15,650.04,2555.18,0.593217,0.000112,0.992941,0.979978,0.933266,21.44,833.1926,4.2921,2.8454,9.302365,6.76179,6.405586
0.1,89.0,0.874231,2.0,0.5,2.73,4320.0,2175.42,0.223034,0.072083,0.0,0.971003,0.621673,12.71,841.7079,4.2531,2.8456,9.345914,6.794262,6.434502
0.1,90.0,0.872989,2.4,2.8,0.44,541.39,2168.76,0.593841,3e-06,0.99995,0.969302,1.105499,23.72,850.2085,4.247,2.8458,9.420987,6.850332,6.487028
0.1,91.0,0.872533,3.4,1.7,0.0,1132.1,2166.42,0.58873,0.005226,0.982272,0.968654,0.749949,19.81,858.702,4.2448,2.8459,9.472422,6.888752,6.521867
0.01,92.0,0.885714,2.8,1.5,0.0,1340.89,3369.19,0.197796,0.002975,4.1e-05,0.982948,0.776884,16.85,867.3241,4.3089,2.8461,9.525513,6.928331,6.557736
0.02,93.0,0.884022,1.4,0.3,27.31,7200.0,2952.12,0.218025,0.054285,0.0,0.981553,0.636081,11.33,875.9368,4.3007,2.8462,9.569221,6.960912,6.586664
0.02,94.0,0.882447,2.6,3.1,0.14,441.43,3029.11,0.559355,0.0,0.908309,0.980154,1.629441,21.56,884.5313,4.293,2.8465,9.67644,7.040908,6.663095
0.1,95.0,0.868252,2.0,3.4,2.61,28.85,2518.02,0.592373,0.0,0.99999,0.961886,2.723926,24.65,892.9864,4.224,2.847,9.851436,7.171575,6.790536
0.1,96.0,0.867938,1.4,1.0,26.38,2160.0,2088.86,0.201141,0.019017,0.003165,0.961338,0.687771,16.01,901.4351,4.2224,2.8472,9.897019,7.205643,6.821062
0.05,97.0,0.87492,3.4,2.5,0.0,640.28,2549.95,0.591972,5.1e-05,0.993926,0.971907,0.970375,21.93,909.953,4.2564,2.8474,9.960052,7.252799,6.86462
0.05,98.0,0.874387,1.2,1.6,109.47,1134.38,2540.49,0.315811,0.003093,0.300829,0.971209,0.775023,18.38,918.4643,4.2538,2.8475,10.010641,7.290666,6.898874
0.02,99.0,0.878184,3.6,1.9,0.0,957.67,3025.18,0.217873,0.000967,0.055802,0.975828,0.830511,18.9,927.0135,4.2723,2.8477,10.064472,7.330946,6.935505
0.05,100.0,0.873508,3.2,0.7,0.0,3085.71,2534.95,0.203026,0.022553,0.0,0.970024,0.67948,13.92,935.5196,4.2495,2.8478,10.108739,7.364083,6.965049
0.01,101.0,0.877211,2.4,3.7,0.39,20.06,3736.96,0.339054,0.0,0.360276,0.974718,2.800089,20.42,944.0786,4.2676,2.8483,10.281802,7.493406,7.091061
0.01,102.0,0.876889,3.7,0.9,0.0,2400.0,3340.9,0.19763,0.006904,0.0,0.974341,0.736607,14.47,952.6159,4.266,2.8485,10.328756,7.528531,7.122547
0.02,103.0,0.873327,2.8,3.4,0.0,28.86,3363.79,0.576268,0.0,0.955784,0.969775,2.771811,21.76,961.1222,4.2487,2.8489,10.496781,7.654201,7.244931
0.01,104.0,0.874319,3.7,1.9,0.0,947.62,3395.64,0.195084,0.000545,0.001606,0.97112,0.857832,18.12,969.6334,4.2535,2.8491,10.550018,7.694089,7.281199
0.01,105.0,0.873635,2.4,2.3,0.37,715.64,3391.38,0.200758,7.1e-05,0.016726,0.970198,0.954623,19.07,978.1386,4.2502,2.8493,10.608676,7.738082,7.321588
0.02,106.0,0.8716,3.0,1.7,0.0,1105.03,3019.83,0.199549,0.001146,0.014083,0.967285,0.822381,18.2,986.6231,4.2403,2.8494,10.659302,7.776082,7.355989
0.05,107.0,0.866563,3.3,2.0,0.0,877.7,2553.49,0.566543,0.000609,0.936326,0.958846,0.852524,20.28,995.0589,4.2158,2.8496,10.711412,7.815245,7.391603
0.05,108.0,0.86638,2.0,0.6,2.3,3600.0,2520.21,0.200951,0.023124,0.0,0.958504,0.678261,13.24,1003.4962,4.2149,2.8497,10.753219,7.846638,7.419463
0.02,109.0,0.869557,2.9,2.9,0.0,487.2,3017.16,0.543275,0.0,0.876145,0.964086,1.385603,21.41,1011.9635,4.2303,2.85,10.83571,7.908527,7.477851
0.02,110.0,0.867763,3.2,3.3,0.0,32.25,3358.89,0.574773,0.0,0.956419,0.961029,2.770203,21.92,1020.4136,4.2216,2.8504,10.996534,8.029027,7.595115
0.1,111.0,0.854986,3.4,2.2,0.0,757.68,2172.81,0.586108,0.000266,0.999545,0.930916,0.891938,22.18,1028.737,4.1594,2.8506,11.049355,8.068811,7.63146
0.1,112.0,0.854424,1.7,2.0,7.72,863.54,2174.22,0.585541,0.000695,0.998565,0.929187,0.846254,20.99,1037.0545,4.1567,2.8508,11.09938,8.106506,7.665715
0.05,1.0,0.98538,1.3,2.9,441.91,432.34,2617.08,0.955784,0.999936,0.889603,0.999844,0.040455,22.11,43.5503,4.7938,2.8204,0.040455,0.004593,0.0
0.1,2.0,0.972031,3.7,3.9,0.0,43.88,2579.69,0.599939,1.5e-05,0.999979,0.999708,1.028653,25.76,53.0265,4.7288,2.8216,0.532445,0.35926,0.350201
0.1,3.0,0.969206,0.7,4.0,1028.57,4.92,2607.9,0.464375,0.018636,0.642468,0.999666,0.688755,19.02,62.4949,4.7151,2.8223,0.79569,0.549311,0.535823
0.01,4.0,0.981127,4.0,3.1,0.0,560.15,3427.32,0.566182,0.862132,0.053417,0.99981,0.412709,20.4,72.0522,4.7731,2.8226,0.939689,0.652653,0.634578
0.02,5.0,0.975519,2.9,3.6,0.13,115.99,3344.32,0.566546,0.0,0.916489,0.999752,1.224794,22.01,81.5642,4.7458,2.8236,1.312796,0.923042,0.900455
0.1,6.0,0.962249,2.1,2.8,4.27,647.24,2229.6,0.963203,0.908517,0.999722,0.999536,0.390683,22.76,90.9355,4.6813,2.8238,1.423076,1.002154,0.975195
0.1,7.0,0.961139,1.5,2.0,47.35,1015.41,2221.12,0.981693,0.969828,0.984651,0.999511,0.334753,20.13,100.2937,4.6759,2.8241,1.51464,1.067703,1.036395
0.1,8.0,0.960168,2.6,1.0,0.52,2160.0,2320.42,0.592504,0.981111,0.000406,0.999488,0.3119,15.67,109.6475,4.6711,2.8243,1.597644,1.127015,1.091396
0.1,9.0,0.959196,2.7,1.9,0.33,1123.84,2214.23,0.974306,0.962218,0.973814,0.999464,0.345837,19.81,118.9864,4.6664,2.8245,1.686657,1.190775,1.150828
0.1,10.0,0.958203,2.4,1.6,1.17,1350.0,2242.17,0.883186,0.964289,0.743957,0.999438,0.34305,18.46,128.3169,4.6616,2.8248,1.772478,1.252242,1.207985
0.1,11.0,0.956126,1.8,3.4,12.42,456.3,2228.83,0.60006,0.000505,0.999956,0.99938,0.861475,24.56,137.6324,4.6515,2.8253,1.972915,1.397451,1.348895
0.05,12.0,0.962938,3.2,2.2,0.0,912.03,2605.95,0.897432,0.883212,0.860593,0.999551,0.403657,20.2,147.0083,4.6846,2.8255,2.064605,1.463281,1.410333
0.1,13.0,0.953713,4.0,3.1,0.0,546.8,2220.06,0.662492,0.156665,0.999911,0.999305,0.580155,24.38,156.2977,4.6397,2.8258,2.190563,1.55425,1.497013
0.1,14.0,0.952324,2.9,3.1,0.1,545.45,2218.85,0.645461,0.114111,0.999914,0.999258,0.597592,24.07,165.5734,4.633,2.8261,2.315586,1.644608,1.583093
0.1,15.0,0.951221,2.9,2.5,0.1,755.47,2221.59,0.889558,0.725011,0.999275,0.999218,0.453835,21.99,174.8358,4.6276,2.8264,2.408541,1.711575,1.645796
0.1,16.0,0.950205,1.8,1.9,11.75,1097.66,2208.09,0.934715,0.858549,0.978648,0.999179,0.414129,19.96,184.0874,4.6227,2.8266,2.491702,1.771408,1.701385
0.02,17.0,0.96061,3.9,3.3,0.0,481.46,3056.23,0.534279,0.000736,0.835213,0.999498,0.843519,22.17,193.4448,4.6733,2.827,2.652365,1.88789,1.813506
0.05,18.0,0.952694,1.8,3.6,11.5,57.73,2917.46,0.599535,0.0,0.999202,0.999271,1.849981,23.44,202.7377,4.6348,2.8279,2.979082,2.126002,2.047419
0.1,19.0,0.941961,1.9,3.5,7.79,128.45,2476.35,0.59975,0.0,0.999981,0.998789,1.696741,25.02,211.9182,4.5826,2.8286,3.257726,2.32919,2.246492
0.02,20.0,0.950484,2.9,3.9,0.07,23.83,3401.78,0.575648,0.0,0.939526,0.99919,2.036303,21.76,221.1784,4.624,2.8294,3.569987,2.55713,2.470245
0.01,21.0,0.951252,2.5,1.3,0.61,1661.54,3444.96,0.402088,0.50561,1e-06,0.999219,0.498931,15.76,230.4413,4.6278,2.8296,3.646054,2.612003,2.520817
0.02,22.0,0.948461,2.7,3.0,0.25,556.03,3041.74,0.496497,0.006748,0.734941,0.999109,0.737703,21.13,239.6784,4.6142,2.8298,3.754779,2.690922,2.595458
0.1,23.0,0.933461,1.7,3.5,14.85,86.34,2507.71,0.599631,0.0,0.999982,0.99819,1.952228,25.0,248.773,4.5412,2.8305,4.026078,2.889292,2.789802
0.1,24.0,0.930345,1.4,3.6,60.63,21.47,2561.56,0.59957,0.0,0.999974,0.997903,2.137854,24.34,257.8487,4.526,2.8313,4.307416,3.095195,2.991715
0.05,25.0,0.935035,3.3,3.9,0.0,21.67,2935.8,0.599426,0.0,0.999404,0.99832,2.193392,23.83,266.9603,4.5489,2.832,4.581707,3.296043,3.188519
0.1,26.0,0.926252,2.5,1.9,0.54,1064.95,2189.0,0.679611,0.211785,0.988515,0.997457,0.562581,20.02,275.9781,4.5061,2.8322,4.652304,3.347305,3.235735
0.02,27.0,0.937784,1.6,2.0,19.67,975.57,3044.53,0.253946,0.103238,0.032365,0.998524,0.602941,18.69,285.1083,4.5622,2.8324,4.726967,3.401553,3.285795
0.02,28.0,0.93703,0.9,1.3,696.19,1278.7,2960.31,0.28177,0.205186,4e-06,0.998471,0.564485,15.8,294.2304,4.5586,2.8326,4.796282,3.451858,3.331931
0.1,29.0,0.922979,0.5,3.1,1440.0,21.13,2565.92,0.214046,0.0,0.036598,0.997032,1.365035,17.68,303.2228,4.4902,2.833,4.956037,3.568811,3.444923
0.1,30.0,0.921727,3.5,3.2,0.0,476.76,2202.88,0.599358,6e-06,0.999963,0.996852,1.073906,25.03,312.1999,4.4841,2.8333,5.079525,3.659173,3.53128
0.1,31.0,0.920734,1.5,2.2,28.12,840.94,2194.96,0.626613,0.069908,0.998273,0.996701,0.623243,21.27,321.1645,4.4793,2.8335,5.151383,3.711559,3.579665
0.05,32.0,0.925907,3.7,3.9,0.0,20.74,2930.32,0.59926,0.0,0.999441,0.997415,2.321143,23.78,330.1934,4.5045,2.8342,5.404152,3.897188,3.761352
0.1,33.0,0.917147,1.9,1.4,6.21,1542.86,2155.2,0.463509,0.171398,0.489327,0.996093,0.575036,17.93,339.122,4.4618,2.8344,5.467553,3.943379,3.803587
0.1,34.0,0.916767,0.3,1.3,2400.0,1179.27,2108.63,0.252929,0.134311,0.0,0.996022,0.588732,14.15,348.0462,4.46,2.8345,5.531776,3.990223,3.84649
0.05,35.0,0.923782,3.9,1.1,0.0,1963.64,2591.91,0.263026,0.158802,0.000192,0.997142,0.579389,16.03,357.0416,4.4941,2.8347,5.594558,4.035973,3.888209
