Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%]
0.05,23.0,0.942304,3.5,4.0,0.0,20.29,2942.93,0.599509,0.0,0.999369,0.998808,2.106706,23.63,249.8723,4.5842,2.8303,3.919867,2.810023,2.709431
0.1,24.0,0.933925,2.7,0.8,0.24,2700.0,2288.03,0.469916,0.675672,3e-06,0.998229,0.46505,14.57,258.9702,4.5435,2.8305,3.986249,2.857978,2.753314
0.1,25.0,0.930737,2.4,3.7,0.89,28.04,2562.28,0.599582,0.0,0.999985,0.997942,2.145755,24.79,268.0353,4.5279,2.8312,4.270915,3.066346,2.957702
0.02,26.0,0.942033,1.4,1.4,57.15,1542.86,3001.17,0.322992,0.307961,0.000122,0.998793,0.538556,16.53,277.2062,4.5829,2.8314,4.342607,3.118255,3.005398
0.02,27.0,0.939747,1.7,3.4,14.1,419.24,3048.56,0.559141,0.0,0.898525,0.998655,1.55369,22.1,286.362,4.5718,2.8319,4.538321,3.26138,3.144389
0.02,28.0,0.938498,1.9,3.1,6.75,508.15,3038.43,0.524795,0.00013,0.812572,0.998573,0.926185,21.3,295.5014,4.5657,2.8322,4.653205,3.345173,3.224001
0.1,29.0,0.926493,0.8,0.3,900.0,7200.0,1335.53,0.511718,0.780553,0.0,0.997485,0.439577,11.58,304.5205,4.5073,2.8324,4.708534,3.385222,3.260063
0.01,30.0,0.938561,1.8,2.1,9.57,917.05,3406.66,0.229017,0.07148,0.001774,0.998578,0.622103,18.3,313.6583,4.566,2.8326,4.784898,3.440722,3.311368
0.05,31.0,0.932594,0.8,0.3,900.0,7200.0,1691.11,0.483915,0.71073,0.0,0.998115,0.457194,11.55,322.7368,4.537,2.8327,4.841208,3.481508,3.348076
0.01,32.0,0.935036,1.9,3.5,6.56,85.24,3688.92,0.323055,0.0,0.308478,0.99832,2.209556,20.84,331.8409,4.5489,2.8334,5.094578,3.667311,3.529858
0.1,33.0,0.919504,3.5,3.4,0.0,416.55,2211.36,0.599292,0.0,0.999978,0.996504,1.660469,25.91,340.7992,4.4733,2.8339,5.279024,3.802618,3.66124
0.1,34.0,0.918453,1.8,1.5,9.09,1437.9,2143.31,0.56914,0.175009,0.749678,0.996326,0.573835,18.37,349.7401,4.4682,2.8341,5.343543,3.849635,3.704291
0.05,35.0,0.92577,3.6,1.7,0.0,1223.69,2558.11,0.361469,0.098782,0.306191,0.997398,0.605278,18.81,358.7523,4.5038,2.8343,5.410853,3.898716,3.749314
0.01,36.0,0.929853,0.1,3.7,7200.0,6.18,3774.7,0.199571,0.0,0.0,0.997854,1.515271,12.57,367.8388,4.5237,2.8347,5.571943,4.016891,3.863466
0.05,37.0,0.922359,2.5,3.3,0.47,438.26,2580.76,0.598946,0.0,0.998893,0.996944,1.41836,23.26,376.8232,4.4872,2.8351,5.719477,4.125178,3.967765
0.1,38.0,0.91296,0.9,3.0,670.78,52.47,2504.72,0.595514,0.0,0.991166,0.995241,1.355728,20.63,385.7149,4.4415,2.8355,5.857634,4.226667,4.065378
0.02,39.0,0.924534,1.8,1.0,8.63,2160.0,3054.32,0.243098,0.109124,0.0,0.997242,0.599987,15.04,394.7183,4.4978,2.8356,5.919722,4.271973,4.106635
0.01,40.0,0.925309,0.3,1.2,2400.0,1308.2,3287.15,0.22169,0.055554,0.0,0.997341,0.634917,13.4,403.7259,4.5015,2.8358,5.984695,4.319428,4.150034
0.01,41.0,0.924514,1.5,1.6,25.65,1288.48,3373.3,0.214481,0.037531,5.1e-05,0.997239,0.654491,16.81,412.7262,4.4977,2.836,6.050996,4.367887,4.19443
0.05,42.0,0.917898,1.6,2.0,17.38,951.51,2570.95,0.543769,0.029067,0.832241,0.996229,0.667079,19.67,421.6626,4.4655,2.8362,6.117834,4.416822,4.239372
0.02,43.0,0.922019,2.7,0.2,0.16,10800.0,3026.54,0.290874,0.228738,0.0,0.996895,0.557879,10.8,430.6496,4.4855,2.8364,6.173796,4.457706,4.276267
0.05,44.0,0.915786,0.6,2.8,1200.0,45.76,2910.64,0.203292,0.0,0.010313,0.995834,1.416137,17.71,439.5751,4.4552,2.8367,6.309432,4.557437,4.3721
0.05,45.0,0.914582,4.0,3.1,0.0,488.31,2570.84,0.598461,2e-06,0.998355,0.995591,1.13518,23.48,448.4812,4.4494,2.837,6.416978,4.636537,4.447256
0.02,46.0,0.917701,3.2,3.1,0.0,486.94,3031.92,0.543051,1e-06,0.85953,0.996194,1.164725,21.86,457.4177,4.4645,2.8373,6.525742,4.716554,4.523297
0.02,47.0,0.91686,3.3,2.6,0.0,653.42,3030.43,0.415738,0.001038,0.540288,0.99604,0.827097,20.75,466.3456,4.4604,2.8375,6.602928,4.773262,4.57601
0.1,48.0,0.903834,4.0,1.6,0.0,1297.73,2153.33,0.586838,0.047352,0.923397,0.992691,0.642935,19.3,475.1439,4.3971,2.8377,6.66293,4.817345,4.616251
0.02,49.0,0.915508,2.9,1.6,0.0,1296.3,3007.87,0.209796,0.024227,0.002372,0.995779,0.675988,17.61,484.0561,4.4539,2.8379,6.725545,4.863303,4.658232
0.02,50.0,0.914592,2.7,2.7,0.14,611.84,3030.17,0.45555,0.000347,0.640733,0.995593,0.879387,20.4,492.9618,4.4494,2.8381,6.805397,4.922052,4.71301
0.05,51.0,0.909423,0.3,2.0,2400.0,560.34,2598.75,0.199302,0.001066,0.0,0.99438,0.82586,15.12,501.8157,4.4243,2.8383,6.879803,4.9768,4.763871
0.1,52.0,0.899391,2.1,3.4,2.35,98.32,2472.25,0.598194,0.0,0.999987,0.990997,2.355532,24.81,510.5886,4.3755,2.8389,7.083009,5.12696,4.910386
0.02,53.0,0.910096,1.8,3.2,7.73,442.89,3033.41,0.557543,0.0,0.896581,0.994555,1.478534,21.75,519.453,4.4275,2.8392,7.209208,5.22008,4.999633
0.01,54.0,0.909194,2.0,3.6,3.47,24.31,3737.94,0.335408,0.0,0.34136,0.994319,2.59334,20.57,528.3128,4.4231,2.8398,7.42387,5.378779,5.154603
0.05,55.0,0.90273,0.8,1.5,812.11,952.72,2532.38,0.20555,0.015181,0.002542,0.992302,0.698687,16.72,537.1002,4.3917,2.84,7.48284,5.422212,5.194183
0.1,56.0,0.894695,2.2,0.5,1.4,4320.0,2223.41,0.252071,0.135786,0.0,0.988783,0.588131,12.71,545.8167,4.3526,2.8401,7.532521,5.458809,5.227045
0.02,57.0,0.905102,0.9,3.6,620.15,6.59,3376.62,0.216995,0.0,0.045931,0.993114,1.603148,18.73,554.6428,4.4032,2.8405,7.662043,5.554578,5.319011
0.1,58.0,0.891707,0.2,3.1,3600.0,15.84,2564.77,0.19742,0.0,0.0,0.987102,1.62553,14.48,563.3357,4.3381,2.8409,7.791266,5.650231,5.41103
0.02,59.0,0.903034,3.5,1.6,0.0,1269.01,3004.65,0.203453,0.009213,0.003215,0.992411,0.722757,17.61,572.1263,4.3932,2.841,7.849772,5.69339,5.450316
0.05,60.0,0.897266,0.4,3.4,1800.0,7.14,2940.14,0.198022,0.0,2.8e-05,0.990055,1.621594,16.28,580.8846,4.3651,2.8414,7.976127,5.786955,5.540173
0.01,61.0,0.902182,3.9,2.8,0.0,561.03,3384.1,0.230163,1.1e-05,0.079344,0.992102,1.041673,20.26,589.6695,4.389,2.8416,8.057438,5.847104,5.596468
0.02,62.0,0.899425,0.7,3.6,1028.57,3.53,3387.88,0.198501,0.0,0.000746,0.991012,1.53031,17.38,598.4487,4.3756,2.8419,8.174274,5.933654,5.679265
0.02,63.0,0.899131,0.7,0.5,1028.57,3862.2,2422.89,0.229546,0.078422,0.0,0.990887,0.617332,12.61,607.2003,4.3742,2.8421,8.222657,5.969375,5.711162
0.01,64.0,0.899699,2.0,1.9,3.1,990.43,3386.53,0.199738,0.002671,0.001112,0.991126,0.78203,17.87,615.9589,4.377,2.8423,8.282884,6.013925,5.751864
0.05,65.0,0.893084,3.0,2.4,0.0,708.42,2556.45,0.592731,0.000601,0.987274,0.987906,0.853157,21.46,624.6536,4.3448,2.8425,8.347827,6.062063,5.796224
0.01,66.0,0.896771,2.4,3.5,0.51,27.69,3732.9,0.338702,0.0,0.351845,0.989822,2.661891,20.52,633.3881,4.3627,2.843,8.5421,6.206257,5.936818
0.05,67.0,0.890414,0.7,1.2,1028.57,1222.63,2473.96,0.202508,0.013084,3.5e-05,0.9863,0.705866,15.62,642.0556,4.3318,2.8431,8.594925,6.245385,5.972194
0.1,68.0,0.881421,0.3,3.3,2400.0,8.55,2568.54,0.195839,0.0,3e-06,0.979189,1.656631,15.71,650.6562,4.288,2.8435,8.714097,6.333935,6.057199
0.01,69.0,0.894296,3.2,1.7,0.0,1147.86,3379.7,0.198964,0.00287,0.000255,0.988572,0.778605,17.41,659.3616,4.3507,2.8437,8.771149,6.376216,6.095677
0.01,70.0,0.892149,2.6,3.5,0.17,27.08,3731.71,0.340162,0.0,0.356722,0.987366,2.685191,20.5,668.0517,4.3402,2.8442,8.958806,6.515695,6.231601
0.05,71.0,0.885691,1.0,1.7,410.42,896.24,2550.14,0.266941,0.003394,0.172493,0.98293,0.770584,18.18,676.6739,4.3088,2.8443,9.013875,6.556598,6.268784
0.05,72.0,0.885519,3.1,0.4,0.0,5400.0,2558.57,0.21903,0.056178,0.0,0.982793,0.634353,12.01,685.3008,4.308,2.8445,9.059438,6.590416,6.298921
0.01,73.0,0.889855,0.1,3.6,7200.0,4.69,3768.47,0.197188,0.0,0.0,0.985938,1.7102,12.48,693.9941,4.3291,2.8448,9.176966,6.677805,6.382676
0.02,74.0,0.887836,1.4,0.9,28.05,2400.0,2966.05,0.202035,0.012812,0.0,0.984551,0.706878,14.67,702.6383,4.3192,2.845,9.226716,6.714752,6.415883
0.1,75.0,0.874562,0.5,2.5,1440.0,104.23,2476.58,0.209833,0.0,0.038862,0.97144,1.470412,17.53,711.1548,4.2547,2.8453,9.326441,6.789048,6.486659
0.02,76.0,0.886051,1.6,1.5,13.02,1330.15,2996.95,0.198744,0.003596,0.001657,0.983213,0.767823,17.34,719.7796,4.3106,2.8454,9.37949,6.828491,6.52237
0.1,77.0,0.872531,1.7,3.1,9.03,438.98,2174.68,0.593722,0.0,0.999979,0.968651,1.597041,24.6,728.2776,4.2448,2.8457,9.485975,6.90791,6.598282
0.01,78.0,0.884328,3.1,3.4,0.0,29.84,3727.59,0.340455,0.0,0.36023,0.981814,2.708748,20.79,736.8927,4.3022,2.8462,9.662659,7.039524,6.726417
0.02,79.0,0.880916,3.8,3.4,0.0,29.44,3360.51,0.578504,0.0,0.956913,0.978696,2.702549,21.82,745.4771,4.2856,2.8467,9.836024,7.168767,6.852206
0.02,80.0,0.879026,2.4,3.4,0.41,28.74,3359.48,0.578333,0.0,0.957456,0.976751,2.709009,21.61,754.0442,4.2764,2.8472,10.007036,7.296327,6.976326
0.01,81.0,0.879876,2.1,2.4,1.59,679.26,3380.86,0.206013,5.2e-05,0.026158,0.977646,0.970049,19.25,762.6106,4.2805,2.8474,10.06929,7.342782,7.019101
0.1,82.0,0.865468,2.3,2.5,0.63,636.73,2163.1,0.591322,5.2e-05,0.999876,0.956754,0.969425,22.77,771.0368,4.2104,2.8476,10.130979,7.388968,7.061751
0.01,83.0,0.878719,1.9,1.3,3.82,1593.58,3341.66,0.196228,0.002356,4e-06,0.976418,0.788021,16.07,779.5903,4.2749,2.8477,10.181519,7.426681,7.095787
0.02,84.0,0.876167,2.6,2.9,0.12,494.25,3011.58,0.54446,0.0,0.874413,0.973473,1.334873,21.03,788.1213,4.2625,2.848,10.264806,7.48893,7.154431
0.01,85.0,0.877089,2.9,2.1,0.0,825.79,3388.34,0.197337,0.000239,0.005816,0.974576,0.897179,18.69,796.66,4.267,2.8481,10.321289,7.531156,7.192994
0.05,86.0,0.870101,0.7,3.5,966.46,3.52,2914.32,0.247672,0.0,0.136696,0.964966,1.62063,18.29,805.1523,4.233,2.8484,10.420518,7.605366,7.263713
0.05,87.0,0.869478,1.4,1.9,24.7,930.71,2547.93,0.544046,0.000887,0.877251,0.963956,0.834603,19.67,813.6166,4.2299,2.8486,10.472487,7.644277,7.299028
0.05,88.0,0.868382,1.4,3.0,24.57,446.36,2546.85,0.591987,0.0,0.998912,0.962111,1.583605,23.02,822.0732,4.2246,2.8489,10.568256,7.715964,7.367216
0.1,89.0,0.858664,1.3,3.6,37.99,11.89,2513.92,0.588255,0.0,0.999988,0.941299,2.773994,24.52,830.4465,4.1773,2.8493,10.73222,7.838692,7.486722
0.01,90.0,0.87156,3.0,2.9,0.0,486.66,3377.78,0.258191,0.0,0.161865,0.967226,1.404987,20.47,838.9328,4.2401,2.8496,10.815741,7.901172,7.54564
0.02,91.0,0.869792,0.3,0.9,2400.0,1713.63,2840.83,0.194925,0.005079,0.0,0.964469,0.751312,13.04,847.3989,4.2315,2.8497,10.861285,7.935295,7.576169
0.01,92.0,0.87055,1.3,1.8,36.57,987.92,3391.46,0.193623,0.000443,0.000777,0.965677,0.867729,17.76,855.8734,4.2351,2.8499,10.913299,7.974302,7.611562
0.01,93.0,0.868718,2.8,3.2,0.0,39.36,3714.09,0.340324,0.0,0.369467,0.962686,2.721356,20.89,864.3422,4.2262,2.8503,11.069765,8.091477,7.725396
0.02,94.0,0.865997,2.3,3.1,0.55,414.84,3019.86,0.565099,0.0,0.933858,0.957777,1.925553,21.84,872.7751,4.213,2.8507,11.17996,8.174067,7.804546
0.01,95.0,0.866553,0.4,4.0,1800.0,0.0,3784.95,0.191766,0.0,0.0,0.958829,1.7251,15.41,881.2498,4.2157,2.851,11.278109,8.247642,7.874667
0.05,96.0,0.860137,3.7,1.2,0.0,1735.82,2487.47,0.192319,0.002973,0.00531,0.945032,0.776917,16.88,889.6223,4.1845,2.8511,11.323332,8.281645,7.905144
0.1,97.0,0.854068,0.6,0.1,1200.0,21600.0,607.89,0.18633,0.00179,0.0,0.92807,0.801128,10.38,897.9375,4.155,2.8512,11.369687,8.31632,7.936538
0.02,98.0,0.862183,3.3,3.4,0.0,26.2,3351.5,0.574646,0.0,0.961691,0.949849,2.760713,21.93,906.3385,4.1944,2.8517,11.522554,8.430968,8.047906
0.01,99.0,0.863439,3.3,0.9,0.0,2400.0,3309.29,0.191677,0.002889,0.0,0.952604,0.778275,14.51,914.7439,4.2006,2.8518,11.567066,8.464405,8.077788
0.02,100.0,0.861111,0.7,2.2,912.34,421.92,3086.69,0.189772,3e-06,0.000739,0.947377,1.109669,17.32,923.1271,4.1892,2.852,11.629178,8.51113,8.121008
0.05,101.0,0.856027,3.1,2.2,0.0,746.43,2544.13,0.580283,9.2e-05,0.983607,0.934014,0.942368,21.19,931.461,4.1645,2.8522,11.681994,8.550939,8.15733
0.1,102.0,0.847785,3.3,0.9,0.0,2400.0,2079.23,0.184342,0.007677,0.000413,0.905531,0.731515,15.59,939.7137,4.1244,2.8523,11.723298,8.582106,8.185096
0.1,103.0,0.846401,1.1,3.9,182.42,2.98,2517.59,0.579937,0.0,0.999953,0.899778,2.330536,23.19,947.9863,4.1177,2.8527,11.849113,8.676729,8.276535
0.1,104.0,0.845178,3.8,3.1,0.0,403.41,2172.54,0.578882,0.0,0.999987,0.894438,2.060249,25.34,956.2165,4.1117,2.853,11.959599,8.759839,8.356424
0.05,105.0,0.851283,2.0,3.9,1.96,12.74,2883.46,0.583621,0.0,0.999671,0.918764,2.765784,22.9,964.5392,4.1414,2.8535,12.105767,8.8697,8.463108
0.1,106.0,0.84307,3.4,0.9,0.0,2400.0,2065.05,0.179843,0.006809,0.000476,0.884647,0.73727,15.6,972.7456,4.1015,2.8536,12.146067,8.900138,8.49018
0.02,107.0,0.854758,0.1,2.1,7200.0,385.04,3108.97,0.186044,0.0,0.0,0.930218,1.248062,12.52,981.0674,4.1583,2.8538,12.212575,8.950248,8.53687
0.1,108.0,0.841679,3.5,2.6,0.0,568.06,2154.61,0.57553,1e-06,0.999943,0.877763,1.158938,24.05,989.262,4.0947,2.854,12.274041,8.99673,8.580018
0.02,109.0,0.853068,0.6,2.5,1200.0,62.58,3351.54,0.185012,0.0,0.000107,0.924846,1.568765,16.89,997.5695,4.1501,2.8542,12.356221,9.058614,8.638528
0.02,110.0,0.85309,1.7,0.2,6.78,10800.0,2891.13,0.190268,0.013209,0.0,0.924921,0.705409,10.74,1005.8814,4.1502,2.8543,12.394262,9.087297,8.663819
0.05,111.0,0.846497,3.9,4.0,0.0,11.66,2882.65,0.579911,0.0,0.999683,0.900189,2.765697,23.37,1014.1608,4.1181,2.8548,12.535657,9.193809,8.767196
0.02,112.0,0.850705,2.8,1.0,0.0,2137.76,2918.24,0.184144,0.002007,1e-06,0.916701,0.795663,15.41,1022.4409,4.1386,2.8549,12.577747,9.225592,8.79552
0.05,113.0,0.844486,3.8,3.3,0.0,27.73,2873.47,0.578126,0.0,0.999661,0.89131,2.756181,23.6,1030.6682,4.1083,2.8553,12.716747,9.330384,8.897191
0.02,114.0,0.848707,3.0,1.0,0.0,2130.37,2920.82,0.182585,0.001864,1e-06,0.909194,0.799199,15.43,1038.9286,4.1289,2.8555,12.75846,9.36191,8.925272
0.05,115.0,0.844009,3.9,0.4,0.0,5400.0,2456.9,0.183853,0.015081,0.0,0.889102,0.699005,12.02,1047.149,4.106,2.8556,12.795037,9.389616,8.949627
0.02,116.0,0.846524,3.3,3.9,0.0,12.94,3356.4,0.565923,0.0,0.964656,0.900301,2.791501,21.87,1055.4267,4.1183,2.856,12.933618,9.494139,9.051012
0.01,117.0,0.847275,0.4,3.9,1800.0,0.0,3796.15,0.180689,0.0,0.0,0.903447,1.718871,15.34,1063.7121,4.1219,2.8563,13.019173,9.558711,9.112283
0.01,118.0,0.847291,3.5,0.2,0.0,10800.0,3260.99,0.183904,0.008004,0.0,0.903513,0.729513,10.72,1071.9674,4.122,2.8564,13.056612,9.587027,9.137247
0.01,119.0,0.845179,2.0,3.8,1.69,13.55,3731.69,0.332805,0.0,0.384789,0.894447,2.815299,20.33,1080.2302,4.1117,2.8568,13.193768,9.690541,9.237638
0.05,120.0,0.838927,2.8,1.2,0.0,1671.59,2504.28,0.17656,0.001349,0.008504,0.863095,0.814622,17.04,1088.3962,4.0813,2.8569,13.234754,9.721658,9.265388
0.1,121.0,0.831509,3.1,0.2,0.0,10800.0,2051.66,0.17219,0.022407,0.0,0.816135,0.679796,10.74,1096.4976,4.0452,2.857,13.269132,9.747743,9.288297
0.05,122.0,0.837218,1.0,3.2,265.95,13.58,2885.18,0.568768,0.0,0.995288,0.853264,2.154644,21.3,1104.6564,4.073,2.8574,13.373093,9.826393,9.36379
0.1,123.0,0.828901,4.0,1.9,0.0,887.92,2170.36,0.558819,0.000228,0.998369,0.796898,0.899227,21.13,1112.7253,4.0325,2.8575,13.417446,9.86015,9.394278
0.05,124.0,0.837023,3.0,0.2,0.0,10800.0,2412.0,0.176805,0.01596,0.0,0.852104,0.696266,10.74,1120.8802,4.072,2.8576,13.452265,9.886535,9.417413
0.01,125.0,0.842499,4.0,0.2,0.0,10800.0,3250.7,0.17921,0.007093,0.0,0.881865,0.735312,10.72,1129.0886,4.0987,2.8577,13.488852,9.914291,9.441857
0.05,126.0,0.835254,3.2,2.6,0.0,548.98,2529.65,0.56745,0.0,0.998002,0.841244,1.263675,22.66,1137.2213,4.0634,2.8579,13.549863,9.960646,9.484923
0.05,127.0,0.835121,1.7,0.6,5.99,3600.0,2431.19,0.171037,0.007392,0.0,0.840402,0.733333,13.34,1145.3521,4.0628,2.858,13.586093,9.988189,9.509156
0.05,128.0,0.834185,0.2,2.4,3600.0,45.74,2923.31,0.166875,0.0,0.0,0.834374,1.674263,14.11,1153.4717,4.0582,2.8583,13.665664,10.048514,9.566299
0.05,129.0,0.833443,3.1,2.2,0.0,710.48,2545.3,0.561248,2.1e-05,0.988366,0.829467,1.013505,21.27,1161.5854,4.0546,2.8584,13.714466,10.085661,9.600133
0.05,130.0,0.832759,0.9,2.5,416.04,409.87,2581.5,0.544614,0.0,0.949114,0.82484,1.307887,20.36,1169.6932,4.0513,2.8586,13.776591,10.132865,9.644078
0.1,131.0,0.824279,3.4,2.6,0.0,543.73,2153.47,0.551826,0.0,0.999956,0.759219,1.261914,24.33,1177.7186,4.01,2.8588,13.836267,10.178291,9.68632
0.1,132.0,0.823485,3.1,2.8,0.0,472.07,2156.93,0.550449,0.0,0.999978,0.752288,1.550405,24.81,1185.7371,4.0062,2.8591,13.908817,10.233412,9.73831
0.1,133.0,0.824766,2.8,0.1,0.0,21600.0,2021.54,0.155512,0.007078,0.0,0.763404,0.735412,10.24,1193.7738,4.0124,2.8592,13.944226,10.260223,9.762077
0.1,134.0,0.822449,1.0,2.3,245.57,544.16,2181.87,0.548336,4e-06,0.999314,0.743043,1.094315,21.67,1201.781,4.0011,2.8593,13.995653,10.299482,9.798145
0.02,135.0,0.834721,0.2,0.5,3600.0,3376.95,2505.99,0.170965,0.008489,0.0,0.837847,0.726687,11.57,1209.9048,4.0608,2.8595,14.030577,10.326041,9.821402
0.02,136.0,0.834111,0.8,1.1,597.4,1403.6,2972.68,0.167083,0.00076,3e-06,0.833891,0.841975,15.56,1218.0236,4.0579,2.8596,14.070543,10.356544,9.848574
0.1,137.0,0.820831,0.3,3.4,2400.0,2.08,2576.46,0.145633,0.0,3e-06,0.72816,1.685736,15.47,1226.0421,3.9933,2.8598,14.147974,10.41542,9.904404
0.01,138.0,0.833141,1.4,3.7,17.41,9.25,3742.52,0.298942,0.0,0.333634,0.82744,2.863809,20.25,1234.1846,4.0532,2.8602,14.27743,10.513472,9.999457
0.02,139.0,0.831338,3.1,1.3,0.0,1471.31,3011.63,0.163341,0.000495,0.000398,0.814919,0.862368,16.86,1242.2766,4.0444,2.8604,14.317686,10.544179,10.026849
0.1,140.0,0.819753,0.1,0.2,7200.0,10490.74,376.83,0.150636,0.017617,0.0,0.717946,0.691482,10.34,1250.2545,3.988,2.8605,14.350173,10.568967,10.048559
0.01,141.0,0.831992,4.0,1.6,0.0,1106.98,3412.63,0.164073,0.000137,0.000276,0.819539,0.923438,17.54,1258.3529,4.0476,2.8606,14.392902,10.601605,10.07788
0.01,142.0,0.830475,3.7,3.9,0.0,11.43,3740.71,0.310749,0.0,0.372533,0.808681,2.812086,20.58,1266.4678,4.0402,2.861,14.517993,10.696504,10.169796
0.05,143.0,0.823882,0.1,3.9,7200.0,0.0,2957.0,0.151153,0.0,0.0,0.755766,1.696242,12.51,1274.5237,4.0081,2.8612,14.593747,10.754102,10.22431
0.05,144.0,0.822267,2.6,3.2,0.0,28.04,2874.33,0.548141,0.0,0.999657,0.741393,2.758408,23.49,1282.5321,4.0003,2.8616,14.714831,10.846067,10.313355
0.1,145.0,0.813205,1.9,3.2,2.16,26.55,2498.97,0.53025,0.0,0.999992,0.651264,2.74143,24.41,1290.4532,3.9562,2.862,14.834175,10.936762,10.401219
0.02,146.0,0.825273,2.9,1.0,0.0,2044.17,2956.23,0.153963,0.001051,2e-06,0.76771,0.826512,15.54,1298.4855,4.0149,2.8621,14.871529,10.96527,10.426461
0.1,147.0,0.811436,1.3,3.9,23.75,4.5,2513.95,0.526401,0.0,0.999991,0.632025,2.817898,24.31,1306.4149,3.9476,2.8625,14.99285,11.057588,10.515978
