Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%]
0.01,19.0,0.963935,1.2,1.6,323.91,1153.66,3390.06,0.529365,0.823617,8e-06,0.999571,0.426617,16.49,213.8672,4.6895,2.8267,2.491426,1.765445,1.680814
0.1,20.0,0.948126,0.8,3.0,900.0,41.28,2554.25,0.553994,2.4e-05,0.885414,0.999095,1.00677,19.5,223.1044,4.6125,2.8272,2.682281,1.904083,1.815276
0.1,21.0,0.946007,0.9,3.9,760.37,4.65,2574.17,0.589247,7e-06,0.973612,0.998999,1.068109,20.12,232.3402,4.6022,2.8277,2.87477,2.044041,1.951077
0.1,22.0,0.944963,1.6,2.5,23.63,732.27,2218.79,0.786449,0.467355,0.999292,0.998949,0.506227,22.09,241.5418,4.5972,2.8279,2.96467,2.109008,2.011845
0.1,23.0,0.943697,0.7,2.5,1028.57,427.45,2270.45,0.38921,0.039372,0.43421,0.998884,0.65212,18.65,250.7316,4.591,2.8282,3.076799,2.190292,2.088966
0.02,24.0,0.954446,1.6,3.1,23.16,521.17,3050.59,0.497928,0.004237,0.74092,0.999328,0.759985,21.16,260.0273,4.6433,2.8285,3.203533,2.282261,2.176632
0.1,25.0,0.941345,3.2,1.1,0.0,1963.64,2268.29,0.520079,0.795949,0.004872,0.998753,0.435182,16.41,269.1955,4.5796,2.8287,3.275862,2.334436,2.224673
0.02,26.0,0.953298,0.4,0.4,1800.0,5400.0,2286.35,0.567249,0.918476,0.0,0.999291,0.384675,11.49,278.4754,4.6377,2.8289,3.339394,2.380155,2.266109
0.05,27.0,0.948227,1.0,0.5,576.61,4320.0,2115.97,0.563161,0.908354,0.0,0.999099,0.390776,12.79,287.7064,4.613,2.8291,3.403017,2.425925,2.307666
0.02,28.0,0.950305,0.2,2.7,3600.0,111.16,3355.07,0.199837,0.0,0.0,0.999183,1.191562,14.25,296.9615,4.6231,2.8295,3.585147,2.558611,2.436154
0.01,29.0,0.949676,0.6,3.2,1200.0,21.59,3777.44,0.199833,0.0,2e-06,0.999159,1.279314,16.65,306.2246,4.6201,2.83,3.773014,2.695589,2.568937
0.1,30.0,0.935024,2.1,2.3,3.33,825.62,2210.4,0.707723,0.271497,0.99865,0.998319,0.547002,21.66,315.3283,4.5488,2.8302,3.852994,2.753591,2.622833
0.05,31.0,0.941268,1.3,3.2,161.05,417.59,2609.78,0.597366,5e-06,0.994035,0.998748,1.078708,22.25,324.497,4.5792,2.8306,4.004149,2.863865,2.728965
0.1,32.0,0.932452,2.3,2.5,1.37,729.71,2209.12,0.647712,0.120731,0.999499,0.998102,0.594549,22.14,333.5762,4.5363,2.8309,4.087006,2.924089,2.785103
0.05,33.0,0.938638,3.7,3.3,0.0,461.64,2589.6,0.599109,1e-06,0.99848,0.998583,1.142427,23.49,342.7199,4.5664,2.8313,4.239919,3.035769,2.892669
0.05,34.0,0.938074,2.9,0.6,0.05,3600.0,2666.85,0.44632,0.616528,0.0,0.998544,0.477389,13.21,351.8596,4.5636,2.8315,4.304459,3.082524,2.935304
0.01,35.0,0.942851,1.3,2.2,152.55,781.52,3417.28,0.235447,0.087718,0.001481,0.998838,0.611516,18.23,361.0396,4.5869,2.8317,4.385265,3.141241,2.989808
0.02,36.0,0.941185,1.5,0.1,30.94,21600.0,2980.06,0.415756,0.540018,0.0,0.998743,0.492361,10.35,370.2147,4.5788,2.8319,4.45012,3.188248,3.03267
0.01,37.0,0.939126,3.2,3.5,0.0,90.12,3694.27,0.32001,0.0,0.300718,0.998615,2.140789,21.16,379.3607,4.5688,2.8325,4.713386,3.381122,3.221547
0.1,38.0,0.923614,0.4,3.0,1800.0,28.84,2567.84,0.199801,0.0,0.000942,0.99712,1.419423,16.88,388.3595,4.4933,2.833,4.88248,3.504975,3.341493
0.1,39.0,0.922681,3.5,2.8,0.0,603.41,2202.31,0.60172,0.005935,0.999869,0.99699,0.743853,23.91,397.3442,4.4888,2.8332,4.970686,3.569421,3.40194
0.01,40.0,0.935004,1.8,3.1,9.39,501.55,3396.84,0.244185,2.5e-05,0.111279,0.998317,1.004032,20.4,406.4502,4.5487,2.8335,5.086896,3.654447,3.482849
0.01,41.0,0.934244,3.5,2.1,0.0,918.88,3408.4,0.218948,0.046358,0.001883,0.998256,0.643995,18.5,415.5459,4.545,2.8337,5.16148,3.70884,3.533104
0.01,42.0,0.933468,2.7,1.7,0.19,1227.85,3390.23,0.233085,0.083514,0.000103,0.998191,0.614073,17.13,424.6335,4.5412,2.8339,5.231966,3.760232,3.580369
0.05,43.0,0.927465,2.6,0.2,0.32,10800.0,2589.36,0.39981,0.500725,0.0,0.997598,0.499862,10.82,433.674,4.512,2.8341,5.289294,3.801961,3.618096
0.1,44.0,0.917266,0.2,3.4,3600.0,11.35,2575.51,0.199223,0.0,0.0,0.996115,1.512353,14.56,442.621,4.4624,2.8345,5.453594,3.922561,3.734868
0.05,45.0,0.924554,1.5,0.8,27.4,2700.0,2603.42,0.311391,0.279855,0.0,0.997245,0.545009,14.38,451.6255,4.4979,2.8347,5.513813,3.966468,3.774765
0.1,46.0,0.91654,2.4,0.4,0.74,5400.0,2265.35,0.388382,0.472966,0.0,0.99598,0.505154,12.06,460.5566,4.4589,2.8349,5.569288,4.006936,3.811341
0.05,47.0,0.923131,1.4,1.4,45.24,1533.38,2517.9,0.258333,0.128693,0.018612,0.997053,0.591074,17.38,469.5431,4.4909,2.8351,5.633251,4.05366,3.854053
0.05,48.0,0.922348,0.7,1.8,1028.57,709.99,2587.43,0.213307,0.032889,0.001908,0.996942,0.661008,16.87,478.5225,4.4871,2.8353,5.703728,4.105231,3.901625
0.05,49.0,0.921579,3.9,2.0,0.0,972.32,2577.68,0.544349,0.044887,0.817571,0.996829,0.645604,20.01,487.4946,4.4834,2.8354,5.771962,4.155183,3.947572
0.01,50.0,0.926408,3.4,2.8,0.0,591.95,3398.13,0.220561,0.000551,0.052115,0.997475,0.857321,20.0,496.516,4.5069,2.8357,5.860658,4.220234,4.008571
0.01,51.0,0.924774,0.9,3.9,668.46,2.95,3756.43,0.199731,0.0,0.00069,0.997273,1.496035,17.99,505.5404,4.4989,2.8361,6.010577,4.330468,4.11486
0.01,52.0,0.922003,3.1,3.9,0.0,20.4,3747.23,0.334206,0.0,0.33707,0.996892,2.534053,20.93,514.5329,4.4855,2.8367,6.255459,4.510879,4.291488
0.05,53.0,0.915494,3.9,1.9,0.0,1033.08,2570.04,0.502009,0.032235,0.724899,0.995776,0.661997,19.66,523.4458,4.4538,2.8369,6.320277,4.558413,4.335068
0.05,54.0,0.91457,3.8,2.8,0.0,584.07,2572.69,0.597518,0.000354,0.995647,0.995589,0.878387,22.47,532.3512,4.4493,2.8372,6.404453,4.620331,4.393046
0.01,55.0,0.919953,0.7,0.6,1028.57,3190.99,2928.88,0.272145,0.182074,0.0,0.996577,0.571541,12.88,541.3056,4.4755,2.8373,6.459827,4.660909,4.42963
0.02,56.0,0.915685,3.5,3.8,0.0,21.99,3387.1,0.578482,0.0,0.948298,0.995814,2.562812,21.96,550.2332,4.4547,2.8379,6.693172,4.833073,4.59807
0.1,57.0,0.902878,2.5,1.3,0.41,1661.54,2153.92,0.324461,0.076066,0.238908,0.992356,0.618906,17.44,559.0227,4.3924,2.8381,6.750586,4.875275,4.636454
0.02,58.0,0.912543,2.6,3.7,0.25,24.08,3383.95,0.578505,0.0,0.948688,0.995147,2.581349,21.56,567.9164,4.4394,2.8387,6.97706,5.042549,4.800027
0.01,59.0,0.912952,2.4,3.0,0.61,509.35,3392.33,0.245776,2e-06,0.116818,0.995239,1.118136,20.28,576.8059,4.4414,2.839,7.074879,5.114675,4.868237
0.01,60.0,0.911519,0.6,3.4,1200.0,8.22,3763.7,0.198983,0.0,3e-06,0.994907,1.554777,16.52,585.6984,4.4345,2.8394,7.207849,5.212857,4.962595
0.1,61.0,0.895641,3.9,3.4,0.0,98.58,2472.18,0.597849,0.0,0.999988,0.989269,2.423105,25.42,594.433,4.3572,2.8399,7.409165,5.361823,5.108
0.01,62.0,0.9084,4.0,2.7,0.0,602.66,3391.18,0.218977,0.000104,0.050288,0.994103,0.936529,19.88,603.2781,4.4193,2.8401,7.487545,5.419659,5.161936
0.1,63.0,0.89466,0.6,0.4,1200.0,5271.67,1227.36,0.314762,0.292523,0.0,0.988765,0.542055,12.05,611.9857,4.3524,2.8403,7.533627,5.453626,5.192182
0.1,64.0,0.894049,1.1,0.5,306.72,4320.0,1877.25,0.285923,0.220587,0.0,0.988439,0.560107,12.93,620.6899,4.3495,2.8404,7.580919,5.488499,5.223328
0.05,65.0,0.900915,0.8,1.2,806.83,1318.61,2471.31,0.210464,0.030223,0.000127,0.991618,0.665165,15.84,629.4593,4.3829,2.8406,7.636341,5.529406,5.260411
0.01,66.0,0.90674,3.8,0.1,0.0,21600.0,3312.67,0.217559,0.047085,0.0,0.993624,0.643218,10.31,638.2977,4.4112,2.8407,7.689752,5.568775,5.295952
0.1,67.0,0.891604,3.7,1.9,0.0,1004.59,2171.94,0.600192,0.01226,0.9947,0.98704,0.709002,20.58,646.9776,4.3376,2.8409,7.747873,5.611728,5.33517
0.02,68.0,0.903287,2.3,2.2,0.86,814.66,3032.37,0.273619,0.002208,0.185589,0.992501,0.791117,19.34,655.772,4.3944,2.8411,7.812084,5.659202,5.378784
0.1,69.0,0.890202,2.9,2.0,0.0,932.67,2173.63,0.599322,0.007856,0.997367,0.986164,0.730407,21.06,664.4385,4.3308,2.8413,7.871032,5.702874,5.418733
0.01,70.0,0.901808,3.3,3.5,0.0,29.68,3737.32,0.333796,0.0,0.33851,0.991962,2.6598,20.84,673.2232,4.3872,2.8418,8.075827,5.854688,5.566959
0.01,71.0,0.90144,0.8,0.7,789.24,2665.46,3055.35,0.21588,0.043788,0.0,0.991822,0.646839,13.5,681.9973,4.3854,2.842,8.127061,5.892537,5.600967
0.1,72.0,0.885873,2.9,3.3,0.0,400.26,2197.74,0.596608,0.0,0.999984,0.983074,2.034736,25.64,690.6257,4.3097,2.8424,8.280316,6.006302,5.711211
0.1,73.0,0.885283,3.1,1.5,0.0,1371.62,2147.43,0.546941,0.016752,0.859299,0.982603,0.693922,18.84,699.2435,4.3068,2.8426,8.333743,6.045917,5.747141
0.1,74.0,0.884843,1.3,1.0,55.28,2160.0,2103.0,0.213112,0.039598,0.00206,0.982243,0.651837,15.94,707.8577,4.3047,2.8427,8.38381,6.083055,5.780606
0.02,75.0,0.896369,4.0,1.3,0.0,1652.87,2966.11,0.202383,0.011042,0.000102,0.989628,0.714047,16.52,716.5828,4.3608,2.8429,8.43825,6.123399,5.81715
0.1,76.0,0.885046,2.6,0.1,0.18,21600.0,2140.72,0.223583,0.067752,0.0,0.98241,0.624845,10.29,725.2094,4.3057,2.843,8.485836,6.158628,5.848823
0.05,77.0,0.890675,1.3,2.4,53.72,674.84,2561.99,0.590913,0.000441,0.983609,0.986466,0.867861,21.23,733.8808,4.3331,2.8432,8.550667,6.206746,5.893201
0.02,78.0,0.894392,1.7,2.1,9.77,849.0,3027.64,0.252013,0.00149,0.13423,0.988623,0.809878,19.18,742.5877,4.3511,2.8434,8.610988,6.251532,5.934204
0.01,79.0,0.895221,3.8,2.0,0.0,917.46,3391.29,0.199346,0.00157,0.002266,0.989056,0.807391,18.39,751.3027,4.3552,2.8436,8.670786,6.295935,5.974814
0.02,80.0,0.892642,1.8,3.0,6.66,481.17,3027.23,0.543152,0.0,0.864052,0.987653,1.312109,21.45,759.9953,4.3426,2.8438,8.765514,6.36635,6.041518
0.05,81.0,0.887415,3.2,2.8,0.0,550.99,2554.88,0.595803,6e-06,0.997378,0.984245,1.075077,22.8,768.6365,4.3172,2.8441,8.842888,6.423912,6.09539
0.02,82.0,0.891513,0.5,0.6,1440.0,3028.73,2588.19,0.217537,0.050349,0.0,0.986985,0.639862,12.7,777.3138,4.3371,2.8442,8.88977,6.458726,6.126454
0.05,83.0,0.886369,3.3,1.2,0.0,1800.0,2491.75,0.203275,0.013772,0.002685,0.983459,0.703391,16.69,785.9421,4.3121,2.8444,8.940756,6.49664,6.160661
0.02,84.0,0.890907,1.0,0.1,412.07,21600.0,2403.97,0.203096,0.014434,0.0,0.986612,0.701124,10.4,794.6193,4.3342,2.8445,8.991395,6.534181,6.194542
0.05,85.0,0.883676,2.8,3.9,0.0,17.49,2910.31,0.596074,0.0,0.999557,0.981254,2.716004,23.02,803.2412,4.299,2.845,9.177634,6.672784,6.32975
0.1,86.0,0.875274,1.4,1.7,28.28,1114.31,2166.09,0.589052,0.006037,0.980413,0.972361,0.743034,19.57,811.7613,4.2581,2.8452,9.229778,6.711661,6.365022
0.01,87.0,0.886914,3.2,4.0,0.0,15.19,3741.41,0.341639,0.0,0.362161,0.983874,2.751418,20.78,820.4236,4.3148,2.8457,9.414099,6.848937,6.498869
0.02,88.0,0.884856,3.0,1.9,0.0,969.75,3023.96,0.217188,0.001496,0.050348,0.982254,0.809684,18.84,829.0375,4.3047,2.8459,9.469555,6.890261,6.536485
0.1,89.0,0.871661,3.1,2.8,0.0,540.02,2166.4,0.593457,2e-06,0.999952,0.967377,1.116562,24.31,837.5253,4.2406,2.8461,9.544408,6.94619,6.588876
0.05,90.0,0.879084,1.8,1.4,6.11,1459.88,2516.34,0.220318,0.006309,0.056081,0.976812,0.74093,17.6,846.0824,4.2767,2.8462,9.594731,6.98373,6.622764
0.1,91.0,0.870385,1.6,2.6,12.75,598.96,2166.61,0.593056,3.1e-05,0.999901,0.965418,0.99372,23.15,854.5568,4.2343,2.8464,9.660875,7.033192,6.668682
0.1,92.0,0.869994,2.5,1.3,0.26,1613.71,2121.62,0.361799,0.01014,0.411961,0.964794,0.718147,17.67,863.0248,4.2324,2.8466,9.709128,7.06926,6.701187
0.02,93.0,0.88017,3.6,3.8,0.0,18.76,3371.72,0.578267,0.0,0.956695,0.977948,2.760814,21.8,871.615,4.2819,2.8471,9.885922,7.201166,6.829729
0.01,94.0,0.881147,2.3,1.8,0.65,1035.12,3390.88,0.1965,0.001091,0.000698,0.978922,0.824722,17.69,880.193,4.2867,2.8472,9.939988,7.241536,6.86642
0.02,95.0,0.878366,0.9,3.1,547.03,21.9,3358.06,0.232663,0.0,0.093642,0.97603,1.760702,19.07,888.7507,4.2732,2.8476,10.051607,7.324917,6.946287
0.05,96.0,0.8738,2.3,0.5,0.63,4320.0,2540.35,0.208754,0.036673,0.0,0.970423,0.655636,12.61,897.2619,4.251,2.8477,10.094431,7.356926,6.97471
0.01,97.0,0.878297,0.6,3.9,1200.0,0.0,3771.14,0.195192,0.0,3e-06,0.975954,1.652031,16.47,905.8457,4.2728,2.848,10.197931,7.434267,7.048532
0.05,98.0,0.871946,0.1,1.5,7200.0,819.92,2539.81,0.193994,0.001085,0.0,0.9678,0.825003,12.2,914.3331,4.2419,2.8482,10.250461,7.473589,7.084283
0.1,99.0,0.86264,1.0,3.7,369.56,5.08,2522.81,0.590043,0.0,0.999673,0.950868,1.923707,21.83,922.7446,4.1967,2.8485,10.368664,7.562076,7.16944
0.05,100.0,0.868972,3.0,3.2,0.0,396.63,2563.22,0.592379,0.0,0.99939,0.963115,2.140687,23.98,931.2075,4.2275,2.8489,10.498622,7.659284,7.263278
0.1,101.0,0.860786,0.6,1.2,1200.0,1156.23,2109.78,0.192037,0.00632,0.000471,0.946606,0.740846,15.72,939.5861,4.1876,2.849,10.544765,7.693914,7.294422
0.01,102.0,0.873867,1.0,1.7,359.61,890.77,3398.8,0.194414,0.000703,7.5e-05,0.970514,0.845715,16.99,948.0926,4.2513,2.8492,10.597028,7.733079,7.329967
0.1,103.0,0.859431,0.5,2.3,1440.0,343.7,2282.34,0.198685,0.0,0.025076,0.943271,1.222359,17.37,956.4601,4.1811,2.8494,10.670885,7.78851,7.381989
0.1,104.0,0.85834,0.7,3.3,952.34,7.27,2541.31,0.540021,0.0,0.879829,0.940445,1.631097,18.95,964.8305,4.1757,2.8497,10.767972,7.861299,7.451441
0.1,105.0,0.856292,3.8,3.4,0.0,27.9,2507.19,0.586953,0.0,0.999991,0.934783,2.736442,25.25,973.1733,4.1658,2.8501,10.927495,7.98083,7.567832
0.05,106.0,0.863453,3.7,2.7,0.0,553.2,2538.88,0.589614,1e-06,0.997715,0.952635,1.157421,22.45,981.5808,4.2006,2.8504,10.995759,8.032051,7.61556
0.1,107.0,0.855116,1.8,1.8,5.26,1006.57,2170.86,0.584563,0.001388,0.994365,0.931311,0.813272,20.08,989.9049,4.1601,2.8505,11.044087,8.068459,7.648514
0.1,108.0,0.853933,4.0,3.1,0.0,416.38,2177.32,0.585522,0.0,0.999984,0.927643,1.865609,25.46,998.2207,4.1543,2.8508,11.151296,8.148964,7.725742
0.02,109.0,0.865094,3.4,3.0,0.0,447.93,3019.41,0.555623,0.0,0.91105,0.956016,1.626413,21.83,1006.6453,4.2086,2.8511,11.244446,8.21885,7.792189
0.05,110.0,0.858951,3.0,3.5,0.0,23.95,2887.67,0.588258,0.0,0.999623,0.942044,2.771783,23.41,1015.0177,4.1787,2.8515,11.399787,8.335418,7.905578
0.05,111.0,0.857934,2.5,3.0,0.18,443.87,2547.16,0.587539,0.0,0.999166,0.939362,1.648395,23.05,1023.3729,4.1738,2.8518,11.492199,8.404864,7.971651
0.1,112.0,0.848875,1.3,3.1,34.17,393.16,2180.63,0.581963,0.0,0.999982,0.909849,2.122027,24.71,1031.6387,4.1297,2.8522,11.609383,8.492974,8.056564
0.1,113.0,0.848032,0.5,3.4,1440.0,3.35,2563.82,0.19902,0.0,0.044289,0.906524,1.645298,17.35,1039.9182,4.1256,2.8524,11.700023,8.561144,8.121479
0.1,114.0,0.846215,2.2,3.9,0.79,13.81,2512.37,0.579793,0.0,0.999992,0.898983,2.759938,24.54,1048.1893,4.1168,2.8529,11.849071,8.673196,8.230466
0.1,115.0,0.845618,4.0,2.3,0.0,694.79,2166.81,0.579214,6.8e-05,0.999772,0.896391,0.956945,22.59,1056.4217,4.1139,2.853,11.90181,8.71301,8.266907
0.05,116.0,0.852821,3.8,2.3,0.0,693.91,2545.12,0.580881,4.2e-05,0.990144,0.924032,0.979595,21.42,1064.7244,4.1489,2.8532,11.955587,8.753599,8.304052
0.1,117.0,0.844424,1.6,2.3,10.27,685.77,2167.09,0.578134,5.4e-05,0.999768,0.891027,0.968275,22.19,1072.9454,4.108,2.8534,12.008445,8.79359,8.340681
0.05,118.0,0.852446,2.9,0.2,0.0,10800.0,2445.3,0.195877,0.028303,0.0,0.922777,0.668385,10.75,1081.2512,4.1471,2.8535,12.045597,8.821586,8.365315
0.01,119.0,0.856864,0.2,3.4,3600.0,4.21,3788.67,0.187283,0.0,0.0,0.936414,1.769931,13.72,1089.6191,4.1686,2.8538,12.139775,8.892488,8.43289
0.05,120.0,0.850105,3.8,2.5,0.0,605.92,2539.61,0.581346,4e-06,0.996107,0.914507,1.092255,22.01,1097.8959,4.1357,2.854,12.198369,8.936774,8.47377
0.1,121.0,0.84174,4.0,2.2,0.0,735.88,2170.36,0.575511,9.9e-05,0.999643,0.87807,0.93897,22.16,1106.0901,4.095,2.8541,12.248763,8.974955,8.508607
0.1,122.0,0.840202,2.6,3.3,0.05,29.01,2503.23,0.57401,0.0,0.999992,0.870067,2.746086,24.52,1114.2751,4.0875,2.8545,12.390949,9.082076,8.612714
0.01,123.0,0.853939,2.4,0.3,0.27,7200.0,3298.43,0.191489,0.014893,0.0,0.92766,0.699611,11.26,1122.594,4.1543,2.8547,12.428732,9.110546,8.637766
0.1,124.0,0.839182,2.9,2.2,0.0,731.73,2170.16,0.572798,8e-05,0.999658,0.864512,0.949466,22.2,1130.7636,4.0825,2.8548,12.478774,9.14853,8.672426
0.1,125.0,0.839462,3.1,0.3,0.0,7200.0,2083.51,0.18869,0.038695,0.0,0.86606,0.65298,11.37,1138.9413,4.0839,2.8549,12.513802,9.175037,8.695675
0.05,126.0,0.846398,1.2,0.8,51.98,2700.0,2388.58,0.182418,0.00616,1e-06,0.899767,0.742071,14.65,1147.1799,4.1177,2.8551,12.553264,9.204958,8.722197
0.02,127.0,0.850199,4.0,1.5,0.0,1259.28,3016.86,0.184479,0.000633,0.003137,0.914854,0.850672,17.51,1155.4557,4.1361,2.8552,12.598075,9.238922,8.752716
0.1,128.0,0.8374,3.6,0.8,0.0,2700.0,2064.95,0.174352,0.008691,2.4e-05,0.854333,0.72556,14.94,1163.6074,4.0739,2.8553,12.636385,9.268032,8.778524
0.01,129.0,0.850357,3.5,2.8,0.0,490.45,3388.97,0.24011,0.0,0.142558,0.915434,1.455325,20.55,1171.8872,4.1369,2.8556,12.71093,9.324366,8.831503
0.01,130.0,0.849758,3.5,2.4,0.0,636.23,3394.12,0.196825,4e-06,0.035449,0.913217,1.094618,19.57,1180.16,4.134,2.8557,12.767291,9.367038,8.870763
0.02,131.0,0.847378,3.6,2.8,0.0,488.74,3015.06,0.531471,0.0,0.876743,0.903871,1.455753,21.55,1188.4107,4.1224,2.856,12.841123,9.422891,8.923286
0.05,132.0,0.842298,3.0,2.5,0.0,596.06,2538.59,0.574778,2e-06,0.996507,0.880871,1.129553,22.11,1196.6116,4.0977,2.8561,12.89859,9.466471,8.963527
0.1,133.0,0.833986,2.6,1.3,0.03,1514.76,2134.84,0.416777,0.0021,0.623308,0.833068,0.793515,17.92,1204.7295,4.0573,2.8563,12.939396,9.49752,8.991285
0.1,134.0,0.833215,0.7,3.3,856.38,5.44,2541.14,0.546074,0.0,0.951218,0.827935,1.72263,19.22,1212.8619,4.0535,2.8565,13.025121,9.562401,9.053041
0.1,135.0,0.832529,0.7,2.2,853.41,414.26,2242.77,0.512407,2e-06,0.869384,0.823263,1.124015,18.95,1220.9671,4.0502,2.8567,13.081515,9.605194,9.092603
0.02,136.0,0.843171,2.6,3.3,0.03,27.32,3355.15,0.56098,0.0,0.959881,0.885136,2.795047,21.44,1229.1816,4.102,2.8571,13.217794,9.708086,9.192452
0.1,137.0,0.830186,2.0,2.8,1.65,481.07,2162.46,0.561301,0.0,0.999974,0.806558,1.467149,24.11,1237.2656,4.0388,2.8573,13.289693,9.762642,9.24384
0.1,138.0,0.828721,2.0,3.6,1.63,17.94,2507.94,0.559101,0.0,0.999992,0.79552,2.776956,24.45,1245.3564,4.0317,2.8577,13.422974,9.863422,9.341715
0.05,139.0,0.836247,3.7,1.0,0.0,2102.41,2455.51,0.170717,0.002897,0.000188,0.847415,0.778145,15.98,1253.4958,4.0683,2.8579,13.461716,9.892854,9.367818
0.02,140.0,0.839582,0.8,3.8,618.52,0.55,3388.01,0.191073,0.0,0.044325,0.866717,1.85728,18.5,1261.7023,4.0845,2.8581,13.550708,9.960278,9.43205
0.1,141.0,0.826716,2.8,1.5,0.0,1232.6,2160.86,0.538488,0.00095,0.955441,0.77966,0.831336,19.23,1269.7492,4.0219,2.8583,13.591434,9.991373,9.459907
0.01,142.0,0.840025,3.8,2.4,0.0,622.06,3397.59,0.189543,2e-06,0.039297,0.869119,1.134162,19.69,1277.9276,4.0866,2.8584,13.646235,10.033008,9.498207
0.1,143.0,0.827505,3.9,0.1,0.0,21600.0,2023.85,0.160754,0.008885,0.0,0.785998,0.724499,10.24,1285.9911,4.0257,2.8586,13.68178,10.059994,9.522137
0.05,144.0,0.834107,0.1,0.2,7200.0,10614.67,737.34,0.174019,0.018115,0.0,0.833865,0.69013,10.33,1294.1088,4.0579,2.8587,13.71573,10.085829,9.54476
0.1,145.0,0.82399,1.5,3.5,12.59,15.62,2509.48,0.551339,0.0,0.999991,0.756711,2.817041,24.4,1302.1505,4.0086,2.8591,13.846912,10.185253,9.64133
0.02,146.0,0.835701,3.6,2.3,0.0,660.16,3026.49,0.382136,6e-06,0.53331,0.844048,1.070947,20.37,1310.2867,4.0656,2.8592,13.897912,10.224022,9.676786
0.1,147.0,0.822818,2.7,2.3,0.0,659.35,2167.2,0.549212,1.1e-05,0.999839,0.746362,1.043406,22.94,1318.2975,4.0029,2.8594,13.947285,10.261747,9.711325
