Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%]
0.1,34.0,0.931323,1.2,0.8,272.8,2700.0,2024.08,0.481342,0.704353,2e-06,0.997998,0.458661,14.73,352.4887,4.5308,2.8312,4.211146,3.013541,2.865521
0.05,35.0,0.937634,1.7,3.1,14.37,508.96,2587.76,0.598705,0.000267,0.997238,0.998514,0.89187,22.56,361.6196,4.5615,2.8315,4.329018,3.099532,2.947381
0.01,36.0,0.942773,4.0,0.8,0.0,2700.0,3482.49,0.366987,0.418051,0.0,0.998834,0.515751,13.88,370.8033,4.5865,2.8317,4.397499,3.149195,2.992852
0.01,37.0,0.941941,3.5,1.2,0.0,1800.0,3440.25,0.318888,0.297827,0.0,0.998787,0.540841,15.52,379.9757,4.5825,2.8319,4.468319,3.200582,3.040045
0.1,38.0,0.928246,2.0,0.3,4.65,7200.0,2268.97,0.4901,0.726407,0.0,0.997685,0.453501,11.43,389.0226,4.5158,2.8321,4.527397,3.243426,3.07891
0.02,39.0,0.939016,3.4,1.3,0.0,1661.54,3064.26,0.312394,0.281647,3.5e-05,0.998608,0.544586,16.29,398.1658,4.5682,2.8323,4.597127,3.294069,3.125392
0.05,40.0,0.934263,2.0,0.4,4.59,5400.0,2647.23,0.446361,0.616775,0.0,0.998257,0.477339,12.01,407.2707,4.5451,2.8325,4.657909,3.338191,3.16544
0.1,41.0,0.924503,4.0,3.3,0.0,452.44,2213.66,0.599435,0.0,0.999968,0.997238,1.244576,25.36,416.2761,4.4976,2.8329,4.808464,3.448443,3.271742
0.05,42.0,0.931539,0.8,1.3,900.0,1203.29,2497.74,0.302417,0.256912,0.000122,0.998018,0.550575,16.02,425.3445,4.5319,2.833,4.875676,3.497359,3.316582
0.02,43.0,0.935259,0.8,0.8,900.0,2299.92,2749.26,0.362335,0.406668,0.0,0.998337,0.517988,13.95,434.4483,4.5499,2.8332,4.938495,3.543042,3.358145
0.1,44.0,0.922558,2.6,0.7,0.33,3085.71,2276.65,0.392439,0.482611,0.0,0.996973,0.503313,13.99,443.4354,4.4882,2.8334,4.998905,3.587008,3.398159
0.02,45.0,0.933915,3.8,0.6,0.0,3600.0,3112.83,0.349781,0.375337,0.0,0.998229,0.524257,13.09,452.5341,4.5434,2.8336,5.061235,3.632369,3.439424
0.05,46.0,0.928756,3.5,1.0,0.0,2160.0,2620.53,0.317742,0.295465,2e-05,0.99774,0.54138,15.51,461.579,4.5183,2.8337,5.124849,3.678695,3.481706
0.01,47.0,0.933713,3.4,2.2,0.0,859.92,3410.55,0.214802,0.03458,0.003319,0.998212,0.658537,18.77,470.6697,4.5424,2.834,5.200781,3.734137,3.533027
0.02,48.0,0.931052,2.9,3.0,0.03,535.81,3040.65,0.509533,0.000147,0.7747,0.997972,0.920338,20.98,479.7365,4.5295,2.8342,5.304174,3.809853,3.604671
0.01,49.0,0.931758,3.7,2.0,0.0,979.89,3407.68,0.217751,0.044326,0.001032,0.998039,0.646231,18.21,488.8078,4.5329,2.8344,5.37676,3.862882,3.653598
0.1,50.0,0.916338,1.5,3.3,27.79,428.56,2213.56,0.599175,0.0,0.999966,0.995941,1.503048,24.95,497.7344,4.4579,2.8349,5.538319,3.981611,3.768493
0.05,51.0,0.922894,2.3,3.1,1.14,497.65,2581.97,0.598592,1e-05,0.997959,0.99702,1.048858,22.67,506.7214,4.4898,2.8352,5.649764,4.063401,3.846305
0.01,52.0,0.928034,2.2,1.2,1.75,1800.0,3406.38,0.23921,0.099195,0.0,0.997662,0.605057,15.46,515.7578,4.5148,2.8354,5.714588,4.110786,3.889629
0.05,53.0,0.921413,3.2,1.8,0.0,1124.88,2569.54,0.431143,0.065512,0.513942,0.996805,0.626561,19.15,524.7279,4.4826,2.8355,5.780926,4.159346,3.934194
0.1,54.0,0.914502,2.1,0.1,2.67,21600.0,2196.74,0.3372,0.345212,0.0,0.995575,0.530484,10.32,533.6427,4.449,2.8357,5.836967,4.200305,3.97134
0.05,55.0,0.920004,3.8,2.2,0.0,848.09,2581.49,0.584005,0.024451,0.93727,0.996585,0.67554,20.41,542.6,4.4757,2.8359,5.907057,4.251646,4.018697
0.05,56.0,0.919287,3.5,1.5,0.0,1433.26,2535.78,0.258387,0.084191,0.063542,0.996468,0.613654,17.86,551.5492,4.4723,2.8361,5.970388,4.298055,4.061136
0.01,57.0,0.924211,0.8,2.3,870.16,463.69,3452.0,0.19985,0.001007,1.9e-05,0.9972,0.828556,16.93,560.5475,4.4962,2.8363,6.054071,4.359478,4.118553
0.1,58.0,0.910082,2.3,0.8,1.07,2700.0,2242.84,0.293449,0.236344,4e-06,0.994551,0.555849,14.59,569.4114,4.4275,2.8365,6.110531,4.400859,4.156083
0.05,59.0,0.915006,1.4,3.5,41.92,25.09,2926.23,0.598795,0.0,0.999149,0.995678,2.581261,23.08,578.3328,4.4514,2.8371,6.357022,4.582626,4.334188
0.01,60.0,0.920615,2.3,0.2,1.03,10800.0,3381.24,0.286277,0.217352,0.0,0.996682,0.561008,10.78,587.3062,4.4787,2.8373,6.411874,4.622804,4.370403
0.1,61.0,0.906131,3.2,0.8,0.0,2700.0,2236.31,0.27661,0.194801,4e-06,0.993439,0.567577,14.7,596.1315,4.4082,2.8374,6.466828,4.663114,4.406892
0.01,62.0,0.918855,1.9,2.1,5.64,889.64,3404.36,0.204087,0.009538,0.002482,0.996395,0.721091,18.25,605.0771,4.4701,2.8376,6.53545,4.713553,4.453347
0.01,63.0,0.918027,2.2,2.4,1.57,735.01,3402.95,0.205249,0.002812,0.012184,0.996252,0.779575,19.06,614.0151,4.4661,2.8379,6.608728,4.767463,4.503284
0.01,64.0,0.917291,3.7,2.0,0.0,955.55,3402.4,0.204067,0.01072,0.001387,0.996119,0.715468,18.17,622.9455,4.4625,2.838,6.675633,4.816676,4.548528
0.01,65.0,0.916545,3.7,2.0,0.0,954.33,3402.17,0.20377,0.010028,0.001407,0.995981,0.718683,18.17,631.8686,4.4589,2.8382,6.74227,4.865708,4.593598
0.01,66.0,0.915725,3.7,2.4,0.0,733.26,3402.3,0.205105,0.002178,0.012673,0.995822,0.791771,19.32,640.7844,4.4549,2.8384,6.814755,4.919093,4.643033
0.02,67.0,0.913291,1.9,2.8,5.45,573.61,3036.68,0.47872,0.000104,0.699038,0.995315,0.93684,20.71,649.6772,4.4431,2.8387,6.89914,4.981324,4.701349
0.1,68.0,0.899554,0.8,3.7,834.59,4.25,2545.08,0.581945,0.0,0.95933,0.991066,1.507225,19.58,658.4511,4.3762,2.839,7.031187,5.078912,4.79528
0.1,69.0,0.898748,1.5,2.4,23.46,713.51,2189.12,0.59934,0.003424,0.999565,0.990722,0.770164,22.05,667.2016,4.3723,2.8392,7.099188,5.129119,4.841715
0.1,70.0,0.897689,3.7,3.1,0.0,478.24,2194.34,0.598036,0.0,0.999965,0.99025,1.238217,25.03,675.944,4.3672,2.8395,7.205701,5.207896,4.916784
0.02,71.0,0.909143,1.8,2.3,7.68,767.17,3038.55,0.297263,0.002569,0.243435,0.994305,0.783881,19.68,684.7956,4.4229,2.8397,7.273581,5.257991,4.962986
0.01,72.0,0.909132,0.5,3.3,1440.0,10.24,3770.4,0.198861,0.0,0.0,0.994302,1.628214,16.05,693.6629,4.4228,2.8401,7.409828,5.358742,5.059988
0.1,73.0,0.894546,1.5,2.2,22.6,805.8,2184.33,0.599691,0.00591,0.998965,0.988705,0.744059,21.51,702.3719,4.3519,2.8403,7.472759,5.405291,5.102795
0.05,74.0,0.902586,1.2,0.2,180.29,10800.0,2341.46,0.292094,0.234111,0.0,0.99225,0.55644,10.89,711.1653,4.391,2.8404,7.520275,5.440326,5.134069
0.02,75.0,0.905563,2.5,2.6,0.36,636.71,3035.06,0.426443,0.000279,0.569198,0.993261,0.889683,20.27,719.9822,4.4055,2.8406,7.594177,5.494954,5.184844
0.05,76.0,0.898853,3.6,3.5,0.0,30.56,2915.59,0.597941,0.0,0.999468,0.990767,2.662637,23.59,728.7359,4.3728,2.8412,7.806066,5.651997,5.33839
0.05,77.0,0.896551,2.3,3.6,0.86,25.66,2916.49,0.597737,0.0,0.999485,0.989716,2.680975,23.08,737.4728,4.3616,2.8418,8.014351,5.806435,5.489347
0.01,78.0,0.901429,3.2,2.9,0.0,527.77,3392.02,0.23834,2e-06,0.099939,0.991818,1.120561,20.37,746.2497,4.3854,2.842,8.101642,5.871111,5.550226
0.05,79.0,0.894932,1.8,1.8,7.04,1067.49,2554.52,0.468975,0.007697,0.670287,0.988907,0.731392,19.03,754.9618,4.3538,2.8422,8.15905,5.91368,5.589024
0.1,80.0,0.886616,1.3,1.1,58.49,1963.64,2089.51,0.218706,0.038899,0.01604,0.983649,0.652719,16.55,763.5923,4.3133,2.8424,8.210197,5.951637,5.623303
0.01,81.0,0.897925,1.8,3.9,6.97,14.76,3747.64,0.331351,0.0,0.3332,0.990357,2.761435,20.49,772.3473,4.3683,2.8429,8.415461,6.10402,5.772197
0.1,82.0,0.883058,2.6,3.1,0.18,458.65,2186.38,0.596131,0.0,0.999974,0.980709,1.416611,24.34,780.9467,4.296,2.8432,8.520203,6.18188,5.846489
0.02,83.0,0.893646,1.1,4.0,278.33,3.13,3384.25,0.431603,0.0,0.584899,0.988219,2.05792,20.13,789.6709,4.3475,2.8436,8.669345,6.292683,5.953717
0.1,84.0,0.880896,1.5,1.4,19.99,1471.08,2135.9,0.472044,0.015906,0.674867,0.978676,0.696429,18.13,798.2456,4.2855,2.8438,8.720933,6.331062,5.988457
0.02,85.0,0.89093,3.6,3.5,0.0,28.24,3373.24,0.578085,0.0,0.951899,0.986626,2.722713,21.84,806.9249,4.3343,2.8443,8.912908,6.47383,6.12778
0.1,86.0,0.878149,0.5,2.0,1440.0,519.1,2232.8,0.198163,0.00026,0.007254,0.975789,0.893127,16.92,815.4739,4.2721,2.8445,8.976722,6.521351,6.17171
0.02,87.0,0.889792,2.2,1.0,1.15,2160.0,2990.28,0.202929,0.014374,0.0,0.985897,0.701327,15.09,824.137,4.3288,2.8447,9.027232,6.558905,6.205526
0.02,88.0,0.889163,2.7,1.3,0.07,1633.47,2969.35,0.200162,0.007546,0.00012,0.985477,0.732341,16.42,832.7924,4.3257,2.8448,9.079588,6.597868,6.240755
0.01,89.0,0.889757,1.7,2.7,9.31,573.74,3387.34,0.222275,7e-06,0.062743,0.985874,1.062032,19.79,841.4555,4.3286,2.845,9.153881,6.653195,6.292371
0.1,90.0,0.875435,3.1,1.9,0.0,975.14,2175.05,0.594338,0.003641,0.995922,0.972564,0.767233,20.78,849.9777,4.2589,2.8452,9.207789,6.693444,6.329021
0.1,91.0,0.874406,0.3,3.4,2400.0,6.2,2573.9,0.194248,0.0,3e-06,0.971235,1.699381,15.66,858.5125,4.2539,2.8455,9.323249,6.779513,6.411666
0.05,92.0,0.881384,0.1,2.0,7200.0,502.19,2603.43,0.195848,4.4e-05,0.0,0.979153,0.977935,12.55,867.0931,4.2879,2.8457,9.390255,6.829449,6.457989
0.1,93.0,0.872475,0.4,2.5,1800.0,98.75,2491.18,0.194117,0.0,0.001007,0.96857,1.549793,16.71,875.5879,4.2445,2.846,9.493986,6.906851,6.531952
0.02,94.0,0.883896,3.0,1.9,0.0,968.22,3025.43,0.217035,0.001486,0.050377,0.981445,0.809993,18.84,884.1922,4.3001,2.8462,9.549117,6.947963,6.569372
0.05,95.0,0.878629,2.6,2.8,0.14,538.21,2552.96,0.594358,1e-06,0.997733,0.97632,1.13884,22.46,892.7477,4.2745,2.8464,9.625029,7.004667,6.622477
0.1,96.0,0.868805,4.0,3.4,0.0,30.69,2518.2,0.592563,0.0,0.99999,0.962834,2.718423,25.3,901.2088,4.2267,2.8469,9.800552,7.135709,6.750295
0.05,97.0,0.874771,4.0,3.3,0.0,37.37,2892.65,0.594162,0.0,0.999547,0.971713,2.709766,23.48,909.7325,4.2557,2.8474,9.972823,7.264284,6.875569
0.1,98.0,0.866752,3.3,0.5,0.0,4320.0,2162.17,0.215015,0.057938,0.0,0.959198,0.632795,12.75,918.175,4.2167,2.8475,10.014494,7.295437,6.903224
0.1,99.0,0.865369,2.1,3.0,1.59,465.75,2170.04,0.591302,0.0,0.999976,0.956559,1.437573,24.2,926.6023,4.2099,2.8478,10.105484,7.36356,6.967918
0.1,100.0,0.863483,1.5,3.7,17.51,13.76,2523.39,0.590535,0.0,0.999989,0.952698,2.801472,24.33,935.0285,4.2008,2.8483,10.27849,7.492899,7.094085
0.05,101.0,0.870753,3.0,2.3,0.0,720.6,2551.07,0.587832,0.000191,0.986391,0.965995,0.907875,21.4,943.5056,4.2361,2.8485,10.335695,7.535719,7.133329
0.02,102.0,0.874884,2.1,0.7,1.52,3085.71,2991.96,0.199927,0.013888,0.0,0.97186,0.702989,13.62,952.025,4.2562,2.8486,10.380376,7.569175,7.163169
0.1,103.0,0.861517,0.6,3.7,1200.0,0.8,2557.99,0.332519,0.0,0.357134,0.948327,1.611467,18.06,960.4404,4.1912,2.8489,10.478799,7.64292,7.233561
0.01,104.0,0.873209,3.6,3.3,0.0,32.83,3727.73,0.335145,0.0,0.353058,0.969611,2.763896,20.72,968.9412,4.2481,2.8494,10.644194,7.766624,7.353974
0.05,105.0,0.866395,0.1,3.0,7200.0,14.82,2933.52,0.191707,0.0,0.0,0.958533,1.716446,12.59,977.393,4.2149,2.8497,10.746582,7.843312,7.42728
0.1,106.0,0.857517,0.3,4.0,2400.0,0.0,2578.54,0.187647,0.0,3e-06,0.938229,1.714642,15.69,985.7832,4.1717,2.85,10.847884,7.919278,7.499946
0.1,107.0,0.855376,3.9,3.5,0.0,24.37,2508.89,0.586415,0.0,0.999991,0.932092,2.749663,25.24,994.1223,4.1613,2.8504,11.007149,8.038659,7.616204
0.01,108.0,0.868299,2.6,2.9,0.09,483.32,3384.25,0.255412,0.0,0.157545,0.961968,1.423122,20.16,1002.5775,4.2242,2.8507,11.090034,8.100796,7.674845
0.1,109.0,0.854089,1.8,1.5,5.2,1291.99,2153.25,0.556329,0.002922,0.923834,0.928135,0.777739,18.84,1010.8908,4.1551,2.8508,11.136011,8.135461,7.706065
0.1,110.0,0.853443,3.1,2.4,0.0,661.6,2168.12,0.585169,5.1e-05,0.999834,0.926072,0.970388,23.07,1019.1996,4.1519,2.851,11.192577,8.17808,7.745263
0.1,111.0,0.85162,3.3,3.7,0.0,19.32,2509.29,0.583986,0.0,0.999992,0.919948,2.761011,25.22,1027.5086,4.1431,2.8514,11.347974,8.294714,7.858806
0.05,112.0,0.858449,1.5,3.0,15.62,436.39,2549.47,0.587777,0.0,0.999075,0.940736,1.683006,23.1,1035.8689,4.1763,2.8517,11.442728,8.365876,7.926604
0.1,113.0,0.849849,0.3,3.6,2400.0,1.8,2576.79,0.182713,0.0,3e-06,0.913558,1.713557,15.56,1044.1752,4.1344,2.852,11.538304,8.437742,7.995225
0.05,114.0,0.856933,3.6,1.7,0.0,1083.17,2548.28,0.453708,0.001007,0.664958,0.936609,0.828558,19.14,1052.5167,4.1689,2.8521,11.58551,8.473323,8.02732
0.1,115.0,0.848437,1.0,2.4,323.85,508.39,2191.98,0.581166,9e-06,0.998839,0.908134,1.053435,21.44,1060.7767,4.1276,2.8523,11.644522,8.517874,8.0685
0.1,116.0,0.847245,2.6,3.1,0.07,407.24,2177.59,0.580659,0.0,0.999986,0.903322,1.992769,24.93,1069.0264,4.1218,2.8526,11.753471,8.599857,8.147284
0.1,117.0,0.846834,0.3,1.2,2400.0,1110.24,2112.36,0.18152,0.002995,0.0,0.90161,0.776556,14.11,1077.2687,4.1198,2.8528,11.797061,8.63275,8.176809
0.05,118.0,0.852844,3.9,3.9,0.0,14.22,2889.22,0.584683,0.0,0.999653,0.924109,2.783377,23.37,1085.6044,4.149,2.8532,11.946372,8.745025,8.285965
0.02,119.0,0.855633,1.8,3.3,4.74,26.87,3354.34,0.569984,0.0,0.958531,0.932857,2.794149,21.49,1093.9399,4.1626,2.8537,12.094584,8.856454,8.394243
0.1,120.0,0.843137,3.4,0.5,0.0,4320.0,2099.18,0.187865,0.027177,0.0,0.884973,0.670373,12.79,1102.1509,4.1018,2.8538,12.131533,8.884392,8.418861
0.01,121.0,0.856294,2.1,1.9,1.19,912.29,3402.63,0.187869,0.000172,0.002105,0.934791,0.912827,18.11,1110.4867,4.1658,2.8539,12.181004,8.921779,8.452763
0.1,122.0,0.841682,1.4,2.8,20.95,486.46,2165.04,0.575542,0.0,0.999966,0.87778,1.389384,24.0,1118.6814,4.0947,2.8542,12.254575,8.977402,8.505117
0.1,123.0,0.840076,1.2,3.7,54.56,7.67,2517.31,0.573873,0.0,0.999986,0.869394,2.79227,24.33,1126.8809,4.0869,2.8546,12.399098,9.086269,8.610987
0.05,124.0,0.848372,2.4,0.1,0.26,21600.0,2397.15,0.185605,0.010073,0.0,0.907876,0.718464,10.26,1135.1483,4.1273,2.8547,12.437755,9.115357,8.636805
0.02,125.0,0.851388,2.3,1.9,0.44,906.77,3030.64,0.217835,0.000194,0.084827,0.919134,0.907109,18.8,1143.4361,4.1419,2.8549,12.485805,9.151734,8.669733
0.02,126.0,0.85091,1.4,1.6,20.35,1136.43,3023.28,0.186953,0.000507,0.008157,0.917439,0.861257,17.74,1151.7189,4.1396,2.855,12.531382,9.186262,8.700812
0.1,127.0,0.837414,1.0,3.7,292.24,3.91,2521.12,0.570825,0.0,0.999853,0.854417,2.107236,22.31,1159.898,4.0739,2.8553,12.638844,9.26743,8.778881
0.05,128.0,0.84464,3.2,2.2,0.0,728.09,2549.56,0.572651,5.5e-05,0.985565,0.892013,0.967124,21.09,1168.1205,4.1091,2.8555,12.689153,9.305523,8.813591
0.1,129.0,0.83593,0.8,4.0,645.36,0.0,2535.47,0.566881,0.0,0.994469,0.84547,1.790662,20.43,1176.2955,4.0667,2.8558,12.779796,9.37406,8.878986
0.01,130.0,0.84875,0.4,3.8,1800.0,0.0,3797.47,0.181873,0.0,0.0,0.909364,1.72647,15.33,1184.5959,4.1291,2.856,12.866897,9.439784,8.941437
0.05,131.0,0.841828,2.8,2.8,0.0,487.36,2538.49,0.575232,0.0,0.998821,0.878519,1.447661,23.17,1192.7923,4.0954,2.8563,12.939756,9.494956,8.993328
0.01,132.0,0.84673,3.0,3.0,0.0,417.7,3400.48,0.274124,0.0,0.234724,0.901173,1.950853,20.78,1201.0377,4.1193,2.8566,13.036676,9.568174,9.063309
0.01,133.0,0.846367,1.8,1.5,4.19,1241.26,3394.19,0.180121,0.000402,8.3e-05,0.899634,0.872308,16.87,1209.2763,4.1175,2.8567,13.081036,9.601835,9.093555
0.01,134.0,0.846165,3.0,0.5,0.0,4320.0,3306.8,0.182457,0.006759,0.0,0.898768,0.737621,12.43,1217.5162,4.1165,2.8568,13.118775,9.630482,9.118819
0.01,135.0,0.84622,1.1,0.1,135.81,21600.0,3023.54,0.180797,0.00249,0.0,0.899004,0.785382,10.31,1225.7598,4.1168,2.8569,13.158692,9.66069,9.145761
0.1,136.0,0.831113,3.7,0.8,0.0,2700.0,2045.22,0.165697,0.00756,2.9e-05,0.813308,0.73225,14.95,1233.8497,4.0433,2.8571,13.195825,9.688985,9.170804
0.1,137.0,0.830408,1.9,2.8,2.64,480.75,2162.65,0.561627,0.0,0.999974,0.808188,1.467855,24.11,1241.9356,4.0399,2.8573,13.267868,9.743676,9.222327
0.05,138.0,0.836659,3.0,3.8,0.0,14.51,2885.1,0.569851,0.0,0.999666,0.849922,2.786999,23.29,1250.113,4.0703,2.8577,13.401952,9.845002,9.320671
0.05,139.0,0.835604,3.7,3.0,0.0,409.01,2551.93,0.568441,0.0,0.999383,0.843441,2.008204,23.6,1258.2487,4.0651,2.858,13.498376,9.918003,9.390544
0.01,140.0,0.840522,3.1,3.0,0.0,407.14,3405.95,0.271949,0.0,0.24399,0.871767,2.063844,20.86,1266.433,4.0891,2.8583,13.596802,9.992495,9.461871
0.02,141.0,0.83884,1.1,0.8,112.12,2608.97,2842.59,0.173732,0.003025,0.0,0.862609,0.77608,14.41,1274.5971,4.0809,2.8584,13.635001,10.021568,9.487594
0.05,142.0,0.833926,3.8,0.8,0.0,2700.0,2421.59,0.168205,0.004175,1e-06,0.832674,0.760689,14.69,1282.714,4.057,2.8585,13.672311,10.050046,9.51277
0.05,143.0,0.832194,1.6,3.7,8.72,12.24,2886.56,0.564045,0.0,0.999638,0.82095,2.825352,22.77,1290.8449,4.0486,2.8589,13.804367,10.150057,9.609841
0.01,144.0,0.837825,3.9,1.8,0.0,949.98,3413.53,0.171934,0.000114,0.001312,0.856818,0.932259,18.03,1299.0004,4.0759,2.8591,13.849192,10.18416,9.640595
0.01,145.0,0.837558,1.6,0.8,8.57,2700.0,3250.16,0.171852,0.001999,0.0,0.855263,0.795851,14.04,1307.1526,4.0746,2.8592,13.887644,10.213472,9.66657
0.1,146.0,0.822911,0.3,2.0,2400.0,394.94,2276.74,0.149439,1e-06,1e-06,0.747193,1.180857,15.44,1315.1637,4.0034,2.8594,13.943285,10.255909,9.705876
0.05,147.0,0.82999,0.4,4.0,1800.0,0.0,2960.38,0.161032,0.0,2.5e-05,0.805109,1.679848,16.11,1323.2798,4.0378,2.8596,14.021382,10.315202,9.762046
