Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%]
0.1,10.0,0.966068,3.2,1.5,0.0,1440.0,2279.09,0.77726,0.990921,0.452424,0.999612,0.276542,18.3,129.3189,4.6998,2.823,1.057112,0.7288,0.683692
0.02,11.0,0.977117,3.6,2.4,0.0,820.26,3074.44,0.637186,0.9682,0.124881,0.99977,0.337335,19.65,138.8342,4.7536,2.8233,1.164458,0.805669,0.756041
0.01,12.0,0.975553,0.4,3.9,1800.0,5.92,3815.85,0.199974,5.9e-05,0.0,0.999752,0.963424,15.7,148.369,4.746,2.824,1.440985,1.005885,0.951795
0.01,13.0,0.974238,2.7,2.7,0.34,685.23,3425.88,0.54934,0.857409,0.016072,0.999737,0.414575,19.39,157.8575,4.7396,2.8243,1.553563,1.086689,1.028098
0.05,14.0,0.967581,3.9,1.3,0.0,1661.54,2678.01,0.589324,0.971825,0.001666,0.999639,0.331393,16.81,167.281,4.7072,2.8245,1.641123,1.149334,1.086336
0.1,15.0,0.95858,1.9,2.0,8.84,1038.64,2222.23,0.975915,0.953412,0.986651,0.999448,0.356252,20.17,176.6143,4.6634,2.8248,1.73208,1.214578,1.147272
0.05,16.0,0.965754,2.3,0.6,1.79,3600.0,2715.73,0.590842,0.977301,0.0,0.999607,0.320835,13.22,186.0253,4.6983,2.825,1.812171,1.271882,1.200206
0.05,17.0,0.9627,1.2,3.6,339.65,25.95,2936.7,0.592551,2e-06,0.981603,0.999545,1.13472,21.45,195.4231,4.6834,2.8256,2.071342,1.45998,1.383999
0.05,18.0,0.958821,3.3,3.6,0.0,82.95,2904.05,0.599571,0.0,0.9992,0.999454,1.675588,23.89,204.7593,4.6646,2.8265,2.418276,1.712432,1.632223
0.1,19.0,0.947528,3.5,3.6,0.0,82.25,2528.16,0.599806,0.0,0.999981,0.999069,1.749706,25.46,213.9855,4.6096,2.8273,2.747459,1.952238,1.867909
0.05,20.0,0.954029,1.4,2.9,95.64,550.36,2600.71,0.631662,0.090131,0.989365,0.999315,0.610097,21.7,223.2766,4.6413,2.8276,2.858213,2.032343,1.943711
0.02,21.0,0.95724,2.6,2.7,0.44,667.03,3055.17,0.471445,0.235256,0.443651,0.999412,0.556136,20.23,232.5989,4.6569,2.8279,2.957004,2.103741,2.010763
0.1,22.0,0.943803,3.5,3.1,0.0,535.26,2215.16,0.605451,0.014259,0.999925,0.99889,0.701716,24.75,241.7912,4.5915,2.8282,3.077434,2.191102,2.093935
0.1,23.0,0.942724,4.0,2.6,0.0,702.65,2216.21,0.725352,0.314369,0.999595,0.998831,0.537132,22.93,250.9709,4.5863,2.8284,3.168188,2.256784,2.155436
0.01,24.0,0.955593,3.5,1.1,0.0,1963.64,3482.03,0.475204,0.688329,0.0,0.999364,0.462271,15.11,260.2783,4.6489,2.8286,3.245495,2.312535,2.206863
0.1,25.0,0.940841,1.2,2.3,299.42,675.61,2224.84,0.749317,0.380615,0.993316,0.998723,0.523187,20.74,269.4392,4.5771,2.8289,3.330853,2.374291,2.264463
0.02,26.0,0.952071,1.3,2.5,175.45,646.42,3064.71,0.319461,0.165002,0.134027,0.999249,0.577213,19.48,278.7098,4.6317,2.8291,3.423036,2.44105,2.326928
0.1,27.0,0.937853,0.7,3.7,1028.57,6.37,2580.15,0.479861,0.0,0.700386,0.998529,1.196733,18.87,287.8657,4.5626,2.8296,3.604877,2.573624,2.455435
0.1,28.0,0.936893,2.2,2.0,2.22,1008.68,2205.44,0.782732,0.465471,0.992129,0.998461,0.506587,20.34,296.9869,4.5579,2.8298,3.681694,2.629252,2.506945
0.1,29.0,0.935961,1.6,2.8,21.8,606.67,2212.92,0.617911,0.045769,0.999813,0.998392,0.644633,23.32,306.101,4.5534,2.83,3.776886,2.698434,2.572008
0.02,30.0,0.946041,0.4,3.4,1800.0,12.53,3435.96,0.1998,0.0,0.0,0.999001,1.366883,15.94,315.3297,4.6024,2.8305,3.969599,2.839116,2.70854
0.1,31.0,0.933721,2.9,0.4,0.06,5400.0,2299.84,0.513954,0.78578,0.0,0.998212,0.438111,12.07,324.4297,4.5425,2.8307,4.032004,2.884228,2.749613
0.1,32.0,0.932483,2.6,0.9,0.38,2400.0,2276.5,0.454682,0.637597,5.7e-05,0.998105,0.473098,15.17,333.5124,4.5364,2.8309,4.098359,2.932271,2.793606
0.02,33.0,0.943534,1.2,2.6,274.22,554.23,3067.21,0.259107,0.024492,0.123837,0.998875,0.675458,19.51,342.6999,4.5902,2.8311,4.190499,2.999275,2.856397
0.05,34.0,0.938271,3.4,2.5,0.0,728.3,2589.95,0.620608,0.073751,0.978491,0.998558,0.620497,21.26,351.8362,4.5646,2.8314,4.274026,3.06001,2.912973
0.05,35.0,0.935349,4.0,3.5,0.0,94.29,2876.83,0.599396,0.0,0.999317,0.998345,2.075413,24.0,360.9543,4.5504,2.8321,4.5372,3.252816,3.101809
0.01,36.0,0.938227,3.6,3.5,0.0,90.01,3692.6,0.321498,0.0,0.304467,0.998555,2.145365,21.16,370.0916,4.5644,2.8327,4.796895,3.443151,3.28814
0.05,37.0,0.930305,1.2,3.4,255.33,38.81,2907.53,0.596858,0.0,0.993196,0.997899,1.699135,21.75,379.157,4.5259,2.8333,4.995346,3.588606,3.429609
0.1,38.0,0.921467,3.4,2.8,0.0,601.77,2200.41,0.601306,0.004984,0.999874,0.996813,0.752213,23.93,388.1297,4.4829,2.8335,5.08284,3.652547,3.489556
0.1,39.0,0.921168,2.3,0.6,1.21,3600.0,2277.58,0.386656,0.468256,0.0,0.996767,0.506055,13.37,397.1042,4.4814,2.8337,5.142022,3.695626,3.528688
0.05,40.0,0.928018,0.4,1.0,1800.0,1712.97,2386.03,0.31531,0.289446,0.0,0.99766,0.542766,13.82,406.1376,4.5147,2.8338,5.2048,3.741329,3.570343
0.1,41.0,0.91825,0.4,3.5,1800.0,8.49,2578.68,0.199672,0.0,0.001036,0.996291,1.471202,16.84,415.0993,4.4672,2.8343,5.366639,3.860092,3.685246
0.01,42.0,0.931616,1.8,0.3,9.05,7200.0,3421.98,0.340368,0.351906,0.0,0.998025,0.52908,11.33,424.1789,4.5322,2.8344,5.425946,3.90327,3.72434
0.05,43.0,0.924247,1.7,3.1,12.88,492.9,2579.79,0.598589,1.2e-05,0.997859,0.997204,1.041185,22.93,433.1793,4.4964,2.8347,5.538122,3.985476,3.802531
0.05,44.0,0.924102,3.4,0.2,0.0,10800.0,2583.55,0.369192,0.424388,0.0,0.997185,0.514514,10.83,442.1872,4.4957,2.8349,5.59439,4.026495,3.839575
0.01,45.0,0.928141,4.0,3.1,0.0,497.39,3395.27,0.250389,6e-06,0.127129,0.997674,1.068842,20.74,451.225,4.5153,2.8352,5.706732,4.108852,3.917878
0.02,46.0,0.926615,1.6,0.1,18.01,21600.0,2967.64,0.289743,0.225608,0.0,0.9975,0.558728,10.33,460.2576,4.5079,2.8354,5.766183,4.152225,3.957244
0.05,47.0,0.920939,3.7,1.9,0.0,1042.91,2572.37,0.500947,0.054039,0.699964,0.996732,0.63631,19.61,469.2231,4.4803,2.8356,5.832879,4.200967,4.001981
0.01,48.0,0.92407,3.5,3.5,0.0,71.68,3701.37,0.329471,0.0,0.325087,0.997181,2.417397,21.12,478.2292,4.4955,2.8362,6.072329,4.377261,4.174438
0.1,49.0,0.907939,3.9,3.9,0.0,20.24,2552.13,0.59879,0.0,0.999987,0.993973,2.470128,25.27,487.0848,4.417,2.8368,6.308751,4.551524,4.345025
0.02,50.0,0.919398,4.0,1.2,0.0,1800.0,3027.69,0.225246,0.064859,1.3e-05,0.996486,0.627071,15.99,496.0361,4.4728,2.837,6.369881,4.596272,4.385776
0.05,51.0,0.913795,0.4,2.5,1800.0,350.4,2657.65,0.199091,1e-06,1.5e-05,0.995425,1.173089,16.43,504.9347,4.4455,2.8373,6.480263,4.677502,4.463125
0.02,52.0,0.917443,0.4,1.5,1800.0,924.7,3002.41,0.206861,0.01908,0.0,0.996147,0.687613,14.66,513.8657,4.4633,2.8375,6.545499,4.72537,4.507021
0.1,53.0,0.90451,1.5,1.4,24.38,1525.21,2131.38,0.446069,0.071282,0.547431,0.99292,0.622246,18.01,522.6705,4.4004,2.8377,6.60422,4.76851,4.546325
0.01,54.0,0.918211,1.3,0.1,91.67,21600.0,3233.34,0.235928,0.091679,0.0,0.996284,0.609205,10.34,531.6198,4.467,2.8378,6.6615,4.81049,4.584373
0.1,55.0,0.903803,2.0,0.4,3.69,5400.0,2234.28,0.31362,0.287711,0.0,0.992681,0.543168,12.05,540.4263,4.3969,2.838,6.712455,4.847812,4.617906
0.02,56.0,0.914707,2.9,2.5,0.0,690.02,3035.51,0.374383,0.001641,0.436507,0.995617,0.805282,20.4,549.3326,4.45,2.8382,6.786146,4.902027,4.66816
0.1,57.0,0.902107,2.1,0.8,2.37,2700.0,2223.28,0.25363,0.138032,5e-06,0.992074,0.587225,14.61,558.1183,4.3887,2.8383,6.840117,4.941709,4.704042
0.01,58.0,0.913245,3.1,3.4,0.0,100.53,3673.21,0.328491,0.0,0.323574,0.995305,2.390858,21.04,567.0246,4.4429,2.8389,7.047959,5.095219,4.853808
0.01,59.0,0.912828,1.1,0.7,322.11,3085.71,3077.35,0.233343,0.085752,0.0,0.995212,0.612697,13.55,575.91,4.4408,2.8391,7.102559,5.135328,4.889979
0.02,60.0,0.910511,3.0,1.8,0.0,1095.13,3026.04,0.209819,0.012612,0.014605,0.99466,0.707638,18.36,584.7737,4.4296,2.8392,7.164714,5.181085,4.931812
0.02,61.0,0.909691,3.6,2.5,0.0,683.23,3032.81,0.383246,0.000903,0.459987,0.99445,0.833777,20.45,593.631,4.4256,2.8395,7.236841,5.234282,4.981094
0.1,62.0,0.89678,2.3,1.6,0.92,1281.47,2157.2,0.582365,0.029873,0.931127,0.989826,0.665737,18.95,602.3607,4.3628,2.8396,7.294434,5.276789,5.019827
0.05,63.0,0.904627,1.7,0.2,10.93,10800.0,2533.34,0.270788,0.18049,0.0,0.992958,0.572049,10.8,611.1775,4.4009,2.8398,7.34408,5.313329,5.052568
0.01,64.0,0.909536,2.0,0.6,3.43,3600.0,3422.76,0.225332,0.066126,0.0,0.994409,0.626084,12.89,620.0369,4.4248,2.8399,7.397941,5.352961,5.088301
0.1,65.0,0.893407,3.3,3.5,0.0,30.3,2536.01,0.597613,0.0,0.999988,0.988087,2.578166,25.18,628.737,4.3463,2.8405,7.607244,5.507952,5.239786
0.01,66.0,0.906063,3.0,2.9,0.0,533.95,3389.42,0.237391,5e-06,0.096763,0.993418,1.080112,20.34,637.5597,4.4079,2.8407,7.695177,5.572932,5.300903
0.05,67.0,0.899582,1.3,1.5,64.19,1331.04,2526.97,0.24446,0.017825,0.097786,0.991078,0.690914,17.86,646.3163,4.3764,2.8409,7.751906,5.614853,5.339006
0.1,68.0,0.889529,2.5,3.6,0.35,25.57,2535.63,0.59714,0.0,0.999989,0.985723,2.613699,24.53,654.9845,4.3275,2.8415,7.955667,5.765944,5.486628
0.01,69.0,0.902455,0.8,2.1,793.23,544.76,3426.28,0.198643,0.000483,2.4e-05,0.992203,0.863591,16.95,663.7705,4.3904,2.8417,8.02394,5.816409,5.533252
0.05,70.0,0.895855,4.0,2.3,0.0,759.39,2562.4,0.589557,0.001471,0.977734,0.989376,0.810477,21.09,672.4924,4.3583,2.8419,8.087633,5.863593,5.576647
0.02,71.0,0.89946,1.1,2.4,289.39,571.04,3045.56,0.243531,0.000261,0.113054,0.991026,0.892938,19.3,681.2494,4.3758,2.8421,8.157086,5.915044,5.624279
0.1,72.0,0.886715,0.4,1.6,1800.0,791.77,2180.52,0.19884,0.005216,2.2e-05,0.983724,0.750041,15.49,689.8811,4.3138,2.8422,8.215332,5.958245,5.663801
0.1,73.0,0.885737,3.3,2.3,0.0,756.13,2174.8,0.597098,0.001718,0.999543,0.982966,0.803083,22.25,698.5044,4.309,2.8424,8.277122,6.004111,5.705982
0.01,74.0,0.897374,3.5,3.9,0.0,18.0,3742.13,0.339637,0.0,0.354041,0.990105,2.695201,20.83,707.2533,4.3656,2.843,8.47573,6.151534,5.849859
0.1,75.0,0.882765,1.6,2.8,14.07,546.39,2173.76,0.596068,1.1e-05,0.999936,0.980445,1.043687,23.67,715.8494,4.2946,2.8432,8.553045,6.208989,5.903673
0.05,76.0,0.889506,3.7,3.1,0.0,456.12,2563.79,0.596697,0.0,0.998889,0.985708,1.449812,23.48,724.512,4.3274,2.8435,8.65853,6.287362,5.978382
0.02,77.0,0.892828,3.5,3.0,0.0,485.14,3025.66,0.545145,0.0,0.868982,0.987761,1.298395,21.79,733.2061,4.3435,2.8437,8.752362,6.357079,6.044376
0.02,78.0,0.890903,3.7,3.3,0.0,109.34,3295.06,0.57754,0.0,0.950546,0.986609,2.45967,22.19,741.8823,4.3342,2.8442,8.925315,6.485679,6.169443
0.1,79.0,0.878236,0.5,1.5,1440.0,859.68,2166.59,0.197371,0.005015,0.00047,0.975887,0.751918,15.98,750.431,4.2725,2.8444,8.97931,6.525854,6.205999
0.02,80.0,0.889897,1.8,0.9,6.46,2400.0,2995.71,0.203569,0.015939,0.0,0.985966,0.696329,14.64,759.0958,4.3293,2.8445,9.029385,6.563051,6.239449
0.05,81.0,0.884522,2.0,2.8,2.82,545.09,2551.39,0.595415,3e-06,0.997544,0.981977,1.098841,22.41,767.709,4.3031,2.8448,9.106321,6.620339,6.293066
0.05,82.0,0.882448,1.3,3.8,47.62,8.85,2913.99,0.59576,0.0,0.999322,0.980156,2.754004,22.89,776.3168,4.293,2.8453,9.292782,6.759188,6.428513
0.02,83.0,0.885799,2.8,3.0,0.0,477.34,3021.51,0.549403,0.0,0.881999,0.983015,1.374256,21.57,784.9428,4.3093,2.8456,9.385924,6.828545,6.494213
0.05,84.0,0.881488,2.3,0.2,0.69,10800.0,2503.6,0.221017,0.062916,0.0,0.979252,0.628618,10.77,793.5331,4.2884,2.8457,9.429595,6.861038,6.523106
0.05,85.0,0.880751,1.3,0.5,45.1,4320.0,2503.99,0.215634,0.049818,0.0,0.978532,0.640394,12.66,802.1113,4.2848,2.8458,9.473889,6.89401,6.552432
0.05,86.0,0.879829,2.7,1.9,0.06,968.35,2551.73,0.539483,0.001934,0.857976,0.977597,0.79744,19.61,810.6762,4.2803,2.846,9.528147,6.934495,6.589254
0.02,87.0,0.88399,2.7,0.5,0.06,4320.0,3019.93,0.208173,0.029669,0.0,0.981526,0.666072,12.48,819.2871,4.3005,2.8461,9.573732,6.968453,6.619529
0.05,88.0,0.877304,1.3,3.9,44.16,7.26,2911.93,0.594713,0.0,0.999368,0.974827,2.781536,22.87,827.8509,4.268,2.8466,9.753874,7.102818,6.750545
0.1,89.0,0.868883,1.2,2.1,115.81,767.39,2176.33,0.592308,0.000939,0.998349,0.962965,0.831899,21.1,836.3099,4.227,2.8468,9.808851,7.143918,6.788088
0.1,90.0,0.86836,2.9,1.5,0.0,1331.73,2149.21,0.554537,0.005905,0.8994,0.962073,0.744096,19.04,844.7622,4.2245,2.847,9.858048,7.180716,6.821331
0.1,91.0,0.868176,1.8,0.4,5.91,5400.0,2147.83,0.219866,0.068789,0.0,0.961754,0.624069,12.04,853.2197,4.2236,2.8471,9.899538,7.211698,6.848814
0.1,92.0,0.867294,1.0,1.7,381.28,892.49,2173.62,0.56351,0.002726,0.925954,0.960191,0.781061,18.93,861.662,4.2193,2.8472,9.950623,7.249954,6.883525
0.02,93.0,0.87904,2.6,1.3,0.13,1604.88,2972.9,0.19702,0.004015,0.000154,0.976765,0.76256,16.53,870.2188,4.2765,2.8474,10.00049,7.287201,6.917108
0.1,94.0,0.867923,3.2,0.1,0.0,21600.0,2110.43,0.204415,0.030383,0.0,0.961311,0.664906,10.28,878.6778,4.2224,2.8475,10.04397,7.319641,6.946144
0.05,95.0,0.87359,3.2,1.3,0.0,1602.36,2501.77,0.20318,0.005612,0.017271,0.970137,0.746537,17.38,887.1815,4.2499,2.8477,10.092403,7.35586,6.97875
0.01,96.0,0.877503,1.8,3.3,5.78,30.12,3728.97,0.33233,0.0,0.343298,0.975057,2.758702,20.42,895.7252,4.269,2.8482,10.262995,7.483298,7.102837
0.02,97.0,0.876038,3.0,0.2,0.0,10800.0,2946.13,0.208054,0.033478,0.0,0.973315,0.660134,10.76,904.2619,4.2618,2.8483,10.305332,7.514918,7.130885
0.1,98.0,0.862772,1.5,1.9,17.15,937.91,2172.56,0.589552,0.001557,0.996743,0.95116,0.807776,20.5,912.6607,4.1973,2.8484,10.356236,7.553114,7.165569
0.02,99.0,0.873086,1.7,3.7,8.25,16.33,3368.8,0.576077,0.0,0.955474,0.969438,2.801771,21.38,921.1795,4.2475,2.8489,10.525448,7.67963,7.28878
0.1,100.0,0.860317,3.9,2.1,0.0,820.48,2172.09,0.589005,0.00062,0.999154,0.945473,0.851648,21.71,929.5544,4.1854,2.8491,10.577974,7.719075,7.324733
0.01,101.0,0.872537,3.0,3.2,0.0,393.24,3398.58,0.307862,0.0,0.285324,0.96866,2.231715,21.19,938.0528,4.2448,2.8495,10.710908,7.818545,7.420804
0.02,102.0,0.870504,3.4,2.0,0.0,876.55,3024.7,0.240439,0.000395,0.1179,0.965605,0.873177,19.17,946.5268,4.2349,2.8496,10.763994,7.858366,7.457029
0.1,103.0,0.857636,2.0,2.3,2.28,710.41,2169.54,0.58766,0.000153,0.999719,0.938554,0.918406,22.21,954.8758,4.1723,2.8498,10.819289,7.899969,7.495168
0.02,104.0,0.869473,2.4,1.1,0.35,1957.15,2932.12,0.194374,0.003953,7e-06,0.963947,0.763297,15.66,963.3389,4.2299,2.85,10.86562,7.934716,7.526326
0.1,105.0,0.856653,3.0,1.3,0.0,1577.24,2125.86,0.386019,0.004903,0.492237,0.935816,0.752995,17.98,971.6775,4.1675,2.8501,10.911021,7.968899,7.557044
0.02,106.0,0.868664,0.4,0.6,1800.0,2888.96,2614.88,0.199803,0.01821,0.0,0.962595,0.689875,12.53,980.1322,4.226,2.8502,10.952819,8.00026,7.584837
0.1,107.0,0.854228,1.6,4.0,11.27,8.85,2516.45,0.585711,0.0,0.999991,0.928573,2.794347,24.55,988.4842,4.1557,2.8507,11.113092,8.120476,7.701937
0.1,108.0,0.853939,1.6,1.1,11.1,1931.05,2081.59,0.203741,0.007741,0.037782,0.927661,0.731118,16.7,996.7957,4.1543,2.8508,11.156411,8.153051,7.73107
0.1,109.0,0.853316,3.2,2.0,0.0,867.92,2172.62,0.584828,0.000607,0.998634,0.925658,0.852686,21.38,1005.1028,4.1513,2.851,11.2063,8.19066,7.765241
0.1,110.0,0.852694,2.4,2.4,0.33,660.04,2167.12,0.584676,4.8e-05,0.999838,0.92361,0.97374,22.6,1013.4044,4.1483,2.8512,11.262713,8.233162,7.804324
0.02,111.0,0.863661,2.0,3.1,2.14,411.27,3025.69,0.563189,0.0,0.931435,0.953075,1.953962,21.84,1021.8145,4.2016,2.8515,11.373031,8.315953,7.883746
0.1,112.0,0.850822,2.0,2.5,2.11,615.49,2164.62,0.583389,1.4e-05,0.999897,0.917123,1.033642,22.68,1030.0981,4.1392,2.8517,11.431956,8.360386,7.924782
0.02,113.0,0.863331,1.7,0.1,7.44,21600.0,2864.93,0.194006,0.008828,0.0,0.952372,0.724805,10.28,1038.5116,4.2,2.8518,11.473938,8.391875,7.952851
0.1,114.0,0.849792,4.0,1.9,0.0,927.52,2172.66,0.58198,0.000754,0.997523,0.913345,0.842336,20.97,1046.7839,4.1342,2.8519,11.522021,8.428177,7.985741
0.1,115.0,0.849218,2.1,2.2,1.3,747.0,2170.91,0.58214,0.000171,0.999594,0.911171,0.91296,21.83,1055.0512,4.1314,2.8521,11.573743,8.467223,8.021387
0.1,116.0,0.847543,3.1,3.7,0.0,18.79,2509.94,0.580906,0.0,0.999992,0.904546,2.761496,25.2,1063.323,4.1232,2.8525,11.72443,8.580473,8.131576
0.1,117.0,0.84704,2.7,1.7,0.0,1078.82,2167.95,0.576785,0.001367,0.989358,0.902473,0.813975,20.01,1071.5685,4.1208,2.8527,11.770102,8.614949,8.162658
0.02,118.0,0.859041,0.8,0.8,676.69,2179.43,2810.98,0.190856,0.006,0.0,0.942277,0.743329,14.29,1079.9297,4.1792,2.8528,11.811986,8.646517,8.190722
0.05,119.0,0.852687,2.0,3.5,1.99,22.02,2884.59,0.584571,0.0,0.999635,0.923586,2.787609,22.88,1088.2416,4.1482,2.8533,11.961308,8.758824,8.299911
0.05,120.0,0.851464,3.8,3.1,0.0,401.4,2553.48,0.583648,0.0,0.99942,0.919402,2.081909,23.74,1096.5332,4.1423,2.8536,12.072301,8.842362,8.38021
0.01,121.0,0.856516,3.7,2.9,0.0,466.07,3388.52,0.257357,0.0,0.175679,0.935428,1.556257,20.61,1104.873,4.1669,2.8538,12.15529,8.904873,8.439335
