Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%]
0.1,18.0,0.947642,4.0,1.8,0.0,1188.65,2199.56,0.912497,0.824082,0.957625,0.999074,0.426464,19.76,204.2926,4.6102,2.8272,2.718912,1.933258,1.853268
0.01,19.0,0.957767,2.7,3.6,0.28,81.27,3715.89,0.309486,0.0,0.274002,0.999426,1.845848,20.93,213.6227,4.6594,2.828,3.040223,2.167458,2.083221
0.01,20.0,0.956528,4.0,3.0,0.0,563.46,3405.1,0.235038,0.024074,0.063825,0.999391,0.676297,20.45,222.9381,4.6534,2.8283,3.154224,2.249991,2.161408
0.1,21.0,0.943659,3.7,0.1,0.0,21600.0,2251.01,0.549977,0.875501,0.0,0.998882,0.407119,10.34,232.139,4.5908,2.8285,3.222689,2.29925,2.206563
0.02,22.0,0.953573,1.5,1.2,35.56,1800.0,3077.85,0.478712,0.697124,5e-06,0.9993,0.460303,15.78,241.4247,4.639,2.8287,3.29866,2.353967,2.256973
0.05,23.0,0.945637,2.0,3.8,5.2,24.13,2943.48,0.599519,0.0,0.999306,0.998982,2.075839,23.14,250.6383,4.6004,2.8295,3.614731,2.584821,2.483726
0.05,24.0,0.945373,3.3,0.3,0.0,7200.0,2658.5,0.527568,0.819436,0.0,0.998969,0.427975,11.44,259.8529,4.5992,2.8297,3.680003,2.631862,2.526586
0.01,25.0,0.949167,0.8,2.8,900.0,313.04,3498.21,0.199855,2.7e-05,4.1e-05,0.999138,1.000767,17.51,269.0972,4.6176,2.8301,3.825106,2.737462,2.627941
0.01,26.0,0.948469,4.0,0.7,0.0,3085.71,3496.41,0.433417,0.583987,0.0,0.999109,0.483849,13.43,278.3375,4.6142,2.8303,3.895557,2.788342,2.674567
0.02,27.0,0.945908,0.9,2.3,719.44,526.75,3085.38,0.222329,0.054521,0.001805,0.998995,0.635862,17.78,287.5478,4.6018,2.8305,3.985667,2.853707,2.735691
0.05,28.0,0.940868,1.4,0.8,62.61,2700.0,2605.86,0.45428,0.636339,0.0,0.998724,0.473357,14.37,296.7115,4.5772,2.8307,4.052573,2.902085,2.779909
0.01,29.0,0.945745,2.9,2.0,0.05,1002.75,3409.67,0.276568,0.191122,0.000804,0.998987,0.568702,17.9,305.9197,4.601,2.8309,4.131304,2.959168,2.832743
0.01,30.0,0.944869,2.0,2.0,4.8,996.55,3409.55,0.26998,0.174662,0.000817,0.998944,0.57395,17.93,315.1191,4.5967,2.8311,4.209612,3.015968,2.885303
0.1,31.0,0.930237,3.3,2.2,0.0,875.27,2204.86,0.680018,0.203125,0.997972,0.997893,0.565089,21.64,324.1764,4.5255,2.8313,4.28554,3.071135,2.936402
0.05,32.0,0.93769,0.2,0.7,3600.0,2754.94,2184.72,0.472943,0.683098,0.0,0.998518,0.463426,11.98,333.3039,4.5618,2.8315,4.347706,3.116161,2.977301
0.02,33.0,0.941084,1.2,1.3,266.13,1528.55,2966.81,0.330133,0.32594,2.5e-05,0.998737,0.5346,16.21,342.4654,4.5783,2.8317,4.418194,3.167275,3.024226
0.05,34.0,0.93503,0.8,2.9,900.0,57.31,2902.64,0.266885,0.0,0.168052,0.998319,1.211344,18.69,351.5715,4.5488,2.8321,4.570611,3.27869,3.131572
0.01,35.0,0.937667,4.0,3.9,0.0,21.67,3752.55,0.328708,0.0,0.322512,0.998516,2.322737,21.01,360.7079,4.5617,2.8328,4.849231,3.482976,3.331871
0.1,36.0,0.922975,1.1,2.8,388.04,435.67,2231.22,0.599218,0.001107,0.998423,0.997031,0.824031,21.73,369.6956,4.4902,2.8331,4.946948,3.554357,3.399257
0.1,37.0,0.921976,3.9,2.9,0.0,569.93,2200.32,0.600148,0.002017,0.999908,0.996888,0.795427,24.21,378.6734,4.4853,2.8334,5.039918,3.622334,3.463236
0.02,38.0,0.933359,2.0,2.0,4.38,980.27,3045.31,0.24199,0.070295,0.035589,0.998181,0.62296,18.66,387.7605,4.5407,2.8336,5.112598,3.675312,3.512081
0.01,39.0,0.933493,3.6,3.1,0.0,504.62,3395.0,0.247488,2.3e-05,0.119599,0.998193,1.007722,20.69,396.851,4.5414,2.8339,5.226542,3.758697,3.591354
0.05,40.0,0.925931,0.2,3.2,3600.0,17.86,2953.03,0.199484,0.0,0.0,0.997418,1.505629,14.37,405.8815,4.5046,2.8343,5.391502,3.879712,3.708422
0.1,41.0,0.918458,0.3,0.3,2400.0,7200.0,1271.52,0.479135,0.699673,0.0,0.996327,0.459727,10.98,414.8222,4.4682,2.8345,5.443117,3.917253,3.742055
0.02,42.0,0.928756,3.1,2.6,0.0,669.04,3040.47,0.392214,0.005429,0.476236,0.99774,0.748125,20.62,423.866,4.5183,2.8347,5.524573,3.976804,3.797515
0.05,43.0,0.923843,1.1,0.8,367.42,2663.3,2287.39,0.320353,0.302308,0.0,0.997151,0.539825,14.53,432.8587,4.4944,2.8349,5.583564,4.019826,3.836524
0.02,44.0,0.927462,3.8,0.9,0.0,2400.0,3084.0,0.266481,0.167403,0.0,0.997598,0.576388,14.62,441.8917,4.512,2.835,5.645863,4.065274,3.877915
0.02,45.0,0.926872,0.6,0.7,1200.0,2676.86,2667.28,0.31359,0.285211,0.0,0.99753,0.54375,13.2,450.9135,4.5092,2.8352,5.704315,4.107903,3.916491
0.02,46.0,0.926032,3.0,1.5,0.0,1438.19,3001.32,0.229959,0.075569,0.000614,0.99743,0.619244,17.1,459.9285,4.5051,2.8354,5.769888,4.155809,3.96034
0.1,47.0,0.913327,0.2,1.2,3600.0,1313.38,2080.26,0.25759,0.146314,0.0,0.995323,0.583991,13.12,468.8191,4.4433,2.8356,5.831203,4.200666,4.001306
0.01,48.0,0.926372,2.7,0.4,0.17,5400.0,3442.49,0.293887,0.235982,0.0,0.997471,0.555945,11.85,477.8465,4.5067,2.8357,5.889388,4.243161,4.039763
0.1,49.0,0.911532,2.7,1.5,0.17,1433.22,2142.93,0.554113,0.112804,0.775025,0.99491,0.59821,18.37,486.7201,4.4345,2.8359,5.951129,4.288348,4.081059
0.02,50.0,0.922651,1.4,3.1,42.41,472.63,3041.63,0.522366,1e-06,0.80742,0.996986,1.171124,21.53,495.7053,4.4886,2.8362,6.06784,4.374129,4.162853
0.05,51.0,0.917224,1.7,3.0,12.19,515.84,2574.22,0.598219,2.3e-05,0.997471,0.996107,1.007901,22.63,504.6372,4.4622,2.8365,6.167179,4.447151,4.231922
0.1,52.0,0.906832,1.9,3.7,5.79,22.14,2550.62,0.598725,0.0,0.999987,0.993651,2.516555,24.62,513.4729,4.4117,2.8371,6.405038,4.622582,4.40371
0.05,53.0,0.913932,3.2,1.2,0.0,1800.0,2557.49,0.232223,0.081438,0.001393,0.995454,0.615379,16.57,522.371,4.4462,2.8373,6.464331,4.666033,4.443227
0.1,54.0,0.905836,1.8,0.6,8.2,3600.0,2239.04,0.290925,0.230638,0.0,0.993347,0.557367,13.37,531.195,4.4068,2.8375,6.517815,4.705269,4.478642
0.01,55.0,0.917907,3.9,3.1,0.0,485.36,3394.83,0.255891,0.0,0.141611,0.99623,1.192215,20.84,540.134,4.4655,2.8378,6.627977,4.786391,4.555816
0.05,56.0,0.910438,2.4,3.3,0.64,424.22,2579.91,0.598546,0.0,0.999044,0.994642,1.66779,23.59,549.0022,4.4292,2.8382,6.778269,4.897271,4.662883
0.05,57.0,0.909701,2.1,2.1,2.38,886.55,2570.73,0.570287,0.0114,0.917091,0.994453,0.71251,20.03,557.859,4.4256,2.8384,6.843267,4.945093,4.706797
0.1,58.0,0.901219,0.4,1.7,1800.0,746.85,2191.47,0.202857,0.011244,3.1e-05,0.991737,0.713174,15.73,566.6323,4.3843,2.8385,6.90771,4.992567,4.750478
0.1,59.0,0.898762,2.0,3.9,3.59,17.47,2547.08,0.598141,0.0,0.999988,0.990728,2.577124,24.57,575.4009,4.3724,2.8391,7.129301,5.156397,4.910746
0.1,60.0,0.897824,2.2,2.5,1.46,682.49,2183.28,0.598715,0.001874,0.999758,0.990311,0.798942,22.57,584.1426,4.3678,2.8393,7.198704,5.207594,4.958158
0.01,61.0,0.911029,3.6,1.1,0.0,1963.64,3386.9,0.210418,0.02865,0.0,0.994789,0.667787,15.24,593.0126,4.4321,2.8395,7.256878,5.250416,4.997056
0.1,62.0,0.896381,3.1,1.9,0.0,1013.19,2173.29,0.602258,0.016679,0.994148,0.989634,0.694134,20.53,601.7388,4.3608,2.8397,7.316661,5.294544,5.037411
0.01,63.0,0.909663,2.0,1.4,3.44,1525.1,3346.54,0.205459,0.016419,8e-06,0.994443,0.694894,16.29,610.5939,4.4254,2.8398,7.376259,5.338461,5.077413
0.1,64.0,0.895242,2.5,1.6,0.37,1278.93,2157.21,0.581801,0.026895,0.933073,0.989067,0.670883,18.96,619.3087,4.3553,2.84,7.433357,5.380627,5.115818
0.01,65.0,0.90855,3.2,0.6,0.0,3600.0,3425.9,0.22262,0.059479,0.0,0.994144,0.631467,12.94,628.1588,4.42,2.8402,7.48708,5.420208,5.151508
0.01,66.0,0.907955,1.6,0.6,15.37,3600.0,3405.67,0.223505,0.061774,0.0,0.993978,0.629548,12.92,637.0025,4.4171,2.8403,7.540344,5.459443,5.186857
0.02,67.0,0.905399,0.9,2.5,620.79,428.89,3072.87,0.20442,3.8e-05,0.014407,0.993209,0.984123,18.35,645.8175,4.4047,2.8406,7.621357,5.519305,5.24287
0.02,68.0,0.904811,3.0,1.2,0.0,1800.0,2994.89,0.20774,0.022822,1.8e-05,0.993019,0.678901,16.07,654.6261,4.4018,2.8407,7.677682,5.560886,5.280584
0.1,69.0,0.893089,3.3,0.2,0.0,10800.0,2186.73,0.273872,0.190726,0.0,0.987909,0.568824,10.79,663.3305,4.3448,2.8409,7.724914,5.59574,5.31178
0.1,70.0,0.891149,2.6,2.0,0.21,934.04,2174.67,0.599783,0.00878,0.997297,0.986762,0.72507,20.66,672.0061,4.3354,2.841,7.784058,5.639514,5.351826
0.1,71.0,0.89029,1.8,3.0,7.25,493.55,2185.37,0.597229,1e-06,0.99996,0.986221,1.177748,24.2,680.6749,4.3312,2.8413,7.877647,5.708892,5.417529
0.01,72.0,0.9027,0.7,3.0,1028.57,21.2,3742.64,0.198466,0.0,1.8e-05,0.992292,1.540744,16.87,689.4749,4.3916,2.8416,7.997999,5.798026,5.502924
0.1,73.0,0.888083,3.4,2.7,0.0,594.68,2177.98,0.596949,0.000103,0.999906,0.984728,0.937391,23.65,698.1222,4.3204,2.8419,8.071371,5.85245,5.553661
0.1,74.0,0.885986,3.0,3.5,0.0,29.43,2531.16,0.596628,0.0,0.999989,0.983162,2.638285,25.14,706.7527,4.3102,2.8424,8.270102,5.999973,5.697766
0.01,75.0,0.899266,0.1,0.9,7200.0,1829.17,3166.32,0.20769,0.023752,0.0,0.990944,0.676955,11.54,715.5061,4.3748,2.8426,8.322528,6.038736,5.732715
0.02,76.0,0.896769,1.2,2.6,157.15,548.18,3036.97,0.356305,4.7e-05,0.395805,0.989821,0.974143,20.15,724.2374,4.3627,2.8428,8.396221,6.093392,5.783586
0.05,77.0,0.891357,3.9,3.0,0.0,489.45,2561.88,0.59677,0.0,0.998479,0.98689,1.253496,23.37,732.9169,4.3364,2.843,8.48938,6.162591,5.849085
0.05,78.0,0.890177,2.1,3.1,1.93,456.49,2564.6,0.596771,0.0,0.998853,0.986148,1.447271,22.98,741.5858,4.3306,2.8433,8.595427,6.241386,5.924219
0.01,79.0,0.895429,2.3,1.8,0.77,1062.71,3386.77,0.199168,0.002789,0.000551,0.989162,0.779972,17.55,750.303,4.3562,2.8435,8.653392,6.284401,5.96344
0.1,80.0,0.879578,2.0,3.9,2.95,16.19,2533.45,0.595463,0.0,0.99999,0.977336,2.696754,24.46,758.8827,4.2791,2.844,8.844462,6.426536,6.102223
0.1,81.0,0.878139,1.0,3.1,415.07,41.93,2492.27,0.594936,0.0,0.999451,0.975778,1.739276,21.92,767.433,4.2721,2.8444,8.966665,6.517455,6.189651
0.1,82.0,0.879172,2.5,0.1,0.29,21600.0,2126.62,0.216687,0.053265,0.0,0.976906,0.637036,10.28,776.0021,4.2771,2.8445,9.012659,6.551556,6.220247
0.01,83.0,0.889318,2.3,3.9,0.73,16.97,3740.17,0.340813,0.0,0.359242,0.985582,2.741219,20.48,784.6801,4.3265,2.845,9.200141,6.691049,6.35628
0.1,84.0,0.874624,1.5,2.9,18.97,498.59,2173.34,0.594288,0.0,0.999959,0.971521,1.213404,24.07,793.1958,4.255,2.8453,9.283338,6.753082,6.414761
0.05,85.0,0.881728,1.3,2.7,46.33,553.29,2552.51,0.594236,7e-06,0.995843,0.979482,1.066504,21.91,801.7813,4.2895,2.8455,9.356315,6.807464,6.465494
0.02,86.0,0.885501,0.8,1.9,750.88,638.81,3048.86,0.19702,0.00054,0.00062,0.982778,0.858241,17.2,810.4019,4.3079,2.8457,9.415215,6.851351,6.505677
0.01,87.0,0.88641,2.4,1.6,0.44,1229.47,3377.54,0.197664,0.002301,0.000115,0.983491,0.789148,17.04,819.0308,4.3123,2.8458,9.469314,6.891666,6.54227
0.01,88.0,0.885943,0.5,1.0,1440.0,1539.7,3246.81,0.199545,0.007298,0.0,0.983128,0.733946,13.83,827.6544,4.31,2.846,9.519574,6.929113,6.576004
0.1,89.0,0.873143,1.8,0.1,6.12,21600.0,2107.38,0.209559,0.039137,0.0,0.969518,0.652417,10.28,836.1644,4.2478,2.8461,9.564193,6.96232,6.605763
0.05,90.0,0.878601,1.8,2.7,6.1,568.48,2548.48,0.594016,7e-06,0.996888,0.976289,1.065665,22.13,844.7191,4.2743,2.8463,9.635237,7.015337,6.655158
0.05,91.0,0.878989,0.1,0.2,7200.0,10800.0,1177.59,0.22556,0.075544,0.0,0.97671,0.619262,10.31,853.2756,4.2762,2.8465,9.677358,7.046712,6.682957
0.01,92.0,0.882898,0.1,2.8,7200.0,26.48,3755.49,0.196113,0.0,0.0,0.980566,1.721897,12.47,861.8811,4.2952,2.8468,9.789261,7.130153,6.762865
0.01,93.0,0.882306,3.7,1.3,0.0,1610.32,3341.21,0.197398,0.00348,4e-06,0.980024,0.769391,16.22,870.4695,4.2923,2.847,9.840317,7.168254,6.797278
0.1,94.0,0.867838,3.9,2.3,0.0,728.36,2171.96,0.59224,0.000356,0.999664,0.961162,0.878089,22.5,878.9181,4.222,2.8471,9.897756,7.211272,6.836756
0.1,95.0,0.867466,0.7,1.1,985.98,1361.61,2076.26,0.197364,0.012442,0.000718,0.9605,0.708294,15.73,887.3617,4.2201,2.8473,9.94437,7.246148,6.868095
0.05,96.0,0.873197,1.3,3.4,42.01,17.91,2902.78,0.593668,0.0,0.999372,0.969593,2.785911,22.87,895.8681,4.248,2.8478,10.11889,7.376501,6.995156
0.05,97.0,0.87288,1.5,0.9,17.47,2400.0,2485.17,0.199306,0.013685,6e-06,0.969149,0.703698,15.05,904.3658,4.2465,2.8479,10.164412,7.410533,7.025587
0.01,98.0,0.876694,2.5,3.4,0.23,28.87,3730.17,0.337223,0.0,0.356002,0.974109,2.771424,20.42,912.9057,4.265,2.8484,10.334713,7.537793,7.149512
0.1,99.0,0.862694,2.0,0.7,2.41,3085.71,2141.33,0.20139,0.027981,0.0,0.950987,0.668946,14.08,921.3063,4.1969,2.8485,10.377211,7.56964,7.177868
0.02,100.0,0.874134,2.8,2.2,0.0,768.76,3022.95,0.308472,0.000198,0.285545,0.970873,0.905965,19.72,929.8161,4.2526,2.8487,10.433785,7.612028,7.21664
0.02,101.0,0.874115,0.3,0.3,2400.0,7144.33,1626.8,0.215618,0.053622,0.0,0.970848,0.636699,11.03,938.3235,4.2525,2.8488,10.474115,7.642218,7.24325
0.02,102.0,0.872583,0.3,3.9,2400.0,0.08,3418.28,0.193745,0.0,0.0,0.968726,1.747175,14.96,946.8602,4.245,2.8491,10.579808,7.721309,7.318892
0.1,103.0,0.861508,3.7,0.1,0.0,21600.0,2097.73,0.199817,0.025389,0.0,0.948307,0.6737,10.27,955.2565,4.1912,2.8493,10.621695,7.752642,7.346878
0.1,104.0,0.85945,3.3,0.8,0.0,2700.0,2127.42,0.19637,0.019251,1.3e-05,0.943321,0.687178,14.84,963.6246,4.1811,2.8494,10.664232,7.784587,7.375352
0.1,105.0,0.859035,1.6,0.6,11.58,3600.0,2124.8,0.201537,0.032712,0.0,0.942262,0.661273,13.42,971.9902,4.1791,2.8495,10.705102,7.81529,7.402603
0.05,106.0,0.866263,3.1,1.2,0.0,1755.81,2485.59,0.19536,0.004823,0.004434,0.958284,0.753788,16.86,980.422,4.2143,2.8497,10.751272,7.849974,7.433734
0.01,107.0,0.871333,4.0,2.6,0.0,590.62,3381.93,0.217971,3e-06,0.061482,0.966884,1.107109,19.83,988.9056,4.239,2.8499,10.817704,7.899815,7.480007
0.05,108.0,0.864828,2.8,2.1,0.0,814.97,2552.13,0.577396,0.000341,0.965408,0.955484,0.880118,20.68,997.3243,4.2073,2.85,10.870682,7.939648,7.516304
0.01,109.0,0.870442,4.0,0.8,0.0,2700.0,3338.71,0.195645,0.006359,0.0,0.965507,0.740544,14.01,1005.7994,4.2346,2.8502,10.915544,7.973321,7.54639
0.1,110.0,0.85605,2.7,1.3,0.02,1576.09,2126.61,0.386095,0.00499,0.493206,0.934083,0.75216,17.74,1014.1316,4.1646,2.8503,10.960735,8.007371,7.576985
0.02,111.0,0.866382,1.3,3.4,36.66,16.83,3367.24,0.568614,0.0,0.942281,0.958509,2.844401,21.27,1022.575,4.2149,2.8508,11.123981,8.129711,7.696107
0.1,112.0,0.853895,3.1,0.6,0.0,3600.0,2128.84,0.196888,0.028459,0.0,0.927521,0.668115,13.48,1030.8902,4.1541,2.8509,11.163733,8.159629,7.722614
0.02,113.0,0.866252,2.7,0.1,0.01,21600.0,2881.09,0.195712,0.010148,0.0,0.958263,0.718111,10.28,1039.3325,4.2142,2.851,11.206241,8.191529,7.75107
0.1,114.0,0.851443,3.6,3.5,0.0,24.05,2507.03,0.583862,0.0,0.999992,0.919328,2.764388,25.21,1047.6328,4.1422,2.8515,11.36167,8.308204,7.864664
0.01,115.0,0.864777,1.1,1.9,194.05,815.01,3406.32,0.191493,0.00026,0.000781,0.95538,0.89311,17.77,1056.051,4.2071,2.8516,11.413183,8.346912,7.899826
0.1,116.0,0.849247,3.5,3.4,0.0,26.86,2506.18,0.582253,0.0,0.999991,0.91128,2.760699,25.2,1064.3278,4.1315,2.8521,11.565794,8.461589,8.011437
0.05,117.0,0.856138,0.7,3.8,913.53,0.14,2920.8,0.269562,0.0,0.206737,0.934338,1.68901,18.35,1072.6964,4.165,2.8524,11.659246,8.531814,8.078335
0.05,118.0,0.854361,4.0,3.4,0.0,26.31,2883.83,0.585649,0.0,0.999629,0.928989,2.776613,23.38,1081.0212,4.1564,2.8528,11.809832,8.644979,8.18837
0.02,119.0,0.858467,2.4,1.2,0.3,1718.34,2966.86,0.189002,0.00206,5.2e-05,0.940783,0.79442,16.14,1089.3771,4.1764,2.853,11.854301,8.678498,8.218385
0.1,120.0,0.844719,1.1,3.8,178.86,4.22,2520.84,0.578456,0.0,0.999953,0.892374,2.374101,22.96,1097.624,4.1095,2.8533,11.981421,8.774218,8.311
0.1,121.0,0.843107,1.9,3.2,3.08,31.95,2501.77,0.576962,0.0,0.999991,0.884829,2.732521,24.52,1105.8355,4.1016,2.8538,12.125904,8.882937,8.416687
0.1,122.0,0.842516,0.3,2.2,2400.0,340.65,2292.67,0.17639,0.0,2e-06,0.881948,1.295218,15.61,1114.0374,4.0988,2.854,12.194999,8.935052,8.465536
0.05,123.0,0.849964,1.0,0.7,304.5,2895.09,2270.36,0.187049,0.01063,0.0,0.913987,0.715876,14.2,1122.3102,4.135,2.8541,12.234095,8.964604,8.491666
0.05,124.0,0.848024,1.6,3.9,10.01,9.66,2890.45,0.58115,0.0,0.999629,0.906494,2.829463,22.83,1130.603,4.1256,2.8545,12.380771,9.075088,8.599079
0.1,125.0,0.838735,3.1,4.0,0.0,11.84,2512.27,0.5724,0.0,0.999992,0.862017,2.762683,25.14,1138.8074,4.0804,2.8549,12.522413,9.18184,8.702837
0.01,126.0,0.850853,2.4,3.9,0.26,13.23,3734.02,0.336812,0.0,0.383412,0.917235,2.812221,20.33,1147.1271,4.1393,2.8554,12.665205,9.289361,8.807243
0.1,127.0,0.83661,0.6,1.9,1200.0,488.78,2239.98,0.206803,3.9e-05,0.092156,0.849624,0.983284,17.55,1155.2713,4.07,2.8555,12.716092,9.327949,8.842546
0.02,128.0,0.848335,4.0,1.9,0.0,901.55,3031.19,0.217165,0.000168,0.088878,0.907731,0.913931,19.09,1163.5293,4.1271,2.8557,12.76351,9.36387,8.87504
0.1,129.0,0.83552,3.3,1.3,0.0,1518.91,2133.38,0.416241,0.002068,0.617075,0.842917,0.794236,18.15,1171.6621,4.0647,2.8558,12.804726,9.395224,8.903089
0.05,130.0,0.842817,1.4,2.2,19.76,712.57,2549.44,0.570688,4.1e-05,0.984967,0.883422,0.980938,20.82,1179.8666,4.1002,2.856,12.855065,9.433412,8.937909
0.05,131.0,0.842763,2.6,0.4,0.04,5400.0,2452.74,0.184502,0.019676,0.0,0.883159,0.686119,11.99,1188.0749,4.1,2.8561,12.890839,9.460544,8.961709
0.1,132.0,0.835183,1.3,0.2,29.19,10800.0,2015.67,0.180913,0.031886,0.0,0.840793,0.662532,10.75,1196.2113,4.0631,2.8562,12.925268,9.486683,8.984657
0.02,133.0,0.845861,3.4,2.4,0.0,632.72,3019.57,0.426313,4e-06,0.617053,0.897451,1.09258,20.47,1204.4467,4.115,2.8564,12.98063,9.528677,9.023268
0.1,134.0,0.833031,1.0,1.9,277.8,745.47,2185.43,0.562504,0.000209,0.992703,0.826693,0.90348,20.17,1212.556,4.0526,2.8565,13.026497,9.563592,9.054904
0.1,135.0,0.83263,0.4,0.9,1800.0,1613.96,2011.71,0.167114,0.005804,0.0,0.823959,0.744921,13.97,1220.6602,4.0507,2.8567,13.064606,9.592573,9.080624
0.1,1.0,0.976138,0.8,3.8,900.0,14.21,2569.4,0.954475,0.98934,0.896967,0.999759,0.28426,21.66,43.4869,4.7488,2.8208,0.172954,0.099388,0.094893
0.01,2.0,0.98788,3.5,3.1,0.0,568.43,3434.35,0.6108,0.980885,0.046184,0.999862,0.312477,20.34,53.1094,4.8059,2.8211,0.328658,0.210909,0.201766
0.1,3.0,0.97156,1.0,3.2,652.9,41.73,2560.62,0.64781,0.131247,0.988428,0.999701,0.589999,20.77,62.573,4.7266,2.8218,0.583389,0.394639,0.381048
0.05,4.0,0.978335,1.8,1.5,13.83,1440.0,2661.2,0.604336,0.995435,0.015514,0.999783,0.243579,17.4,72.1007,4.7595,2.822,0.68083,0.464013,0.445901
0.05,5.0,0.976566,3.1,3.1,0.01,562.27,2608.25,0.962751,0.911988,0.995007,0.999764,0.388659,22.4,81.6143,4.7509,2.8224,0.824865,0.567385,0.544758
0.02,6.0,0.976655,3.1,3.6,0.01,126.71,3336.32,0.565745,0.0,0.914479,0.999765,1.19327,22.04,91.1424,4.7513,2.8233,1.207523,0.844665,0.817532
0.01,7.0,0.97737,2.7,0.7,0.35,3085.71,3546.11,0.59473,0.986938,0.0,0.999773,0.294051,13.37,100.6667,4.7548,2.8236,1.29568,0.907492,0.875825
0.02,8.0,0.974532,3.9,2.6,0.0,727.01,3069.01,0.682151,0.928672,0.276834,0.99974,0.377787,20.28,110.1575,4.741,2.8238,1.403695,0.984879,0.9487
0.02,9.0,0.973239,3.4,2.8,0.0,649.92,3065.92,0.723197,0.847628,0.460502,0.999724,0.41828,20.58,119.6361,4.7347,2.8241,1.518063,1.066982,1.026305
0.05,10.0,0.967868,4.0,2.4,0.0,813.79,2609.44,0.948723,0.931083,0.940903,0.999644,0.376026,20.9,129.061,4.7086,2.8244,1.61738,1.138191,1.093081
0.1,11.0,0.959789,2.9,0.4,0.11,5400.0,2345.33,0.594441,0.986364,0.0,0.999478,0.296128,12.1,138.4169,4.6693,2.8246,1.693968,1.192884,1.143498
0.02,12.0,0.968911,0.7,3.0,1028.57,43.81,3406.79,0.200154,0.000142,0.000413,0.999661,0.921774,17.62,147.861,4.7137,2.8251,1.913703,1.352014,1.298206
