Terminal Current [C],Cycle,SOH(measured),Stage1 [C],Stage2 [C],S1 [s],S2 [s],S3 [s],Total,r_soh,r_time,r_soh_val,delta_soh,Avg Temp [°C],Throughput [Ah],Discharge Cap [Ah],Terminal V [V],LLI [%],LAM_neg [%],LAM_pos [%]
0.05,12.0,0.960992,1.0,1.7,607.56,932.03,2584.24,0.560701,0.887772,0.014227,0.999507,0.401515,17.48,147.5784,4.6751,2.8259,2.243093,1.593083,1.539465
0.05,13.0,0.958759,0.6,2.9,1200.0,65.68,2928.93,0.202726,2.8e-05,0.007061,0.999452,0.999276,17.89,156.92,4.6643,2.8264,2.444392,1.739113,1.681169
0.1,14.0,0.948284,2.5,3.5,0.7,424.28,2229.81,0.599809,0.0,0.999971,0.999101,1.274902,24.83,166.1614,4.6133,2.8271,2.685103,1.914151,1.851995
0.02,15.0,0.960009,1.1,0.3,448.95,7200.0,2681.32,0.581228,0.953328,0.0,0.999484,0.356342,11.56,175.5116,4.6704,2.8272,2.752381,1.962332,1.895825
0.01,16.0,0.958444,1.2,4.0,312.86,7.91,3758.53,0.208702,0.0,0.022032,0.999444,1.343167,19.42,184.8639,4.6627,2.8278,2.987109,2.13305,2.06222
0.1,17.0,0.943852,2.3,2.5,1.54,744.75,2214.19,0.775574,0.440102,0.999386,0.998892,0.511464,22.27,194.0545,4.5918,2.8281,3.075141,2.196613,2.121578
0.05,18.0,0.949677,1.1,3.2,437.74,48.6,2906.45,0.582124,1e-06,0.95573,0.999159,1.140888,20.79,203.3065,4.6201,2.8286,3.261399,2.332145,2.252866
0.02,19.0,0.951924,0.6,3.7,1200.0,6.95,3430.63,0.199883,0.0,8.5e-05,0.999243,1.212813,17.06,212.5972,4.631,2.829,3.45111,2.470242,2.386699
0.1,20.0,0.936445,1.7,3.8,15.26,19.83,2570.85,0.599679,0.0,0.999982,0.998428,2.088932,24.79,221.7204,4.5557,2.8298,3.758271,2.694681,2.607089
0.1,21.0,0.935361,1.9,2.2,7.25,876.47,2205.89,0.72901,0.325581,0.997771,0.998345,0.534678,21.23,230.8276,4.5504,2.83,3.836304,2.751165,2.659444
0.05,22.0,0.940071,3.5,3.8,0.0,25.76,2936.77,0.599484,0.0,0.999373,0.998675,2.123437,23.86,239.9835,4.5734,2.8308,4.125763,2.962871,2.867058
0.01,23.0,0.945197,2.1,0.9,3.19,2400.0,3472.23,0.366228,0.41609,0.0,0.99896,0.516135,14.29,249.1901,4.5983,2.831,4.196364,3.013897,2.913843
0.01,24.0,0.94296,2.5,3.4,0.57,428.85,3404.19,0.283032,0.0,0.208158,0.998844,1.445975,21.02,258.3773,4.5874,2.8315,4.383525,3.150609,3.046369
0.02,25.0,0.939655,0.3,3.1,2400.0,22.9,3420.83,0.19973,0.0,0.0,0.998649,1.408381,15.18,267.5371,4.5713,2.8319,4.560043,3.279592,3.171211
0.05,26.0,0.934437,3.5,2.2,0.0,869.1,2583.51,0.610575,0.105011,0.92229,0.998272,0.602035,20.51,276.6348,4.546,2.8321,4.635717,3.334557,3.222026
0.1,27.0,0.926628,0.2,0.4,3600.0,5400.0,1353.3,0.51186,0.780898,0.0,0.997501,0.439481,11.12,285.654,4.508,2.8323,4.69113,3.374669,3.25814
0.01,28.0,0.938799,1.3,2.0,140.26,898.37,3407.65,0.231681,0.079332,0.000574,0.998593,0.616736,17.8,294.7944,4.5672,2.8325,4.767004,3.429789,3.30906
0.1,29.0,0.922355,2.0,3.6,4.49,29.62,2553.09,0.599383,0.0,0.999985,0.996943,2.258564,24.74,303.7787,4.4872,2.8332,5.028359,3.621536,3.4969
0.1,30.0,0.92182,1.7,0.7,13.27,3085.71,2258.44,0.369198,0.424561,0.0,0.996865,0.51448,14.02,312.7585,4.4846,2.8334,5.088763,3.665392,3.536785
0.01,31.0,0.934913,1.9,0.2,6.4,10800.0,3396.86,0.346329,0.366667,0.0,0.99831,0.526026,10.81,321.8719,4.5483,2.8335,5.150012,3.709865,3.577135
0.02,32.0,0.932376,3.1,1.0,0.0,2160.0,3081.22,0.279182,0.198907,0.0,0.998095,0.56634,15.09,330.9523,4.5359,2.8337,5.215128,3.757153,3.620303
0.1,33.0,0.91817,1.2,3.3,240.89,58.9,2506.22,0.599203,0.0,0.999869,0.996277,1.677893,23.19,339.8993,4.4668,2.8342,5.397924,3.891313,3.750551
0.02,34.0,0.92956,0.6,1.5,1200.0,955.64,3002.61,0.224767,0.063006,0.0,0.997824,0.628545,15.4,348.9484,4.5222,2.8344,5.467151,3.94175,3.79689
0.02,35.0,0.928529,2.3,2.8,1.15,594.66,3035.03,0.466548,0.001177,0.666334,0.997716,0.821135,20.86,357.9904,4.5172,2.8346,5.555577,4.006408,3.857444
0.02,36.0,0.927867,1.6,1.1,18.16,1963.64,3039.38,0.249432,0.124756,2e-06,0.997643,0.592769,15.47,367.0255,4.514,2.8348,5.61959,4.053065,3.900019
0.02,37.0,0.925076,3.3,3.7,0.0,25.7,3383.42,0.578775,0.0,0.948281,0.997312,2.401652,22.03,376.0351,4.5004,2.8355,5.863729,4.232598,4.075633
0.05,38.0,0.919203,0.6,3.7,1200.0,3.95,2946.35,0.203672,0.0,0.010954,0.996454,1.436762,17.64,385.0081,4.4718,2.8358,6.006985,4.337816,4.17691
0.02,39.0,0.922831,1.6,1.6,17.42,1294.51,3010.2,0.217671,0.04369,0.001983,0.997011,0.646951,17.42,393.9918,4.4895,2.836,6.072285,4.385541,4.220588
0.1,40.0,0.90972,4.0,2.5,0.0,700.02,2187.23,0.601456,0.006706,0.999705,0.994458,0.737999,22.92,402.849,4.4257,2.8362,6.145498,4.43924,4.270378
0.1,41.0,0.908872,1.3,2.6,106.08,603.51,2190.98,0.599612,0.002251,0.999663,0.994232,0.790201,22.69,411.6989,4.4216,2.8365,6.2229,4.49606,4.323302
0.05,42.0,0.916053,2.5,1.6,0.43,1306.13,2541.57,0.292374,0.047765,0.185228,0.995886,0.642501,18.17,420.6163,4.4565,2.8366,6.285897,4.542192,4.365459
0.02,43.0,0.919619,0.4,1.9,1800.0,628.14,3057.03,0.200785,0.003701,0.0,0.996523,0.766451,15.33,429.5694,4.4739,2.8368,6.359856,4.596416,4.415681
0.05,44.0,0.913559,1.8,3.3,8.26,422.74,2577.89,0.598677,0.0,0.999004,0.995374,1.633104,23.63,438.4681,4.4444,2.8373,6.511689,4.708247,4.523623
0.05,45.0,0.913717,3.1,0.1,0.0,21600.0,2530.61,0.253088,0.135015,0.0,0.995408,0.588444,10.32,447.3751,4.4452,2.8374,6.567548,4.749106,4.56061
0.02,46.0,0.916335,1.9,2.8,5.56,577.33,3028.35,0.482615,0.000167,0.708399,0.99594,0.914174,20.72,456.2983,4.4579,2.8377,6.652039,4.811166,4.618679
0.1,47.0,0.904032,3.3,0.4,0.0,5400.0,2239.56,0.294811,0.240649,0.0,0.992759,0.55472,12.08,465.107,4.398,2.8378,6.703879,4.849164,4.652876
0.1,48.0,0.902677,3.6,2.1,0.0,890.08,2180.85,0.604055,0.015846,0.99815,0.992283,0.696612,21.37,473.895,4.3914,2.838,6.767802,4.896166,4.696037
0.01,49.0,0.915495,1.1,2.8,329.92,433.32,3419.7,0.202333,1.6e-05,0.007928,0.995777,1.026423,19.19,482.81,4.4538,2.8382,6.859915,4.963967,4.759873
0.1,50.0,0.900947,2.6,2.4,0.24,731.11,2182.03,0.599869,0.004239,0.999617,0.991631,0.759957,22.21,491.5819,4.383,2.8384,6.928052,5.014148,4.806227
0.1,51.0,0.900743,1.6,0.7,16.09,3085.71,2213.47,0.253062,0.136879,0.0,0.99155,0.587688,14.04,500.3548,4.382,2.8386,6.981007,5.053056,4.841338
0.02,52.0,0.911816,1.8,2.6,7.8,640.73,3028.56,0.422015,0.000522,0.557026,0.994978,0.859907,20.27,509.2329,4.4359,2.8388,7.056747,5.108822,4.893156
0.1,53.0,0.898729,1.4,2.0,35.84,921.26,2176.72,0.602416,0.014147,0.996536,0.990714,0.702095,20.74,517.9819,4.3722,2.839,7.118466,5.154307,4.934836
0.05,54.0,0.904399,2.5,3.8,0.38,20.85,2917.42,0.598379,0.0,0.999506,0.992883,2.559978,23.15,526.8004,4.3998,2.8396,7.332649,5.312661,5.089509
0.1,55.0,0.895899,0.9,1.6,625.81,921.81,2164.49,0.393616,0.019591,0.469751,0.989397,0.686329,18.02,535.5217,4.3585,2.8397,7.39115,5.355777,5.128846
0.05,56.0,0.903151,2.7,1.1,0.12,1963.64,2545.51,0.214017,0.038511,0.000306,0.992453,0.653217,15.97,544.315,4.3937,2.8399,7.446679,5.396673,5.165889
0.02,57.0,0.90674,1.8,2.3,7.47,763.24,3029.92,0.306528,0.001802,0.267707,0.993624,0.800809,19.74,553.143,4.4112,2.8401,7.513695,5.446105,5.211415
0.1,58.0,0.893666,1.6,2.3,15.28,757.25,2177.37,0.598702,0.003191,0.999448,0.98823,0.773527,21.79,561.8436,4.3476,2.8403,7.577896,5.493556,5.255103
0.05,59.0,0.901097,2.8,1.0,0.03,2160.0,2556.42,0.214369,0.04004,3.9e-05,0.99169,0.651286,15.47,570.6176,4.3838,2.8404,7.632131,5.533538,5.291252
0.05,60.0,0.90027,0.4,2.0,1800.0,544.67,2601.04,0.198469,0.000489,4e-06,0.991361,0.863013,15.95,579.3819,4.3797,2.8406,7.702587,5.585583,5.339485
0.01,61.0,0.905404,3.8,2.1,0.0,872.2,3392.99,0.201006,0.00241,0.003499,0.993211,0.786934,18.6,588.1968,4.4047,2.8408,7.766671,5.632898,5.382908
0.1,62.0,0.890649,3.3,3.0,0.0,498.08,2181.55,0.597275,1e-06,0.999963,0.986449,1.164424,24.78,596.8686,4.3329,2.8411,7.859155,5.701408,5.447711
0.1,63.0,0.889487,0.7,3.7,1028.57,2.35,2548.43,0.505011,0.0,0.76968,0.985695,1.495127,18.79,605.5524,4.3273,2.8414,7.975799,5.787824,5.530494
0.1,64.0,0.887241,2.5,3.4,0.34,34.82,2524.59,0.596819,0.0,0.999989,0.984117,2.577528,24.54,614.1953,4.3163,2.842,8.171526,5.932991,5.672165
0.1,65.0,0.887765,2.6,0.2,0.19,10800.0,2177.51,0.251024,0.13531,0.0,0.9845,0.588324,10.78,622.8476,4.3189,2.8421,8.217673,5.967039,5.702587
0.1,66.0,0.885805,0.6,2.5,1200.0,321.07,2280.41,0.303026,0.0,0.266056,0.98302,1.233359,18.34,631.4728,4.3094,2.8424,8.310797,6.036104,5.768015
0.01,67.0,0.89915,3.2,0.3,0.0,7200.0,3381.13,0.220042,0.054657,0.0,0.990895,0.635737,11.3,640.2347,4.3743,2.8425,8.359863,6.072349,5.800458
0.1,68.0,0.884233,3.0,2.6,0.0,624.72,2171.11,0.596367,0.000169,0.999882,0.981733,0.913614,23.44,648.8437,4.3017,2.8427,8.428592,6.123354,5.847785
0.05,69.0,0.890894,0.8,3.1,777.1,19.99,2897.74,0.402484,0.0,0.512907,0.986604,1.58683,19.05,657.5257,4.3341,2.843,8.544997,6.20975,5.93052
0.01,70.0,0.896187,2.9,1.4,0.0,1495.36,3349.99,0.200225,0.005781,1.1e-05,0.989539,0.745111,16.56,666.2491,4.3599,2.8432,8.600667,6.250985,5.967943
0.01,71.0,0.895391,2.9,2.4,0.0,703.06,3387.71,0.205799,0.000235,0.01969,0.989143,0.897791,19.34,674.9665,4.356,2.8434,8.666762,6.30002,6.013175
0.01,72.0,0.893245,3.0,3.9,0.0,17.65,3737.89,0.343444,0.0,0.364613,0.987996,2.699387,20.82,683.6828,4.3456,2.8439,8.857468,6.441731,6.151338
0.1,73.0,0.879085,1.4,1.2,29.06,1782.72,2095.43,0.247125,0.017575,0.111832,0.976813,0.691598,17.16,692.2396,4.2767,2.8441,8.907608,6.478988,6.184952
0.1,74.0,0.878804,2.0,0.5,2.87,4320.0,2185.45,0.223801,0.071249,0.0,0.97651,0.62227,12.71,700.8002,4.2753,2.8442,8.952763,6.512518,6.214876
0.05,75.0,0.886004,3.7,0.7,0.0,3085.71,2560.5,0.209165,0.031324,0.0,0.983176,0.663406,13.93,709.4289,4.3103,2.8444,9.000604,6.548044,6.246698
0.01,76.0,0.891597,2.5,0.2,0.29,10800.0,3339.78,0.212447,0.037599,0.0,0.987036,0.654403,10.75,718.118,4.3375,2.8445,9.047664,6.582953,6.277887
0.02,77.0,0.88905,3.1,1.8,0.0,1053.83,3018.3,0.207486,0.002383,0.023631,0.985401,0.787475,18.44,726.7727,4.3251,2.8447,9.103496,6.624429,6.31561
0.1,78.0,0.875759,0.5,3.4,1440.0,5.73,2560.31,0.212501,0.0,0.044768,0.97297,1.618807,17.47,735.319,4.2605,2.845,9.214364,6.707004,6.394689
0.1,79.0,0.87532,2.3,0.6,0.71,3600.0,2180.44,0.215211,0.05182,0.0,0.972418,0.638418,13.38,743.8442,4.2584,2.8451,9.259309,6.740425,6.424522
0.01,80.0,0.888395,2.0,0.8,2.75,2700.0,3371.65,0.201767,0.011943,0.0,0.984948,0.710267,13.9,752.495,4.322,2.8453,9.308936,6.77732,6.457678
0.02,81.0,0.886128,2.6,1.9,0.15,971.71,3021.36,0.21747,0.001455,0.050583,0.983273,0.811006,18.59,761.1213,4.3109,2.8454,9.364927,6.819007,6.495637
0.02,82.0,0.886145,1.0,0.2,397.7,10800.0,2451.38,0.217829,0.05293,0.0,0.983286,0.637352,10.94,769.7503,4.311,2.8456,9.409273,6.851968,6.524933
0.01,83.0,0.886468,2.5,2.1,0.27,841.21,3388.72,0.198906,0.00054,0.004957,0.983535,0.858227,18.36,778.3803,4.3126,2.8458,9.46785,6.895574,6.564811
0.1,84.0,0.870748,3.7,4.0,0.0,14.78,2524.77,0.593193,0.0,0.999991,0.965985,2.698509,25.06,786.8862,4.2361,2.8462,9.644173,7.027088,6.693019
0.1,85.0,0.868817,2.2,3.6,1.06,22.4,2518.52,0.592567,0.0,0.999991,0.962854,2.701243,24.68,795.3562,4.2267,2.8467,9.817806,7.156608,6.819244
0.05,86.0,0.876513,3.1,0.5,0.0,4320.0,2547.01,0.209606,0.037069,0.0,0.973892,0.655105,12.66,803.8938,4.2642,2.8469,9.86146,7.189112,6.848132
0.1,87.0,0.867798,3.2,1.9,0.0,960.62,2170.62,0.591647,0.001949,0.996624,0.961091,0.797077,20.91,812.3417,4.2218,2.847,9.913652,7.228173,6.883635
0.01,88.0,0.880748,3.5,2.6,0.0,602.14,3378.89,0.218418,8e-06,0.056772,0.978529,1.056746,20.01,820.9173,4.2848,2.8472,9.981867,7.279095,6.930891
0.1,89.0,0.867898,0.3,0.2,2400.0,10800.0,784.65,0.221981,0.07432,0.0,0.961267,0.620103,10.61,829.3657,4.2222,2.8474,10.022613,7.309489,6.957831
0.1,90.0,0.86623,1.5,0.8,17.58,2700.0,2120.32,0.200788,0.022848,1.1e-05,0.958221,0.678846,14.75,837.7998,4.2141,2.8475,10.066836,7.34256,6.987372
0.1,91.0,0.865415,3.5,2.4,0.0,679.86,2166.75,0.591306,0.000136,0.999803,0.95665,0.92405,22.91,846.2258,4.2102,2.8477,10.125854,7.386773,7.028057
0.01,92.0,0.878696,1.1,1.2,225.56,1567.84,3322.05,0.196564,0.003214,1e-06,0.976393,0.773198,15.73,854.779,4.2748,2.8478,10.175578,7.423906,7.061524
0.02,93.0,0.876834,2.2,0.6,0.98,3600.0,3002.69,0.201446,0.016476,0.0,0.974276,0.694724,13.05,863.3182,4.2657,2.848,10.220298,7.457329,7.09131
0.02,94.0,0.876248,1.9,0.8,3.79,2700.0,2980.68,0.198646,0.00983,0.0,0.973572,0.71964,14.16,871.8501,4.2629,2.8481,10.266353,7.491767,7.122109
0.05,95.0,0.869774,1.9,3.7,3.77,18.21,2897.34,0.592725,0.0,0.999593,0.96444,2.764541,22.96,880.3364,4.2314,2.8486,10.434439,7.617441,7.244488
0.05,96.0,0.869754,2.9,0.3,0.0,7200.0,2502.02,0.210812,0.044827,0.0,0.964407,0.645671,11.36,888.8102,4.2313,2.8487,10.475232,7.647927,7.271446
0.01,97.0,0.87419,0.7,3.2,960.61,9.61,3751.61,0.194204,0.0,3.6e-05,0.970949,1.664058,16.98,897.3338,4.2529,2.849,10.575909,7.723246,7.34326
0.1,98.0,0.859602,2.0,2.8,2.34,520.8,2163.13,0.588725,0.0,0.99996,0.943704,1.215031,23.67,905.7034,4.1819,2.8492,10.649376,7.778373,7.394943
0.01,99.0,0.872709,3.5,2.2,0.0,764.0,3390.94,0.198014,0.00012,0.010463,0.968906,0.929875,18.98,914.1993,4.2457,2.8494,10.706022,7.820799,7.433756
0.02,100.0,0.869992,0.9,3.4,521.35,8.69,3366.16,0.24226,0.0,0.123254,0.964791,1.818032,19.01,922.6877,4.2324,2.8497,10.813578,7.901361,7.510864
0.02,101.0,0.868748,3.0,3.1,0.0,420.13,3023.29,0.563999,0.0,0.928628,0.962737,1.859771,22.15,931.148,4.2264,2.85,10.92255,7.983004,7.589063
0.05,102.0,0.862582,3.4,3.9,0.0,15.1,2893.02,0.590003,0.0,0.999636,0.95074,2.761125,23.43,939.5738,4.1964,2.8505,11.081275,8.101943,7.704765
0.05,103.0,0.862106,1.5,1.7,15.98,1079.82,2544.85,0.448076,0.001189,0.644164,0.949674,0.82065,18.88,947.9654,4.1941,2.8507,11.129735,8.138355,7.737644
0.1,104.0,0.854058,1.4,0.4,23.13,5400.0,2087.37,0.202969,0.043402,0.0,0.928039,0.64728,12.06,956.2842,4.1549,2.8508,11.168227,8.167301,7.763198
0.02,105.0,0.865069,0.5,3.1,1440.0,9.82,3401.54,0.191197,0.0,1e-05,0.955967,1.680504,16.33,964.7201,4.2085,2.8511,11.264105,8.239243,7.831716
0.05,106.0,0.859975,2.5,2.2,0.18,752.74,2547.41,0.581762,0.000134,0.981954,0.944632,0.924477,20.75,973.0923,4.1837,2.8512,11.31756,8.279477,7.868442
0.1,107.0,0.851927,0.3,0.5,2400.0,3602.17,1604.46,0.201788,0.043965,0.0,0.921011,0.646638,12.01,981.3837,4.1445,2.8513,11.355448,8.308008,7.893583
0.1,108.0,0.851071,3.3,2.6,0.0,581.69,2159.64,0.583577,3e-06,0.999931,0.918014,1.100245,23.86,989.6701,4.1404,2.8515,11.418032,8.355183,7.937362
0.05,109.0,0.857921,3.4,2.9,0.0,477.79,2539.49,0.587433,0.0,0.998917,0.939328,1.447308,23.15,998.0248,4.1737,2.8518,11.499306,8.416276,7.99504
0.01,110.0,0.863441,1.8,1.5,4.98,1281.44,3379.59,0.190865,0.000795,6.4e-05,0.952608,0.839847,16.83,1006.4296,4.2006,2.8519,11.547275,8.45237,8.027586
0.05,111.0,0.857064,3.9,1.1,0.0,1931.46,2466.1,0.189237,0.003673,0.000934,0.936975,0.766818,16.36,1014.772,4.1695,2.8521,11.591045,8.48538,8.057105
0.02,112.0,0.860401,2.8,2.9,0.0,474.94,3012.47,0.546496,0.0,0.893401,0.945677,1.489183,21.55,1023.1509,4.1858,2.8523,11.673488,8.5474,8.115691
0.05,113.0,0.85513,0.2,3.2,3600.0,7.68,2944.87,0.18627,0.0,0.0,0.931352,1.7367,14.13,1031.4971,4.1601,2.8526,11.768532,8.618875,8.183852
0.05,114.0,0.854102,1.7,2.8,7.2,499.78,2538.04,0.585064,0.0,0.998572,0.928177,1.347817,22.57,1039.8128,4.1551,2.8528,11.842317,8.674461,8.236038
0.1,115.0,0.844675,1.6,3.9,10.39,9.88,2513.76,0.578431,0.0,0.999991,0.892171,2.80271,24.51,1048.0707,4.1093,2.8533,11.991847,8.78694,8.345464
0.02,116.0,0.856634,1.1,0.9,177.3,2246.38,2868.82,0.188756,0.004009,0.0,0.935764,0.762634,14.92,1056.4087,4.1674,2.8534,12.034028,8.818701,8.373731
0.05,117.0,0.850359,2.7,3.2,0.0,33.52,2875.15,0.582942,0.0,0.999634,0.915441,2.741433,23.61,1064.6901,4.1369,2.8538,12.17827,8.927259,8.479158
0.05,118.0,0.848751,1.8,4.0,4.63,9.81,2887.78,0.581736,0.0,0.999657,0.909368,2.794628,22.86,1072.9929,4.1291,2.8543,12.323667,9.036676,8.585464
0.05,119.0,0.848559,1.5,0.9,14.28,2400.0,2424.56,0.183674,0.004866,1.1e-05,0.908614,0.75336,15.16,1081.252,4.1282,2.8544,12.364265,9.067353,8.612717
0.1,120.0,0.840039,2.6,1.5,0.05,1264.29,2155.45,0.551511,0.001393,0.942788,0.869192,0.813082,19.01,1089.4287,4.0867,2.8545,12.407623,9.100256,8.642273
0.1,121.0,0.839724,2.7,0.5,0.0,4320.0,2088.96,0.182527,0.022574,0.0,0.867488,0.679435,12.8,1097.6062,4.0852,2.8546,12.444138,9.127903,8.666623
0.1,122.0,0.838865,0.3,2.5,2400.0,40.38,2545.21,0.172551,0.0,3e-06,0.86275,1.66894,15.56,1105.773,4.081,2.8549,12.530233,9.192923,8.728461
0.1,123.0,0.838324,0.1,1.0,7200.0,1413.18,2035.59,0.173679,0.004353,0.0,0.859689,0.758695,11.8,1113.9326,4.0784,2.855,12.57039,9.223338,8.755581
0.02,124.0,0.850234,2.3,0.9,0.43,2400.0,2912.27,0.184119,0.002805,0.0,0.914983,0.779688,14.75,1122.209,4.1363,2.8552,12.611594,9.254531,8.783331
0.1,125.0,0.837234,1.0,1.7,289.87,884.04,2177.34,0.559028,0.000562,0.97033,0.853357,0.856315,19.37,1130.3589,4.0731,2.8553,12.656316,9.288518,8.813997
0.01,126.0,0.850209,0.6,3.9,1200.0,0.0,3780.63,0.18298,0.0,3e-06,0.914892,1.651401,16.32,1138.6667,4.1362,2.8556,12.740399,9.35196,8.874127
0.02,127.0,0.84789,2.7,2.6,0.0,560.9,3009.57,0.495205,0.0,0.785035,0.905954,1.22481,21.01,1146.9223,4.1249,2.8558,12.802975,9.399314,8.918098
0.02,128.0,0.8472,0.1,2.3,7200.0,120.02,3319.11,0.180627,0.0,0.0,0.903135,1.597856,12.51,1155.1691,4.1216,2.856,12.883514,9.460151,8.975653
0.01,129.0,0.847877,1.6,2.5,9.42,589.38,3388.05,0.202674,1e-06,0.053735,0.9059,1.172266,19.54,1163.4241,4.1248,2.8562,12.942907,9.505126,9.017235
0.1,130.0,0.833269,0.7,2.8,856.15,24.4,2524.29,0.545796,0.0,0.950339,0.8283,1.701261,19.24,1171.5405,4.0538,2.8564,13.027486,9.569149,9.078117
0.02,131.0,0.843831,1.8,3.9,4.2,10.83,3361.78,0.562461,0.0,0.962016,0.888273,2.82088,21.27,1179.7907,4.1052,2.8569,13.16541,9.673225,9.179128
0.05,132.0,0.838957,1.5,1.9,13.24,881.94,2554.76,0.542401,0.000187,0.924185,0.863263,0.908888,19.83,1187.9573,4.0814,2.857,13.211012,9.707873,9.210421
0.05,133.0,0.837813,2.8,3.0,0.0,412.73,2548.68,0.571102,0.0,0.99938,0.856751,1.981247,23.57,1196.1146,4.0759,2.8573,13.307337,9.780772,9.280156
0.1,134.0,0.829468,3.3,2.3,0.0,669.15,2165.36,0.560178,1.8e-05,0.999826,0.801202,1.019496,22.86,1204.1892,4.0353,2.8575,13.357615,9.819028,9.315164
0.1,135.0,0.828086,4.0,3.1,0.0,35.58,2496.18,0.558114,0.0,0.999992,0.790585,2.713425,25.11,1212.2532,4.0286,2.8579,13.487164,9.917016,9.410221
0.1,136.0,0.827405,3.7,2.6,0.0,549.21,2155.58,0.557022,0.0,0.999952,0.785204,1.2321,24.24,1220.3093,4.0253,2.858,13.546747,9.962276,9.45228
0.01,137.0,0.841071,1.5,0.6,12.78,3600.0,3273.62,0.176708,0.004449,0.0,0.874642,0.757654,12.99,1228.4977,4.0917,2.8582,13.584233,9.99072,9.477365
0.02,138.0,0.838283,3.1,2.9,0.0,440.08,3021.03,0.538281,0.0,0.915976,0.859455,1.76918,21.87,1236.6607,4.0782,2.8584,13.668315,10.05449,9.537919
0.1,139.0,0.824649,4.0,4.0,0.0,10.6,2509.85,0.552478,0.0,0.999992,0.762404,2.76429,25.07,1244.7244,4.0118,2.8588,13.797404,10.152262,9.632797
0.01,140.0,0.837574,0.7,3.5,828.0,1.93,3771.22,0.17112,0.0,0.000122,0.855358,1.78624,17.25,1252.9065,4.0747,2.8591,13.881141,10.215665,9.693
0.01,141.0,0.836022,4.0,3.5,0.0,20.53,3734.31,0.315697,0.0,0.366226,0.846036,2.821195,20.6,1261.0661,4.0672,2.8595,14.011084,10.314048,9.788377
0.02,142.0,0.833071,3.7,3.9,0.0,11.84,3362.11,0.550612,0.0,0.96305,0.826961,2.79986,21.61,1269.2095,4.0528,2.8599,14.138922,10.41088,9.882221
0.05,143.0,0.828018,1.8,2.5,3.68,572.79,2535.73,0.556893,0.0,0.997207,0.79005,1.205514,21.92,1277.2715,4.0282,2.86,14.194787,10.453442,9.921549
0.02,144.0,0.831918,2.5,2.4,0.07,612.84,3019.82,0.428638,1e-06,0.662083,0.819023,1.152514,20.34,1285.3711,4.0472,2.8602,14.248142,10.494092,9.958917
0.05,145.0,0.826912,2.0,2.2,1.42,699.11,2548.52,0.5519,1.4e-05,0.989115,0.781244,1.032063,20.98,1293.4212,4.0229,2.8604,14.295917,10.530589,9.992161
0.01,146.0,0.831521,2.9,3.0,0.0,43.75,3721.59,0.300141,0.0,0.342241,0.816222,2.736753,20.59,1301.5223,4.0453,2.8607,14.418595,10.623615,10.082199
0.02,147.0,0.829328,0.3,4.0,2400.0,0.0,3442.86,0.160029,0.0,0.0,0.800145,1.716608,14.86,1309.6315,4.0346,2.861,14.495825,10.682297,10.137745
