Rate_Stage1(C),Rate_Stage2(C),Terminal_Current(C),Cycle,SOH(measured),Stage1_Time(s),Stage2_Time(s),Stage3_Time(s),Reward_Total,Reward_r_soh,Reward_r_time,Reward_delta_soh,Avg Temp(°C),Throughput(Ah),Discharge Cap(Ah),Terminal V(V),LLI(%),LAM_neg(%),LAM_pos(%)
0.3,0.3,0.01,25,0.988889,2400.0,7200.0,1653.77,0.310722,0.526419,0.095025,0.143833,40.25,276.5731,4.8109,2.6849,1.271862,0.653823,0.620731
0.3,0.3,0.01,26,0.988298,2400.0,7200.0,1651.88,0.309994,0.5248,0.095187,0.145775,40.25,286.1987,4.808,2.685,1.322775,0.682352,0.647965
0.3,0.3,0.01,27,0.98771,2400.0,7200.0,1649.97,0.30929,0.523227,0.095352,0.147683,40.25,295.8186,4.8051,2.6851,1.373386,0.710729,0.675048
0.3,0.3,0.01,28,0.987126,2400.0,7200.0,1648.05,0.308608,0.521698,0.095518,0.149558,40.25,305.4327,4.8023,2.6852,1.423698,0.738956,0.701983
0.3,0.3,0.01,29,0.986545,2400.0,7200.0,1646.11,0.307948,0.520211,0.095686,0.151402,40.25,315.0412,4.7995,2.6853,1.473717,0.767035,0.728773
0.3,0.3,0.01,30,0.985968,2400.0,7200.0,1644.21,0.307307,0.518764,0.09585,0.153215,40.25,324.6439,4.7966,2.6854,1.523448,0.794969,0.75542
0.3,0.3,0.01,31,0.985394,2400.0,7200.0,1642.29,0.306686,0.517355,0.096017,0.154998,40.25,334.241,4.7939,2.6855,1.572895,0.822761,0.781926
0.3,0.3,0.01,32,0.984823,2400.0,7200.0,1640.35,0.306084,0.515982,0.096185,0.156751,40.25,343.8325,4.7911,2.6856,1.622063,0.850412,0.808293
0.3,0.3,0.01,33,0.984255,2400.0,7200.0,1638.43,0.305498,0.514645,0.096352,0.158477,40.25,353.4184,4.7883,2.6856,1.670957,0.877925,0.834524
0.3,0.3,0.01,34,0.98369,2400.0,7200.0,1636.53,0.304929,0.513341,0.096518,0.160175,40.25,362.9988,4.7856,2.6857,1.719581,0.905303,0.860622
0.3,0.3,0.01,35,0.983129,2400.0,7200.0,1634.62,0.304377,0.512069,0.096685,0.161846,40.25,372.5736,4.7828,2.6858,1.767939,0.932546,0.886587
0.3,0.3,0.01,36,0.98257,2400.0,7200.0,1632.73,0.303839,0.510828,0.09685,0.163491,40.25,382.143,4.7801,2.6859,1.816035,0.959657,0.912422
0.3,0.3,0.01,37,0.982015,2400.0,7200.0,1630.79,0.303318,0.509616,0.097019,0.16511,40.25,391.7069,4.7774,2.686,1.863874,0.986639,0.938129
0.3,0.3,0.01,38,0.981463,2400.0,7200.0,1628.87,0.302811,0.508434,0.097187,0.166704,40.25,401.2654,4.7747,2.6861,1.911458,1.013493,0.963711
0.3,0.3,0.01,39,0.980913,2400.0,7200.0,1626.94,0.302318,0.507279,0.097357,0.168274,40.25,410.8185,4.7721,2.6862,1.958793,1.04022,0.989168
0.3,0.3,0.01,40,0.980366,2400.0,7200.0,1625.03,0.301838,0.50615,0.097526,0.16982,40.25,420.3663,4.7694,2.6863,2.005881,1.066824,1.014503
0.3,0.3,0.01,41,0.979823,2400.0,7200.0,1623.07,0.301373,0.505047,0.097698,0.171342,40.25,429.9087,4.7667,2.6864,2.052726,1.093305,1.039717
0.3,0.3,0.01,42,0.979281,2400.0,7200.0,1621.15,0.300918,0.503968,0.097867,0.172843,40.25,439.4458,4.7641,2.6865,2.099332,1.119666,1.064813
0.3,0.3,0.01,43,0.978743,2400.0,7200.0,1619.28,0.300472,0.502912,0.098032,0.174323,40.24,448.9777,4.7615,2.6866,2.145703,1.145908,1.089791
0.3,0.3,0.01,44,0.978208,2400.0,7200.0,1617.38,0.30004,0.50188,0.0982,0.17578,40.24,458.5043,4.7589,2.6867,2.191842,1.172033,1.114655
0.3,0.3,0.01,45,0.977675,2400.0,7200.0,1615.41,0.299623,0.50087,0.098375,0.177215,40.24,468.0258,4.7563,2.6868,2.237751,1.198042,1.139404
0.3,0.3,0.01,46,0.977145,2400.0,7200.0,1613.55,0.299211,0.499881,0.098541,0.178631,40.24,477.542,4.7537,2.6869,2.283434,1.223938,1.164042
0.3,0.3,0.01,47,0.976617,2400.0,7200.0,1611.63,0.298812,0.498913,0.098711,0.180027,40.24,487.0531,4.7512,2.687,2.328895,1.249721,1.188569
0.3,0.3,0.01,48,0.976092,2400.0,7200.0,1609.76,0.29842,0.497963,0.098877,0.181404,40.24,496.559,4.7486,2.6871,2.374137,1.275394,1.212987
0.3,0.3,0.01,49,0.975569,2400.0,7200.0,1607.85,0.298041,0.497034,0.099048,0.182761,40.24,506.0599,4.7461,2.6872,2.419162,1.300957,1.237297
0.3,0.3,0.01,50,0.975049,2400.0,7200.0,1605.89,0.297673,0.496124,0.099223,0.184098,40.24,515.5557,4.7435,2.6873,2.463973,1.326413,1.261502
0.3,0.3,0.01,51,0.974531,2400.0,7200.0,1603.96,0.297313,0.495231,0.099395,0.185418,40.24,525.0464,4.741,2.6873,2.508573,1.351762,1.285601
0.3,0.3,0.01,52,0.974016,2400.0,7200.0,1602.1,0.296959,0.494355,0.099562,0.186721,40.24,534.5321,4.7385,2.6874,2.552965,1.377006,1.309597
0.3,0.3,0.01,53,0.973504,2400.0,7200.0,1600.15,0.296617,0.493497,0.099737,0.188006,40.24,544.0128,4.736,2.6875,2.597152,1.402146,1.333492
0.3,0.3,0.01,54,0.972993,2400.0,7200.0,1598.29,0.296279,0.492654,0.099904,0.189274,40.24,553.4885,4.7335,2.6876,2.641136,1.427184,1.357286
0.3,0.3,0.01,55,0.972485,2400.0,7200.0,1596.38,0.295952,0.491828,0.100076,0.190525,40.24,562.9592,4.7311,2.6877,2.684921,1.452121,1.38098
0.3,0.3,0.01,56,0.97198,2400.0,7200.0,1594.53,0.29563,0.491017,0.100243,0.19176,40.24,572.425,4.7286,2.6878,2.728508,1.476959,1.404577
0.3,0.3,0.01,57,0.971476,2400.0,7200.0,1592.63,0.295317,0.49022,0.100414,0.192979,40.24,581.8859,4.7261,2.6879,2.7719,1.501698,1.428077
0.3,0.3,0.01,58,0.970975,2400.0,7200.0,1590.71,0.295014,0.489439,0.100588,0.194182,40.24,591.3418,4.7237,2.688,2.8151,1.52634,1.451481
0.3,0.3,0.01,59,0.970476,2400.0,7200.0,1588.75,0.294719,0.488672,0.100765,0.195369,40.24,600.7929,4.7213,2.6881,2.858109,1.550886,1.474791
0.3,0.3,0.01,60,0.969979,2400.0,7200.0,1586.88,0.294426,0.487918,0.100935,0.196542,40.24,610.2391,4.7189,2.6881,2.900931,1.575337,1.498007
0.3,0.3,0.01,61,0.969485,2400.0,7200.0,1585.04,0.294139,0.487177,0.101102,0.197701,40.24,619.6804,4.7165,2.6882,2.943568,1.599694,1.521132
0.3,0.3,0.01,62,0.968992,2400.0,7200.0,1583.12,0.293863,0.486449,0.101277,0.198844,40.24,629.117,4.7141,2.6883,2.986022,1.623959,1.544165
0.3,0.3,0.01,63,0.968502,2400.0,7200.0,1581.25,0.29359,0.485734,0.101447,0.199973,40.24,638.5487,4.7117,2.6884,3.028294,1.648132,1.567109
0.3,0.3,0.01,64,0.968014,2400.0,7200.0,1579.38,0.293324,0.48503,0.101617,0.201089,40.24,647.9756,4.7093,2.6885,3.070389,1.672215,1.589964
0.3,0.3,0.01,65,0.967527,2400.0,7200.0,1577.44,0.293067,0.484339,0.101795,0.202191,40.24,657.3978,4.7069,2.6886,3.112306,1.696209,1.612732
0.3,0.3,0.01,66,0.967043,2400.0,7200.0,1575.61,0.292811,0.483659,0.101962,0.20328,40.24,666.8152,4.7046,2.6887,3.154049,1.720115,1.635412
0.3,0.3,0.01,67,0.966561,2400.0,7200.0,1573.67,0.292566,0.482991,0.10214,0.204355,40.24,676.2278,4.7022,2.6888,3.195619,1.743933,1.658007
0.3,0.3,0.01,68,0.966081,2400.0,7200.0,1571.79,0.292323,0.482334,0.102312,0.205418,40.24,685.6358,4.6999,2.6888,3.237019,1.767665,1.680518
0.3,0.3,0.01,69,0.965603,2400.0,7200.0,1569.9,0.292086,0.481687,0.102486,0.206468,40.24,695.0391,4.6976,2.6889,3.278251,1.791312,1.702944
0.3,0.3,0.01,70,0.965127,2400.0,7200.0,1568.02,0.291855,0.48105,0.102659,0.207507,40.24,704.4377,4.6953,2.689,3.319316,1.814874,1.725288
0.3,0.3,0.01,71,0.964653,2400.0,7200.0,1566.22,0.291624,0.480423,0.102825,0.208534,40.24,713.8316,4.6929,2.6891,3.360216,1.838353,1.747551
0.3,0.3,0.01,72,0.96418,2400.0,7200.0,1564.27,0.291406,0.479807,0.103005,0.209547,40.24,723.2209,4.6906,2.6892,3.400953,1.86175,1.769732
0.3,0.3,0.01,73,0.96371,2400.0,7200.0,1562.41,0.291188,0.479199,0.103177,0.21055,40.24,732.6056,4.6884,2.6893,3.44153,1.885066,1.791833
0.3,0.3,0.01,74,0.963241,2400.0,7200.0,1560.44,0.290981,0.478603,0.10336,0.211539,40.24,741.9857,4.6861,2.6893,3.481947,1.9083,1.813855
0.3,0.3,0.01,75,0.962775,2400.0,7200.0,1558.69,0.290767,0.478013,0.103522,0.212521,40.24,751.3612,4.6838,2.6894,3.522207,1.931455,1.835799
0.3,0.3,0.01,76,0.96231,2400.0,7200.0,1556.98,0.290556,0.477432,0.103681,0.213493,40.24,760.7322,4.6816,2.6895,3.562311,1.954532,1.857666
0.3,0.3,0.01,77,0.961847,2400.0,7200.0,1555.09,0.290359,0.476861,0.103857,0.214451,40.24,770.0986,4.6793,2.6896,3.602262,1.97753,1.879457
0.3,0.3,0.01,78,0.961385,2400.0,7200.0,1553.26,0.290162,0.476298,0.104027,0.215399,40.24,779.4604,4.6771,2.6897,3.64206,2.000452,1.901172
0.3,0.3,0.01,79,0.960926,2400.0,7200.0,1551.4,0.289972,0.475743,0.1042,0.216336,40.24,788.8178,4.6748,2.6898,3.681708,2.023297,1.922812
0.3,0.3,0.01,80,0.960468,2400.0,7200.0,1549.57,0.289784,0.475197,0.104372,0.217264,40.24,798.1706,4.6726,2.6898,3.721206,2.046066,1.944377
0.3,0.3,0.01,81,0.960012,2400.0,7200.0,1547.67,0.289604,0.474659,0.104549,0.21818,40.24,807.519,4.6704,2.6899,3.760557,2.068761,1.96587
0.3,0.3,0.01,82,0.959558,2400.0,7200.0,1545.84,0.289425,0.474128,0.104721,0.219087,40.24,816.8629,4.6682,2.69,3.799762,2.091381,1.98729
0.3,0.3,0.01,83,0.959105,2400.0,7200.0,1543.99,0.28925,0.473605,0.104894,0.219985,40.24,826.2024,4.666,2.6901,3.838822,2.113929,2.008638
0.3,0.3,0.01,84,0.958654,2400.0,7200.0,1542.16,0.289078,0.473089,0.105066,0.220873,40.23,835.5375,4.6638,2.6902,3.877739,2.136404,2.029916
0.3,0.3,0.01,85,0.958205,2400.0,7200.0,1540.28,0.288912,0.472581,0.105243,0.221751,40.23,844.8681,4.6616,2.6902,3.916515,2.158807,2.051122
0.3,0.3,0.01,86,0.957757,2400.0,7200.0,1538.43,0.288749,0.472079,0.105418,0.22262,40.23,854.1944,4.6594,2.6903,3.955151,2.181139,2.07226
0.3,0.3,0.01,87,0.957311,2400.0,7200.0,1536.62,0.288586,0.471584,0.105588,0.223481,40.23,863.5162,4.6572,2.6904,3.993648,2.203401,2.093328
0.3,0.3,0.01,88,0.956867,2400.0,7200.0,1534.75,0.288431,0.471097,0.105765,0.224332,40.23,872.8337,4.6551,2.6905,4.032008,2.225593,2.114328
0.3,0.3,0.01,89,0.956424,2400.0,7200.0,1532.88,0.288279,0.470616,0.105942,0.225174,40.23,882.1469,4.6529,2.6906,4.070231,2.247716,2.135261
0.3,0.3,0.01,90,0.955983,2400.0,7200.0,1531.08,0.288126,0.470141,0.106112,0.226009,40.23,891.4557,4.6508,2.6906,4.108321,2.269771,2.156126
0.3,0.3,0.01,91,0.955543,2400.0,7200.0,1529.24,0.28798,0.469672,0.106287,0.226834,40.23,900.7603,4.6486,2.6907,4.146277,2.291759,2.176926
0.3,0.3,0.01,92,0.955105,2400.0,7200.0,1527.51,0.28783,0.469209,0.106452,0.227653,40.23,910.0605,4.6465,2.6908,4.184101,2.313679,2.19766
0.3,0.3,0.01,93,0.954668,2400.0,7200.0,1525.64,0.287691,0.468753,0.10663,0.228462,40.23,919.3565,4.6444,2.6909,4.221795,2.335534,2.218329
0.3,0.3,0.01,94,0.954233,2400.0,7200.0,1523.86,0.287551,0.468302,0.106799,0.229264,40.23,928.6482,4.6423,2.691,4.259359,2.357322,2.238934
0.3,0.3,0.01,95,0.9538,2400.0,7200.0,1521.98,0.287418,0.467858,0.106979,0.230056,40.23,937.9356,4.6401,2.691,4.296796,2.379046,2.259475
0.3,0.3,0.01,96,0.953368,2400.0,7200.0,1520.17,0.287285,0.467419,0.107152,0.230841,40.23,947.2189,4.638,2.6911,4.334105,2.400705,2.279954
0.3,0.3,0.01,97,0.952937,2400.0,7200.0,1518.3,0.287159,0.466986,0.107331,0.231618,40.23,956.4979,4.636,2.6912,4.371288,2.4223,2.300369
0.3,0.3,0.01,98,0.952508,2400.0,7200.0,1516.5,0.287031,0.466558,0.107504,0.232388,40.23,965.7728,4.6339,2.6913,4.408347,2.443832,2.320723
0.3,0.3,0.01,99,0.95208,2400.0,7200.0,1514.67,0.286907,0.466135,0.107679,0.233151,40.23,975.0434,4.6318,2.6914,4.445283,2.465301,2.341015
0.3,0.3,0.01,100,0.951654,2400.0,7200.0,1512.84,0.286787,0.465718,0.107855,0.233906,40.23,984.3099,4.6297,2.6914,4.482096,2.486709,2.361247
0.3,0.3,0.01,101,0.951229,2400.0,7200.0,1511.02,0.286668,0.465306,0.10803,0.234654,40.23,993.5722,4.6276,2.6915,4.518789,2.508054,2.381418
0.3,0.3,0.01,102,0.950806,2400.0,7200.0,1509.21,0.286552,0.464899,0.108205,0.235395,40.23,1002.8304,4.6256,2.6916,4.555361,2.529339,2.40153
0.3,0.3,0.01,103,0.950384,2400.0,7200.0,1507.38,0.286439,0.464497,0.108382,0.236128,40.23,1012.0844,4.6235,2.6917,4.591814,2.550563,2.421583
0.3,0.3,0.01,104,0.949963,2400.0,7200.0,1505.52,0.286331,0.4641,0.108562,0.236854,40.23,1021.3343,4.6215,2.6917,4.62815,2.571727,2.441577
0.3,0.3,0.01,105,0.949544,2400.0,7200.0,1503.68,0.286223,0.463708,0.108739,0.237574,40.23,1030.5801,4.6194,2.6918,4.664368,2.592832,2.461513
0.3,0.3,0.01,106,0.949126,2400.0,7200.0,1501.92,0.286115,0.463319,0.10891,0.238289,40.23,1039.8219,4.6174,2.6919,4.700472,2.613878,2.481391
0.3,0.3,0.01,107,0.94871,2400.0,7200.0,1500.15,0.286009,0.462935,0.109082,0.238996,40.23,1049.0595,4.6154,2.692,4.73646,2.634866,2.501213
0.3,0.3,0.01,108,0.948295,2400.0,7200.0,1498.59,0.285894,0.462554,0.109234,0.239701,40.23,1058.2931,4.6134,2.692,4.772336,2.655797,2.520979
0.3,0.3,0.01,109,0.947881,2400.0,7200.0,1496.79,0.285794,0.462179,0.109409,0.240396,40.23,1067.5226,4.6114,2.6921,4.808099,2.67667,2.540688
0.3,0.3,0.01,110,0.947468,2400.0,7200.0,1495.03,0.285695,0.461809,0.109581,0.241084,40.23,1076.7481,4.6093,2.6922,4.84375,2.697487,2.560342
0.3,0.3,0.01,111,0.947057,2400.0,7200.0,1493.25,0.285599,0.461443,0.109755,0.241766,40.23,1085.9696,4.6073,2.6923,4.879291,2.718247,2.579941
0.3,0.3,0.01,112,0.946647,2400.0,7200.0,1491.48,0.285504,0.46108,0.109928,0.242442,40.23,1095.187,4.6054,2.6923,4.914722,2.738951,2.599486
0.3,0.3,0.01,113,0.946239,2400.0,7200.0,1489.71,0.285411,0.460722,0.110101,0.243113,40.23,1104.4005,4.6034,2.6924,4.950044,2.759601,2.618977
0.3,0.3,0.01,114,0.945832,2400.0,7200.0,1487.95,0.285321,0.460368,0.110273,0.243777,40.23,1113.61,4.6014,2.6925,4.985259,2.780195,2.638414
0.3,0.3,0.01,115,0.945426,2400.0,7200.0,1486.19,0.285232,0.460018,0.110446,0.244436,40.23,1122.8155,4.5994,2.6926,5.020367,2.800735,2.657798
0.3,0.3,0.01,116,0.945021,2400.0,7200.0,1484.44,0.285145,0.459672,0.110618,0.245088,40.23,1132.017,4.5974,2.6926,5.055369,2.821221,2.677129
0.3,0.3,0.01,117,0.944618,2400.0,7200.0,1482.66,0.285061,0.459329,0.110793,0.245735,40.23,1141.2146,4.5955,2.6927,5.090266,2.841654,2.696408
0.3,0.3,0.01,118,0.944216,2400.0,7200.0,1480.92,0.284978,0.45899,0.110965,0.246377,40.23,1150.4083,4.5935,2.6928,5.125058,2.862034,2.715635
0.3,0.3,0.01,119,0.943815,2400.0,7200.0,1479.18,0.284896,0.458655,0.111137,0.247013,40.23,1159.598,4.5916,2.6929,5.159748,2.882361,2.734811
0.3,0.3,0.01,120,0.943415,2400.0,7200.0,1477.45,0.284816,0.458323,0.111308,0.247644,40.23,1168.7838,4.5896,2.6929,5.194335,2.902636,2.753937
0.3,0.3,0.01,121,0.943016,2400.0,7200.0,1475.71,0.284738,0.457995,0.11148,0.248269,40.23,1177.9657,4.5877,2.693,5.228821,2.922859,2.773011
0.3,0.3,0.01,122,0.942619,2400.0,7200.0,1474.0,0.28466,0.45767,0.11165,0.24889,40.23,1187.1438,4.5858,2.6931,5.263205,2.943031,2.792036
0.3,0.3,0.01,123,0.942223,2400.0,7200.0,1472.28,0.284585,0.457349,0.111821,0.249505,40.23,1196.3179,4.5838,2.6932,5.297491,2.963152,2.811011
0.3,0.3,0.01,124,0.941828,2400.0,7200.0,1470.56,0.284511,0.457031,0.111991,0.250115,40.23,1205.4882,4.5819,2.6932,5.331677,2.983223,2.829937
0.3,0.3,0.01,125,0.941434,2400.0,7200.0,1468.85,0.284439,0.456716,0.112162,0.25072,40.23,1214.6547,4.58,2.6933,5.365764,3.003243,2.848814
0.3,0.3,0.01,126,0.941042,2400.0,7200.0,1467.14,0.284368,0.456405,0.112331,0.251321,40.23,1223.8173,4.5781,2.6934,5.399755,3.023214,2.867642
0.3,0.3,0.01,127,0.94065,2400.0,7200.0,1465.43,0.2843,0.456097,0.112503,0.251915,40.23,1232.976,4.5762,2.6935,5.433648,3.043136,2.886423
0.3,0.3,0.01,128,0.94026,2400.0,7200.0,1463.73,0.284232,0.455791,0.112672,0.252506,40.23,1242.131,4.5743,2.6935,5.467446,3.063009,2.905156
0.3,0.3,0.01,129,0.939871,2400.0,7200.0,1462.04,0.284166,0.455489,0.112842,0.253091,40.23,1251.2821,4.5724,2.6936,5.501149,3.082833,2.923841
0.3,0.3,0.01,130,0.939483,2400.0,7200.0,1460.34,0.284101,0.45519,0.113012,0.253672,40.23,1260.4295,4.5705,2.6937,5.534757,3.10261,2.94248
0.3,0.3,0.01,131,0.939096,2400.0,7200.0,1458.65,0.284038,0.454894,0.113181,0.254248,40.23,1269.573,4.5686,2.6937,5.568271,3.122338,2.961072
0.3,0.3,0.01,132,0.93871,2400.0,7200.0,1456.96,0.283976,0.454602,0.113351,0.254818,40.23,1278.7128,4.5667,2.6938,5.601693,3.142019,2.979618
0.3,0.3,0.01,133,0.938325,2400.0,7200.0,1455.26,0.283916,0.454311,0.113522,0.255387,40.23,1287.8488,4.5649,2.6939,5.635022,3.161654,2.998118
0.3,0.3,0.01,134,0.937941,2400.0,7200.0,1453.58,0.283858,0.454024,0.113691,0.255948,40.23,1296.9811,4.563,2.694,5.66826,3.181241,3.016572
0.3,0.3,0.01,135,0.937559,2400.0,7200.0,1451.89,0.2838,0.45374,0.113861,0.256506,40.23,1306.1097,4.5611,2.694,5.701407,3.200782,3.034981
0.3,0.3,0.01,136,0.937177,2400.0,7200.0,1450.23,0.283743,0.453458,0.114029,0.25706,40.23,1315.2345,4.5593,2.6941,5.734464,3.220277,3.053346
0.3,0.3,0.01,137,0.936797,2400.0,7200.0,1448.57,0.283688,0.453179,0.114197,0.257609,40.23,1324.3555,4.5574,2.6942,5.767431,3.239727,3.071666
0.3,0.3,0.01,138,0.936417,2400.0,7200.0,1446.91,0.283634,0.452902,0.114365,0.258154,40.23,1333.4729,4.5556,2.6942,5.80031,3.259131,3.089942
0.3,0.3,0.01,139,0.936039,2400.0,7200.0,1445.25,0.283581,0.452629,0.114533,0.258695,40.23,1342.5866,4.5537,2.6943,5.833101,3.278491,3.108174
0.3,0.3,0.01,140,0.935661,2400.0,7200.0,1443.59,0.283529,0.452358,0.114701,0.259231,40.23,1351.6965,4.5519,2.6944,5.865804,3.297805,3.126363
0.3,0.3,0.01,141,0.935285,2400.0,7200.0,1441.96,0.283478,0.452089,0.114867,0.259764,40.23,1360.8028,4.5501,2.6944,5.898421,3.317076,3.144509
0.3,0.3,0.01,142,0.934909,2400.0,7200.0,1440.34,0.283428,0.451823,0.115033,0.260293,40.23,1369.9055,4.5483,2.6945,5.930951,3.336303,3.162612
0.3,0.3,0.01,143,0.934535,2400.0,7200.0,1438.95,0.283365,0.451556,0.115173,0.260823,40.23,1379.0044,4.5464,2.6946,5.963397,3.355486,3.180673
0.3,0.3,0.01,144,0.934162,2400.0,7200.0,1437.34,0.283316,0.451295,0.115338,0.261344,40.23,1388.0998,4.5446,2.6947,5.995757,3.374626,3.198691
0.3,0.3,0.01,145,0.93379,2400.0,7200.0,1435.74,0.283269,0.451036,0.115501,0.261861,40.23,1397.1914,4.5428,2.6947,6.028034,3.393723,3.216668
0.3,0.3,0.01,146,0.933418,2400.0,7200.0,1434.1,0.283224,0.45078,0.115669,0.262374,40.23,1406.2795,4.541,2.6948,6.060227,3.412777,3.234603
0.3,0.3,0.01,147,0.933048,2400.0,7200.0,1432.51,0.283179,0.450525,0.115832,0.262883,40.23,1415.3639,4.5392,2.6949,6.092337,3.431789,3.252497
0.3,0.3,0.01,148,0.932678,2400.0,7200.0,1430.9,0.283135,0.450273,0.115996,0.263389,40.23,1424.4447,4.5374,2.6949,6.124364,3.450759,3.270351
0.3,0.3,0.01,149,0.93231,2400.0,7200.0,1429.36,0.283089,0.450023,0.116155,0.263892,40.23,1433.522,4.5356,2.695,6.15631,3.469688,3.288163
0.3,0.3,0.01,150,0.931943,2400.0,7200.0,1427.78,0.283046,0.449775,0.116317,0.264391,40.23,1442.5956,4.5338,2.6951,6.188175,3.488575,3.305935
0.3,0.3,0.01,151,0.931576,2400.0,7200.0,1426.22,0.283004,0.44953,0.116478,0.264886,40.23,1451.6656,4.532,2.6951,6.219959,3.50742,3.323667
0.3,0.3,0.01,152,0.93121,2400.0,7200.0,1424.62,0.282965,0.449287,0.116643,0.265377,40.23,1460.7321,4.5303,2.6952,6.251663,3.526225,3.34136
0.3,0.3,0.01,153,0.930846,2400.0,7200.0,1423.06,0.282924,0.449046,0.116803,0.265865,40.23,1469.795,4.5285,2.6953,6.283288,3.544989,3.359013
0.3,0.3,0.01,154,0.930482,2400.0,7200.0,1421.51,0.282885,0.448807,0.116963,0.266349,40.23,1478.8544,4.5267,2.6954,6.314834,3.563713,3.376626
0.3,0.3,0.01,155,0.930119,2400.0,7200.0,1419.98,0.282845,0.448569,0.117122,0.266831,40.23,1487.9102,4.5249,2.6954,6.346301,3.582397,3.394201
