Rate_Stage1(C),Rate_Stage2(C),Terminal_Current(C),Cycle,SOH(measured),Stage1_Time(s),Stage2_Time(s),Stage3_Time(s),Reward_Total,Reward_r_soh,Reward_r_time,Reward_delta_soh,Avg Temp(°C),Throughput(Ah),Discharge Cap(Ah),Terminal V(V),LLI(%),LAM_neg(%),LAM_pos(%)
1.0,1.0,0.01,47,0.94818,566.2,1917.73,3226.87,0.665164,0.366272,0.964056,0.487374,14.63,477.1933,4.6128,2.8307,3.882599,2.75621,2.548149
1.0,1.0,0.01,48,0.947376,564.27,1916.9,3226.99,0.664593,0.365038,0.964148,0.491628,14.63,486.4156,4.6089,2.8309,3.954373,2.808245,2.595978
1.0,1.0,0.01,49,0.946576,562.32,1916.09,3227.17,0.664035,0.363834,0.964237,0.495812,14.63,495.6301,4.605,2.8311,4.025758,2.860021,2.643556
1.0,1.0,0.01,50,0.94578,560.36,1915.3,3227.36,0.663492,0.362658,0.964325,0.499928,14.64,504.8369,4.6011,2.8313,4.09676,2.91154,2.690885
1.0,1.0,0.01,51,0.944989,558.39,1914.55,3227.58,0.66296,0.361509,0.964411,0.503977,14.64,514.036,4.5973,2.8315,4.167386,2.962808,2.73797
1.0,1.0,0.01,52,0.944202,556.41,1913.82,3227.76,0.662442,0.360387,0.964498,0.507961,14.64,523.2277,4.5935,2.8317,4.23764,3.013827,2.784815
1.0,1.0,0.01,53,0.943419,554.43,1913.1,3228.02,0.661936,0.35929,0.964581,0.511882,14.65,532.4116,4.5896,2.8318,4.307527,3.064601,2.831422
1.0,1.0,0.01,54,0.94264,552.46,1912.38,3228.25,0.661441,0.358218,0.964665,0.51574,14.65,541.5879,4.5859,2.832,4.377054,3.115133,2.877796
1.0,1.0,0.01,55,0.941865,550.5,1911.65,3228.52,0.660958,0.357169,0.964747,0.519538,14.65,550.7567,4.5821,2.8322,4.446225,3.165428,2.923939
1.0,1.0,0.01,56,0.941094,548.54,1910.94,3228.79,0.660486,0.356144,0.964829,0.523277,14.66,559.918,4.5783,2.8324,4.515046,3.215488,2.969855
1.0,1.0,0.01,57,0.940326,546.58,1910.25,3229.02,0.660026,0.35514,0.964911,0.526957,14.66,569.0718,4.5746,2.8326,4.58352,3.265316,3.015547
1.0,1.0,0.01,58,0.939563,544.61,1909.58,3229.31,0.659574,0.354158,0.96499,0.530582,14.66,578.2181,4.5709,2.8328,4.651654,3.314916,3.061019
1.0,1.0,0.01,59,0.938804,542.64,1908.93,3229.58,0.659133,0.353196,0.96507,0.534151,14.67,587.357,4.5672,2.833,4.719451,3.364291,3.106273
1.0,1.0,0.01,60,0.938048,540.68,1908.27,3229.82,0.658703,0.352255,0.96515,0.537665,14.67,596.4885,4.5635,2.8332,4.786915,3.413443,3.151311
1.0,1.0,0.01,61,0.937296,538.73,1907.6,3230.13,0.65828,0.351333,0.965228,0.541128,14.67,605.6127,4.5599,2.8334,4.854053,3.462376,3.196138
1.0,1.0,0.01,62,0.936548,536.81,1906.91,3230.46,0.657867,0.35043,0.965304,0.544539,14.67,614.7295,4.5562,2.8336,4.920867,3.511093,3.240756
1.0,1.0,0.01,63,0.935803,534.93,1906.21,3230.74,0.657463,0.349545,0.965381,0.547899,14.67,623.8391,4.5526,2.8337,4.987363,3.559597,3.285168
1.0,1.0,0.01,64,0.935062,533.08,1905.5,3231.04,0.657067,0.348678,0.965457,0.551209,14.68,632.9414,4.549,2.8339,5.053543,3.607889,3.329376
1.0,1.0,0.01,65,0.934324,531.25,1904.77,3231.29,0.65668,0.347828,0.965533,0.554471,14.68,642.0365,4.5454,2.8341,5.119413,3.655974,3.373383
1.0,1.0,0.01,66,0.93359,529.44,1904.02,3231.62,0.656301,0.346994,0.965607,0.557688,14.68,651.1245,4.5418,2.8343,5.184976,3.703853,3.417191
1.0,1.0,0.01,67,0.932859,527.65,1903.26,3231.95,0.655929,0.346176,0.965681,0.560856,14.69,660.2052,4.5383,2.8345,5.250236,3.751529,3.460804
1.0,1.0,0.01,68,0.932131,525.87,1902.5,3232.25,0.655565,0.345375,0.965755,0.563979,14.69,669.2789,4.5347,2.8347,5.315196,3.799004,3.504224
1.0,1.0,0.01,69,0.931407,524.1,1901.75,3232.58,0.655208,0.344588,0.965828,0.567059,14.69,678.3454,4.5312,2.8348,5.379862,3.846282,3.547452
1.0,1.0,0.01,70,0.930686,522.33,1901.01,3232.87,0.654858,0.343816,0.965901,0.570094,14.7,687.405,4.5277,2.835,5.444235,3.893364,3.590492
1.0,1.0,0.01,71,0.929969,520.57,1900.27,3233.19,0.654515,0.343058,0.965972,0.573088,14.7,696.4575,4.5242,2.8352,5.508321,3.940253,3.633345
1.0,1.0,0.01,72,0.929254,518.81,1899.54,3233.49,0.65418,0.342315,0.966045,0.57604,14.7,705.5031,4.5207,2.8354,5.572121,3.986952,3.676015
1.0,1.0,0.01,73,0.928543,517.05,1898.82,3233.83,0.65385,0.341585,0.966115,0.57895,14.71,714.5419,4.5173,2.8356,5.63564,4.033461,3.718503
1.0,1.0,0.01,74,0.927835,515.29,1898.1,3234.17,0.653526,0.340868,0.966185,0.581822,14.71,723.5738,4.5138,2.8358,5.698882,4.079785,3.760811
1.0,1.0,0.01,75,0.92713,513.53,1897.4,3234.52,0.653209,0.340164,0.966254,0.584654,14.71,732.599,4.5104,2.8359,5.761848,4.125924,3.802942
1.0,1.0,0.01,76,0.926428,511.76,1896.71,3234.84,0.652898,0.339472,0.966323,0.587447,14.71,741.6173,4.507,2.8361,5.824543,4.171881,3.844897
1.0,1.0,0.01,77,0.925729,509.99,1896.05,3235.14,0.652593,0.338793,0.966392,0.590202,14.72,750.6288,4.5036,2.8363,5.88697,4.217658,3.886679
1.0,1.0,0.01,78,0.925034,508.21,1895.4,3235.44,0.652293,0.338125,0.966461,0.592921,14.72,759.6336,4.5002,2.8365,5.949131,4.263258,3.92829
1.0,1.0,0.01,79,0.92434,506.43,1894.76,3235.79,0.651999,0.337469,0.966529,0.595604,14.72,768.6316,4.4968,2.8366,6.01103,4.308681,3.969731
1.0,1.0,0.01,80,0.92365,504.64,1894.13,3236.14,0.65171,0.336824,0.966595,0.598252,14.73,777.6229,4.4935,2.8368,6.07267,4.353931,4.011006
1.0,1.0,0.01,81,0.922963,502.86,1893.51,3236.48,0.651426,0.33619,0.966662,0.600864,14.73,786.6074,4.4901,2.837,6.134054,4.399009,4.052114
1.0,1.0,0.01,82,0.922279,501.07,1892.9,3236.81,0.651148,0.335567,0.966729,0.603442,14.73,795.5852,4.4868,2.8372,6.195184,4.443917,4.093059
1.0,1.0,0.01,83,0.921597,499.29,1892.3,3237.11,0.650875,0.334954,0.966795,0.605987,14.74,804.5564,4.4835,2.8373,6.256063,4.488656,4.133842
1.0,1.0,0.01,84,0.920919,497.51,1891.71,3237.44,0.650606,0.334351,0.966861,0.608499,14.74,813.5209,4.4802,2.8375,6.316694,4.533229,4.174465
1.0,1.0,0.01,85,0.920243,495.73,1891.13,3237.75,0.650342,0.333758,0.966926,0.610978,14.74,822.4787,4.4769,2.8377,6.377081,4.577638,4.21493
1.0,1.0,0.01,86,0.919569,493.94,1890.56,3238.13,0.650082,0.333175,0.96699,0.613427,14.74,831.43,4.4736,2.8379,6.437224,4.621884,4.255238
1.0,1.0,0.01,87,0.918899,492.14,1890.01,3238.45,0.649828,0.332601,0.967055,0.615844,14.75,840.3747,4.4704,2.838,6.497128,4.665969,4.295392
1.0,1.0,0.01,88,0.918231,490.32,1889.49,3238.78,0.649577,0.332036,0.967118,0.61823,14.75,849.3129,4.4671,2.8382,6.556794,4.709894,4.335392
1.0,1.0,0.01,89,0.917566,488.49,1888.98,3239.13,0.649331,0.331481,0.967182,0.620587,14.75,858.2445,4.4639,2.8384,6.616225,4.753662,4.375241
1.0,1.0,0.01,90,0.916903,486.67,1888.48,3239.48,0.649089,0.330934,0.967244,0.622915,14.76,867.1696,4.4607,2.8385,6.675424,4.797274,4.41494
1.0,1.0,0.01,91,0.916243,484.87,1887.98,3239.79,0.648851,0.330395,0.967307,0.625212,14.76,876.0882,4.4574,2.8387,6.734393,4.840732,4.454491
1.0,1.0,0.01,92,0.915586,483.08,1887.47,3240.0,0.64862,0.329866,0.967373,0.627479,14.76,885.0004,4.4542,2.8389,6.793134,4.884036,4.493894
1.0,1.0,0.01,93,0.914931,481.31,1886.94,3240.36,0.648389,0.329344,0.967434,0.629723,14.72,893.9062,4.4511,2.8391,6.85165,4.927189,4.533152
1.0,1.0,0.01,94,0.914279,479.57,1886.4,3240.74,0.648162,0.32883,0.967494,0.631938,14.72,902.8056,4.4479,2.8392,6.909943,4.970193,4.572267
