Rate_Stage1(C),Rate_Stage2(C),Terminal_Current(C),Cycle,SOH(measured),Stage1_Time(s),Stage2_Time(s),Stage3_Time(s),Reward_Total,Reward_r_soh,Reward_r_time,Reward_delta_soh,Avg Temp(°C),Throughput(Ah),Discharge Cap(Ah),Terminal V(V),LLI(%),LAM_neg(%),LAM_pos(%)
1.0,1.0,0.01,15,0.989532,720.0,2076.99,2201.34,0.783084,0.584124,0.982043,0.08755,28.5,178.9077,4.814,2.77,0.570469,0.249273,0.215077
1.0,1.0,0.01,16,0.989012,720.0,2075.13,2201.89,0.782199,0.582331,0.982066,0.088963,28.51,188.5342,4.8115,2.7701,0.614685,0.273349,0.2369
1.0,1.0,0.01,17,0.988494,720.0,2073.28,2202.42,0.781341,0.580592,0.98209,0.090351,28.51,198.1557,4.8089,2.7703,0.658634,0.297298,0.258599
1.0,1.0,0.01,18,0.98798,720.0,2071.45,2202.9,0.780509,0.578904,0.982113,0.091716,28.51,207.772,4.8064,2.7704,0.70232,0.321124,0.280177
1.0,1.0,0.01,19,0.987469,720.0,2069.62,2203.42,0.7797,0.577264,0.982136,0.093059,28.51,217.3833,4.8039,2.7705,0.745748,0.344828,0.301637
1.0,1.0,0.01,20,0.98696,720.0,2067.78,2203.93,0.778915,0.575671,0.98216,0.09438,28.52,226.9895,4.8015,2.7706,0.788923,0.368413,0.322981
1.0,1.0,0.01,21,0.986455,720.0,2065.95,2204.51,0.778151,0.57412,0.982182,0.09568,28.52,236.5908,4.799,2.7707,0.831849,0.391881,0.34421
1.0,1.0,0.01,22,0.985953,720.0,2064.14,2204.98,0.777409,0.572612,0.982205,0.096959,28.52,246.1871,4.7966,2.7709,0.874531,0.415234,0.365328
1.0,1.0,0.01,23,0.985453,720.0,2062.33,2205.55,0.776685,0.571143,0.982227,0.098219,28.52,255.7785,4.7941,2.771,0.916974,0.438474,0.386335
1.0,1.0,0.01,24,0.984957,720.0,2060.52,2206.1,0.775981,0.569713,0.982249,0.099459,28.52,265.3649,4.7917,2.7711,0.95918,0.461603,0.407234
1.0,1.0,0.01,25,0.984463,720.0,2058.71,2206.63,0.775295,0.568319,0.982271,0.10068,28.53,274.9465,4.7893,2.7712,1.001156,0.484623,0.428028
1.0,1.0,0.01,26,0.983971,720.0,2056.92,2207.14,0.774626,0.56696,0.982293,0.101883,28.53,284.5232,4.7869,2.7713,1.042904,0.507535,0.448717
1.0,1.0,0.01,27,0.983483,720.0,2055.15,2207.68,0.773974,0.565634,0.982315,0.103068,28.53,294.0952,4.7846,2.7715,1.084428,0.530343,0.469303
1.0,1.0,0.01,28,0.982997,720.0,2053.37,2208.14,0.773339,0.56434,0.982338,0.104235,28.53,303.6623,4.7822,2.7716,1.125732,0.553047,0.489789
1.0,1.0,0.01,29,0.982513,720.0,2051.58,2208.7,0.772718,0.563077,0.982359,0.105386,28.54,313.2247,4.7798,2.7717,1.166819,0.575648,0.510176
1.0,1.0,0.01,30,0.982032,720.0,2049.81,2209.26,0.772111,0.561843,0.98238,0.106521,28.54,322.7824,4.7775,2.7718,1.207694,0.59815,0.530465
1.0,1.0,0.01,31,0.981554,720.0,2048.06,2209.79,0.771519,0.560637,0.982401,0.10764,28.54,332.3354,4.7752,2.7719,1.24836,0.620553,0.550659
1.0,1.0,0.01,32,0.981078,720.0,2046.31,2210.29,0.770941,0.559459,0.982422,0.108742,28.54,341.8839,4.7729,2.772,1.288819,0.642859,0.570758
1.0,1.0,0.01,33,0.980604,720.0,2044.55,2210.78,0.770375,0.558306,0.982444,0.10983,28.54,351.4279,4.7706,2.7722,1.329075,0.66507,0.590765
1.0,1.0,0.01,34,0.980133,720.0,2042.81,2211.38,0.769821,0.557179,0.982464,0.110904,28.55,360.9673,4.7683,2.7723,1.369132,0.687187,0.61068
1.0,1.0,0.01,35,0.979664,720.0,2041.07,2211.87,0.769281,0.556076,0.982486,0.111962,28.55,370.5024,4.766,2.7724,1.408992,0.709211,0.630506
1.0,1.0,0.01,36,0.979198,720.0,2039.34,2212.38,0.768751,0.554996,0.982506,0.113006,28.52,380.0331,4.7637,2.7725,1.448659,0.731144,0.650243
1.0,1.0,0.01,37,0.978733,720.0,2037.62,2213.04,0.768231,0.553937,0.982525,0.114038,28.53,389.5594,4.7615,2.7726,1.488135,0.752988,0.669893
1.0,1.0,0.01,38,0.978271,720.0,2035.9,2213.61,0.767723,0.552901,0.982544,0.115056,28.53,399.0812,4.7592,2.7727,1.527424,0.774743,0.689458
1.0,1.0,0.01,39,0.977811,720.0,2034.19,2214.09,0.767226,0.551887,0.982566,0.11606,28.53,408.5986,4.757,2.7728,1.566527,0.796411,0.708938
1.0,1.0,0.01,40,0.977354,720.0,2032.48,2214.64,0.766739,0.550892,0.982585,0.117052,28.53,418.1116,4.7547,2.7729,1.605449,0.817993,0.728336
1.0,1.0,0.01,41,0.976898,720.0,2030.79,2215.11,0.766262,0.549917,0.982606,0.118031,28.54,427.6202,4.7525,2.773,1.64419,0.839491,0.747651
1.0,1.0,0.01,42,0.976445,720.0,2029.1,2215.66,0.765793,0.54896,0.982626,0.118999,28.54,437.1244,4.7503,2.7732,1.682754,0.860905,0.766885
1.0,1.0,0.01,43,0.975993,720.0,2027.41,2216.14,0.765334,0.548022,0.982646,0.119953,28.54,446.6242,4.7481,2.7733,1.721144,0.882238,0.78604
1.0,1.0,0.01,44,0.975544,720.0,2025.72,2216.7,0.764884,0.547102,0.982666,0.120897,28.54,456.1195,4.7459,2.7734,1.759362,0.903489,0.805117
1.0,1.0,0.01,45,0.975097,720.0,2024.05,2217.23,0.764441,0.546198,0.982685,0.12183,28.54,465.6106,4.7438,2.7735,1.79741,0.924661,0.824116
1.0,1.0,0.01,46,0.974651,720.0,2022.38,2217.73,0.764008,0.545311,0.982705,0.122751,28.55,475.0972,4.7416,2.7736,1.83529,0.945753,0.843039
1.0,1.0,0.01,47,0.974208,720.0,2020.72,2218.2,0.763583,0.54444,0.982725,0.123661,28.55,484.5795,4.7394,2.7737,1.873006,0.966768,0.861887
1.0,1.0,0.01,48,0.973766,720.0,2019.07,2218.66,0.763165,0.543585,0.982745,0.12456,28.55,494.0575,4.7373,2.7738,1.910558,0.987707,0.880661
1.0,1.0,0.01,49,0.973327,720.0,2017.41,2219.2,0.762754,0.542744,0.982764,0.12545,28.55,503.5311,4.7351,2.7739,1.94795,1.00857,0.899361
1.0,1.0,0.01,50,0.972889,720.0,2015.76,2219.77,0.76235,0.541918,0.982783,0.12633,28.55,513.0005,4.733,2.774,1.985184,1.029358,0.91799
1.0,1.0,0.01,51,0.972453,720.0,2014.12,2220.05,0.761957,0.541108,0.982806,0.127197,28.52,522.4655,4.7309,2.7741,2.02226,1.050072,0.936547
1.0,1.0,0.01,52,0.972019,720.0,2012.5,2220.59,0.761567,0.54031,0.982824,0.128057,28.52,531.9263,4.7288,2.7742,2.059182,1.070714,0.955034
1.0,1.0,0.01,53,0.971587,720.0,2010.87,2221.0,0.761185,0.539526,0.982845,0.128906,28.53,541.3828,4.7267,2.7743,2.095952,1.091284,0.973452
1.0,1.0,0.01,54,0.971157,720.0,2009.25,2221.57,0.760808,0.538753,0.982862,0.129747,28.53,550.8351,4.7246,2.7744,2.132571,1.111783,0.991801
1.0,1.0,0.01,55,0.970728,720.0,2007.63,2222.06,0.760438,0.537994,0.982881,0.130579,28.53,560.2831,4.7225,2.7746,2.169042,1.132213,1.010083
1.0,1.0,0.01,56,0.970301,720.0,2006.01,2222.56,0.760074,0.537247,0.9829,0.131401,28.53,569.7269,4.7204,2.7747,2.205366,1.152573,1.028299
1.0,1.0,0.01,57,0.969876,720.0,2004.41,2223.04,0.759716,0.536512,0.982919,0.132215,28.53,579.1665,4.7184,2.7748,2.241545,1.172866,1.046449
1.0,1.0,0.01,58,0.969452,720.0,2002.81,2223.49,0.759364,0.535789,0.982938,0.13302,28.54,588.602,4.7163,2.7749,2.277581,1.19309,1.064533
1.0,1.0,0.01,59,0.969031,720.0,2001.22,2224.02,0.759016,0.535076,0.982956,0.133817,28.54,598.0333,4.7142,2.775,2.313476,1.213249,1.082554
1.0,1.0,0.01,60,0.968611,720.0,1999.63,2224.57,0.758674,0.534375,0.982973,0.134606,28.54,607.4604,4.7122,2.7751,2.349232,1.233342,1.100511
1.0,1.0,0.01,61,0.968192,720.0,1998.04,2224.97,0.758339,0.533685,0.982993,0.135386,28.54,616.8834,4.7102,2.7752,2.384849,1.25337,1.118406
1.0,1.0,0.01,62,0.967775,720.0,1996.46,2225.6,0.758006,0.533003,0.983009,0.13616,28.54,626.3024,4.7081,2.7753,2.420331,1.273334,1.136239
1.0,1.0,0.01,63,0.96736,720.0,1994.89,2226.12,0.757679,0.532332,0.983027,0.136925,28.55,635.7172,4.7061,2.7754,2.455678,1.293235,1.154012
1.0,1.0,0.01,64,0.966946,720.0,1993.33,2226.6,0.757358,0.531672,0.983045,0.137682,28.55,645.128,4.7041,2.7755,2.490892,1.313073,1.171724
1.0,1.0,0.01,65,0.966534,720.0,1991.77,2227.1,0.757042,0.531021,0.983062,0.138432,28.55,654.5348,4.7021,2.7756,2.525974,1.332849,1.189376
1.0,1.0,0.01,66,0.966124,720.0,1990.21,2227.58,0.75673,0.530379,0.98308,0.139175,28.55,663.9376,4.7001,2.7757,2.560927,1.352565,1.20697
1.0,1.0,0.01,67,0.965715,720.0,1988.65,2227.99,0.756423,0.529747,0.983099,0.139909,28.55,673.3366,4.6981,2.7758,2.595751,1.372219,1.224505
1.0,1.0,0.01,68,0.965307,720.0,1987.11,2228.55,0.756119,0.529123,0.983116,0.140638,28.56,682.7316,4.6961,2.7759,2.630449,1.391815,1.241983
1.0,1.0,0.01,69,0.964901,720.0,1985.56,2229.02,0.755821,0.528508,0.983134,0.141359,28.56,692.1227,4.6942,2.776,2.665021,1.411351,1.259405
1.0,1.0,0.01,70,0.964497,720.0,1984.03,2229.54,0.755526,0.527901,0.98315,0.142074,28.56,701.51,4.6922,2.7761,2.699468,1.430828,1.27677
1.0,1.0,0.01,71,0.964094,720.0,1982.5,2230.01,0.755235,0.527303,0.983168,0.142781,28.56,710.8934,4.6902,2.7762,2.733794,1.450248,1.294079
1.0,1.0,0.01,72,0.963692,720.0,1980.97,2230.55,0.754948,0.526712,0.983184,0.143483,28.57,720.2729,4.6883,2.7763,2.767998,1.469611,1.311334
1.0,1.0,0.01,73,0.963292,720.0,1979.45,2231.02,0.754666,0.52613,0.983202,0.144177,28.54,729.6484,4.6863,2.7764,2.802082,1.488918,1.328535
1.0,1.0,0.01,74,0.962893,720.0,1977.93,2231.44,0.754388,0.525556,0.98322,0.144865,28.54,739.02,4.6844,2.7765,2.836047,1.508168,1.345682
1.0,1.0,0.01,75,0.962496,720.0,1976.42,2232.0,0.754112,0.524988,0.983235,0.145548,28.54,748.3878,4.6825,2.7766,2.869895,1.527364,1.362776
1.0,1.0,0.01,76,0.9621,720.0,1974.91,2232.47,0.75384,0.524428,0.983253,0.146224,28.55,757.7517,4.6805,2.7767,2.903627,1.546505,1.379817
1.0,1.0,0.01,77,0.961705,720.0,1973.41,2233.01,0.753571,0.523875,0.983268,0.146895,28.55,767.1117,4.6786,2.7768,2.937244,1.565592,1.396807
1.0,1.0,0.01,78,0.961312,720.0,1971.92,2233.46,0.753307,0.523329,0.983285,0.147559,28.55,776.4678,4.6767,2.7769,2.970747,1.584625,1.413745
1.0,1.0,0.01,79,0.96092,720.0,1970.42,2233.93,0.753046,0.52279,0.983302,0.148217,28.55,785.8201,4.6748,2.777,3.004138,1.603605,1.430632
1.0,1.0,0.01,80,0.960529,720.0,1968.93,2234.31,0.75279,0.522259,0.98332,0.148868,28.55,795.1686,4.6729,2.7771,3.037417,1.622533,1.447469
1.0,1.0,0.01,81,0.96014,720.0,1967.45,2234.89,0.752534,0.521732,0.983335,0.149516,28.56,804.5133,4.671,2.7772,3.070587,1.641409,1.464257
1.0,1.0,0.01,82,0.959752,720.0,1965.97,2235.34,0.752283,0.521213,0.983352,0.150158,28.56,813.8542,4.6691,2.7773,3.103647,1.660234,1.480995
1.0,1.0,0.01,83,0.959365,720.0,1964.49,2235.88,0.752033,0.520699,0.983368,0.150794,28.56,823.1913,4.6672,2.7774,3.1366,1.679008,1.497685
1.0,1.0,0.01,84,0.958979,720.0,1963.02,2236.21,0.75179,0.520194,0.983386,0.151424,28.56,832.5246,4.6653,2.7775,3.169446,1.697732,1.514326
1.0,1.0,0.01,85,0.958595,720.0,1961.56,2236.69,0.751547,0.519693,0.983402,0.152049,28.56,841.8541,4.6635,2.7775,3.202186,1.716406,1.53092
1.0,1.0,0.01,86,0.958212,720.0,1960.1,2237.23,0.751307,0.519197,0.983417,0.15267,28.57,851.18,4.6616,2.7776,3.234822,1.735031,1.547467
1.0,1.0,0.01,87,0.95783,720.0,1958.64,2237.72,0.75107,0.518708,0.983433,0.153286,28.57,860.5022,4.6598,2.7777,3.267354,1.753607,1.563967
1.0,1.0,0.01,88,0.95745,720.0,1957.19,2238.1,0.750838,0.518225,0.98345,0.153895,28.57,869.8207,4.6579,2.7778,3.299783,1.772135,1.58042
1.0,1.0,0.01,89,0.957071,720.0,1955.74,2238.65,0.750606,0.517746,0.983465,0.154501,28.57,879.1354,4.6561,2.7779,3.332111,1.790615,1.596828
1.0,1.0,0.01,90,0.956693,720.0,1954.3,2239.12,0.750377,0.517273,0.983481,0.155101,28.57,888.4465,4.6542,2.778,3.364338,1.809047,1.613191
1.0,1.0,0.01,91,0.956316,720.0,1952.86,2239.53,0.750152,0.516806,0.983498,0.155696,28.58,897.754,4.6524,2.7781,3.396466,1.827433,1.629509
1.0,1.0,0.01,92,0.95594,720.0,1951.42,2240.03,0.749928,0.516344,0.983513,0.156288,28.58,907.0578,4.6506,2.7782,3.428495,1.845772,1.645782
1.0,1.0,0.01,93,0.955565,720.0,1949.99,2240.47,0.749708,0.515887,0.983529,0.156874,28.58,916.3579,4.6487,2.7783,3.460427,1.864066,1.662012
1.0,1.0,0.01,94,0.955192,720.0,1948.57,2241.03,0.749488,0.515434,0.983543,0.157457,28.58,925.6544,4.6469,2.7784,3.492262,1.882314,1.678198
1.0,1.0,0.01,95,0.95482,720.0,1947.14,2241.51,0.749272,0.514987,0.983558,0.158034,28.58,934.9473,4.6451,2.7785,3.524001,1.900517,1.69434
1.0,1.0,0.01,96,0.954448,720.0,1945.72,2241.85,0.749061,0.514545,0.983576,0.158606,28.59,944.2366,4.6433,2.7786,3.555645,1.918675,1.71044
1.0,1.0,0.01,97,0.954078,720.0,1944.31,2242.31,0.748849,0.514108,0.983591,0.159174,28.59,953.5222,4.6415,2.7787,3.587195,1.936788,1.726498
1.0,1.0,0.01,98,0.95371,720.0,1942.9,2242.94,0.748638,0.513673,0.983604,0.15974,28.59,962.8042,4.6397,2.7788,3.618652,1.954858,1.742514
1.0,1.0,0.01,99,0.953342,720.0,1941.49,2243.29,0.748433,0.513246,0.983621,0.160299,28.59,972.0826,4.6379,2.7789,3.650017,1.972885,1.758489
1.0,1.0,0.01,100,0.952975,720.0,1940.09,2243.67,0.74823,0.512822,0.983637,0.160854,28.59,981.3575,4.6361,2.779,3.68129,1.990868,1.774422
1.0,1.0,0.01,101,0.952609,720.0,1938.69,2244.2,0.748026,0.512402,0.983651,0.161407,28.59,990.6288,4.6344,2.779,3.712473,2.008809,1.790314
1.0,1.0,0.01,102,0.952245,720.0,1937.3,2244.64,0.747826,0.511986,0.983666,0.161954,28.6,999.8966,4.6326,2.7791,3.743566,2.026707,1.806166
1.0,1.0,0.01,103,0.951881,720.0,1935.91,2245.19,0.747627,0.511574,0.98368,0.162499,28.6,1009.161,4.6308,2.7792,3.77457,2.044564,1.821979
1.0,1.0,0.01,104,0.951519,720.0,1934.52,2245.55,0.747432,0.511168,0.983696,0.163038,28.6,1018.4218,4.6291,2.7793,3.805485,2.062379,1.837751
1.0,1.0,0.01,105,0.951157,720.0,1933.13,2245.99,0.747238,0.510765,0.983712,0.163574,28.6,1027.6793,4.6273,2.7794,3.836314,2.080153,1.853484
1.0,1.0,0.01,106,0.950797,720.0,1931.75,2246.44,0.747046,0.510366,0.983726,0.164106,28.6,1036.9333,4.6255,2.7795,3.867055,2.097886,1.869179
1.0,1.0,0.01,107,0.950437,720.0,1930.38,2247.07,0.746854,0.509969,0.983738,0.164637,28.61,1046.1839,4.6238,2.7796,3.897712,2.115579,1.884835
1.0,1.0,0.01,108,0.950079,720.0,1929.01,2247.39,0.746667,0.509579,0.983755,0.16516,28.61,1055.4309,4.622,2.7797,3.928282,2.133231,1.900452
1.0,1.0,0.01,109,0.949722,720.0,1927.64,2247.77,0.746482,0.509192,0.983771,0.16568,28.61,1064.6746,4.6203,2.7798,3.958769,2.150844,1.916032
1.0,1.0,0.01,110,0.949365,720.0,1926.28,2248.42,0.746295,0.508807,0.983782,0.1662,28.61,1073.9147,4.6186,2.7799,3.989172,2.168418,1.931574
1.0,1.0,0.01,111,0.94901,720.0,1924.91,2248.68,0.746114,0.508428,0.9838,0.166711,28.61,1083.1514,4.6168,2.78,4.019491,2.185952,1.947079
1.0,1.0,0.01,112,0.948655,720.0,1923.56,2249.1,0.745933,0.508052,0.983815,0.167222,28.62,1092.3846,4.6151,2.78,4.049729,2.203448,1.962547
1.0,1.0,0.01,113,0.948302,720.0,1922.2,2249.68,0.745752,0.507678,0.983827,0.16773,28.62,1101.6143,4.6134,2.7801,4.079885,2.220905,1.977979
1.0,1.0,0.01,114,0.94795,720.0,1920.85,2250.23,0.745574,0.507307,0.98384,0.168235,28.62,1110.8407,4.6117,2.7802,4.109961,2.238324,1.993374
1.0,1.0,0.01,115,0.947598,720.0,1919.5,2250.57,0.745399,0.506942,0.983856,0.168734,28.59,1120.0635,4.61,2.7803,4.139956,2.255706,2.008734
1.0,1.0,0.01,116,0.947247,720.0,1918.16,2251.04,0.745224,0.506579,0.98387,0.169231,28.6,1129.2829,4.6083,2.7804,4.169872,2.27305,2.024058
1.0,1.0,0.01,117,0.946898,720.0,1916.82,2251.48,0.745052,0.506219,0.983884,0.169725,28.6,1138.4988,4.6066,2.7805,4.199709,2.290357,2.039346
1.0,1.0,0.01,118,0.946549,720.0,1915.48,2251.94,0.74488,0.505863,0.983898,0.170215,28.6,1147.7114,4.6049,2.7806,4.229468,2.307627,2.0546
1.0,1.0,0.01,119,0.946201,720.0,1914.15,2252.3,0.744712,0.50551,0.983913,0.170702,28.6,1156.9205,4.6032,2.7807,4.259149,2.32486,2.069818
1.0,1.0,0.01,120,0.945855,720.0,1912.82,2252.85,0.744543,0.505159,0.983926,0.171187,28.6,1166.1262,4.6015,2.7808,4.288754,2.342058,2.085003
1.0,1.0,0.01,121,0.945509,720.0,1911.49,2253.43,0.744374,0.504811,0.983938,0.17167,28.6,1175.3285,4.5998,2.7808,4.318283,2.359219,2.100153
1.0,1.0,0.01,122,0.945164,720.0,1910.16,2253.76,0.744211,0.504468,0.983953,0.172146,28.61,1184.5273,4.5981,2.7809,4.347735,2.376345,2.115269
1.0,1.0,0.01,123,0.944819,720.0,1908.84,2254.17,0.744048,0.504128,0.983968,0.17262,28.61,1193.7228,4.5965,2.781,4.377113,2.393435,2.130352
1.0,1.0,0.01,124,0.944476,720.0,1907.52,2254.61,0.743886,0.50379,0.983982,0.173093,28.61,1202.9149,4.5948,2.7811,4.406416,2.410491,2.145401
1.0,1.0,0.01,125,0.944134,720.0,1906.21,2255.18,0.743723,0.503453,0.983993,0.173563,28.61,1212.1036,4.5931,2.7812,4.435646,2.427511,2.160418
1.0,1.0,0.01,126,0.943792,720.0,1904.9,2255.6,0.743564,0.503121,0.984007,0.174029,28.61,1221.289,4.5915,2.7813,4.464802,2.444498,2.175401
1.0,1.0,0.01,127,0.943452,720.0,1903.59,2256.01,0.743407,0.502792,0.984021,0.174492,28.62,1230.471,4.5898,2.7814,4.493886,2.461449,2.190353
1.0,1.0,0.01,128,0.943112,720.0,1902.29,2256.48,0.74325,0.502465,0.984035,0.174953,28.62,1239.6496,4.5882,2.7814,4.522898,2.478367,2.205271
1.0,1.0,0.01,129,0.942773,720.0,1900.98,2256.9,0.743095,0.502141,0.984048,0.17541,28.62,1248.8249,4.5865,2.7815,4.551838,2.495251,2.220158
1.0,1.0,0.01,130,0.942435,720.0,1899.69,2257.32,0.742941,0.50182,0.984062,0.175865,28.62,1257.9968,4.5849,2.7816,4.580707,2.512102,2.235013
1.0,1.0,0.01,131,0.942098,720.0,1898.39,2257.8,0.742788,0.501501,0.984075,0.176317,28.62,1267.1655,4.5832,2.7817,4.609505,2.52892,2.249837
1.0,1.0,0.01,132,0.941761,720.0,1897.09,2258.23,0.742637,0.501185,0.984088,0.176767,28.63,1276.3308,4.5816,2.7818,4.638234,2.545704,2.264629
1.0,1.0,0.01,133,0.941426,720.0,1895.8,2258.61,0.742487,0.500872,0.984103,0.177213,28.63,1285.4927,4.58,2.7819,4.666893,2.562456,2.279391
1.0,1.0,0.01,134,0.941091,720.0,1894.52,2259.12,0.742338,0.50056,0.984115,0.177658,28.63,1294.6514,4.5783,2.782,4.695484,2.579175,2.294121
1.0,1.0,0.01,135,0.940757,720.0,1893.23,2259.6,0.74219,0.500252,0.984127,0.1781,28.63,1303.8069,4.5767,2.782,4.724006,2.595863,2.308821
1.0,1.0,0.01,136,0.940424,720.0,1891.95,2260.02,0.742043,0.499946,0.984141,0.178538,28.63,1312.959,4.5751,2.7821,4.752461,2.612518,2.323491
1.0,1.0,0.01,137,0.940091,720.0,1890.68,2260.47,0.741898,0.499642,0.984154,0.178975,28.63,1322.1079,4.5735,2.7822,4.780848,2.629141,2.338131
1.0,1.0,0.01,138,0.93976,720.0,1889.4,2260.94,0.741753,0.49934,0.984166,0.179409,28.64,1331.2535,4.5718,2.7823,4.809168,2.645733,2.352741
1.0,1.0,0.01,139,0.939429,720.0,1888.13,2261.4,0.74161,0.499041,0.984179,0.179841,28.64,1340.3959,4.5702,2.7824,4.837423,2.662294,2.367321
1.0,1.0,0.01,140,0.939099,720.0,1886.86,2261.77,0.741469,0.498745,0.984193,0.180269,28.64,1349.5351,4.5686,2.7825,4.865611,2.678824,2.381872
1.0,1.0,0.01,141,0.93877,720.0,1885.59,2262.28,0.741327,0.49845,0.984205,0.180697,28.64,1358.6712,4.567,2.7826,4.893734,2.695323,2.396394
1.0,1.0,0.01,142,0.938442,720.0,1884.32,2262.59,0.741189,0.498159,0.98422,0.18112,28.64,1367.8041,4.5654,2.7826,4.921792,2.711791,2.410887
1.0,1.0,0.01,143,0.938114,720.0,1883.06,2263.17,0.741049,0.497868,0.98423,0.181543,28.65,1376.9338,4.5638,2.7827,4.949786,2.728229,2.425351
1.0,1.0,0.01,144,0.937787,720.0,1881.8,2263.55,0.740912,0.49758,0.984244,0.181962,28.65,1386.0605,4.5622,2.7828,4.977716,2.744637,2.439787
1.0,1.0,0.01,145,0.937461,720.0,1880.55,2264.05,0.740775,0.497294,0.984256,0.18238,28.65,1395.1841,4.5607,2.7829,5.005582,2.761015,2.454194
1.0,1.0,0.01,146,0.937136,720.0,1879.29,2264.51,0.740639,0.49701,0.984268,0.182795,28.65,1404.3046,4.5591,2.783,5.033386,2.777363,2.468574
1.0,1.0,0.01,147,0.936811,720.0,1878.04,2264.85,0.740506,0.49673,0.984282,0.183207,28.65,1413.4221,4.5575,2.7831,5.061127,2.793682,2.482925
1.0,1.0,0.01,148,0.936487,720.0,1876.8,2265.38,0.740371,0.49645,0.984293,0.183619,28.66,1422.5365,4.5559,2.7831,5.088806,2.809971,2.497249
1.0,1.0,0.01,149,0.936164,720.0,1875.55,2265.83,0.740239,0.496172,0.984305,0.184027,28.66,1431.6478,4.5544,2.7832,5.116423,2.826232,2.511545
1.0,1.0,0.01,150,0.935842,720.0,1874.31,2266.28,0.740107,0.495897,0.984318,0.184433,28.66,1440.756,4.5528,2.7833,5.14398,2.842463,2.525814
1.0,1.0,0.01,151,0.93552,720.0,1873.07,2266.72,0.739977,0.495623,0.98433,0.184837,28.66,1449.8612,4.5512,2.7834,5.171475,2.858666,2.540056
1.0,1.0,0.01,152,0.935199,720.0,1871.83,2267.12,0.739848,0.495352,0.984343,0.185239,28.66,1458.9632,4.5497,2.7835,5.19891,2.874841,2.554271
1.0,1.0,0.01,153,0.934879,720.0,1870.59,2267.6,0.739718,0.495082,0.984355,0.185639,28.66,1468.0622,4.5481,2.7836,5.226285,2.890987,2.568459
1.0,1.0,0.01,154,0.934559,720.0,1869.36,2268.12,0.73959,0.494814,0.984366,0.186038,28.67,1477.1581,4.5465,2.7836,5.253601,2.907105,2.582621
1.0,1.0,0.01,155,0.93424,720.0,1868.13,2268.53,0.739463,0.494549,0.984378,0.186433,28.67,1486.2509,4.545,2.7837,5.280857,2.923195,2.596757
1.0,1.0,0.01,156,0.933922,720.0,1866.9,2269.06,0.739336,0.494284,0.984389,0.186828,28.67,1495.3406,4.5434,2.7838,5.308055,2.939258,2.610866
