Rate_Stage1(C),Rate_Stage2(C),Terminal_Current(C),Cycle,SOH(measured),Stage1_Time(s),Stage2_Time(s),Stage3_Time(s),Reward_Total,Reward_r_soh,Reward_r_time,Reward_delta_soh,Avg Temp(°C),Throughput(Ah),Discharge Cap(Ah),Terminal V(V),LLI(%),LAM_neg(%),LAM_pos(%)
0.5,0.5,0.01,31,0.965243,1440.0,4306.65,2746.46,0.521277,0.418477,0.624076,0.334392,11.99,329.1316,4.6958,2.8266,2.365779,1.656872,1.516735
0.5,0.5,0.01,32,0.964444,1440.0,4301.91,2746.01,0.520939,0.416584,0.625294,0.3391,11.99,338.52,4.6919,2.8268,2.436869,1.707851,1.563343
0.5,0.5,0.01,33,0.96365,1440.0,4297.2,2745.52,0.520629,0.414746,0.626512,0.343725,11.99,347.9006,4.6881,2.827,2.507546,1.758557,1.609688
0.5,0.5,0.01,34,0.96286,1440.0,4292.51,2745.08,0.520337,0.412961,0.627712,0.348269,12.0,357.2735,4.6842,2.8272,2.577818,1.808996,1.655772
0.5,0.5,0.01,35,0.962075,1440.0,4287.84,2744.61,0.52007,0.411228,0.628912,0.352734,12.0,366.6387,4.6804,2.8274,2.64769,1.85917,1.701601
0.5,0.5,0.01,36,0.961295,1440.0,4283.18,2744.21,0.519817,0.409542,0.630091,0.357122,12.0,375.9964,4.6766,2.8276,2.717169,1.909085,1.747178
0.5,0.5,0.01,37,0.960518,1440.0,4278.53,2743.81,0.519586,0.407903,0.631268,0.361435,12.0,385.3464,4.6728,2.8278,2.78626,1.958743,1.792508
0.5,0.5,0.01,38,0.959747,1440.0,4273.89,2743.4,0.519375,0.406308,0.632442,0.365675,12.0,394.6889,4.6691,2.828,2.85497,2.008149,1.837593
0.5,0.5,0.01,39,0.958979,1440.0,4269.25,2743.07,0.519176,0.404755,0.633598,0.369845,12.01,404.0239,4.6653,2.8282,2.923305,2.057307,1.882438
0.5,0.5,0.01,40,0.958215,1440.0,4264.6,2742.73,0.518999,0.403243,0.634756,0.373944,12.01,413.3515,4.6616,2.8283,2.991269,2.10622,1.927045
0.5,0.5,0.01,41,0.957456,1440.0,4259.96,2742.45,0.518833,0.40177,0.635896,0.377977,12.0,422.6716,4.6579,2.8285,3.058868,2.154891,1.97142
0.5,0.5,0.01,42,0.9567,1440.0,4255.31,2742.18,0.518684,0.400335,0.637033,0.381943,12.01,431.9844,4.6543,2.8287,3.126108,2.203325,2.015565
0.5,0.5,0.01,43,0.955949,1440.0,4250.65,2741.95,0.518549,0.398935,0.638164,0.385845,12.01,441.2898,4.6506,2.8289,3.192993,2.251524,2.059482
0.5,0.5,0.01,44,0.955202,1440.0,4245.99,2741.78,0.518424,0.39757,0.639278,0.389685,12.01,450.5879,4.647,2.8291,3.25953,2.299492,2.103177
0.5,0.5,0.01,45,0.954458,1440.0,4241.33,2741.53,0.518324,0.396238,0.64041,0.393462,12.01,459.8788,4.6434,2.8293,3.325721,2.347232,2.146651
0.5,0.5,0.01,46,0.953718,1440.0,4236.66,2741.41,0.518225,0.394938,0.641512,0.39718,12.01,469.1624,4.6398,2.8294,3.391573,2.394747,2.189908
0.5,0.5,0.01,47,0.952982,1440.0,4231.98,2741.32,0.518138,0.393669,0.642607,0.400841,12.02,478.4389,4.6362,2.8296,3.457091,2.442041,2.232951
0.5,0.5,0.01,48,0.95225,1440.0,4227.31,2741.27,0.51806,0.392429,0.643692,0.404444,12.02,487.7082,4.6326,2.8298,3.522277,2.489116,2.275783
0.5,0.5,0.01,49,0.951522,1440.0,4222.63,2741.19,0.518,0.391218,0.644783,0.407991,12.02,496.9705,4.6291,2.83,3.587138,2.535975,2.318407
0.5,0.5,0.01,50,0.950797,1440.0,4217.95,2741.3,0.517931,0.390034,0.645828,0.411486,12.02,506.2258,4.6255,2.8302,3.651678,2.582622,2.360825
0.5,0.5,0.01,51,0.950075,1440.0,4213.27,2741.27,0.517891,0.388877,0.646905,0.414925,12.03,515.474,4.622,2.8303,3.715901,2.629058,2.403041
0.5,0.5,0.01,52,0.949358,1440.0,4208.59,2741.34,0.517851,0.387745,0.647956,0.418314,12.03,524.7153,4.6185,2.8305,3.77981,2.675287,2.445056
0.5,0.5,0.01,53,0.948643,1440.0,4203.91,2741.43,0.517821,0.386638,0.649003,0.421651,12.03,533.9497,4.6151,2.8307,3.843411,2.721312,2.486875
0.5,0.5,0.01,54,0.947932,1440.0,4199.24,2741.46,0.517809,0.385556,0.650061,0.424938,12.02,543.1771,4.6116,2.8309,3.906707,2.767134,2.528498
0.5,0.5,0.01,55,0.947225,1440.0,4194.56,2741.57,0.517797,0.384496,0.651098,0.428177,12.03,552.3976,4.6082,2.831,3.969702,2.812757,2.569929
0.5,0.5,0.01,56,0.946521,1440.0,4189.9,2741.7,0.517794,0.383459,0.652128,0.431368,12.03,561.6112,4.6047,2.8312,4.032399,2.858183,2.611171
0.5,0.5,0.01,57,0.94582,1440.0,4185.23,2741.83,0.5178,0.382444,0.653156,0.434513,12.03,570.818,4.6013,2.8314,4.094803,2.903415,2.652224
0.5,0.5,0.01,58,0.945122,1440.0,4180.57,2742.01,0.517809,0.381449,0.654168,0.437613,12.03,580.018,4.5979,2.8316,4.156918,2.948454,2.693093
0.5,0.5,0.01,59,0.944428,1440.0,4175.92,2742.22,0.517824,0.380475,0.655174,0.440668,12.04,589.2112,4.5946,2.8317,4.218746,2.993304,2.733779
0.5,0.5,0.01,60,0.943737,1440.0,4171.27,2742.39,0.517853,0.37952,0.656185,0.443679,12.04,598.3976,4.5912,2.8319,4.280292,3.037967,2.774285
0.5,0.5,0.01,61,0.943049,1440.0,4166.64,2742.63,0.51788,0.378585,0.657175,0.446648,12.04,607.5772,4.5878,2.8321,4.341558,3.082444,2.814612
0.5,0.5,0.01,62,0.942364,1440.0,4162.01,2742.86,0.517917,0.377668,0.658166,0.449575,12.04,616.7502,4.5845,2.8323,4.402549,3.126738,2.854764
0.5,0.5,0.01,63,0.941682,1440.0,4157.38,2743.11,0.517959,0.376768,0.65915,0.452461,12.04,625.9165,4.5812,2.8324,4.463267,3.170852,2.894741
0.5,0.5,0.01,64,0.941004,1440.0,4152.76,2743.35,0.51801,0.375887,0.660132,0.455307,12.05,635.0762,4.5779,2.8326,4.523716,3.214787,2.934547
0.5,0.5,0.01,65,0.940328,1440.0,4148.16,2743.65,0.51806,0.375022,0.661099,0.458114,12.05,644.2292,4.5746,2.8328,4.583899,3.258546,2.974182
0.5,0.5,0.01,66,0.939655,1440.0,4143.57,2743.91,0.518121,0.374173,0.662069,0.460882,12.05,653.3756,4.5713,2.8329,4.643819,3.30213,3.01365
0.5,0.5,0.01,67,0.938985,1440.0,4138.97,2744.15,0.518191,0.373341,0.663041,0.463611,12.05,662.5154,4.5681,2.8331,4.703478,3.345542,3.052952
0.5,0.5,0.01,68,0.938318,1440.0,4134.39,2744.46,0.518259,0.372524,0.663995,0.466304,12.05,671.6488,4.5648,2.8333,4.762881,3.388783,3.09209
0.5,0.5,0.01,69,0.937654,1440.0,4129.83,2744.87,0.518321,0.371722,0.664921,0.468964,12.05,680.7756,4.5616,2.8334,4.822031,3.431856,3.131066
0.5,0.5,0.01,70,0.936993,1440.0,4125.27,2745.16,0.518402,0.370934,0.66587,0.471585,12.05,689.8959,4.5584,2.8336,4.880929,3.474762,3.169882
0.5,0.5,0.01,71,0.936335,1440.0,4120.72,2745.53,0.51848,0.370161,0.6668,0.474172,12.05,699.0097,4.5552,2.8338,4.939579,3.517503,3.208539
0.5,0.5,0.01,72,0.935679,1440.0,4116.18,2745.9,0.518564,0.369402,0.667726,0.476725,12.06,708.1172,4.552,2.8339,4.997983,3.560081,3.24704
0.5,0.5,0.01,73,0.935026,1440.0,4111.65,2746.27,0.518652,0.368656,0.668648,0.479245,12.06,717.2182,4.5488,2.8341,5.056145,3.602498,3.285386
0.5,0.5,0.01,74,0.934376,1440.0,4107.14,2746.64,0.518744,0.367923,0.669565,0.481731,12.06,726.3128,4.5457,2.8343,5.114066,3.644756,3.323579
0.5,0.5,0.01,75,0.933728,1440.0,4102.64,2746.96,0.518846,0.367203,0.670489,0.484184,12.06,735.4012,4.5425,2.8344,5.171751,3.686856,3.36162
0.5,0.5,0.01,76,0.933083,1440.0,4098.14,2747.41,0.518939,0.366495,0.671384,0.486608,12.07,744.4832,4.5394,2.8346,5.2292,3.7288,3.399512
0.5,0.5,0.01,77,0.932441,1440.0,4093.66,2747.8,0.519042,0.365799,0.672285,0.488999,12.07,753.559,4.5362,2.8348,5.286417,3.770589,3.437256
0.5,0.5,0.01,78,0.931801,1440.0,4089.19,2748.22,0.519147,0.365115,0.673178,0.491361,12.07,762.6285,4.5331,2.8349,5.343404,3.812226,3.474853
0.5,0.5,0.01,79,0.931164,1440.0,4084.73,2748.58,0.51926,0.364443,0.674077,0.493691,12.07,771.6919,4.53,2.8351,5.400164,3.853712,3.512305
0.5,0.5,0.01,80,0.93053,1440.0,4080.29,2749.01,0.519371,0.363782,0.67496,0.495993,12.07,780.7491,4.5269,2.8352,5.456699,3.895048,3.549613
0.5,0.5,0.01,81,0.929898,1440.0,4075.85,2749.44,0.519485,0.363132,0.675839,0.498266,12.07,789.8001,4.5239,2.8354,5.513011,3.936236,3.58678
0.5,0.5,0.01,82,0.929268,1440.0,4071.42,2749.89,0.519601,0.362492,0.67671,0.500511,12.07,798.845,4.5208,2.8356,5.569103,3.977278,3.623806
0.5,0.5,0.01,83,0.928641,1440.0,4067.01,2750.31,0.519722,0.361863,0.677582,0.502727,12.07,807.8838,4.5178,2.8357,5.624977,4.018175,3.660693
0.5,0.5,0.01,84,0.928016,1440.0,4062.61,2750.8,0.519839,0.361244,0.678433,0.504918,12.07,816.9165,4.5147,2.8359,5.680635,4.058928,3.697443
0.5,0.5,0.01,85,0.927394,1440.0,4058.23,2751.25,0.519964,0.360635,0.679293,0.50708,12.08,825.9431,4.5117,2.8361,5.73608,4.09954,3.734057
0.5,0.5,0.01,86,0.926774,1440.0,4053.85,2751.73,0.520089,0.360035,0.680143,0.509217,12.08,834.9636,4.5087,2.8362,5.791313,4.14001,3.770536
0.5,0.5,0.01,87,0.926157,1440.0,4049.48,2752.17,0.52022,0.359445,0.680994,0.511327,12.08,843.9781,4.5057,2.8364,5.846337,4.180342,3.806881
0.5,0.5,0.01,88,0.925542,1440.0,4045.13,2752.67,0.520348,0.358864,0.681832,0.513412,12.08,852.9866,4.5027,2.8365,5.901154,4.220535,3.843095
0.5,0.5,0.01,89,0.924929,1440.0,4040.79,2753.14,0.520481,0.358292,0.68267,0.515472,12.09,861.989,4.4997,2.8367,5.955766,4.260593,3.879177
0.5,0.5,0.01,90,0.924318,1440.0,4036.46,2753.62,0.520616,0.357729,0.683503,0.517508,12.09,870.9855,4.4967,2.8368,6.010174,4.300514,3.915131
0.5,0.5,0.01,91,0.92371,1440.0,4032.14,2754.12,0.520752,0.357175,0.68433,0.519519,12.09,879.9761,4.4938,2.837,6.064381,4.340303,3.950956
0.5,0.5,0.01,92,0.923104,1440.0,4027.83,2754.61,0.52089,0.356628,0.685152,0.521507,12.09,888.9607,4.4908,2.8372,6.11839,4.379958,3.986654
0.5,0.5,0.01,93,0.9225,1440.0,4023.54,2755.11,0.52103,0.356091,0.68597,0.523471,12.09,897.9394,4.4879,2.8373,6.172201,4.419482,4.022227
0.5,0.5,0.01,94,0.921899,1440.0,4019.26,2755.62,0.521172,0.355561,0.686783,0.525412,12.09,906.9122,4.485,2.8375,6.225816,4.458876,4.057675
0.5,0.5,0.01,95,0.921299,1440.0,4014.99,2756.11,0.521317,0.355039,0.687595,0.52733,12.09,915.8791,4.482,2.8376,6.279238,4.498142,4.093
0.5,0.5,0.01,96,0.920702,1440.0,4010.74,2756.62,0.521461,0.354524,0.688399,0.529227,12.09,924.8403,4.4791,2.8378,6.332469,4.537279,4.128203
0.5,0.5,0.01,97,0.920107,1440.0,4006.49,2757.14,0.521608,0.354018,0.689199,0.531101,12.09,933.7956,4.4762,2.8379,6.38551,4.57629,4.163285
0.5,0.5,0.01,98,0.919514,1440.0,4002.25,2757.68,0.521753,0.353518,0.689989,0.532955,12.1,942.7452,4.4734,2.8381,6.438362,4.615176,4.198247
0.5,0.5,0.01,99,0.918923,1440.0,3998.03,2758.21,0.521902,0.353026,0.690779,0.534787,12.1,951.689,4.4705,2.8382,6.491028,4.653938,4.233091
0.5,0.5,0.01,100,0.918334,1440.0,3993.82,2758.74,0.522052,0.35254,0.691564,0.536598,12.1,960.6271,4.4676,2.8384,6.54351,4.692577,4.267817
0.5,0.5,0.01,101,0.917747,1440.0,3989.62,2759.27,0.522204,0.352062,0.692345,0.538389,12.1,969.5595,4.4648,2.8385,6.595809,4.731093,4.302427
0.5,0.5,0.01,102,0.917163,1440.0,3985.43,2759.81,0.522356,0.35159,0.693122,0.54016,12.11,978.4863,4.4619,2.8387,6.647927,4.76949,4.336921
0.5,0.5,0.01,103,0.91658,1440.0,3981.26,2760.21,0.522526,0.351126,0.693925,0.541907,12.09,987.4075,4.4591,2.8388,6.699865,4.807766,4.3713
0.5,0.5,0.01,104,0.915999,1440.0,3977.09,2760.79,0.522677,0.350668,0.694686,0.543639,12.1,996.3231,4.4563,2.839,6.751624,4.845923,4.405567
0.5,0.5,0.01,105,0.915421,1440.0,3972.94,2761.34,0.522832,0.350216,0.695449,0.545351,12.1,1005.2331,4.4534,2.8391,6.803208,4.883963,4.439721
0.5,0.5,0.01,106,0.914844,1440.0,3968.8,2761.89,0.522988,0.349769,0.696207,0.547044,12.1,1014.1376,4.4506,2.8393,6.854617,4.921887,4.473764
0.5,0.5,0.01,107,0.914269,1440.0,3964.67,2762.45,0.523146,0.34933,0.696962,0.548719,12.1,1023.0365,4.4478,2.8395,6.905853,4.959695,4.507697
